"date","rank","song","artist"
"2009-01-01",35,"Untouched","The Veronicas"
"2009-01-01",36,"Viva La Vida","Coldplay"
"2009-01-01",37,"Shattered (Turn The Car Around)","O.A.R."
"2009-01-01",38,"Roll With Me","Montgomery Gentry"
"2009-01-01",39,"I Don't Care","Fall Out Boy"
"2009-01-01",40,"Light On","David Cook"
"2009-01-01",41,"Human","The Killers"
"2009-01-01",42,"Closer","Ne-Yo"
"2009-01-01",43,"Love Remains The Same","Gavin Rossdale"
"2009-01-01",44,"Decode","Paramore"
"2009-01-01",45,"Crush","David Archuleta"
"2009-01-01",46,"Fall For You","Secondhand Serenade"
"2009-01-01",47,"Trading Places","Usher"
"2009-01-01",48,"White Horse","Taylor Swift"
"2009-01-01",49,"Just Like Me","Jamie Foxx Featuring T.I."
"2009-01-01",50,"Already Gone","Sugarland"
"2009-01-01",51,"Swagga Like Us","Jay-Z & T.I. Featuring Kanye West & Lil Wayne"
"2009-01-01",52,"In Color","Jamey Johnson"
"2009-01-01",53,"Bust Your Windows","Jazmine Sullivan"
"2009-01-01",54,"Feel That Fire","Dierks Bentley"
"2009-01-01",55,"Here","Rascal Flatts"
"2009-01-01",56,"Cowgirls Don't Cry","Brooks & Dunn Featuring Reba McEntire"
"2009-01-01",57,"Country Boy","Alan Jackson"
"2009-01-01",58,"She Wouldn't Be Gone","Blake Shelton"
"2009-01-01",59,"Start A Band","Brad Paisley Duet With Keith Urban"
"2009-01-01",60,"Right Here (Departed)","Brandy"
"2009-01-01",61,"Mad","Ne-Yo"
"2009-01-01",62,"Seventeen Forever","Metro Station"
"2009-01-01",63,"Playa Cardz Right","Keyshia Cole Featuring 2Pac"
"2009-01-01",64,"Don't","Billy Currington"
"2009-01-01",65,"God Love Her","Toby Keith"
"2009-01-01",66,"Keeps Gettin' Better","Christina Aguilera"
"2009-01-01",67,"Lookin' For A Good Time","Lady Antebellum"
"2009-01-01",68,"Beautiful","Akon Featuring Colby O'Donis & Kardinal Offishall"
"2009-01-01",69,"Universal Mind Control","Common Featuring Pharrell"
"2009-01-01",70,"Second Chance","Shinedown"
"2009-01-01",71,"Sex On Fire","Kings Of Leon"
"2009-01-01",72,"Just A Dream","Carrie Underwood"
"2009-01-01",73,"She Got Her Own","Ne-Yo Featuring Jamie Foxx & Fabolous"
"2009-01-01",74,"My Life","The Game Featuring Lil Wayne"
"2009-01-01",75,"Sweet Thing","Keith Urban"
"2009-01-01",76,"IfULeave","Musiq Soulchild Featuring Mary J. Blige"
"2009-01-01",77,"You're Gonna Go Far, Kid","The Offspring"
"2009-01-01",78,"Come On Get Higher","Matt Nathanson"
"2009-01-01",79,"Down The Road","Kenny Chesney With Mac McAnally"
"2009-01-01",80,"I Don't Care","Apocalyptica Featuring Adam Gontier"
"2009-01-01",81,"Run","NEW"
"2009-01-01",82,"Let It Go","NEW"
"2009-01-01",83,"Dead And Gone","Leona Lewis"
"2009-01-01",84,"Krazy","Tim McGraw"
"2009-01-01",85,"What About Now","T.I. Featuring Justin Timberlake"
"2009-01-01",86,"Arab Money","Pitbull Featuring Lil Jon"
"2009-01-01",87,"Broken","Daughtry"
"2009-01-01",88,"Without You","Busta Rhymes Featuring Ron Browz"
"2009-01-01",89,"River Of Love","Lifehouse"
"2009-01-01",90,"Turnin Me On","Hinder"
"2009-01-01",91,"Everybody Wants To Go To Heaven","George Strait"
"2009-01-01",92,"Poker Face","NEW"
"2009-01-01",93,"When It Hurts","NEW"
"2009-01-01",94,"Bad Girlfriend","Keri Hilson Featuring Lil Wayne"
"2009-01-01",95,"Don't Trust Me","Kenny Chesney With The Wailers"
"2009-01-01",96,"Diva","NEW"
"2009-01-01",97,"Beep","NEW"
"2009-01-01",98,"Anything Goes","Lady Gaga"
"2009-01-01",99,"Rockin' That Thang","Avant"
"2009-01-01",100,"It Won't Be Like This For Long","Theory Of A Deadman"
"2009-01-08",1,"Single Ladies (Put A Ring On It)","Beyonce"
"2009-01-08",2,"Just Dance","Lady Gaga Featuring Colby O'Donis"
"2009-01-08",3,"Live Your Life","T.I. Featuring Rihanna"
"2009-01-08",4,"Heartless","Kanye West"
"2009-01-08",5,"Love Story","Taylor Swift"
"2009-01-08",6,"Hot N Cold","Katy Perry"
"2009-01-08",7,"Womanizer","Britney Spears"
"2009-01-08",8,"Love Lockdown","Kanye West"
"2009-01-08",9,"Whatever You Like","T.I."
"2009-01-08",10,"If I Were A Boy","Beyonce"
"2009-01-08",11,"Circus","Britney Spears"
"2009-01-08",12,"I'm Yours","Jason Mraz"
"2009-01-08",13,"Right Now (Na Na Na)","Akon"
"2009-01-08",14,"So What","P!nk"
"2009-01-08",15,"Let It Rock","Kevin Rudolf Featuring Lil Wayne"
"2009-01-08",16,"Gotta Be Somebody","Nickelback"
"2009-01-08",17,"Miss Independent","Ne-Yo"
"2009-01-08",18,"Gives You Hell","The All-American Rejects"
"2009-01-08",19,"Disturbia","Rihanna"
"2009-01-08",20,"Rehab","Rihanna"
"2009-01-08",21,"I Hate This Part","The Pussycat Dolls"
"2009-01-08",22,"Chicken Fried","Zac Brown Band"
"2009-01-08",23,"Mrs. Officer","Lil Wayne Featuring Bobby Valentino & Kidd Kidd"
"2009-01-08",24,"Addicted","Saving Abel"
"2009-01-08",25,"Can't Believe It","T-Pain Featuring Lil Wayne"
"2009-01-08",26,"You Found Me","The Fray"
"2009-01-08",27,"Crush","David Archuleta"
"2009-01-08",28,"Viva La Vida","Coldplay"
"2009-01-08",29,"Untouched","The Veronicas"
"2009-01-08",30,"One More Drink","Ludacris Co-Starring T-Pain"
"2009-01-08",31,"Pop Champagne","Jim Jones & Ron Browz Featuring Juelz Santana"
"2009-01-08",32,"Chopped 'N' Skrewed","T-Pain Featuring Ludacris"
"2009-01-08",33,"Decode","Paramore"
"2009-01-08",34,"I'm So Paid","Akon Featuring Lil Wayne & Young Jeezy"
"2009-01-08",35,"Sober","P!nk"
"2009-01-08",36,"Fall For You","Secondhand Serenade"
"2009-01-08",37,"I Don't Care","Fall Out Boy"
"2009-01-08",38,"Green Light","John Legend Featuring Andre 3000"
"2009-01-08",39,"Better In Time","Leona Lewis"
"2009-01-08",40,"Light On","David Cook"
"2009-01-08",41,"White Horse","Taylor Swift"
"2009-01-08",42,"Seventeen Forever","Metro Station"
"2009-01-08",43,"Put It On Ya","Plies Featuring Chris J"
"2009-01-08",44,"Shattered (Turn The Car Around)","O.A.R."
"2009-01-08",45,"Closer","Ne-Yo"
"2009-01-08",46,"Keeps Gettin' Better","Christina Aguilera"
"2009-01-08",47,"Swagga Like Us","Jay-Z & T.I. Featuring Kanye West & Lil Wayne"
"2009-01-08",48,"Human","The Killers"
"2009-01-08",49,"Lovebug","RE- ENTRY"
"2009-01-08",50,"Love Remains The Same","RE- ENTRY"
"2009-01-08",51,"About You Now","Jonas Brothers"
"2009-01-08",52,"Cowgirls Don't Cry","Gavin Rossdale"
"2009-01-08",53,"All Summer Long","NEW"
"2009-01-08",54,"Beautiful","NEW"
"2009-01-08",55,"In Color","Miranda Cosgrove"
"2009-01-08",56,"Don't Trust Me","Brooks & Dunn Featuring Reba McEntire"
"2009-01-08",57,"Just Like Me","RE- ENTRY"
"2009-01-08",58,"Roll With Me","RE- ENTRY"
"2009-01-08",59,"Come On Get Higher","The Rock Heroes"
"2009-01-08",60,"Second Chance","Akon Featuring Colby O'Donis & Kardinal Offishall"
"2009-01-08",61,"Mad","Jamey Johnson"
"2009-01-08",62,"Universal Mind Control","3OH!3"
"2009-01-08",63,"You're Gonna Go Far, Kid","Jamie Foxx Featuring T.I."
"2009-01-08",64,"Krazy","Montgomery Gentry"
"2009-01-08",65,"Right Here (Departed)","Matt Nathanson"
"2009-01-08",66,"She Wouldn't Be Gone","Shinedown"
"2009-01-08",67,"Dead And Gone","Ne-Yo"
"2009-01-08",68,"Trading Places","Common Featuring Pharrell"
"2009-01-08",69,"Already Gone","The Offspring"
"2009-01-08",70,"Country Boy","Pitbull Featuring Lil Jon"
"2009-01-08",71,"Kiss Me Thru The Phone","Brandy"
"2009-01-08",72,"J**z In My Pants","Blake Shelton"
"2009-01-08",73,"Sex On Fire","T.I. Featuring Justin Timberlake"
"2009-01-08",74,"God Love Her","Usher"
"2009-01-08",75,"Feel That Fire","Sugarland"
"2009-01-08",76,"Start A Band","Alan Jackson"
"2009-01-08",77,"Bust Your Windows","NEW"
"2009-01-08",78,"I Don't Care","NEW"
"2009-01-08",79,"T-Shirt","Soulja Boy Tell 'em Featuring Sammie"
"2009-01-08",80,"Lookin' For A Good Time","NEW"
"2009-01-08",81,"Poker Face","NEW"
"2009-01-08",82,"Diva","The Lonely Island"
"2009-01-08",83,"La La Land","Kings Of Leon"
"2009-01-08",84,"Fly On The Wall","Toby Keith"
"2009-01-08",85,"Without You","Dierks Bentley"
"2009-01-08",86,"Lollipop","Brad Paisley Duet With Keith Urban"
"2009-01-08",87,"Here","Jazmine Sullivan"
"2009-01-08",88,"Playa Cardz Right","Apocalyptica Featuring Adam Gontier"
"2009-01-08",89,"Bad Girlfriend","RE- ENTRY"
"2009-01-08",90,"Don't","RE- ENTRY"
"2009-01-08",91,"If Today Was Your Last Day","Shontelle"
"2009-01-08",92,"See You In My Nightmares","Lady Antebellum"
"2009-01-08",93,"Sweet Thing","Lady Gaga"
"2009-01-08",94,"Chasing Pavements","Beyonce"
"2009-01-08",95,"Broken","NEW"
"2009-01-08",96,"Arab Money","NEW"
"2009-01-08",97,"She Got Her Own","Demi Lovato"
"2009-01-08",98,"Down The Road","NEW"
"2009-01-08",99,"Tell Me Something I Don't Know","NEW"
"2009-01-08",100,"Turnin Me On","Miley Cyrus"
"2009-01-15",1,"Just Dance","Lady Gaga Featuring Colby O'Donis"
"2009-01-15",2,"Single Ladies (Put A Ring On It)","Beyonce"
"2009-01-15",3,"Live Your Life","T.I. Featuring Rihanna"
"2009-01-15",4,"Love Story","Taylor Swift"
"2009-01-15",5,"Heartless","Kanye West"
"2009-01-15",6,"Hot N Cold","Katy Perry"
"2009-01-15",7,"I'm Yours","Jason Mraz"
"2009-01-15",8,"Womanizer","Britney Spears"
"2009-01-15",9,"Let It Rock","Kevin Rudolf Featuring Lil Wayne"
"2009-01-15",10,"Love Lockdown","Kanye West"
"2009-01-15",11,"Whatever You Like","T.I."
"2009-01-15",12,"Circus","Britney Spears"
"2009-01-15",13,"If I Were A Boy","Beyonce"
"2009-01-15",14,"So What","P!nk"
"2009-01-15",15,"Right Now (Na Na Na)","Akon"
"2009-01-15",16,"Miss Independent","Ne-Yo"
"2009-01-15",17,"Gotta Be Somebody","Nickelback"
"2009-01-15",18,"Gives You Hell","The All-American Rejects"
"2009-01-15",19,"I Hate This Part","The Pussycat Dolls"
"2009-01-15",20,"Disturbia","Rihanna"
"2009-01-15",21,"Viva La Vida","Coldplay"
"2009-01-15",22,"Chicken Fried","Zac Brown Band"
"2009-01-15",23,"Rehab","Rihanna"
"2009-01-15",24,"You Found Me","The Fray"
"2009-01-15",25,"Addicted","Saving Abel"
"2009-01-15",26,"Untouched","The Veronicas"
"2009-01-15",27,"Pop Champagne","Jim Jones & Ron Browz Featuring Juelz Santana"
"2009-01-15",28,"Mrs. Officer","Lil Wayne Featuring Bobby Valentino & Kidd Kidd"
"2009-01-15",29,"Green Light","John Legend Featuring Andre 3000"
"2009-01-15",30,"One More Drink","Ludacris Co-Starring T-Pain"
"2009-01-15",31,"Can't Believe It","T-Pain Featuring Lil Wayne"
"2009-01-15",32,"Sober","P!nk"
"2009-01-15",33,"Chopped 'N' Skrewed","T-Pain Featuring Ludacris"
"2009-01-15",34,"Better In Time","Leona Lewis"
"2009-01-15",35,"Crush","David Archuleta"
"2009-01-15",36,"I'm So Paid","Akon Featuring Lil Wayne & Young Jeezy"
"2009-01-15",37,"Light On","David Cook"
"2009-01-15",38,"White Horse","Taylor Swift"
"2009-01-15",39,"I Don't Care","Fall Out Boy"
"2009-01-15",40,"Shattered (Turn The Car Around)","O.A.R."
"2009-01-15",41,"Decode","Paramore"
"2009-01-15",42,"Fall For You","Secondhand Serenade"
"2009-01-15",43,"Closer","Ne-Yo"
"2009-01-15",44,"Human","The Killers"
"2009-01-15",45,"Put It On Ya","Plies Featuring Chris J"
"2009-01-15",46,"Love Remains The Same","Gavin Rossdale"
"2009-01-15",47,"About You Now","Miranda Cosgrove"
"2009-01-15",48,"Keeps Gettin' Better","Christina Aguilera"
"2009-01-15",49,"Mad","Ne-Yo"
"2009-01-15",50,"Swagga Like Us","Jay-Z & T.I. Featuring Kanye West & Lil Wayne"
"2009-01-15",51,"Seventeen Forever","Metro Station"
"2009-01-15",52,"Roll With Me","Montgomery Gentry"
"2009-01-15",53,"Cowgirls Don't Cry","Brooks & Dunn Featuring Reba McEntire"
"2009-01-15",54,"In Color","Jamey Johnson"
"2009-01-15",55,"Feel That Fire","Dierks Bentley"
"2009-01-15",56,"La La Land","Demi Lovato"
"2009-01-15",57,"Already Gone","Sugarland"
"2009-01-15",58,"She Wouldn't Be Gone","Blake Shelton"
"2009-01-15",59,"Country Boy","Alan Jackson"
"2009-01-15",60,"Dead And Gone","T.I. Featuring Justin Timberlake"
"2009-01-15",61,"Beautiful","Akon Featuring Colby O'Donis & Kardinal Offishall"
"2009-01-15",62,"Start A Band","Brad Paisley Duet With Keith Urban"
"2009-01-15",63,"God Love Her","Toby Keith"
"2009-01-15",64,"Trading Places","Usher"
"2009-01-15",65,"You're Gonna Go Far, Kid","The Offspring"
"2009-01-15",66,"Lovebug","Jonas Brothers"
"2009-01-15",67,"Come On Get Higher","Matt Nathanson"
"2009-01-15",68,"Second Chance","Shinedown"
"2009-01-15",69,"Just Like Me","Jamie Foxx Featuring T.I."
"2009-01-15",70,"Krazy","Pitbull Featuring Lil Jon"
"2009-01-15",71,"Lookin' For A Good Time","Lady Antebellum"
"2009-01-15",72,"Don't","Billy Currington"
"2009-01-15",73,"Here","Rascal Flatts"
"2009-01-15",74,"All Summer Long","The Rock Heroes"
"2009-01-15",75,"Sex On Fire","Kings Of Leon"
"2009-01-15",76,"Bust Your Windows","Jazmine Sullivan"
"2009-01-15",77,"Don't Trust Me","3OH!3"
"2009-01-15",78,"Diva","Beyonce"
"2009-01-15",79,"Kiss Me Thru The Phone","Soulja Boy Tell 'em Featuring Sammie"
"2009-01-15",80,"Sweet Thing","Keith Urban"
"2009-01-15",81,"Right Here (Departed)","Brandy"
"2009-01-15",82,"Down The Road","Kenny Chesney With Mac McAnally"
"2009-01-15",83,"Poker Face","Lady Gaga"
"2009-01-15",84,"Universal Mind Control","Common Featuring Pharrell"
"2009-01-15",85,"Turnin Me On","Keri Hilson Featuring Lil Wayne"
"2009-01-15",86,"Playa Cardz Right","Keyshia Cole Featuring 2Pac"
"2009-01-15",87,"I Don't Care","Apocalyptica Featuring Adam Gontier"
"2009-01-15",88,"Broken","Lifehouse"
"2009-01-15",89,"Bad Girlfriend","Theory Of A Deadman"
"2009-01-15",90,"She Got Her Own","Ne-Yo Featuring Jamie Foxx & Fabolous"
"2009-01-15",91,"Fly On The Wall","Miley Cyrus"
"2009-01-15",92,"IfULeave","RE- ENTRY"
"2009-01-15",93,"Without You","RE- ENTRY"
"2009-01-15",94,"Everybody Wants To Go To Heaven","Musiq Soulchild Featuring Mary J. Blige"
"2009-01-15",95,"Rockin' That Thang","Hinder"
"2009-01-15",96,"That's Not My Name","RE- ENTRY"
"2009-01-15",97,"Arab Money","RE- ENTRY"
"2009-01-15",98,"T-Shirt","Kenny Chesney With The Wailers"
"2009-01-15",99,"If Today Was Your Last Day","RE- ENTRY"
"2009-01-15",100,"River Of Love","RE- ENTRY"
"2009-01-22",1,"Just Dance","Lady Gaga Featuring Colby O'Donis"
"2009-01-22",2,"Single Ladies (Put A Ring On It)","Beyonce"
"2009-01-22",3,"Heartless","Kanye West"
"2009-01-22",4,"Live Your Life","T.I. Featuring Rihanna"
"2009-01-22",5,"Love Story","Taylor Swift"
"2009-01-22",6,"Hot N Cold","Katy Perry"
"2009-01-22",7,"I'm Yours","Jason Mraz"
"2009-01-22",8,"Let It Rock","Kevin Rudolf Featuring Lil Wayne"
"2009-01-22",9,"Womanizer","Britney Spears"
"2009-01-22",10,"Gives You Hell","The All-American Rejects"
"2009-01-22",11,"Circus","Britney Spears"
"2009-01-22",12,"Love Lockdown","Kanye West"
"2009-01-22",13,"Whatever You Like","T.I."
"2009-01-22",14,"Right Now (Na Na Na)","Akon"
"2009-01-22",15,"Miss Independent","Ne-Yo"
"2009-01-22",16,"So What","P!nk"
"2009-01-22",17,"Gotta Be Somebody","Nickelback"
"2009-01-22",18,"I Hate This Part","The Pussycat Dolls"
"2009-01-22",19,"If I Were A Boy","Beyonce"
"2009-01-22",20,"You Found Me","The Fray"
"2009-01-22",21,"Untouched","The Veronicas"
"2009-01-22",22,"Pop Champagne","Jim Jones & Ron Browz Featuring Juelz Santana"
"2009-01-22",23,"Rehab","Rihanna"
"2009-01-22",24,"One More Drink","Ludacris Co-Starring T-Pain"
"2009-01-22",25,"Sober","P!nk"
"2009-01-22",26,"Green Light","John Legend Featuring Andre 3000"
"2009-01-22",27,"Chicken Fried","Zac Brown Band"
"2009-01-22",28,"Disturbia","Rihanna"
"2009-01-22",29,"Viva La Vida","Coldplay"
"2009-01-22",30,"Dead And Gone","T.I. Featuring Justin Timberlake"
"2009-01-22",31,"Addicted","Saving Abel"
"2009-01-22",32,"Chopped 'N' Skrewed","T-Pain Featuring Ludacris"
"2009-01-22",33,"Mad","Ne-Yo"
"2009-01-22",34,"Mrs. Officer","Lil Wayne Featuring Bobby Valentino & Kidd Kidd"
"2009-01-22",35,"I'm So Paid","Akon Featuring Lil Wayne & Young Jeezy"
"2009-01-22",36,"I Don't Care","Fall Out Boy"
"2009-01-22",37,"White Horse","Taylor Swift"
"2009-01-22",38,"Better In Time","Leona Lewis"
"2009-01-22",39,"Light On","David Cook"
"2009-01-22",40,"Can't Believe It","T-Pain Featuring Lil Wayne"
"2009-01-22",41,"Shattered (Turn The Car Around)","O.A.R."
"2009-01-22",42,"Human","The Killers"
"2009-01-22",43,"Beautiful","Akon Featuring Colby O'Donis & Kardinal Offishall"
"2009-01-22",44,"Feel That Fire","Dierks Bentley"
"2009-01-22",45,"Decode","Paramore"
"2009-01-22",46,"Put It On Ya","Plies Featuring Chris J"
"2009-01-22",47,"Crush","David Archuleta"
"2009-01-22",48,"God Love Her","Toby Keith"
"2009-01-22",49,"She Wouldn't Be Gone","Blake Shelton"
"2009-01-22",50,"Closer","Ne-Yo"
"2009-01-22",51,"Diva","Beyonce"
"2009-01-22",52,"Cowgirls Don't Cry","Brooks & Dunn Featuring Reba McEntire"
"2009-01-22",53,"Already Gone","Sugarland"
"2009-01-22",54,"Roll With Me","Montgomery Gentry"
"2009-01-22",55,"Country Boy","Alan Jackson"
"2009-01-22",56,"Trading Places","Usher"
"2009-01-22",57,"In Color","Jamey Johnson"
"2009-01-22",58,"Start A Band","Brad Paisley Duet With Keith Urban"
"2009-01-22",59,"Don't","Billy Currington"
"2009-01-22",60,"Kiss Me Thru The Phone","Soulja Boy Tell 'em Featuring Sammie"
"2009-01-22",61,"Turnin Me On","Keri Hilson Featuring Lil Wayne"
"2009-01-22",62,"La La Land","Demi Lovato"
"2009-01-22",63,"Keeps Gettin' Better","Christina Aguilera"
"2009-01-22",64,"Sex On Fire","Kings Of Leon"
"2009-01-22",65,"Here","Rascal Flatts"
"2009-01-22",66,"Down The Road","Kenny Chesney With Mac McAnally"
"2009-01-22",67,"Just Like Me","Jamie Foxx Featuring T.I."
"2009-01-22",68,"You're Gonna Go Far, Kid","The Offspring"
"2009-01-22",69,"Second Chance","Shinedown"
"2009-01-22",70,"Swagga Like Us","Jay-Z & T.I. Featuring Kanye West & Lil Wayne"
"2009-01-22",71,"Sweet Thing","Keith Urban"
"2009-01-22",72,"Poker Face","Lady Gaga"
"2009-01-22",73,"Krazy","Pitbull Featuring Lil Jon"
"2009-01-22",74,"She Got Her Own","Ne-Yo Featuring Jamie Foxx & Fabolous"
"2009-01-22",75,"Pen & Paper (Something Typical)","NEW"
"2009-01-22",76,"Rockin' That Thang","NEW"
"2009-01-22",77,"Seventeen Forever","The Red Jumpsuit Apparatus"
"2009-01-22",78,"Come On Get Higher","The-Dream"
"2009-01-22",79,"Bust Your Windows","Metro Station"
"2009-01-22",80,"IfULeave","Matt Nathanson"
"2009-01-22",81,"Don't Trust Me","Jazmine Sullivan"
"2009-01-22",82,"Playa Cardz Right","Musiq Soulchild Featuring Mary J. Blige"
"2009-01-22",83,"Lookin' For A Good Time","3OH!3"
"2009-01-22",84,"About You Now","Keyshia Cole Featuring 2Pac"
"2009-01-22",85,"I Don't Care","Lady Antebellum"
"2009-01-22",86,"Broken","Miranda Cosgrove"
"2009-01-22",87,"River Of Love","Apocalyptica Featuring Adam Gontier"
"2009-01-22",88,"It Won't Be Like This For Long","Lifehouse"
"2009-01-22",89,"Without You","George Strait"
"2009-01-22",90,"All Summer Long","RE- ENTRY"
"2009-01-22",91,"Bad Girlfriend","RE- ENTRY"
"2009-01-22",92,"Right Here (Departed)","Darius Rucker"
"2009-01-22",93,"Lost","Hinder"
"2009-01-22",94,"Beep","The Rock Heroes"
"2009-01-22",95,"Lollipop","Theory Of A Deadman"
"2009-01-22",96,"Arab Money","Brandy"
"2009-01-22",97,"When It Hurts","NEW"
"2009-01-22",98,"Universal Mind Control","NEW"
"2009-01-22",99,"That's Not My Name","Gorilla Zoe"
"2009-01-22",100,"Go Hard","RE- ENTRY"
"2009-01-29",1,"Just Dance","Lady Gaga Featuring Colby O'Donis"
"2009-01-29",2,"Single Ladies (Put A Ring On It)","Beyonce"
"2009-01-29",3,"Heartless","Kanye West"
"2009-01-29",4,"Live Your Life","T.I. Featuring Rihanna"
"2009-01-29",5,"Love Story","Taylor Swift"
"2009-01-29",6,"Gives You Hell","The All-American Rejects"
"2009-01-29",7,"I'm Yours","Jason Mraz"
"2009-01-29",8,"Hot N Cold","Katy Perry"
"2009-01-29",9,"Let It Rock","Kevin Rudolf Featuring Lil Wayne"
"2009-01-29",10,"Circus","Britney Spears"
"2009-01-29",11,"I Hate This Part","The Pussycat Dolls"
"2009-01-29",12,"Womanizer","Britney Spears"
"2009-01-29",13,"Love Lockdown","Kanye West"
"2009-01-29",14,"Whatever You Like","T.I."
"2009-01-29",15,"Right Now (Na Na Na)","Akon"
"2009-01-29",16,"You Found Me","The Fray"
"2009-01-29",17,"Gotta Be Somebody","Nickelback"
"2009-01-29",18,"Dead And Gone","T.I. Featuring Justin Timberlake"
"2009-01-29",19,"So What","P!nk"
"2009-01-29",20,"Sober","P!nk"
"2009-01-29",21,"Miss Independent","Ne-Yo"
"2009-01-29",22,"Untouched","The Veronicas"
"2009-01-29",23,"Light On","David Cook"
"2009-01-29",24,"Pop Champagne","Jim Jones & Ron Browz Featuring Juelz Santana"
"2009-01-29",25,"Mad","Ne-Yo"
"2009-01-29",26,"If I Were A Boy","Beyonce"
"2009-01-29",27,"Rehab","Rihanna"
"2009-01-29",28,"Green Light","John Legend Featuring Andre 3000"
"2009-01-29",29,"One More Drink","Ludacris Co-Starring T-Pain"
"2009-01-29",30,"Chicken Fried","Zac Brown Band"
"2009-01-29",31,"Viva La Vida","Coldplay"
"2009-01-29",32,"Disturbia","Rihanna"
"2009-01-29",33,"Addicted","Saving Abel"
"2009-01-29",34,"Chopped 'N' Skrewed","T-Pain Featuring Ludacris"
"2009-01-29",35,"White Horse","Taylor Swift"
"2009-01-29",36,"Better In Time","Leona Lewis"
"2009-01-29",37,"Diva","Beyonce"
"2009-01-29",38,"I'm So Paid","Akon Featuring Lil Wayne & Young Jeezy"
"2009-01-29",39,"Crush","David Archuleta"
"2009-01-29",40,"Mrs. Officer","Lil Wayne Featuring Bobby Valentino & Kidd Kidd"
"2009-01-29",41,"Beautiful","Akon Featuring Colby O'Donis & Kardinal Offishall"
"2009-01-29",42,"Feel That Fire","Dierks Bentley"
"2009-01-29",43,"Turnin Me On","Keri Hilson Featuring Lil Wayne"
"2009-01-29",44,"God Love Her","Toby Keith"
"2009-01-29",45,"She Wouldn't Be Gone","Blake Shelton"
"2009-01-29",46,"Shattered (Turn The Car Around)","O.A.R."
"2009-01-29",47,"Human","The Killers"
"2009-01-29",48,"Poker Face","Lady Gaga"
"2009-01-29",49,"Country Boy","Alan Jackson"
"2009-01-29",50,"Kiss Me Thru The Phone","Soulja Boy Tell 'em Featuring Sammie"
"2009-01-29",51,"Cowgirls Don't Cry","Brooks & Dunn Featuring Reba McEntire"
"2009-01-29",52,"La La Land","Demi Lovato"
"2009-01-29",53,"Don't","Billy Currington"
"2009-01-29",54,"Put It On Ya","Plies Featuring Chris J"
"2009-01-29",55,"Decode","Paramore"
"2009-01-29",56,"I Don't Care","Fall Out Boy"
"2009-01-29",57,"Sweet Thing","Keith Urban"
"2009-01-29",58,"Start A Band","Brad Paisley Duet With Keith Urban"
"2009-01-29",59,"Down The Road","Kenny Chesney With Mac McAnally"
"2009-01-29",60,"Roll With Me","Montgomery Gentry"
"2009-01-29",61,"Rockin' That Thang","The-Dream"
"2009-01-29",62,"Second Chance","Shinedown"
"2009-01-29",63,"Already Gone","Sugarland"
"2009-01-29",64,"In Color","Jamey Johnson"
"2009-01-29",65,"She Got Her Own","Ne-Yo Featuring Jamie Foxx & Fabolous"
"2009-01-29",66,"Sex On Fire","Kings Of Leon"
"2009-01-29",67,"Trading Places","Usher"
"2009-01-29",68,"Just Like Me","Jamie Foxx Featuring T.I."
"2009-01-29",69,"You're Gonna Go Far, Kid","The Offspring"
"2009-01-29",70,"Keeps Gettin' Better","Christina Aguilera"
"2009-01-29",71,"Don't Trust Me","3OH!3"
