"date","rank","song","artist"
"1973-01-01",48,"Let Us Love","Bill Withers"
"1973-01-01",49,"Do You Want To Dance?","Bette Midler"
"1973-01-01",50,"You're A Lady","Peter Skellern"
"1973-01-01",51,"In Heaven There Is No Beer","Clean Living"
"1973-01-01",52,"Dreidel","Don McLean"
"1973-01-01",53,"I Can't Stand To See You Cry","Smokey Robinson & The Miracles"
"1973-01-01",54,"Don't Expect Me To Be Your Friend","Lobo"
"1973-01-01",55,"Ventura Highway","America"
"1973-01-01",56,"Woman To Woman","Joe Cocker and The Chris Stainton Band"
"1973-01-01",57,"Looking Through The Eyes Of Love","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1973-01-01",58,"I'm Stone In Love With You","The Stylistics"
"1973-01-01",59,"You've Got To Take It (If You Want It)","The Main Ingredient"
"1973-01-01",60,"I'm Never Gonna Be Alone Anymore","Cornelius Brothers & Sister Rose"
"1973-01-01",61,"Could It Be I'm Falling In Love","The Spinners"
"1973-01-01",62,"Remember (Christmas)","Nilsson"
"1973-01-01",63,"Crazy Horses","The Osmonds"
"1973-01-01",64,"Trouble In My Home/I Found My Dad","Joe Simon"
"1973-01-01",65,"The Cover Of ""Rolling Stone""","Dr. Hook And The Medicine Show"
"1973-01-01",66,"What Am I Crying For?","Dennis Yost And The Classics IV"
"1973-01-01",67,"Peaceful Easy Feeling","Eagles"
"1973-01-01",68,"Anthem","Wayne Newton"
"1973-01-01",69,"Everybody Loves A Love Song","Mac Davis"
"1973-01-01",70,"You're A Lady","Dawn Featuring Tony Orlando"
"1973-01-01",71,"We Need Order","The Chi-lites"
"1973-01-01",72,"Daytime Night-Time","Keith Hampshire"
"1973-01-01",73,"What My Baby Needs Now Is A Little More Lovin'","James Brown-Lyn Collins"
"1973-01-01",74,"Last Song","Edward Bear"
"1973-01-01",75,"Lucky Man","Emerson, Lake & Palmer"
"1973-01-01",76,"Living Together, Growing Together","NEW"
"1973-01-01",77,"Songman","NEW"
"1973-01-01",78,"Mama Weer All Crazee Now","The 5th Dimension"
"1973-01-01",79,"Big City Miss Ruth Ann","Cashman & West"
"1973-01-01",80,"Jesus Is Just Alright","Slade"
"1973-01-01",81,"Silly Wasn't I","Gallery"
"1973-01-01",82,"One Last Time","The Doobie Brothers"
"1973-01-01",83,"Danny's Song","Valerie Simpson"
"1973-01-01",84,"You Can Do Magic","Glen Campbell"
"1973-01-01",85,"Oh No, Not My Baby","NEW"
"1973-01-01",86,"I Never Said Goodbye","NEW"
"1973-01-01",87,"I'm Sorry","Anne Murray"
"1973-01-01",88,"Didn't We","Limmie & Family Cookin'"
"1973-01-01",89,"Boogie Woogie Man","Merry Clayton"
"1973-01-01",90,"Fever/My Crew","Engelbert Humperdinck"
"1973-01-01",91,"Jesus Was A Capricorn","Joey Heatherton"
"1973-01-01",92,"Happy","Barbra Streisand"
"1973-01-01",93,"Don't Leave Me Starvin' For Your Love (Part 1)","Paul Davis"
"1973-01-01",94,"But I Do","Rita Coolidge"
"1973-01-01",95,"Choo Choo Mama","Kris Kristofferson"
"1973-01-01",96,"The Red Back Spider","NEW"
"1973-01-01",97,"She's Got To Be A Saint","NEW"
"1973-01-01",98,"Soul Song","Bobby Darin"
"1973-01-01",99,"On And Off (Part 1)","NEW"
"1973-01-01",100,"Slow Motion (Part 1)","NEW"
"1973-01-08",1,"You're So Vain","Carly Simon"
"1973-01-08",2,"Superstition","Stevie Wonder"
"1973-01-08",3,"Me And Mrs. Jones","Billy Paul"
"1973-01-08",4,"Clair","Gilbert O'Sullivan"
"1973-01-08",5,"Funny Face","Donna Fargo"
"1973-01-08",6,"Your Mama Don't Dance","Kenny Loggins & Jim Messina"
"1973-01-08",7,"Rockin' Pneumonia - Boogie Woogie Flu","Johnny Rivers"
"1973-01-08",8,"Superfly","Curtis Mayfield"
"1973-01-08",9,"Crocodile Rock","Elton John"
"1973-01-08",10,"Keeper Of The Castle","Four Tops"
"1973-01-08",11,"Living In The Past","Jethro Tull"
"1973-01-08",12,"It Never Rains In Southern California","Albert Hammond"
"1973-01-08",13,"Why Can't We Live Together","Timmy Thomas"
"1973-01-08",14,"Don't Let Me Be Lonely Tonight","James Taylor"
"1973-01-08",15,"Oh, Babe, What Would You Say?","Hurricane Smith"
"1973-01-08",16,"Sitting","Cat Stevens"
"1973-01-08",17,"Trouble Man","Marvin Gaye"
"1973-01-08",18,"Hi, Hi, Hi","Wings"
"1973-01-08",19,"Pieces Of April","Three Dog Night"
"1973-01-08",20,"I Wanna Be With You","Raspberries"
"1973-01-08",21,"The World Is A Ghetto","War"
"1973-01-08",22,"You Ought To Be With Me","Al Green"
"1973-01-08",23,"Do It Again","Steely Dan"
"1973-01-08",24,"Been To Canaan","Carole King"
"1973-01-08",25,"Love Jones","Brighter Side Of Darkness"
"1973-01-08",26,"Separate Ways","Elvis Presley"
"1973-01-08",27,"Smoke Gets In Your Eyes","Blue Haze"
"1973-01-08",28,"Walk On Water","Neil Diamond"
"1973-01-08",29,"Rocky Mountain High","John Denver"
"1973-01-08",30,"Dancing In The Moonlight","King Harvest"
"1973-01-08",31,"I Am Woman","Helen Reddy"
"1973-01-08",32,"You Turn Me On, I'm A Radio","Joni Mitchell"
"1973-01-08",33,"Don't Expect Me To Be Your Friend","Lobo"
"1973-01-08",34,"Jambalaya (On The Bayou)","The Blue Ridge Rangers"
"1973-01-08",35,"Daddy's Home","Jermaine Jackson"
"1973-01-08",36,"Something's Wrong With Me","Austin Roberts"
"1973-01-08",37,"Reelin' & Rockin'","Chuck Berry"
"1973-01-08",38,"Papa Was A Rollin' Stone","The Temptations"
"1973-01-08",39,"The Relay","The Who"
"1973-01-08",40,"Harry Hippie","Bobby Womack & Peace"
"1973-01-08",41,"Could It Be I'm Falling In Love","The Spinners"
"1973-01-08",42,"I'll Be Your Shelter (In Time Of Storm)","Luther Ingram"
"1973-01-08",43,"Dreidel","Don McLean"
"1973-01-08",44,"Do You Want To Dance?","Bette Midler"
"1973-01-08",45,"Sweet Surrender","Bread"
"1973-01-08",46,"I Can See Clearly Now","Johnny Nash"
"1973-01-08",47,"Let Us Love","Bill Withers"
"1973-01-08",48,"If You Don't Know Me By Now","Harold Melvin And The Blue Notes"
"1973-01-08",49,"Looking Through The Eyes Of Love","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1973-01-08",50,"You're A Lady","Peter Skellern"
"1973-01-08",51,"I Can't Stand To See You Cry","Smokey Robinson & The Miracles"
"1973-01-08",52,"I'm Never Gonna Be Alone Anymore","Cornelius Brothers & Sister Rose"
"1973-01-08",53,"Remember (Christmas)","Nilsson"
"1973-01-08",54,"No","Bulldog"
"1973-01-08",55,"The Cover Of ""Rolling Stone""","Dr. Hook And The Medicine Show"
"1973-01-08",56,"You've Got To Take It (If You Want It)","The Main Ingredient"
"1973-01-08",57,"Corner Of The Sky","Jackson 5"
"1973-01-08",58,"Peaceful Easy Feeling","Eagles"
"1973-01-08",59,"Woman To Woman","Joe Cocker and The Chris Stainton Band"
"1973-01-08",60,"Last Song","Edward Bear"
"1973-01-08",61,"In Heaven There Is No Beer","Clean Living"
"1973-01-08",62,"What My Baby Needs Now Is A Little More Lovin'","James Brown-Lyn Collins"
"1973-01-08",63,"Long Dark Road","The Hollies"
"1973-01-08",64,"Living Together, Growing Together","The 5th Dimension"
"1973-01-08",65,"Anthem","Wayne Newton"
"1973-01-08",66,"Lucky Man","Emerson, Lake & Palmer"
"1973-01-08",67,"Daytime Night-Time","Keith Hampshire"
"1973-01-08",68,"Jesus Is Just Alright","The Doobie Brothers"
"1973-01-08",69,"Big City Miss Ruth Ann","Gallery"
"1973-01-08",70,"You're A Lady","Dawn Featuring Tony Orlando"
"1973-01-08",71,"I Never Said Goodbye","Engelbert Humperdinck"
"1973-01-08",72,"Trouble In My Home/I Found My Dad","Joe Simon"
"1973-01-08",73,"Songman","Cashman & West"
"1973-01-08",74,"What Am I Crying For?","Dennis Yost And The Classics IV"
"1973-01-08",75,"Silly Wasn't I","Valerie Simpson"
"1973-01-08",76,"Mama Weer All Crazee Now","Slade"
"1973-01-08",77,"Danny's Song","Anne Murray"
"1973-01-08",78,"Don't Leave Me Starvin' For Your Love (Part 1)","Holland-Dozier"
"1973-01-08",79,"One Last Time","Glen Campbell"
"1973-01-08",80,"Dueling Banjos","NEW"
"1973-01-08",81,"Oh No, Not My Baby","NEW"
"1973-01-08",82,"Boogie Woogie Man","Deliverance/Eric Weissberg & Steve Mandell"
"1973-01-08",83,"Soul Song","Merry Clayton"
"1973-01-08",84,"You Can Do Magic","Paul Davis"
"1973-01-08",85,"Didn't We","Joe Stampley"
"1973-01-08",86,"Control Of Me","Limmie & Family Cookin'"
"1973-01-08",87,"I'm Sorry","Barbra Streisand"
"1973-01-08",88,"Happy","NEW"
"1973-01-08",89,"Choo Choo Mama","NEW"
"1973-01-08",90,"Fever/My Crew","Les Emmerson"
"1973-01-08",91,"Jesus Was A Capricorn","Joey Heatherton"
"1973-01-08",92,"But I Do","Bobby Darin"
"1973-01-08",93,"She's Got To Be A Saint","Ten Years After"
"1973-01-08",94,"Slow Motion (Part 1)","Rita Coolidge"
"1973-01-08",95,"Give Me Your Love","Kris Kristofferson"
"1973-01-08",96,"On And Off (Part 1)","Bobby Vinton"
"1973-01-08",97,"We","Ray Price"
"1973-01-08",98,"Good Morning Heartache","Johnny Williams"
"1973-01-08",99,"Tweedlee Dee","NEW"
"1973-01-08",100,"I Miss You Baby","NEW"
"1973-01-15",1,"You're So Vain","Carly Simon"
"1973-01-15",2,"Superstition","Stevie Wonder"
"1973-01-15",3,"Me And Mrs. Jones","Billy Paul"
"1973-01-15",4,"Crocodile Rock","Elton John"
"1973-01-15",5,"Your Mama Don't Dance","Kenny Loggins & Jim Messina"
"1973-01-15",6,"Rockin' Pneumonia - Boogie Woogie Flu","Johnny Rivers"
"1973-01-15",7,"Clair","Gilbert O'Sullivan"
"1973-01-15",8,"Superfly","Curtis Mayfield"
"1973-01-15",9,"Why Can't We Live Together","Timmy Thomas"
"1973-01-15",10,"Oh, Babe, What Would You Say?","Hurricane Smith"
"1973-01-15",11,"Funny Face","Donna Fargo"
"1973-01-15",12,"Hi, Hi, Hi","Wings"
"1973-01-15",13,"Trouble Man","Marvin Gaye"
"1973-01-15",14,"Don't Let Me Be Lonely Tonight","James Taylor"
"1973-01-15",15,"The World Is A Ghetto","War"
"1973-01-15",16,"Keeper Of The Castle","Four Tops"
"1973-01-15",17,"I Wanna Be With You","Raspberries"
"1973-01-15",18,"Do It Again","Steely Dan"
"1973-01-15",19,"Love Jones","Brighter Side Of Darkness"
"1973-01-15",20,"Living In The Past","Jethro Tull"
"1973-01-15",21,"Pieces Of April","Three Dog Night"
"1973-01-15",22,"Dancing In The Moonlight","King Harvest"
"1973-01-15",23,"Separate Ways","Elvis Presley"
"1973-01-15",24,"It Never Rains In Southern California","Albert Hammond"
"1973-01-15",25,"Rocky Mountain High","John Denver"
"1973-01-15",26,"Don't Expect Me To Be Your Friend","Lobo"
"1973-01-15",27,"Smoke Gets In Your Eyes","Blue Haze"
"1973-01-15",28,"Daddy's Home","Jermaine Jackson"
"1973-01-15",29,"Jambalaya (On The Bayou)","The Blue Ridge Rangers"
"1973-01-15",30,"You Turn Me On, I'm A Radio","Joni Mitchell"
"1973-01-15",31,"Could It Be I'm Falling In Love","The Spinners"
"1973-01-15",32,"Sitting","Cat Stevens"
"1973-01-15",33,"Been To Canaan","Carole King"
"1973-01-15",34,"Dreidel","Don McLean"
"1973-01-15",35,"Reelin' & Rockin'","Chuck Berry"
"1973-01-15",36,"Do You Want To Dance?","Bette Midler"
"1973-01-15",37,"Harry Hippie","Bobby Womack & Peace"
"1973-01-15",38,"You Ought To Be With Me","Al Green"
"1973-01-15",39,"The Relay","The Who"
"1973-01-15",40,"I'll Be Your Shelter (In Time Of Storm)","Luther Ingram"
"1973-01-15",41,"Walk On Water","Neil Diamond"
"1973-01-15",42,"Looking Through The Eyes Of Love","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1973-01-15",43,"Last Song","Edward Bear"
"1973-01-15",44,"I'm Never Gonna Be Alone Anymore","Cornelius Brothers & Sister Rose"
"1973-01-15",45,"Papa Was A Rollin' Stone","The Temptations"
"1973-01-15",46,"I Am Woman","Helen Reddy"
"1973-01-15",47,"Something's Wrong With Me","Austin Roberts"
"1973-01-15",48,"I Can't Stand To See You Cry","Smokey Robinson & The Miracles"
"1973-01-15",49,"The Cover Of ""Rolling Stone""","Dr. Hook And The Medicine Show"
"1973-01-15",50,"Sweet Surrender","Bread"
"1973-01-15",51,"Peaceful Easy Feeling","Eagles"
"1973-01-15",52,"I Can See Clearly Now","Johnny Nash"
"1973-01-15",53,"Remember (Christmas)","Nilsson"
"1973-01-15",54,"You've Got To Take It (If You Want It)","The Main Ingredient"
"1973-01-15",55,"No","Bulldog"
"1973-01-15",56,"Jesus Is Just Alright","The Doobie Brothers"
"1973-01-15",57,"Lucky Man","Emerson, Lake & Palmer"
"1973-01-15",58,"Living Together, Growing Together","The 5th Dimension"
"1973-01-15",59,"Big City Miss Ruth Ann","Gallery"
"1973-01-15",60,"If You Don't Know Me By Now","Harold Melvin And The Blue Notes"
"1973-01-15",61,"Love Train","NEW"
"1973-01-15",62,"What My Baby Needs Now Is A Little More Lovin'","NEW"
"1973-01-15",63,"In Heaven There Is No Beer","The O'Jays"
"1973-01-15",64,"Dueling Banjos","James Brown-Lyn Collins"
"1973-01-15",65,"Woman To Woman","Clean Living"
"1973-01-15",66,"Daytime Night-Time","Deliverance/Eric Weissberg & Steve Mandell"
"1973-01-15",67,"Don't Leave Me Starvin' For Your Love (Part 1)","Joe Cocker and The Chris Stainton Band"
"1973-01-15",68,"Danny's Song","Keith Hampshire"
"1973-01-15",69,"Songman","Holland-Dozier"
"1973-01-15",70,"I Never Said Goodbye","Anne Murray"
"1973-01-15",71,"Good Morning Heartache","Cashman & West"
"1973-01-15",72,"Anthem","Engelbert Humperdinck"
"1973-01-15",73,"Soul Song","Diana Ross"
"1973-01-15",74,"Silly Wasn't I","Wayne Newton"
"1973-01-15",75,"Give Me Your Love","Joe Stampley"
"1973-01-15",76,"Hummingbird","Valerie Simpson"
"1973-01-15",77,"Oh No, Not My Baby","Barbara Mason"
"1973-01-15",78,"One Last Time","NEW"
"1973-01-15",79,"I Got Ants In My Pants (and i want to dance) (Part 1)","NEW"
"1973-01-15",80,"Boogie Woogie Man","Seals & Crofts"
"1973-01-15",81,"Mama Weer All Crazee Now","Merry Clayton"
"1973-01-15",82,"Didn't We","Glen Campbell"
"1973-01-15",83,"Happy","NEW"
"1973-01-15",84,"Fever/My Crew","NEW"
"1973-01-15",85,"The Message","James Brown"
"1973-01-15",86,"Control Of Me","Paul Davis"
"1973-01-15",87,"You Can Do Magic","Slade"
"1973-01-15",88,"But I Do","Barbra Streisand"
"1973-01-15",89,"Choo Choo Mama","Bobby Darin"
"1973-01-15",90,"Slow Motion (Part 1)","Rita Coolidge"
"1973-01-15",91,"How Can I Tell You","NEW"
"1973-01-15",92,"We","NEW"
"1973-01-15",93,"Hot Wire","Cymande"
"1973-01-15",94,"I'm Sorry","Les Emmerson"
"1973-01-15",95,"On And Off (Part 1)","Limmie & Family Cookin'"
"1973-01-15",96,"Tweedlee Dee","Bobby Vinton"
"1973-01-15",97,"Blind Eye/Sweet Lorraine","Ten Years After"
"1973-01-15",98,"If It's All Right With You","Johnny Williams"
"1973-01-15",99,"Little Willy","NEW"
"1973-01-15",100,"I Miss You Baby","NEW"
"1973-01-22",1,"Superstition","Stevie Wonder"
"1973-01-22",2,"You're So Vain","Carly Simon"
"1973-01-22",3,"Crocodile Rock","Elton John"
"1973-01-22",4,"Your Mama Don't Dance","Kenny Loggins & Jim Messina"
"1973-01-22",5,"Why Can't We Live Together","Timmy Thomas"
"1973-01-22",6,"Me And Mrs. Jones","Billy Paul"
"1973-01-22",7,"Oh, Babe, What Would You Say?","Hurricane Smith"
"1973-01-22",8,"Trouble Man","Marvin Gaye"
"1973-01-22",9,"Rockin' Pneumonia - Boogie Woogie Flu","Johnny Rivers"
"1973-01-22",10,"The World Is A Ghetto","War"
"1973-01-22",11,"Hi, Hi, Hi","Wings"
"1973-01-22",12,"Superfly","Curtis Mayfield"
"1973-01-22",13,"Do It Again","Steely Dan"
"1973-01-22",14,"Clair","Gilbert O'Sullivan"
"1973-01-22",15,"Don't Let Me Be Lonely Tonight","James Taylor"
"1973-01-22",16,"I Wanna Be With You","Raspberries"
"1973-01-22",17,"Dancing In The Moonlight","King Harvest"
"1973-01-22",18,"Love Jones","Brighter Side Of Darkness"
"1973-01-22",19,"Funny Face","Donna Fargo"
"1973-01-22",20,"Don't Expect Me To Be Your Friend","Lobo"
"1973-01-22",21,"Separate Ways","Elvis Presley"
"1973-01-22",22,"Rocky Mountain High","John Denver"
"1973-01-22",23,"Could It Be I'm Falling In Love","The Spinners"
"1973-01-22",24,"Pieces Of April","Three Dog Night"
"1973-01-22",25,"Daddy's Home","Jermaine Jackson"
"1973-01-22",26,"Jambalaya (On The Bayou)","The Blue Ridge Rangers"
"1973-01-22",27,"You Turn Me On, I'm A Radio","Joni Mitchell"
"1973-01-22",28,"Living In The Past","Jethro Tull"
"1973-01-22",29,"Smoke Gets In Your Eyes","Blue Haze"
"1973-01-22",30,"Dreidel","Don McLean"
"1973-01-22",31,"Keeper Of The Castle","Four Tops"
"1973-01-22",32,"Do You Want To Dance?","Bette Midler"
"1973-01-22",33,"Reelin' & Rockin'","Chuck Berry"
"1973-01-22",34,"Last Song","Edward Bear"
"1973-01-22",35,"Harry Hippie","Bobby Womack & Peace"
"1973-01-22",36,"It Never Rains In Southern California","Albert Hammond"
"1973-01-22",37,"Love Train","The O'Jays"
"1973-01-22",38,"Sitting","Cat Stevens"
"1973-01-22",39,"Looking Through The Eyes Of Love","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1973-01-22",40,"I'll Be Your Shelter (In Time Of Storm)","Luther Ingram"
"1973-01-22",41,"Dueling Banjos","Deliverance/Eric Weissberg & Steve Mandell"
"1973-01-22",42,"I'm Never Gonna Be Alone Anymore","Cornelius Brothers & Sister Rose"
"1973-01-22",43,"The Cover Of ""Rolling Stone""","Dr. Hook And The Medicine Show"
"1973-01-22",44,"Peaceful Easy Feeling","Eagles"
"1973-01-22",45,"I Can't Stand To See You Cry","Smokey Robinson & The Miracles"
"1973-01-22",46,"The Relay","The Who"
"1973-01-22",47,"Living Together, Growing Together","The 5th Dimension"
"1973-01-22",48,"You Ought To Be With Me","Al Green"
"1973-01-22",49,"Been To Canaan","Carole King"
"1973-01-22",50,"Big City Miss Ruth Ann","Gallery"
"1973-01-22",51,"I Got Ants In My Pants (and i want to dance) (Part 1)","James Brown"
"1973-01-22",52,"You've Got To Take It (If You Want It)","The Main Ingredient"
"1973-01-22",53,"Jesus Is Just Alright","The Doobie Brothers"
"1973-01-22",54,"Killing Me Softly With His Song","NEW"
"1973-01-22",55,"Lucky Man","NEW"
"1973-01-22",56,"Remember (Christmas)","Roberta Flack"
"1973-01-22",57,"Don't Leave Me Starvin' For Your Love (Part 1)","Emerson, Lake & Palmer"
"1973-01-22",58,"What My Baby Needs Now Is A Little More Lovin'","Nilsson"
"1973-01-22",59,"Daytime Night-Time","Holland-Dozier"
"1973-01-22",60,"Danny's Song","James Brown-Lyn Collins"
"1973-01-22",61,"Good Morning Heartache","Keith Hampshire"
"1973-01-22",62,"Papa Was A Rollin' Stone","Anne Murray"
"1973-01-22",63,"Hummingbird","Diana Ross"
"1973-01-22",64,"Give Me Your Love","The Temptations"
"1973-01-22",65,"Songman","Seals & Crofts"
"1973-01-22",66,"Soul Song","Barbara Mason"
"1973-01-22",67,"I Never Said Goodbye","Cashman & West"
"1973-01-22",68,"Silly Wasn't I","Joe Stampley"
"1973-01-22",69,"Tweedlee Dee","Engelbert Humperdinck"
"1973-01-22",70,"Woman To Woman","Valerie Simpson"
"1973-01-22",71,"Space Oddity","Little Jimmy Osmond"
"1973-01-22",72,"Oh No, Not My Baby","Joe Cocker and The Chris Stainton Band"
"1973-01-22",73,"Walk On Water","NEW"
"1973-01-22",74,"Boogie Woogie Man","NEW"
"1973-01-22",75,"Control Of Me","David Bowie"
"1973-01-22",76,"Don't Cross The River","Merry Clayton"
"1973-01-22",77,"Fever/My Crew","Neil Diamond"
"1973-01-22",78,"The Message","Paul Davis"
"1973-01-22",79,"Rosalie","Les Emmerson"
"1973-01-22",80,"Happy","NEW"
"1973-01-22",81,"Hot Wire","NEW"
"1973-01-22",82,"Didn't We","America"
"1973-01-22",83,"Today I Started Loving You Again","Rita Coolidge"
"1973-01-22",84,"But I Do","Cymande"
"1973-01-22",85,"Slow Motion (Part 1)","NEW"
"1973-01-22",86,"Neither One Of Us (Wants To Be The First To Say Goodbye)","NEW"
"1973-01-22",87,"How Can I Tell You","Sam Neely"
"1973-01-22",88,"Dead Skunk","Bobby Darin"
"1973-01-22",89,"We","Al Green"
"1973-01-22",90,"On And Off (Part 1)","Barbra Streisand"
"1973-01-22",91,"Love Is What You Make It","NEW"
"1973-01-22",92,"Little Willy","NEW"
"1973-01-22",93,"Blind Eye/Sweet Lorraine","Bettye Swann"
"1973-01-22",94,"Don't Burn Me","Bobby Vinton"
"1973-01-22",95,"I Miss You Baby","Johnny Williams"
"1973-01-22",96,"One Of The Boys","NEW"
"1973-01-22",97,"If It's All Right With You","NEW"
"1973-01-22",98,"Somebody Loves You","Gladys Knight And The Pips"
"1973-01-22",99,"We're Gonna Have A Good Time","Travis Wammack"
"1973-01-22",100,"Come Softly To Me","NEW"
"1973-01-29",1,"Crocodile Rock","Elton John"
"1973-01-29",2,"You're So Vain","Carly Simon"
"1973-01-29",3,"Superstition","Stevie Wonder"
"1973-01-29",4,"Why Can't We Live Together","Timmy Thomas"
"1973-01-29",5,"Your Mama Don't Dance","Kenny Loggins & Jim Messina"
"1973-01-29",6,"Oh, Babe, What Would You Say?","Hurricane Smith"
"1973-01-29",7,"Trouble Man","Marvin Gaye"
"1973-01-29",8,"The World Is A Ghetto","War"
"1973-01-29",9,"Do It Again","Steely Dan"
"1973-01-29",10,"Hi, Hi, Hi","Wings"
"1973-01-29",11,"Me And Mrs. Jones","Billy Paul"
"1973-01-29",12,"Don't Expect Me To Be Your Friend","Lobo"
"1973-01-29",13,"Could It Be I'm Falling In Love","The Spinners"
"1973-01-29",14,"Rocky Mountain High","John Denver"
"1973-01-29",15,"Dancing In The Moonlight","King Harvest"
"1973-01-29",16,"Love Jones","Brighter Side Of Darkness"
"1973-01-29",17,"Superfly","Curtis Mayfield"
"1973-01-29",18,"Dueling Banjos","Deliverance/Eric Weissberg & Steve Mandell"
"1973-01-29",19,"Rockin' Pneumonia - Boogie Woogie Flu","Johnny Rivers"
"1973-01-29",20,"Separate Ways","Elvis Presley"
"1973-01-29",21,"Daddy's Home","Jermaine Jackson"
"1973-01-29",22,"Jambalaya (On The Bayou)","The Blue Ridge Rangers"
"1973-01-29",23,"Clair","Gilbert O'Sullivan"
"1973-01-29",24,"Last Song","Edward Bear"
"1973-01-29",25,"You Turn Me On, I'm A Radio","Joni Mitchell"
"1973-01-29",26,"Don't Let Me Be Lonely Tonight","James Taylor"
"1973-01-29",27,"Dreidel","Don McLean"
"1973-01-29",28,"Love Train","The O'Jays"
"1973-01-29",29,"Do You Want To Dance?","Bette Midler"
"1973-01-29",30,"Funny Face","Donna Fargo"
"1973-01-29",31,"I Wanna Be With You","Raspberries"
"1973-01-29",32,"Reelin' & Rockin'","Chuck Berry"
"1973-01-29",33,"Harry Hippie","Bobby Womack & Peace"
"1973-01-29",34,"Killing Me Softly With His Song","Roberta Flack"
"1973-01-29",35,"Smoke Gets In Your Eyes","Blue Haze"
"1973-01-29",36,"The Cover Of ""Rolling Stone""","Dr. Hook And The Medicine Show"
"1973-01-29",37,"Pieces Of April","Three Dog Night"
"1973-01-29",38,"Peaceful Easy Feeling","Eagles"
"1973-01-29",39,"Looking Through The Eyes Of Love","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1973-01-29",40,"I'm Never Gonna Be Alone Anymore","Cornelius Brothers & Sister Rose"
"1973-01-29",41,"Living In The Past","Jethro Tull"
"1973-01-29",42,"Big City Miss Ruth Ann","Gallery"
"1973-01-29",43,"Jesus Is Just Alright","The Doobie Brothers"
"1973-01-29",44,"Living Together, Growing Together","The 5th Dimension"
"1973-01-29",45,"I Can't Stand To See You Cry","Smokey Robinson & The Miracles"
"1973-01-29",46,"I Got Ants In My Pants (and i want to dance) (Part 1)","James Brown"
"1973-01-29",47,"I'll Be Your Shelter (In Time Of Storm)","Luther Ingram"
"1973-01-29",48,"You've Got To Take It (If You Want It)","The Main Ingredient"
"1973-01-29",49,"Danny's Song","Anne Murray"
"1973-01-29",50,"Hummingbird","Seals & Crofts"
"1973-01-29",51,"Lucky Man","Emerson, Lake & Palmer"
