"date","rank","song","artist"
"1981-01-15",52,"Ah! Leah!","Christopher Cross"
"1981-01-15",53,"Theme From The Dukes Of Hazzard (Good Ol' Boys)","Rita Coolidge"
"1981-01-15",54,"Back In Black","Donnie Iris"
"1981-01-15",55,"Need Your Loving Tonight","Waylon"
"1981-01-15",56,"I'm Coming Out","AC/DC"
"1981-01-15",57,"Girls Can Get It","Queen"
"1981-01-15",58,"Teacher Teacher","Diana Ross"
"1981-01-15",59,"You","Dr. Hook"
"1981-01-15",60,"United Together","Rockpile"
"1981-01-15",61,"Full Of Fire","Earth, Wind & Fire"
"1981-01-15",62,"Skateaway","Aretha Franklin"
"1981-01-15",63,"Sequel","Shalamar"
"1981-01-15",64,"(Ghost) Riders In The Sky","Dire Straits"
"1981-01-15",65,"Turn And Walk Away","Harry Chapin"
"1981-01-15",66,"The Wanderer","Outlaws"
"1981-01-15",67,"Gotta Have More Love","The Babys"
"1981-01-15",68,"Treat Me Right","Donna Summer"
"1981-01-15",69,"Breakfast In America","Climax Blues Band"
"1981-01-15",70,"Dreaming","NEW"
"1981-01-15",71,"Deep Inside My Heart","NEW"
"1981-01-15",72,"This Time","Pat Benatar"
"1981-01-15",73,"Fashion","Supertramp"
"1981-01-15",74,"He's So Shy","Cliff Richard"
"1981-01-15",75,"Set The Night On Fire","Randy Meisner"
"1981-01-15",76,"Got To Rock On","John Cougar"
"1981-01-15",77,"Fly Away","David Bowie"
"1981-01-15",78,"Never Knew Love Like This Before","The Pointer Sisters"
"1981-01-15",79,"Flash's Theme Aka Flash","Oak"
"1981-01-15",80,"Don't Want No-Body","Kansas"
"1981-01-15",81,"Turning Japanese","Peter Allen"
"1981-01-15",82,"The Horizontal Bop","Stephanie Mills"
"1981-01-15",83,"Toccata","NEW"
"1981-01-15",84,"Easy Love","NEW"
"1981-01-15",85,"Lovely One","Queen"
"1981-01-15",86,"Upside Down","J.D. Drews"
"1981-01-15",87,"Switchin' To Glide/This Beat Goes On","The Vapors"
"1981-01-15",88,"Could I Be Dreaming","Bob Seger"
"1981-01-15",89,"Stop This Game","Sky (Arista)"
"1981-01-15",90,"Watching You","Dionne Warwick"
"1981-01-15",91,"What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)","The Jacksons"
"1981-01-15",92,"Remote Control","Diana Ross"
"1981-01-15",93,"Without Your Love","The Kings"
"1981-01-15",94,"Somebody's Knockin'","The Pointer Sisters"
"1981-01-15",95,"Let Me Be Your Angel","Cheap Trick"
"1981-01-15",96,"On The Road Again","NEW"
"1981-01-15",97,"Long Time Lovin' You","NEW"
"1981-01-15",98,"Trickle Trickle","Slave"
"1981-01-15",99,"I'm Happy That Love Has Found You","The Star Wars Intergalactic Droid Choir & Chorale"
"1981-01-15",100,"Out Here On My Own","The Reddings"
"1981-01-22",1,"(Just Like) Starting Over","John Lennon"
"1981-01-22",2,"Love On The Rocks","Neil Diamond"
"1981-01-22",3,"The Tide Is High","Blondie"
"1981-01-22",4,"Guilty","Barbra Streisand & Barry Gibb"
"1981-01-22",5,"Hungry Heart","Bruce Springsteen"
"1981-01-22",6,"Every Woman In The World","Air Supply"
"1981-01-22",7,"Passion","Rod Stewart"
"1981-01-22",8,"I Love A Rainy Night","Eddie Rabbitt"
"1981-01-22",9,"It's My Turn","Diana Ross"
"1981-01-22",10,"De Do Do Do, De Da Da Da","The Police"
"1981-01-22",11,"I Made It Through The Rain","Barry Manilow"
"1981-01-22",12,"Celebration","Kool & The Gang"
"1981-01-22",13,"Tell It Like It Is","Heart"
"1981-01-22",14,"Hey Nineteen","Steely Dan"
"1981-01-22",15,"Time Is Time","Andy Gibb"
"1981-01-22",16,"Giving It Up For Your Love","Delbert McClinton"
"1981-01-22",17,"Miss Sun","Boz Scaggs"
"1981-01-22",18,"9 To 5","Dolly Parton"
"1981-01-22",19,"Same Old Lang Syne","Dan Fogelberg"
"1981-01-22",20,"Lady","Kenny Rogers"
"1981-01-22",21,"The Winner Takes It All","ABBA"
"1981-01-22",22,"Together","Tierra"
"1981-01-22",23,"Keep On Loving You","REO Speedwagon"
"1981-01-22",24,"Suddenly","Olivia Newton-John And Cliff Richard"
"1981-01-22",25,"Seven Bridges Road","Eagles"
"1981-01-22",26,"I Ain't Gonna Stand For It","Stevie Wonder"
"1981-01-22",27,"Woman","John Lennon"
"1981-01-22",28,"Hit Me With Your Best Shot","Pat Benatar"
"1981-01-22",29,"More Than I Can Say","Leo Sayer"
"1981-01-22",30,"Heartbreak Hotel","The Jacksons"
"1981-01-22",31,"The Best Of Times","NEW"
"1981-01-22",32,"Killin' Time","NEW"
"1981-01-22",33,"Cold Love","Styx"
"1981-01-22",34,"A Little In Love","Fred Knoblock & Susan Anton"
"1981-01-22",35,"He Can't Love You","Donna Summer"
"1981-01-22",36,"Smoky Mountain Rain","Cliff Richard"
"1981-01-22",37,"Crying","Michael Stanley Band"
"1981-01-22",38,"I Need Your Lovin'","Ronnie Milsap"
"1981-01-22",39,"My Mother's Eyes","NEW"
"1981-01-22",40,"Games People Play","NEW"
"1981-01-22",41,"Shine On","Don McLean"
"1981-01-22",42,"Who's Making Love","Teena Marie"
"1981-01-22",43,"One Step Closer","Bette Midler"
"1981-01-22",44,"Love T.K.O.","The Alan Parsons Project"
"1981-01-22",45,"Master Blaster (Jammin')","L.T.D."
"1981-01-22",46,"Fool That I Am","Blues Brothers"
"1981-01-22",47,"Another One Bites The Dust","The Doobie Brothers"
"1981-01-22",48,"Ah! Leah!","Teddy Pendergrass"
"1981-01-22",49,"Back In Black","Stevie Wonder"
"1981-01-22",50,"Treat Me Right","Rita Coolidge"
"1981-01-22",51,"Woman In Love","Queen"
"1981-01-22",52,"Everybody's Got To Learn Sometime","Donnie Iris"
"1981-01-22",53,"You've Lost That Lovin' Feeling","AC/DC"
"1981-01-22",54,"(Ghost) Riders In The Sky","Pat Benatar"
"1981-01-22",55,"Whip It","Barbra Streisand"
"1981-01-22",56,"I Believe In You","The Korgis"
"1981-01-22",57,"Never Be The Same","Daryl Hall John Oates"
"1981-01-22",58,"United Together","Outlaws"
"1981-01-22",59,"Full Of Fire","Devo"
"1981-01-22",60,"Skateaway","Don Williams"
"1981-01-22",61,"Theme From The Dukes Of Hazzard (Good Ol' Boys)","Christopher Cross"
"1981-01-22",62,"Need Your Loving Tonight","Aretha Franklin"
"1981-01-22",63,"I'm Coming Out","Shalamar"
"1981-01-22",64,"Flash's Theme Aka Flash","Dire Straits"
"1981-01-22",65,"Hearts On Fire","Waylon"
"1981-01-22",66,"Girls Can Get It","Queen"
"1981-01-22",67,"Fly Away","Diana Ross"
"1981-01-22",68,"Teacher Teacher","Queen"
"1981-01-22",69,"Kiss On My List","NEW"
"1981-01-22",70,"You","NEW"
"1981-01-22",71,"Sequel","Randy Meisner"
"1981-01-22",72,"Turn And Walk Away","Dr. Hook"
"1981-01-22",73,"The Wanderer","Peter Allen"
"1981-01-22",74,"Gotta Have More Love","Rockpile"
"1981-01-22",75,"Too Tight","NEW"
"1981-01-22",76,"Breakfast In America","NEW"
"1981-01-22",77,"Guitar Man","Daryl Hall John Oates"
"1981-01-22",78,"Precious To Me","Earth, Wind & Fire"
"1981-01-22",79,"Don't Want No-Body","Harry Chapin"
"1981-01-22",80,"Watching You","The Babys"
"1981-01-22",81,"Staying With It","Donna Summer"
"1981-01-22",82,"Dreaming","Climax Blues Band"
"1981-01-22",83,"Deep Inside My Heart","NEW"
"1981-01-22",84,"Somebody's Knockin'","NEW"
"1981-01-22",85,"Living In A Fantasy","ConFunkShun"
"1981-01-22",86,"Fashion","Supertramp"
"1981-01-22",87,"I Don't Want To Know Your Name","RE- ENTRY"
"1981-01-22",88,"Wynken, Blynken And Nod","RE- ENTRY"
"1981-01-22",89,"Seasons","Elvis Presley"
"1981-01-22",90,"Lipstick","NEW"
"1981-01-22",91,"Remote Control","NEW"
"1981-01-22",92,"Got To Rock On","Phil Seymour"
"1981-01-22",93,"Long Time Lovin' You","J.D. Drews"
"1981-01-22",94,"Never Knew Love Like This Before","Slave"
"1981-01-22",95,"The Horizontal Bop","NEW"
"1981-01-22",96,"Easy Love","NEW"
"1981-01-22",97,"Lovely One","Firefall"
"1981-01-22",98,"Upside Down","Cliff Richard"
"1981-01-22",99,"Switchin' To Glide/This Beat Goes On","Randy Meisner"
"1981-01-22",100,"Stop This Game","Terri Gibbs"
"1981-01-29",1,"The Tide Is High","Blondie"
"1981-01-29",2,"(Just Like) Starting Over","John Lennon"
"1981-01-29",3,"Celebration","Kool & The Gang"
"1981-01-29",4,"I Love A Rainy Night","Eddie Rabbitt"
"1981-01-29",5,"Every Woman In The World","Air Supply"
"1981-01-29",6,"Passion","Rod Stewart"
"1981-01-29",7,"Love On The Rocks","Neil Diamond"
"1981-01-29",8,"9 To 5","Dolly Parton"
"1981-01-29",9,"It's My Turn","Diana Ross"
"1981-01-29",10,"I Made It Through The Rain","Barry Manilow"
"1981-01-29",11,"Giving It Up For Your Love","Delbert McClinton"
"1981-01-29",12,"Hey Nineteen","Steely Dan"
"1981-01-29",13,"Guilty","Barbra Streisand & Barry Gibb"
"1981-01-29",14,"Same Old Lang Syne","Dan Fogelberg"
"1981-01-29",15,"Time Is Time","Andy Gibb"
"1981-01-29",16,"Miss Sun","Boz Scaggs"
"1981-01-29",17,"Woman","John Lennon"
"1981-01-29",18,"The Winner Takes It All","ABBA"
"1981-01-29",19,"Keep On Loving You","REO Speedwagon"
"1981-01-29",20,"Together","Tierra"
"1981-01-29",21,"I Ain't Gonna Stand For It","Stevie Wonder"
"1981-01-29",22,"The Best Of Times","Styx"
"1981-01-29",23,"Seven Bridges Road","Eagles"
"1981-01-29",24,"Hungry Heart","Bruce Springsteen"
"1981-01-29",25,"Heartbreak Hotel","The Jacksons"
"1981-01-29",26,"De Do Do Do, De Da Da Da","The Police"
"1981-01-29",27,"Crying","Don McLean"
"1981-01-29",28,"A Little In Love","Cliff Richard"
"1981-01-29",29,"Killin' Time","Fred Knoblock & Susan Anton"
"1981-01-29",30,"Tell It Like It Is","Heart"
"1981-01-29",31,"Smoky Mountain Rain","Ronnie Milsap"
"1981-01-29",32,"Hello Again","NEW"
"1981-01-29",33,"He Can't Love You","NEW"
"1981-01-29",34,"Games People Play","Neil Diamond"
"1981-01-29",35,"Lady","Michael Stanley Band"
"1981-01-29",36,"Treat Me Right","The Alan Parsons Project"
"1981-01-29",37,"I Need Your Lovin'","Kenny Rogers"
"1981-01-29",38,"Suddenly","Pat Benatar"
"1981-01-29",39,"Who's Making Love","Teena Marie"
"1981-01-29",40,"Shine On","Olivia Newton-John And Cliff Richard"
"1981-01-29",41,"Hit Me With Your Best Shot","Blues Brothers"
"1981-01-29",42,"More Than I Can Say","L.T.D."
"1981-01-29",43,"Cold Love","Pat Benatar"
"1981-01-29",44,"Ah! Leah!","Leo Sayer"
"1981-01-29",45,"Back In Black","Donna Summer"
"1981-01-29",46,"Fool That I Am","Donnie Iris"
"1981-01-29",47,"Love T.K.O.","AC/DC"
"1981-01-29",48,"(Ghost) Riders In The Sky","Rita Coolidge"
"1981-01-29",49,"Master Blaster (Jammin')","Teddy Pendergrass"
"1981-01-29",50,"Hearts On Fire","Outlaws"
"1981-01-29",51,"My Mother's Eyes","Stevie Wonder"
"1981-01-29",52,"Flash's Theme Aka Flash","Randy Meisner"
"1981-01-29",53,"One Step Closer","Bette Midler"
"1981-01-29",54,"Another One Bites The Dust","Queen"
"1981-01-29",55,"Kiss On My List","The Doobie Brothers"
"1981-01-29",56,"United Together","Queen"
"1981-01-29",57,"Full Of Fire","Daryl Hall John Oates"
"1981-01-29",58,"Skateaway","Aretha Franklin"
"1981-01-29",59,"Woman In Love","Shalamar"
"1981-01-29",60,"Too Tight","Dire Straits"
"1981-01-29",61,"Rapture","Barbra Streisand"
"1981-01-29",62,"Everybody's Got To Learn Sometime","ConFunkShun"
"1981-01-29",63,"Fly Away","NEW"
"1981-01-29",64,"You've Lost That Lovin' Feeling","NEW"
"1981-01-29",65,"Guitar Man","Blondie"
"1981-01-29",66,"Whip It","The Korgis"
"1981-01-29",67,"Precious To Me","Peter Allen"
"1981-01-29",68,"I Believe In You","Daryl Hall John Oates"
"1981-01-29",69,"Never Be The Same","Elvis Presley"
"1981-01-29",70,"Staying With It","Devo"
"1981-01-29",71,"Theme From The Dukes Of Hazzard (Good Ol' Boys)","Phil Seymour"
"1981-01-29",72,"What Kind Of Fool","Don Williams"
"1981-01-29",73,"Somebody's Knockin'","Christopher Cross"
"1981-01-29",74,"Living In A Fantasy","Firefall"
"1981-01-29",75,"Need Your Loving Tonight","Waylon"
"1981-01-29",76,"I Don't Want To Know Your Name","NEW"
"1981-01-29",77,"Seasons","NEW"
"1981-01-29",78,"Wynken, Blynken And Nod","Barbra Streisand & Barry Gibb"
"1981-01-29",79,"Watching You","Terri Gibbs"
"1981-01-29",80,"Lipstick","Leo Sayer"
"1981-01-29",81,"Ain't Even Done With The Night","Queen"
"1981-01-29",82,"I'm Coming Out","Glen Campbell"
"1981-01-29",83,"Dreamer","Charles Fox"
"1981-01-29",84,"Girls Can Get It","The Doobie Brothers"
"1981-01-29",85,"Fantastic Voyage","Slave"
