"date","rank","song","artist"
"1990-01-01",48,"No More Lies","Michel'le"
"1990-01-01",49,"Angelia","Richard Marx"
"1990-01-01",50,"Me So Horny","The 2 Live Crew"
"1990-01-01",51,"All Or Nothing","NEW"
"1990-01-01",52,"If You Leave Me Now","NEW"
"1990-01-01",53,"Price Of Love","Milli Vanilli"
"1990-01-01",54,"Woman In Chains","Jaya"
"1990-01-01",55,"Leave A Light On","Bad English"
"1990-01-01",56,"Everything You Do (You're Sexing Me)","Tears For Fears"
"1990-01-01",57,"Poison","Belinda Carlisle"
"1990-01-01",58,"Wait For You","Fiona (Duet With Kip Winger)"
"1990-01-01",59,"Electric Boogie","Alice Cooper"
"1990-01-01",60,"I Live By The Groove","Bonham"
"1990-01-01",61,"C'mon And Get My Love","Marcia Griffiths"
"1990-01-01",62,"I Will Survive","Paul Carrack"
"1990-01-01",63,"The Arms Of Orion","D-Mob Introducing Cathy Dennis"
"1990-01-01",64,"Don't Take It Personal","SaFire"
"1990-01-01",65,"Don't Shut Me Out","Prince With Sheena Easton"
"1990-01-01",66,"The Angel Song","Jermaine Jackson"
"1990-01-01",67,"Personal Jesus","Kevin Paige"
"1990-01-01",68,"Over And Over","Great White"
"1990-01-01",69,"Here And Now","Depeche Mode"
"1990-01-01",70,"Roam","Pajama Party"
"1990-01-01",71,"Going Home","Luther Vandross"
"1990-01-01",72,"Pretending","The B-52s"
"1990-01-01",73,"Heart","NEW"
"1990-01-01",74,"Never 2 Much Of U","NEW"
"1990-01-01",75,"Listen To Your Heart","Kenny G"
"1990-01-01",76,"Serious Kinda Girl","Eric Clapton"
"1990-01-01",77,"A Girl Like You","Neneh Cherry"
"1990-01-01",78,"Didn't I (Blow Your Mind)","Dino"
"1990-01-01",79,"Rock Wit'cha","Roxette"
"1990-01-01",80,"Get On Your Feet","Christopher Max"
"1990-01-01",81,"Sometimes She Cries","The Smithereens"
"1990-01-01",82,"Lullaby","New Kids On The Block"
"1990-01-01",83,"Hide Your Heart","Bobby Brown"
"1990-01-01",84,"Too Hot","Gloria Estefan"
"1990-01-01",85,"No Myth","NEW"
"1990-01-01",86,"Black Velvet","NEW"
"1990-01-01",87,"Gimme Your Good Lovin'","Warrant"
"1990-01-01",88,"French Kiss","The Cure"
"1990-01-01",89,"Right And Hype","KISS"
"1990-01-01",90,"I Don't Know","Loverboy"
"1990-01-01",91,"Girl I Am Searching For You","NEW"
"1990-01-01",92,"Miss You Much","NEW"
"1990-01-01",93,"I Didn't Mean To Stay All Night","Michael Penn"
"1990-01-01",94,"Foolish Heart","NEW"
"1990-01-01",95,"Talk To Myself","NEW"
"1990-01-01",96,"Heat Of The Moment","Alannah Myles"
"1990-01-01",97,"Cover Girl","Diving For Pearls"
"1990-01-01",98,"500 Miles","Lil Louis"
"1990-01-01",99,"Back To The Bullet","Abstrac'"
"1990-01-01",100,"Owwww!","Michael Morales"
"1990-01-08",1,"Another Day In Paradise","Phil Collins"
"1990-01-08",2,"Rhythm Nation","Janet Jackson"
"1990-01-08",3,"Pump Up The Jam","Technotronic Featuring Felly"
"1990-01-08",4,"How Am I Supposed To Live Without You","Michael Bolton"
"1990-01-08",5,"Don't Know Much","Linda Ronstadt (Featuring Aaron Neville)"
"1990-01-08",6,"Everything","Jody Watley"
"1990-01-08",7,"This One's For The Children","New Kids On The Block"
"1990-01-08",8,"Just Like Jesse James","Cher"
"1990-01-08",9,"With Every Beat Of My Heart","Taylor Dayne"
"1990-01-08",10,"Just Between You And Me","Lou Gramm"
"1990-01-08",11,"Swing The Mood","Jive Bunny & The Mastermixers"
"1990-01-08",12,"Downtown Train","Rod Stewart"
"1990-01-08",13,"Free Fallin'","Tom Petty"
"1990-01-08",14,"Love Song","Tesla"
"1990-01-08",15,"Two To Make It Right","Seduction"
"1990-01-08",16,"We Didn't Start The Fire","Billy Joel"
"1990-01-08",17,"When The Night Comes","Joe Cocker"
"1990-01-08",18,"Back To Life","Soul II Soul"
"1990-01-08",19,"I Remember You","Skid Row"
"1990-01-08",20,"Janie's Got A Gun","Aerosmith"
"1990-01-08",21,"Blame It On The Rain","Milli Vanilli"
"1990-01-08",22,"I'll Be Good To You","Quincy Jones Featuring Ray Charles & Chaka Khan"
"1990-01-08",23,"Peace In Our Time","Eddie Money"
"1990-01-08",24,"Oh Father","Madonna"
"1990-01-08",25,"Tender Lover","Babyface"
"1990-01-08",26,"Opposites Attract","Paula Abdul (Duet With The Wild Pair)"
"1990-01-08",27,"Rock And A Hard Place","The Rolling Stones"
"1990-01-08",28,"Living In Sin","Bon Jovi"
"1990-01-08",29,"What Kind Of Man Would I Be?","Chicago"
"1990-01-08",30,"Tell Me Why","Expose"
"1990-01-08",31,"Love Shack","The B-52s"
"1990-01-08",32,"Was It Nothing At All","Michael Damian"
"1990-01-08",33,"Kickstart My Heart","Motley Crue"
"1990-01-08",34,"Principal's Office","Young M.C."
"1990-01-08",35,"Dangerous","Roxette"
"1990-01-08",36,"Don't Close Your Eyes","KIX"
"1990-01-08",37,"Here We Are","Gloria Estefan"
"1990-01-08",38,"We Can't Go Wrong","The Cover Girls"
"1990-01-08",39,"All Or Nothing","Milli Vanilli"
"1990-01-08",40,"I Want You","Shana"
"1990-01-08",41,"Bust A Move","Young M.C."
"1990-01-08",42,"Steamy Windows","Tina Turner"
"1990-01-08",43,"Nothin' To Hide","Poco"
"1990-01-08",44,"No More Lies","Michel'le"
"1990-01-08",45,"Price Of Love","Bad English"
"1990-01-08",46,"(It's Just) The Way That You Love Me","Paula Abdul"
"1990-01-08",47,"When I See You Smile","Bad English"
"1990-01-08",48,"Don't Make Me Over","Sybil"
"1990-01-08",49,"Woman In Chains","Tears For Fears"
"1990-01-08",50,"Me So Horny","The 2 Live Crew"
"1990-01-08",51,"If You Leave Me Now","Jaya"
"1990-01-08",52,"Everything You Do (You're Sexing Me)","Fiona (Duet With Kip Winger)"
"1990-01-08",53,"The Last Worthless Evening","Don Henley"
"1990-01-08",54,"Fool For Your Loving","Whitesnake"
"1990-01-08",55,"Wait For You","Bonham"
"1990-01-08",56,"C'mon And Get My Love","D-Mob Introducing Cathy Dennis"
"1990-01-08",57,"Roam","The B-52s"
"1990-01-08",58,"Angelia","Richard Marx"
"1990-01-08",59,"Electric Boogie","Marcia Griffiths"
"1990-01-08",60,"Personal Jesus","Depeche Mode"
"1990-01-08",61,"I Will Survive","SaFire"
"1990-01-08",62,"Poison","Alice Cooper"
"1990-01-08",63,"Here And Now","Luther Vandross"
"1990-01-08",64,"Leave A Light On","Belinda Carlisle"
"1990-01-08",65,"The Angel Song","Great White"
"1990-01-08",66,"Don't Take It Personal","Jermaine Jackson"
"1990-01-08",67,"I Go To Extremes","NEW"
"1990-01-08",68,"Going Home","NEW"
"1990-01-08",69,"I Live By The Groove","Billy Joel"
"1990-01-08",70,"Over And Over","Kenny G"
"1990-01-08",71,"Sometimes She Cries","Paul Carrack"
"1990-01-08",72,"Never 2 Much Of U","Pajama Party"
"1990-01-08",73,"Heart","Warrant"
"1990-01-08",74,"The Arms Of Orion","Dino"
"1990-01-08",75,"A Girl Like You","Neneh Cherry"
"1990-01-08",76,"Don't Shut Me Out","Prince With Sheena Easton"
"1990-01-08",77,"Pretending","The Smithereens"
"1990-01-08",78,"No Myth","Kevin Paige"
"1990-01-08",79,"Listen To Your Heart","Eric Clapton"
"1990-01-08",80,"Black Velvet","Michael Penn"
"1990-01-08",81,"Get On Your Feet","Roxette"
"1990-01-08",82,"Serious Kinda Girl","Alannah Myles"
"1990-01-08",83,"Didn't I (Blow Your Mind)","Gloria Estefan"
"1990-01-08",84,"Hide Your Heart","Christopher Max"
"1990-01-08",85,"Lullaby","New Kids On The Block"
"1990-01-08",86,"Too Hot","KISS"
"1990-01-08",87,"Sacrifice","The Cure"
"1990-01-08",88,"All Nite","Loverboy"
"1990-01-08",89,"Right And Hype","NEW"
"1990-01-08",90,"Rock Wit'cha","NEW"
"1990-01-08",91,"Timeless Love (From ""Shocker"")","Elton John"
"1990-01-08",92,"Figure Of Eight","NEW"
"1990-01-08",93,"Girl I Am Searching For You","NEW"
"1990-01-08",94,"Gimme Your Good Lovin'","Entouch Featuring Keith Sweat"
"1990-01-08",95,"Cover Girl","Abstrac'"
"1990-01-08",96,"French Kiss","Bobby Brown"
"1990-01-08",97,"Miss You Much","NEW"
"1990-01-08",98,"Foolish Heart","NEW"
"1990-01-08",99,"I Don't Know","Saraya"
"1990-01-08",100,"I Didn't Mean To Stay All Night","NEW"
"1990-01-15",1,"How Am I Supposed To Live Without You","Michael Bolton"
"1990-01-15",2,"Pump Up The Jam","Technotronic Featuring Felly"
"1990-01-15",3,"Another Day In Paradise","Phil Collins"
"1990-01-15",4,"Everything","Jody Watley"
"1990-01-15",5,"Downtown Train","Rod Stewart"
"1990-01-15",6,"Rhythm Nation","Janet Jackson"
"1990-01-15",7,"Just Between You And Me","Lou Gramm"
"1990-01-15",8,"Free Fallin'","Tom Petty"
"1990-01-15",9,"Two To Make It Right","Seduction"
"1990-01-15",10,"Love Song","Tesla"
"1990-01-15",11,"When The Night Comes","Joe Cocker"
"1990-01-15",12,"I Remember You","Skid Row"
"1990-01-15",13,"Swing The Mood","Jive Bunny & The Mastermixers"
"1990-01-15",14,"Janie's Got A Gun","Aerosmith"
"1990-01-15",15,"Don't Know Much","Linda Ronstadt (Featuring Aaron Neville)"
"1990-01-15",16,"Opposites Attract","Paula Abdul (Duet With The Wild Pair)"
"1990-01-15",17,"This One's For The Children","New Kids On The Block"
"1990-01-15",18,"Peace In Our Time","Eddie Money"
"1990-01-15",19,"Just Like Jesse James","Cher"
"1990-01-15",20,"I'll Be Good To You","Quincy Jones Featuring Ray Charles & Chaka Khan"
"1990-01-15",21,"Tender Lover","Babyface"
"1990-01-15",22,"With Every Beat Of My Heart","Taylor Dayne"
"1990-01-15",23,"What Kind Of Man Would I Be?","Chicago"
"1990-01-15",24,"Tell Me Why","Expose"
"1990-01-15",25,"Back To Life","Soul II Soul"
"1990-01-15",26,"Dangerous","Roxette"
"1990-01-15",27,"We Didn't Start The Fire","Billy Joel"
"1990-01-15",28,"Kickstart My Heart","Motley Crue"
"1990-01-15",29,"Was It Nothing At All","Michael Damian"
"1990-01-15",30,"All Or Nothing","Milli Vanilli"
"1990-01-15",31,"Here We Are","Gloria Estefan"
"1990-01-15",32,"We Can't Go Wrong","The Cover Girls"
"1990-01-15",33,"Principal's Office","Young M.C."
"1990-01-15",34,"Blame It On The Rain","Milli Vanilli"
"1990-01-15",35,"Price Of Love","Bad English"
"1990-01-15",36,"No More Lies","Michel'le"
"1990-01-15",37,"Escapade","NEW"
"1990-01-15",38,"Roam","NEW"
"1990-01-15",39,"Nothin' To Hide","Janet Jackson"
"1990-01-15",40,"Love Shack","The B-52s"
"1990-01-15",41,"I Want You","Poco"
"1990-01-15",42,"Woman In Chains","The B-52s"
"1990-01-15",43,"C'mon And Get My Love","Shana"
"1990-01-15",44,"Oh Father","Tears For Fears"
"1990-01-15",45,"Bust A Move","D-Mob Introducing Cathy Dennis"
"1990-01-15",46,"I Go To Extremes","Madonna"
"1990-01-15",47,"Living In Sin","Young M.C."
"1990-01-15",48,"Don't Close Your Eyes","Billy Joel"
"1990-01-15",49,"Too Late To Say Goodbye","Bon Jovi"
"1990-01-15",50,"If You Leave Me Now","KIX"
"1990-01-15",51,"Electric Boogie","NEW"
"1990-01-15",52,"Sometimes She Cries","NEW"
"1990-01-15",53,"Here And Now","Richard Marx"
"1990-01-15",54,"Me So Horny","Jaya"
"1990-01-15",55,"When I See You Smile","Marcia Griffiths"
"1990-01-15",56,"I Will Survive","Warrant"
"1990-01-15",57,"Don't Make Me Over","Luther Vandross"
"1990-01-15",58,"Everything You Do (You're Sexing Me)","The 2 Live Crew"
"1990-01-15",59,"Personal Jesus","Bad English"
"1990-01-15",60,"Rock And A Hard Place","SaFire"
"1990-01-15",61,"Going Home","Sybil"
"1990-01-15",62,"Wait For You","Fiona (Duet With Kip Winger)"
"1990-01-15",63,"Steamy Windows","Depeche Mode"
"1990-01-15",64,"(It's Just) The Way That You Love Me","The Rolling Stones"
"1990-01-15",65,"Never 2 Much Of U","Kenny G"
"1990-01-15",66,"No Myth","Bonham"
"1990-01-15",67,"Don't Take It Personal","Tina Turner"
"1990-01-15",68,"A Girl Like You","Paula Abdul"
"1990-01-15",69,"Black Velvet","Dino"
"1990-01-15",70,"Over And Over","Michael Penn"
"1990-01-15",71,"Just A Friend","Jermaine Jackson"
"1990-01-15",72,"The Angel Song","The Smithereens"
"1990-01-15",73,"Fool For Your Loving","Alannah Myles"
"1990-01-15",74,"Poison","Pajama Party"
"1990-01-15",75,"The Last Worthless Evening","NEW"
"1990-01-15",76,"Angelia","NEW"
"1990-01-15",77,"The Deeper The Love","Biz Markie"
"1990-01-15",78,"Don't Shut Me Out","Great White"
"1990-01-15",79,"Whole Wide World (From ""True Love"")","Whitesnake"
"1990-01-15",80,"Sacrifice","Alice Cooper"
"1990-01-15",81,"Heart","Don Henley"
"1990-01-15",82,"Anything I Want","Richard Marx"
"1990-01-15",83,"All Nite","NEW"
"1990-01-15",84,"Leave A Light On","NEW"
"1990-01-15",85,"Timeless Love (From ""Shocker"")","Whitesnake"
"1990-01-15",86,"Summer Rain","Kevin Paige"
"1990-01-15",87,"House Of Fire","NEW"
"1990-01-15",88,"Real Love","NEW"
"1990-01-15",89,"Pretending","A'me Lorain"
"1990-01-15",90,"Right And Hype","Elton John"
"1990-01-15",91,"Hide Your Heart","Neneh Cherry"
"1990-01-15",92,"The Arms Of Orion","NEW"
"1990-01-15",93,"I Live By The Groove","NEW"
"1990-01-15",94,"Too Hot","Kevin Paige"
"1990-01-15",95,"Figure Of Eight","Entouch Featuring Keith Sweat"
"1990-01-15",96,"Serious Kinda Girl","Belinda Carlisle"
"1990-01-15",97,"Lullaby","Saraya"
"1990-01-15",98,"Listen To Your Heart","NEW"
"1990-01-15",99,"Get On Your Feet","NEW"
"1990-01-15",100,"Didn't I (Blow Your Mind)","Belinda Carlisle"
"1990-01-22",1,"How Am I Supposed To Live Without You","Michael Bolton"
"1990-01-22",2,"Pump Up The Jam","Technotronic Featuring Felly"
"1990-01-22",3,"Downtown Train","Rod Stewart"
"1990-01-22",4,"Everything","Jody Watley"
"1990-01-22",5,"Two To Make It Right","Seduction"
"1990-01-22",6,"Just Between You And Me","Lou Gramm"
"1990-01-22",7,"Free Fallin'","Tom Petty"
"1990-01-22",8,"Opposites Attract","Paula Abdul (Duet With The Wild Pair)"
"1990-01-22",9,"I Remember You","Skid Row"
"1990-01-22",10,"Another Day In Paradise","Phil Collins"
"1990-01-22",11,"Janie's Got A Gun","Aerosmith"
"1990-01-22",12,"Love Song","Tesla"
"1990-01-22",13,"Peace In Our Time","Eddie Money"
"1990-01-22",14,"When The Night Comes","Joe Cocker"
"1990-01-22",15,"What Kind Of Man Would I Be?","Chicago"
"1990-01-22",16,"Tender Lover","Babyface"
"1990-01-22",17,"Rhythm Nation","Janet Jackson"
"1990-01-22",18,"I'll Be Good To You","Quincy Jones Featuring Ray Charles & Chaka Khan"
"1990-01-22",19,"Tell Me Why","Expose"
"1990-01-22",20,"Dangerous","Roxette"
"1990-01-22",21,"Don't Know Much","Linda Ronstadt (Featuring Aaron Neville)"
"1990-01-22",22,"All Or Nothing","Milli Vanilli"
"1990-01-22",23,"Here We Are","Gloria Estefan"
"1990-01-22",24,"Swing The Mood","Jive Bunny & The Mastermixers"
"1990-01-22",25,"Was It Nothing At All","Michael Damian"
"1990-01-22",26,"We Can't Go Wrong","The Cover Girls"
"1990-01-22",27,"Kickstart My Heart","Motley Crue"
"1990-01-22",28,"Price Of Love","Bad English"
"1990-01-22",29,"Back To Life","Soul II Soul"
"1990-01-22",30,"Escapade","Janet Jackson"
"1990-01-22",31,"With Every Beat Of My Heart","Taylor Dayne"
"1990-01-22",32,"No More Lies","Michel'le"
"1990-01-22",33,"Just Like Jesse James","Cher"
"1990-01-22",34,"Roam","The B-52s"
"1990-01-22",35,"This One's For The Children","New Kids On The Block"
"1990-01-22",36,"I Go To Extremes","Billy Joel"
"1990-01-22",37,"C'mon And Get My Love","D-Mob Introducing Cathy Dennis"
"1990-01-22",38,"We Didn't Start The Fire","Billy Joel"
"1990-01-22",39,"Woman In Chains","Tears For Fears"
"1990-01-22",40,"Too Late To Say Goodbye","Richard Marx"
"1990-01-22",41,"Principal's Office","Young M.C."
"1990-01-22",42,"Blame It On The Rain","Milli Vanilli"
"1990-01-22",43,"Sometimes She Cries","Warrant"
"1990-01-22",44,"I Want You","Shana"
"1990-01-22",45,"Bust A Move","Young M.C."
"1990-01-22",46,"Nothin' To Hide","Poco"
"1990-01-22",47,"If You Leave Me Now","Jaya"
"1990-01-22",48,"Here And Now","Luther Vandross"
"1990-01-22",49,"Love Shack","The B-52s"
"1990-01-22",50,"No Myth","Michael Penn"
"1990-01-22",51,"Personal Jesus","Depeche Mode"
"1990-01-22",52,"Electric Boogie","Marcia Griffiths"
"1990-01-22",53,"I Will Survive","SaFire"
"1990-01-22",54,"Black Velvet","Alannah Myles"
"1990-01-22",55,"Love Will Lead You Back","NEW"
"1990-01-22",56,"Going Home","NEW"
"1990-01-22",57,"Me So Horny","Taylor Dayne"
"1990-01-22",58,"Don't Close Your Eyes","Kenny G"
"1990-01-22",59,"Just A Friend","The 2 Live Crew"
"1990-01-22",60,"The Deeper The Love","KIX"
"1990-01-22",61,"Never 2 Much Of U","Biz Markie"
"1990-01-22",62,"Wait For You","Whitesnake"
"1990-01-22",63,"Don't Make Me Over","Dino"
"1990-01-22",64,"A Girl Like You","Bonham"
"1990-01-22",65,"Anything I Want","Sybil"
"1990-01-22",66,"Sacrifice","The Smithereens"
"1990-01-22",67,"When I See You Smile","Kevin Paige"
"1990-01-22",68,"Living In Sin","Elton John"
"1990-01-22",69,"Everything You Do (You're Sexing Me)","Bad English"
"1990-01-22",70,"Oh Father","Bon Jovi"
"1990-01-22",71,"Summer Rain","Fiona (Duet With Kip Winger)"
"1990-01-22",72,"Whole Wide World (From ""True Love"")","Madonna"
"1990-01-22",73,"Don't Take It Personal","Belinda Carlisle"
"1990-01-22",74,"All Nite","A'me Lorain"
"1990-01-22",75,"Steamy Windows","Jermaine Jackson"
"1990-01-22",76,"House Of Fire","Entouch Featuring Keith Sweat"
"1990-01-22",77,"Over And Over","Tina Turner"
"1990-01-22",78,"(It's Just) The Way That You Love Me","Alice Cooper"
"1990-01-22",79,"The Angel Song","Pajama Party"
"1990-01-22",80,"Dirty Deeds","Paula Abdul"
"1990-01-22",81,"Rock And A Hard Place","Great White"
"1990-01-22",82,"Walk On By","NEW"
"1990-01-22",83,"Real Love","NEW"
"1990-01-22",84,"The Last Worthless Evening","Joan Jett"
"1990-01-22",85,"Timeless Love (From ""Shocker"")","The Rolling Stones"
"1990-01-22",86,"Get Up! (Before The Night Is Over)","NEW"
"1990-01-22",87,"If U Were Mine","NEW"
"1990-01-22",88,"Fool For Your Loving","Sybil"
"1990-01-22",89,"Let Love Rule","Skyy"
"1990-01-22",90,"There's A Party Going On","Don Henley"
"1990-01-22",91,"Fly High Michelle","Saraya"
"1990-01-22",92,"Angelia","NEW"
"1990-01-22",93,"Don't Shut Me Out","NEW"
"1990-01-22",94,"Right And Hype","Technotronic"
"1990-01-22",95,"Figure Of Eight","NEW"
"1990-01-22",96,"Leave A Light On","NEW"
"1990-01-22",97,"Pretending","The U-Krew"
"1990-01-22",98,"Heart","Whitesnake"
"1990-01-22",99,"Poison","NEW"
"1990-01-22",100,"Hide Your Heart","NEW"
"1990-01-29",1,"How Am I Supposed To Live Without You","Michael Bolton"
"1990-01-29",2,"Opposites Attract","Paula Abdul (Duet With The Wild Pair)"
"1990-01-29",3,"Downtown Train","Rod Stewart"
"1990-01-29",4,"Two To Make It Right","Seduction"
"1990-01-29",5,"Janie's Got A Gun","Aerosmith"
"1990-01-29",6,"I Remember You","Skid Row"
"1990-01-29",7,"Free Fallin'","Tom Petty"
"1990-01-29",8,"Pump Up The Jam","Technotronic Featuring Felly"
"1990-01-29",9,"Just Between You And Me","Lou Gramm"
"1990-01-29",10,"Everything","Jody Watley"
"1990-01-29",11,"What Kind Of Man Would I Be?","Chicago"
"1990-01-29",12,"Peace In Our Time","Eddie Money"
"1990-01-29",13,"Dangerous","Roxette"
"1990-01-29",14,"Tender Lover","Babyface"
"1990-01-29",15,"Tell Me Why","Expose"
"1990-01-29",16,"All Or Nothing","Milli Vanilli"
"1990-01-29",17,"Escapade","Janet Jackson"
"1990-01-29",18,"We Can't Go Wrong","The Cover Girls"
"1990-01-29",19,"Here We Are","Gloria Estefan"
"1990-01-29",20,"Love Song","Tesla"
"1990-01-29",21,"Another Day In Paradise","Phil Collins"
"1990-01-29",22,"Price Of Love","Bad English"
"1990-01-29",23,"Roam","The B-52s"
"1990-01-29",24,"Was It Nothing At All","Michael Damian"
"1990-01-29",25,"When The Night Comes","Joe Cocker"
"1990-01-29",26,"No More Lies","Michel'le"
"1990-01-29",27,"Kickstart My Heart","Motley Crue"
"1990-01-29",28,"I Go To Extremes","Billy Joel"
"1990-01-29",29,"C'mon And Get My Love","D-Mob Introducing Cathy Dennis"
"1990-01-29",30,"I'll Be Good To You","Quincy Jones Featuring Ray Charles & Chaka Khan"
"1990-01-29",31,"Don't Know Much","Linda Ronstadt (Featuring Aaron Neville)"
"1990-01-29",32,"Too Late To Say Goodbye","Richard Marx"
"1990-01-29",33,"Rhythm Nation","Janet Jackson"
"1990-01-29",34,"Back To Life","Soul II Soul"
"1990-01-29",35,"Sometimes She Cries","Warrant"
"1990-01-29",36,"Woman In Chains","Tears For Fears"
"1990-01-29",37,"Swing The Mood","Jive Bunny & The Mastermixers"
"1990-01-29",38,"No Myth","Michael Penn"
"1990-01-29",39,"Black Velvet","Alannah Myles"
"1990-01-29",40,"Love Will Lead You Back","Taylor Dayne"
"1990-01-29",41,"Just A Friend","Biz Markie"
"1990-01-29",42,"Here And Now","Luther Vandross"
"1990-01-29",43,"With Every Beat Of My Heart","Taylor Dayne"
"1990-01-29",44,"If You Leave Me Now","Jaya"
"1990-01-29",45,"Sacrifice","Elton John"
"1990-01-29",46,"Personal Jesus","Depeche Mode"
"1990-01-29",47,"Just Like Jesse James","Cher"
"1990-01-29",48,"The Deeper The Love","Whitesnake"
"1990-01-29",49,"Principal's Office","Young M.C."
"1990-01-29",50,"We Didn't Start The Fire","Billy Joel"
"1990-01-29",51,"Blame It On The Rain","Milli Vanilli"
"1990-01-29",52,"Bust A Move","Young M.C."
"1990-01-29",53,"I Want You","Shana"
"1990-01-29",54,"Anything I Want","Kevin Paige"
"1990-01-29",55,"A Girl Like You","The Smithereens"
"1990-01-29",56,"Keep It Together","NEW"
"1990-01-29",57,"Electric Boogie","NEW"
"1990-01-29",58,"This One's For The Children","Madonna"
"1990-01-29",59,"Summer Rain","Marcia Griffiths"
"1990-01-29",60,"Love Shack","New Kids On The Block"
"1990-01-29",61,"I Will Survive","Belinda Carlisle"
"1990-01-29",62,"Get Up! (Before The Night Is Over)","The B-52s"
"1990-01-29",63,"Me So Horny","SaFire"
"1990-01-29",64,"House Of Fire","Technotronic"
"1990-01-29",65,"Going Home","The 2 Live Crew"
"1990-01-29",66,"Dirty Deeds","Alice Cooper"
"1990-01-29",67,"Whole Wide World (From ""True Love"")","Kenny G"
"1990-01-29",68,"Nothin' To Hide","Joan Jett"
"1990-01-29",69,"Love Me For Life","A'me Lorain"
"1990-01-29",70,"Never 2 Much Of U","Poco"
"1990-01-29",71,"I Wish It Would Rain Down","NEW"
"1990-01-29",72,"Forever","NEW"
"1990-01-29",73,"Real Love","Stevie B"
"1990-01-29",74,"All Nite","Dino"
"1990-01-29",75,"Don't Make Me Over","NEW"
"1990-01-29",76,"Wait For You","NEW"
"1990-01-29",77,"Don't Close Your Eyes","Phil Collins"
"1990-01-29",78,"All Around The World","NEW"
"1990-01-29",79,"When I See You Smile","NEW"
"1990-01-29",80,"Over And Over","KISS"
"1990-01-29",81,"Walk On By","Skyy"
"1990-01-29",82,"Living In Sin","Entouch Featuring Keith Sweat"
"1990-01-29",83,"Don't Take It Personal","Sybil"
"1990-01-29",84,"The Angel Song","Bonham"
"1990-01-29",85,"If U Were Mine","KIX"
"1990-01-29",86,"Fly High Michelle","NEW"
"1990-01-29",87,"Timeless Love (From ""Shocker"")","NEW"
"1990-01-29",88,"Everything You Do (You're Sexing Me)","Lisa Stansfield"
"1990-01-29",89,"Let Love Rule","Bad English"
"1990-01-29",90,"There's A Party Going On","Pajama Party"
"1990-01-29",91,"That's What I Like","Sybil"
"1990-01-29",92,"(It's Just) The Way That You Love Me","Bon Jovi"
"1990-01-29",93,"1-2-3","Jermaine Jackson"
"1990-01-29",94,"You're The Only Woman","Great White"
"1990-01-29",95,"The Last Worthless Evening","The U-Krew"
"1990-01-29",96,"Figure Of Eight","Enuff Z'Nuff"
"1990-01-29",97,"Steamy Windows","Saraya"
"1990-01-29",98,"Fool For Your Loving","Fiona (Duet With Kip Winger)"
