"date","rank","song","artist"
"1962-01-01",44,"Small Sad Sam","Phil McLean"
"1962-01-01",45,"Little Altar Boy","Vic Dana"
"1962-01-01",46,"Norman","Sue Thompson"
"1962-01-01",47,"Rudolph The Red Nosed Reindeer","David Seville And The Chipmunks"
"1962-01-01",48,"Dear Lady Twist","Gary U.S. Bonds"
"1962-01-01",49,"Just Out Of Reach (Of My Two Open Arms)","Solomon Burke"
"1962-01-01",50,"Rockin' Around The Christmas Tree","Brenda Lee"
"1962-01-01",51,"Turn On Your Love Light","Bobby Bland"
"1962-01-01",52,"Twist-Her","Bill Black's Combo"
"1962-01-01",53,"Irresistible You","Bobby Darin"
"1962-01-01",54,"Dreamy Eyes","Johnny Tillotson"
"1962-01-01",55,"Dear Ivan","NEW"
"1962-01-01",56,"The Gypsy Rover","NEW"
"1962-01-01",57,"Up A Lazy River","Jimmy Dean"
"1962-01-01",58,"Pocketful Of Miracles","The Highwaymen"
"1962-01-01",59,"Flying Circle","Si Zentner And His Orchestra"
"1962-01-01",60,"Do-Re-Mi","Frank Sinatra"
"1962-01-01",61,"Maria","Frank Slay And His Orchestra"
"1962-01-01",62,"Letter Full Of Tears","Lee Dorsey"
"1962-01-01",63,"Multiplication","Roger Williams"
"1962-01-01",64,"She's Everything (I Wanted You To Be)","Gladys Knight And The Pips"
"1962-01-01",65,"Let's Twist Again","Bobby Darin"
"1962-01-01",66,"Turn Around, Look At Me","Ral Donner"
"1962-01-01",67,"Just Got To Know","Chubby Checker"
"1962-01-01",68,"Fool #1","Glen Campbell"
"1962-01-01",69,"Walkin' With My Angel","Jimmy McCracklin"
"1962-01-01",70,"Soothe Me","Brenda Lee"
"1962-01-01",71,"It Will Stand","Bobby Vee"
"1962-01-01",72,"I Understand (Just How You Feel)","Sims Twins"
"1962-01-01",73,"Alvin's Harmonica","The Showmen"
"1962-01-01",74,"Unsquare Dance","The G-Clefs"
"1962-01-01",75,"Language Of Love","David Seville And The Chipmunks"
"1962-01-01",76,"Please Come Home For Christmas","The Dave Brubeck Quartet"
"1962-01-01",77,"Let's Go Trippin'","John D. Loudermilk"
"1962-01-01",78,"Tuff","Charles Brown"
"1962-01-01",79,"The Majestic","Dick Dale and The Del-Tones"
"1962-01-01",80,"I Could Have Loved You So Well","Ace Cannon"
"1962-01-01",81,"Twistin' All Night Long","Dion"
"1962-01-01",82,"Go On Home","Ray Peterson"
"1962-01-01",83,"Smoky Places","NEW"
"1962-01-01",84,"Tears From An Angel","NEW"
"1962-01-01",85,"Pop Goes The Weasel","Danny & The Juniors with Freddy Cannon"
"1962-01-01",86,"Lost Someone","Patti Page"
"1962-01-01",87,"Room Full Of Tears","The Corsairs Featuring Jay ""Bird"" Uzzell"
"1962-01-01",88,"Maria","Troy Shondell"
"1962-01-01",89,"I Need Some One","Anthony Newley"
"1962-01-01",90,"It's All Because","James Brown And The Famous Flames"
"1962-01-01",91,"Crazy","The Drifters"
"1962-01-01",92,"Pushin' Your Luck","RE- ENTRY"
"1962-01-01",93,"The Twist","RE- ENTRY"
"1962-01-01",94,"The Waltz You Saved For Me","Johnny Mathis"
"1962-01-01",95,"Let Me In","The Belmonts"
"1962-01-01",96,"The Little Drummer Boy","Linda Scott"
"1962-01-01",97,"That's My Pa","Patsy Cline"
"1962-01-01",98,"Searching","Sleepy King"
"1962-01-01",99,"Motorcycle","NEW"
"1962-01-01",100,"Drown In My Own Tears","NEW"
"1962-01-08",1,"The Twist","Chubby Checker"
"1962-01-08",2,"The Lion Sleeps Tonight","The Tokens"
"1962-01-08",3,"Peppermint Twist - Part I","Joey Dee & the Starliters"
"1962-01-08",4,"Can't Help Falling In Love","Elvis Presley With The Jordanaires"
"1962-01-08",5,"I Know (You Don't Love Me No More)","Barbara George"
"1962-01-08",6,"Happy Birthday, Sweet Sixteen","Neil Sedaka"
"1962-01-08",7,"Walk On By","Leroy Van Dyke"
"1962-01-08",8,"Run To Him","Bobby Vee"
"1962-01-08",9,"Unchain My Heart","Ray Charles and his Orchestra"
"1962-01-08",10,"When The Boy In Your Arms (Is The Boy In Your Heart)","Connie Francis"
"1962-01-08",11,"Goodbye Cruel World","James Darren"
"1962-01-08",12,"When I Fall In Love","The Lettermen"
"1962-01-08",13,"Please Mr. Postman","The Marvelettes"
"1962-01-08",14,"Let There Be Drums","Sandy Nelson"
"1962-01-08",15,"Revenge","Brook Benton"
"1962-01-08",16,"Baby It's You","The Shirelles"
"1962-01-08",17,"Norman","Sue Thompson"
"1962-01-08",18,"A Little Bitty Tear","Burl Ives"
"1962-01-08",19,"Cotton Fields","The Highwaymen"
"1962-01-08",20,"The Wanderer","Dion"
"1962-01-08",21,"Town Without Pity","Gene Pitney"
"1962-01-08",22,"'Til","The Angels"
"1962-01-08",23,"Jingle Bell Rock","Bobby Rydell/Chubby Checker"
"1962-01-08",24,"Gypsy Woman","The Impressions"
"1962-01-08",25,"There's No Other (Like My Baby)","The Crystals"
"1962-01-08",26,"I Don't Know Why","Linda Scott"
"1962-01-08",27,"If You Gotta Make A Fool Of Somebody","James Ray"
"1962-01-08",28,"Small Sad Sam","Phil McLean"
"1962-01-08",29,"Funny How Time Slips Away","Jimmy Elledge"
"1962-01-08",30,"Jambalaya (On The Bayou)","Fats Domino"
"1962-01-08",31,"Rock-A-Hula Baby","Elvis Presley With The Jordanaires"
"1962-01-08",32,"Moon River","Henry Mancini And His Orchestra"
"1962-01-08",33,"Dear Lady Twist","Gary U.S. Bonds"
"1962-01-08",34,"Moon River","Jerry Butler"
"1962-01-08",35,"Johnny Will","Pat Boone"
"1962-01-08",36,"Irresistible You","Bobby Darin"
"1962-01-08",37,"Let's Twist Again","Chubby Checker"
"1962-01-08",38,"Your Ma Said You Cried In Your Sleep Last Night","Kenny Dino"
"1962-01-08",39,"Poor Fool","Ike & Tina Turner"
"1962-01-08",40,"Hey! Little Girl","Del Shannon"
"1962-01-08",41,"Twist-Her","Bill Black's Combo"
"1962-01-08",42,"Dear Ivan","Jimmy Dean"
"1962-01-08",43,"Do-Re-Mi","Lee Dorsey"
"1962-01-08",44,"Dreamy Eyes","Johnny Tillotson"
"1962-01-08",45,"Tonight","Ferrante & Teicher"
"1962-01-08",46,"Turn On Your Love Light","Bobby Bland"
"1962-01-08",47,"Pocketful Of Miracles","Frank Sinatra"
"1962-01-08",48,"Little Altar Boy","Vic Dana"
"1962-01-08",49,"Well, I Told You","The Chantels"
"1962-01-08",50,"Multiplication","Bobby Darin"
"1962-01-08",51,"Letter Full Of Tears","Gladys Knight And The Pips"
"1962-01-08",52,"She's Everything (I Wanted You To Be)","Ral Donner"
"1962-01-08",53,"Maria","Roger Williams"
"1962-01-08",54,"Flying Circle","Frank Slay And His Orchestra"
"1962-01-08",55,"Big Bad John","Jimmy Dean"
"1962-01-08",56,"Break It To Me Gently","NEW"
"1962-01-08",57,"Walkin' With My Angel","NEW"
"1962-01-08",58,"Just Out Of Reach (Of My Two Open Arms)","Brenda Lee"
"1962-01-08",59,"The Gypsy Rover","Bobby Vee"
"1962-01-08",60,"Up A Lazy River","Solomon Burke"
"1962-01-08",61,"Tuff","The Highwaymen"
"1962-01-08",62,"Shadrack","Si Zentner And His Orchestra"
"1962-01-08",63,"It Will Stand","Ace Cannon"
"1962-01-08",64,"Just Got To Know","NEW"
"1962-01-08",65,"Let's Go Trippin'","NEW"
"1962-01-08",66,"So Deep","Brook Benton"
"1962-01-08",67,"Turn Around, Look At Me","The Showmen"
"1962-01-08",68,"Go On Home","Jimmy McCracklin"
"1962-01-08",69,"Smoky Places","Dick Dale and The Del-Tones"
"1962-01-08",70,"The Majestic","NEW"
"1962-01-08",71,"Baby's First Christmas","NEW"
"1962-01-08",72,"The Greatest Hurt","Brenda Lee"
"1962-01-08",73,"Lost Someone","Glen Campbell"
"1962-01-08",74,"I Could Have Loved You So Well","Patti Page"
"1962-01-08",75,"Let Me In","The Corsairs Featuring Jay ""Bird"" Uzzell"
"1962-01-08",76,"What's The Reason","Dion"
"1962-01-08",77,"I Need Some One","Connie Francis"
"1962-01-08",78,"Twistin' All Night Long","NEW"
"1962-01-08",79,"My Boomerang Won't Come Back","NEW"
"1962-01-08",80,"The Lost Penny","Jackie Wilson"
"1962-01-08",81,"I'm Blue (The Gong-Gong Song)","James Brown And The Famous Flames"
"1962-01-08",82,"Room Full Of Tears","Ray Peterson"
"1962-01-08",83,"Tears From An Angel","The Sensations"
"1962-01-08",84,"I Told The Brook","NEW"
"1962-01-08",85,"What's So Good About Good-by","NEW"
"1962-01-08",86,"But On The Other Hand Baby","Bobby Edwards"
"1962-01-08",87,"A Little Too Much","The Belmonts"
"1962-01-08",88,"Pop Goes The Weasel","Danny & The Juniors with Freddy Cannon"
"1962-01-08",89,"Crying In The Rain","NEW"
"1962-01-08",90,"Happy Jose (Ching-Ching)","NEW"
"1962-01-08",91,"Unsquare Dance","Charlie Drake"
"1962-01-08",92,"Island In The Sky","NEW"
"1962-01-08",93,"Duke Of Earl","NEW"
"1962-01-08",94,"That's My Pa","Brook Benton"
"1962-01-08",95,"Surfer's Stomp","NEW"
"1962-01-08",96,"Searching","NEW"
"1962-01-08",97,"The Basie Twist","The Ikettes"
"1962-01-08",98,"The Comancheros","The Drifters"
"1962-01-08",99,"Lonesome Number One","Troy Shondell"
"1962-01-08",100,"Percolator (Twist)","RE- ENTRY"
"1962-01-15",1,"The Twist","Chubby Checker"
"1962-01-15",2,"Peppermint Twist - Part I","Joey Dee & the Starliters"
"1962-01-15",3,"The Lion Sleeps Tonight","The Tokens"
"1962-01-15",4,"Can't Help Falling In Love","Elvis Presley With The Jordanaires"
"1962-01-15",5,"I Know (You Don't Love Me No More)","Barbara George"
"1962-01-15",6,"Happy Birthday, Sweet Sixteen","Neil Sedaka"
"1962-01-15",7,"Walk On By","Leroy Van Dyke"
"1962-01-15",8,"Run To Him","Bobby Vee"
"1962-01-15",9,"When I Fall In Love","The Lettermen"
"1962-01-15",10,"Norman","Sue Thompson"
"1962-01-15",11,"Unchain My Heart","Ray Charles and his Orchestra"
"1962-01-15",12,"When The Boy In Your Arms (Is The Boy In Your Heart)","Connie Francis"
"1962-01-15",13,"Let There Be Drums","Sandy Nelson"
"1962-01-15",14,"Town Without Pity","Gene Pitney"
"1962-01-15",15,"Baby It's You","The Shirelles"
"1962-01-15",16,"Cotton Fields","The Highwaymen"
"1962-01-15",17,"A Little Bitty Tear","Burl Ives"
"1962-01-15",18,"The Wanderer","Dion"
"1962-01-15",19,"Please Mr. Postman","The Marvelettes"
"1962-01-15",20,"Goodbye Cruel World","James Darren"
"1962-01-15",21,"Small Sad Sam","Phil McLean"
"1962-01-15",22,"Funny How Time Slips Away","Jimmy Elledge"
"1962-01-15",23,"If You Gotta Make A Fool Of Somebody","James Ray"
"1962-01-15",24,"Dear Ivan","Jimmy Dean"
"1962-01-15",25,"Revenge","Brook Benton"
"1962-01-15",26,"Dear Lady Twist","Gary U.S. Bonds"
"1962-01-15",27,"Irresistible You","Bobby Darin"
"1962-01-15",28,"Moon River","Henry Mancini And His Orchestra"
"1962-01-15",29,"Break It To Me Gently","Brenda Lee"
"1962-01-15",30,"Rock-A-Hula Baby","Elvis Presley With The Jordanaires"
"1962-01-15",31,"Twist-Her","Bill Black's Combo"
"1962-01-15",32,"Do-Re-Mi","Lee Dorsey"
"1962-01-15",33,"Letter Full Of Tears","Gladys Knight And The Pips"
"1962-01-15",34,"Turn On Your Love Light","Bobby Bland"
"1962-01-15",35,"Dreamy Eyes","Johnny Tillotson"
"1962-01-15",36,"Pocketful Of Miracles","Frank Sinatra"
"1962-01-15",37,"There's No Other (Like My Baby)","The Crystals"
"1962-01-15",38,"'Til","The Angels"
"1962-01-15",39,"Multiplication","Bobby Darin"
"1962-01-15",40,"I Don't Know Why","Linda Scott"
"1962-01-15",41,"Gypsy Woman","The Impressions"
"1962-01-15",42,"Jambalaya (On The Bayou)","Fats Domino"
"1962-01-15",43,"Poor Fool","Ike & Tina Turner"
"1962-01-15",44,"Tuff","Ace Cannon"
"1962-01-15",45,"Shadrack","Brook Benton"
"1962-01-15",46,"Smoky Places","The Corsairs Featuring Jay ""Bird"" Uzzell"
"1962-01-15",47,"Flying Circle","Frank Slay And His Orchestra"
"1962-01-15",48,"She's Everything (I Wanted You To Be)","Ral Donner"
"1962-01-15",49,"Duke Of Earl","Gene Chandler"
"1962-01-15",50,"Maria","Roger Williams"
"1962-01-15",51,"Little Altar Boy","Vic Dana"
"1962-01-15",52,"So Deep","Brenda Lee"
"1962-01-15",53,"Walkin' With My Angel","Bobby Vee"
"1962-01-15",54,"Go On Home","Patti Page"
"1962-01-15",55,"Hey! Little Girl","Del Shannon"
"1962-01-15",56,"Moon River","Jerry Butler"
"1962-01-15",57,"The Greatest Hurt","Jackie Wilson"
"1962-01-15",58,"Let's Twist Again","Chubby Checker"
"1962-01-15",59,"Johnny Will","Pat Boone"
"1962-01-15",60,"Let's Go Trippin'","Dick Dale and The Del-Tones"
"1962-01-15",61,"It Will Stand","The Showmen"
"1962-01-15",62,"Turn Around, Look At Me","Glen Campbell"
"1962-01-15",63,"I'm Blue (The Gong-Gong Song)","The Ikettes"
"1962-01-15",64,"Let Me In","The Sensations"
"1962-01-15",65,"Up A Lazy River","Si Zentner And His Orchestra"
"1962-01-15",66,"Your Ma Said You Cried In Your Sleep Last Night","Kenny Dino"
"1962-01-15",67,"Crying In The Rain","The Everly Brothers"
"1962-01-15",68,"Twistin' All Night Long","Danny & The Juniors with Freddy Cannon"
"1962-01-15",69,"I Could Have Loved You So Well","Ray Peterson"
"1962-01-15",70,"My Boomerang Won't Come Back","Charlie Drake"
"1962-01-15",71,"Lost Someone","James Brown And The Famous Flames"
"1962-01-15",72,"But On The Other Hand Baby","Ray Charles and his Orchestra"
"1962-01-15",73,"What's The Reason","Bobby Edwards"
"1962-01-15",74,"Big Bad John","Jimmy Dean"
"1962-01-15",75,"I Need Some One","The Belmonts"
"1962-01-15",76,"Surfer's Stomp","The Marketts"
"1962-01-15",77,"The Lost Penny","Brook Benton"
"1962-01-15",78,"What's So Good About Good-by","The Miracles"
"1962-01-15",79,"Happy Jose (Ching-Ching)","Jack Ross"
"1962-01-15",80,"To A Sleeping Beauty","NEW"
"1962-01-15",81,"Tears From An Angel","NEW"
"1962-01-15",82,"Percolator (Twist)","Jimmy Dean"
"1962-01-15",83,"I Told The Brook","Troy Shondell"
"1962-01-15",84,"A Little Too Much","Billy Joe & The Checkmates"
"1962-01-15",85,"Chattanooga Choo Choo","Marty Robbins"
"1962-01-15",86,"Afrikaan Beat","Clarence Henry"
"1962-01-15",87,"There'll Be No Next Time","NEW"
"1962-01-15",88,"That's My Pa","NEW"
"1962-01-15",89,"Just Got To Know","Floyd Cramer"
"1962-01-15",90,"Room Full Of Tears","NEW"
"1962-01-15",91,"A Little Bitty Tear","NEW"
"1962-01-15",92,"Jamie","Bert Kaempfert And His Orchestra"
"1962-01-15",93,"Blue Water Line","NEW"
"1962-01-15",94,"The Basie Twist","NEW"
"1962-01-15",95,"A Sunday Kind Of Love","Jackie Wilson"
"1962-01-15",96,"Chip Chip","Sheb Wooley"
"1962-01-15",97,"Nite Owl","Jimmy McCracklin"
"1962-01-15",98,"Portrait Of A Fool","The Drifters"
"1962-01-15",99,"Oliver Twist","NEW"
"1962-01-15",100,"Where Have All The Flowers Gone","NEW"
"1962-01-22",1,"Peppermint Twist - Part I","Joey Dee & the Starliters"
"1962-01-22",2,"The Twist","Chubby Checker"
"1962-01-22",3,"I Know (You Don't Love Me No More)","Barbara George"
"1962-01-22",4,"Can't Help Falling In Love","Elvis Presley With The Jordanaires"
"1962-01-22",5,"Norman","Sue Thompson"
"1962-01-22",6,"The Lion Sleeps Tonight","The Tokens"
"1962-01-22",7,"When I Fall In Love","The Lettermen"
"1962-01-22",8,"The Wanderer","Dion"
"1962-01-22",9,"Baby It's You","The Shirelles"
"1962-01-22",10,"Walk On By","Leroy Van Dyke"
"1962-01-22",11,"Happy Birthday, Sweet Sixteen","Neil Sedaka"
"1962-01-22",12,"Run To Him","Bobby Vee"
"1962-01-22",13,"Town Without Pity","Gene Pitney"
"1962-01-22",14,"A Little Bitty Tear","Burl Ives"
"1962-01-22",15,"Dear Lady Twist","Gary U.S. Bonds"
"1962-01-22",16,"Unchain My Heart","Ray Charles and his Orchestra"
"1962-01-22",17,"Break It To Me Gently","Brenda Lee"
"1962-01-22",18,"Cotton Fields","The Highwaymen"
"1962-01-22",19,"When The Boy In Your Arms (Is The Boy In Your Heart)","Connie Francis"
"1962-01-22",20,"Duke Of Earl","Gene Chandler"
"1962-01-22",21,"Let There Be Drums","Sandy Nelson"
"1962-01-22",22,"If You Gotta Make A Fool Of Somebody","James Ray"
"1962-01-22",23,"Irresistible You","Bobby Darin"
"1962-01-22",24,"Dear Ivan","Jimmy Dean"
"1962-01-22",25,"Funny How Time Slips Away","Jimmy Elledge"
"1962-01-22",26,"Twist-Her","Bill Black's Combo"
"1962-01-22",27,"Letter Full Of Tears","Gladys Knight And The Pips"
"1962-01-22",28,"Turn On Your Love Light","Bobby Bland"
"1962-01-22",29,"Small Sad Sam","Phil McLean"
"1962-01-22",30,"Do-Re-Mi","Lee Dorsey"
"1962-01-22",31,"Moon River","Henry Mancini And His Orchestra"
"1962-01-22",32,"Please Mr. Postman","The Marvelettes"
"1962-01-22",33,"Shadrack","Brook Benton"
"1962-01-22",34,"Pocketful Of Miracles","Frank Sinatra"
"1962-01-22",35,"Tuff","Ace Cannon"
"1962-01-22",36,"Multiplication","Bobby Darin"
"1962-01-22",37,"Goodbye Cruel World","James Darren"
"1962-01-22",38,"Poor Fool","Ike & Tina Turner"
"1962-01-22",39,"Smoky Places","The Corsairs Featuring Jay ""Bird"" Uzzell"
"1962-01-22",40,"There's No Other (Like My Baby)","The Crystals"
"1962-01-22",41,"She's Everything (I Wanted You To Be)","Ral Donner"
"1962-01-22",42,"Crying In The Rain","The Everly Brothers"
"1962-01-22",43,"Rock-A-Hula Baby","Elvis Presley With The Jordanaires"
"1962-01-22",44,"The Greatest Hurt","Jackie Wilson"
"1962-01-22",45,"Flying Circle","Frank Slay And His Orchestra"
"1962-01-22",46,"Revenge","Brook Benton"
"1962-01-22",47,"Go On Home","Patti Page"
"1962-01-22",48,"Maria","Roger Williams"
"1962-01-22",49,"I Don't Know Why","Linda Scott"
"1962-01-22",50,"I'm Blue (The Gong-Gong Song)","The Ikettes"
"1962-01-22",51,"Dreamy Eyes","Johnny Tillotson"
"1962-01-22",52,"Let's Twist Again","Chubby Checker"
"1962-01-22",53,"Jambalaya (On The Bayou)","Fats Domino"
"1962-01-22",54,"Gypsy Woman","The Impressions"
"1962-01-22",55,"Surfer's Stomp","The Marketts"
"1962-01-22",56,"Let Me In","The Sensations"
"1962-01-22",57,"I Could Have Loved You So Well","Ray Peterson"
"1962-01-22",58,"Moon River","Jerry Butler"
"1962-01-22",59,"So Deep","Brenda Lee"
"1962-01-22",60,"'Til","The Angels"
"1962-01-22",61,"To A Sleeping Beauty","Jimmy Dean"
"1962-01-22",62,"Walkin' With My Angel","Bobby Vee"
"1962-01-22",63,"Chip Chip","Gene McDaniels"
"1962-01-22",64,"It Will Stand","The Showmen"
"1962-01-22",65,"Percolator (Twist)","Billy Joe & The Checkmates"
"1962-01-22",66,"Happy Jose (Ching-Ching)","Jack Ross"
"1962-01-22",67,"Let's Go Trippin'","Dick Dale and The Del-Tones"
"1962-01-22",68,"Lost Someone","James Brown And The Famous Flames"
"1962-01-22",69,"The Cajun Queen","NEW"
"1962-01-22",70,"My Boomerang Won't Come Back","NEW"
"1962-01-22",71,"What's The Reason","Jimmy Dean"
"1962-01-22",72,"What's So Good About Good-by","Charlie Drake"
"1962-01-22",73,"Afrikaan Beat","Bobby Edwards"
"1962-01-22",74,"Hey! Baby","The Miracles"
"1962-01-22",75,"Chattanooga Choo Choo","Bert Kaempfert And His Orchestra"
"1962-01-22",76,"Just Got To Know","NEW"
"1962-01-22",77,"A Little Too Much","NEW"
"1962-01-22",78,"Tears From An Angel","Bruce Channel"
"1962-01-22",79,"Twistin' All Night Long","Floyd Cramer"
"1962-01-22",80,"There'll Be No Next Time","Jimmy McCracklin"
"1962-01-22",81,"I Told The Brook","Clarence Henry"
"1962-01-22",82,"Where Have All The Flowers Gone","Troy Shondell"
"1962-01-22",83,"I'll See You In My Dreams","Danny & The Juniors with Freddy Cannon"
"1962-01-22",84,"A Little Bitty Tear","Jackie Wilson"
"1962-01-22",85,"Cry To Me","Marty Robbins"
"1962-01-22",86,"That's My Pa","The Kingston Trio"
"1962-01-22",87,"Lizzie Borden","NEW"
"1962-01-22",88,"Love Is The Sweetest Thing","NEW"
"1962-01-22",89,"Jamie","Pat Boone"
"1962-01-22",90,"(Do The New) Continental","Wanda Jackson"
"1962-01-22",91,"Blue Water Line","NEW"
"1962-01-22",92,"The Door Is Open","NEW"
"1962-01-22",93,"Shimmy, Shimmy Walk, Part 1","Solomon Burke"
"1962-01-22",94,"Nite Owl","Sheb Wooley"
"1962-01-22",95,"Aw Shucks, Hush Your Mouth","NEW"
"1962-01-22",96,"She's Got You","NEW"
"1962-01-22",97,"Twistin' Postman","The Chad Mitchell Trio"
"1962-01-22",98,"Portrait Of A Fool","NEW"
"1962-01-22",99,"He Knows I Love Him Too Much","NEW"
"1962-01-22",100,"Bandit Of My Dreams","Saverio Saridis"
"1962-01-29",1,"Peppermint Twist - Part I","Joey Dee & the Starliters"
"1962-01-29",2,"Can't Help Falling In Love","Elvis Presley With The Jordanaires"
"1962-01-29",3,"The Twist","Chubby Checker"
"1962-01-29",4,"Norman","Sue Thompson"
"1962-01-29",5,"I Know (You Don't Love Me No More)","Barbara George"
"1962-01-29",6,"The Wanderer","Dion"
"1962-01-29",7,"Duke Of Earl","Gene Chandler"
"1962-01-29",8,"Baby It's You","The Shirelles"
"1962-01-29",9,"Break It To Me Gently","Brenda Lee"
"1962-01-29",10,"The Lion Sleeps Tonight","The Tokens"
"1962-01-29",11,"Dear Lady Twist","Gary U.S. Bonds"
"1962-01-29",12,"A Little Bitty Tear","Burl Ives"
"1962-01-29",13,"Town Without Pity","Gene Pitney"
"1962-01-29",14,"When I Fall In Love","The Lettermen"
"1962-01-29",15,"Run To Him","Bobby Vee"
"1962-01-29",16,"Walk On By","Leroy Van Dyke"
"1962-01-29",17,"Irresistible You","Bobby Darin"
"1962-01-29",18,"Cotton Fields","The Highwaymen"
"1962-01-29",19,"Happy Birthday, Sweet Sixteen","Neil Sedaka"
"1962-01-29",20,"Crying In The Rain","The Everly Brothers"
"1962-01-29",21,"Unchain My Heart","Ray Charles and his Orchestra"
"1962-01-29",22,"Shadrack","Brook Benton"
"1962-01-29",23,"Let There Be Drums","Sandy Nelson"
"1962-01-29",24,"If You Gotta Make A Fool Of Somebody","James Ray"
"1962-01-29",25,"Letter Full Of Tears","Gladys Knight And The Pips"
"1962-01-29",26,"Twist-Her","Bill Black's Combo"
"1962-01-29",27,"Do-Re-Mi","Lee Dorsey"
"1962-01-29",28,"She's Everything (I Wanted You To Be)","Ral Donner"
"1962-01-29",29,"Moon River","Henry Mancini And His Orchestra"
"1962-01-29",30,"When The Boy In Your Arms (Is The Boy In Your Heart)","Connie Francis"
"1962-01-29",31,"Dear Ivan","Jimmy Dean"
"1962-01-29",32,"Turn On Your Love Light","Bobby Bland"
"1962-01-29",33,"Smoky Places","The Corsairs Featuring Jay ""Bird"" Uzzell"
"1962-01-29",34,"I'm Blue (The Gong-Gong Song)","The Ikettes"
"1962-01-29",35,"Multiplication","Bobby Darin"
"1962-01-29",36,"Funny How Time Slips Away","Jimmy Elledge"
"1962-01-29",37,"Tuff","Ace Cannon"
"1962-01-29",38,"Small Sad Sam","Phil McLean"
"1962-01-29",39,"Pocketful Of Miracles","Frank Sinatra"
"1962-01-29",40,"The Greatest Hurt","Jackie Wilson"
"1962-01-29",41,"The Cajun Queen","Jimmy Dean"
"1962-01-29",42,"Go On Home","Patti Page"
"1962-01-29",43,"Let Me In","The Sensations"
"1962-01-29",44,"Poor Fool","Ike & Tina Turner"
"1962-01-29",45,"Goodbye Cruel World","James Darren"
"1962-01-29",46,"Chip Chip","Gene McDaniels"
"1962-01-29",47,"To A Sleeping Beauty","Jimmy Dean"
"1962-01-29",48,"Surfer's Stomp","The Marketts"
"1962-01-29",49,"Rock-A-Hula Baby","Elvis Presley With The Jordanaires"
"1962-01-29",50,"Please Mr. Postman","The Marvelettes"
"1962-01-29",51,"Maria","Roger Williams"
"1962-01-29",52,"Hey! Baby","Bruce Channel"
"1962-01-29",53,"Percolator (Twist)","Billy Joe & The Checkmates"
"1962-01-29",54,"Let's Twist Again","Chubby Checker"
"1962-01-29",55,"There's No Other (Like My Baby)","The Crystals"
"1962-01-29",56,"Chattanooga Choo Choo","Floyd Cramer"
"1962-01-29",57,"Flying Circle","Frank Slay And His Orchestra"
"1962-01-29",58,"My Boomerang Won't Come Back","Charlie Drake"
"1962-01-29",59,"I'll See You In My Dreams","Pat Boone"
