"date","rank","song","artist"
"1989-01-08",45,"Shake For The Sheik","Ann Wilson & Robin Zander"
"1989-01-08",46,"Surrender To Me (From ""Tequila Sunrise"")","Was (Not Was)"
"1989-01-08",47,"Spy In The House Of Love","The Beach Boys"
"1989-01-08",48,"Kokomo (From""Cocktail"" )","Fleetwood Mac"
"1989-01-08",49,"As Long As You Follow","Rod Stewart"
"1989-01-08",50,"My Heart Can't Tell You No","The Escape Club"
"1989-01-08",51,"Wild, Wild West","Tracy Chapman"
"1989-01-08",52,"Baby Can I Hold You","Duran Duran"
"1989-01-08",53,"All She Wants Is","Kylie Minogue"
"1989-01-08",54,"It's No Secret","Mike + The Mechanics"
"1989-01-08",55,"The Living Years","Eighth Wonder"
"1989-01-08",56,"Cross My Heart","Bon Jovi"
"1989-01-08",57,"Desire","Basia"
"1989-01-08",58,"Bad Medicine","Kon Kan"
"1989-01-08",59,"New Day For You","Bobby Brown"
"1989-01-08",60,"I Beg Your Pardon","Kylie Minogue"
"1989-01-08",61,"Roni","Tommy Conwell And The Young Rumblers"
"1989-01-08",62,"The Loco-Motion","Cinderella"
"1989-01-08",63,"If We Never Meet Again","Ivan Neville"
"1989-01-08",64,"Don't Know What You Got (Till It's Gone)","Michelle Shocked"
"1989-01-08",65,"Not Just Another Girl","Milli Vanilli"
"1989-01-08",66,"Anchorage","Phil Collins"
"1989-01-08",67,"Girl You Know It's True","Bobby McFerrin"
"1989-01-08",68,"Groovy Kind Of Love","Sir Mix-A-Lot"
"1989-01-08",69,"Don't Worry, Be Happy (From ""Cocktail"")","Vixen"
"1989-01-08",70,"Posse On Broadway","Traveling Wilburys"
"1989-01-08",71,"Edge Of A Broken Heart","Starship"
"1989-01-08",72,"Handle With Care","Alphaville"
"1989-01-08",73,"Wild Again (From ""Cocktail"")","Martika"
"1989-01-08",74,"Forever Young","The Georgia Satellites"
"1989-01-08",75,"More Than You Know","The Timelords"
"1989-01-08",76,"Hippy Hippy Shake (From ""Cocktail"")","UB40"
"1989-01-08",77,"Doctorin' The Tardis","Camouflage"
"1989-01-08",78,"Red Red Wine","Fairground Attraction"
"1989-01-08",79,"The Great Commandment","Vanessa Williams"
"1989-01-08",80,"Perfect","George Michael"
"1989-01-08",81,"Dreamin'","Randy Newman"
"1989-01-08",82,"Kissing A Fool","Tracie Spencer"
"1989-01-08",83,"It's Money That Matters","NEW"
"1989-01-08",84,"Symptoms Of True Love","NEW"
"1989-01-08",85,"Paradise City","Guns N' Roses"
"1989-01-08",86,"Way Cool Jr.","Ratt"
"1989-01-08",87,"Killing Me Softly","Al B. Sure!"
"1989-01-08",88,"The Love In Your Eyes","NEW"
"1989-01-08",89,"Yeah, Yeah, Yeah","NEW"
"1989-01-08",90,"I Wanna Be Loved","Eddie Money"
"1989-01-08",91,"Forever Young","Judson Spence"
"1989-01-08",92,"Girls Ain't Nothing But Trouble","House Of Lords"
"1989-01-08",93,"Never Tear Us Apart","Rod Stewart"
"1989-01-08",94,"Love Bites","D.J. Jazzy Jeff & The Fresh Prince"
"1989-01-08",95,"Peek-A-Boo","INXS"
"1989-01-08",96,"Don't Tell Me Lies","Def Leppard"
"1989-01-08",97,"Let's Put The X In Sex","Siouxsie & The Banshees"
"1989-01-08",98,"Nobody's Perfect","NEW"
"1989-01-08",99,"Another Lover","NEW"
"1989-01-08",100,"Don't Be Cruel","Breathe"
"1989-01-15",1,"Two Hearts","Phil Collins"
"1989-01-15",2,"Don't Rush Me","Taylor Dayne"
"1989-01-15",3,"Armageddon It","Def Leppard"
"1989-01-15",4,"My Prerogative","Bobby Brown"
"1989-01-15",5,"When I'm With You","Sheriff"
"1989-01-15",6,"Every Rose Has Its Thorn","Poison"
"1989-01-15",7,"Smooth Criminal","Michael Jackson"
"1989-01-15",8,"The Way You Love Me","Karyn White"
"1989-01-15",9,"When The Children Cry","White Lion"
"1989-01-15",10,"Put A Little Love In Your Heart","Annie Lennox & Al Green"
"1989-01-15",11,"Born To Be My Baby","Bon Jovi"
"1989-01-15",12,"I Remember Holding You","Boys Club"
"1989-01-15",13,"Straight Up","Paula Abdul"
"1989-01-15",14,"All This Time","Tiffany"
"1989-01-15",15,"Wild Thing","Tone-Loc"
"1989-01-15",16,"Holding On","Steve Winwood"
"1989-01-15",17,"I Wanna Have Some Fun","Samantha Fox"
"1989-01-15",18,"The Lover In Me","Sheena Easton"
"1989-01-15",19,"Little Liar","Joan Jett & The Blackhearts"
"1989-01-15",20,"In Your Room","The Bangles"
"1989-01-15",21,"Walking Away","Information Society"
"1989-01-15",22,"She Wants To Dance With Me","Rick Astley"
"1989-01-15",23,"Silhouette","Kenny G"
"1989-01-15",24,"What I Am","Edie Brickell & New Bohemians"
"1989-01-15",25,"Angel Of Harlem","Boy Meets Girl"
"1989-01-15",26,"Waiting For A Star To Fall","Anita Baker"
"1989-01-15",27,"Giving You The Best That I Got","The Boys"
"1989-01-15",28,"Dial My Heart","Chicago"
"1989-01-15",29,"Look Away","New Kids On The Block"
"1989-01-15",30,"You Got It (The Right Stuff)","The Art Of Noise Featuring Tom Jones"
"1989-01-15",31,"Kiss","Maxi Priest"
"1989-01-15",32,"Wild World","Erasure"
"1989-01-15",33,"A Little Respect","Robbie Nevil"
"1989-01-15",34,"Back On Holiday","Ann Wilson & Robin Zander"
"1989-01-15",35,"Surrender To Me (From ""Tequila Sunrise"")","The Escape Club"
"1989-01-15",36,"Shake For The Sheik","Will To Power"
"1989-01-15",37,"Baby, I Love Your Way/Freebird Medley","Guns N' Roses"
"1989-01-15",38,"Welcome To The Jungle","Mike + The Mechanics"
"1989-01-15",39,"The Living Years","Duran Duran"
"1989-01-15",40,"All She Wants Is","Rod Stewart"
"1989-01-15",41,"My Heart Can't Tell You No","NEW"
"1989-01-15",42,"Lost In Your Eyes","NEW"
"1989-01-15",43,"As Long As You Follow","Debbie Gibson"
"1989-01-15",44,"Walk On Water","Fleetwood Mac"
"1989-01-15",45,"It's No Secret","Eddie Money"
"1989-01-15",46,"How Can I Fall?","Kylie Minogue"
"1989-01-15",47,"Paradise City","Breathe"
"1989-01-15",48,"Roni","Guns N' Roses"
"1989-01-15",49,"The Promise","Bobby Brown"
"1989-01-15",50,"Kokomo (From""Cocktail"" )","When In Rome"
"1989-01-15",51,"I Beg Your Pardon","The Beach Boys"
"1989-01-15",52,"Don't Tell Me Lies","Kon Kan"
"1989-01-15",53,"New Day For You","Breathe"
"1989-01-15",54,"Girl You Know It's True","Basia"
"1989-01-15",55,"Ghost Town","Milli Vanilli"
"1989-01-15",56,"Cross My Heart","Cheap Trick"
"1989-01-15",57,"Finish What Ya Started","Eighth Wonder"
"1989-01-15",58,"If We Never Meet Again","Van Halen"
"1989-01-15",59,"Wild, Wild West","Tommy Conwell And The Young Rumblers"
"1989-01-15",60,"I Don't Want Your Love","The Escape Club"
"1989-01-15",61,"The Love In Your Eyes","Duran Duran"
"1989-01-15",62,"Just Because","Eddie Money"
"1989-01-15",63,"Dreamin'","NEW"
"1989-01-15",64,"Bad Medicine","NEW"
"1989-01-15",65,"You're Not Alone","Anita Baker"
"1989-01-15",66,"Give Me The Keys (And I'll Drive You Crazy)","Vanessa Williams"
"1989-01-15",67,"The Loco-Motion","Bon Jovi"
"1989-01-15",68,"More Than You Know","NEW"
"1989-01-15",69,"Groovy Kind Of Love","NEW"
"1989-01-15",70,"Doctorin' The Tardis","Chicago"
"1989-01-15",71,"The Great Commandment","NEW"
"1989-01-15",72,"Posse On Broadway","NEW"
"1989-01-15",73,"Wild Again (From ""Cocktail"")","Huey Lewis & The News"
"1989-01-15",74,"Early In The Morning","Kylie Minogue"
"1989-01-15",75,"Thanks For My Child","Martika"
"1989-01-15",76,"Anchorage","Phil Collins"
"1989-01-15",77,"I Wanna Be Loved","The Timelords"
"1989-01-15",78,"Red Red Wine","Camouflage"
"1989-01-15",79,"Baby Can I Hold You","Sir Mix-A-Lot"
"1989-01-15",80,"Way Cool Jr.","Starship"
"1989-01-15",81,"Not Just Another Girl","Robert Palmer"
"1989-01-15",82,"Don't Know What You Got (Till It's Gone)","Cheryl Pepsii Riley"
"1989-01-15",83,"Handle With Care","Michelle Shocked"
"1989-01-15",84,"Forever Young","House Of Lords"
"1989-01-15",85,"You Got It","UB40"
"1989-01-15",86,"Edge Of A Broken Heart","Tracy Chapman"
"1989-01-15",87,"Don't Worry, Be Happy (From ""Cocktail"")","Ratt"
"1989-01-15",88,"Hippy Hippy Shake (From ""Cocktail"")","Ivan Neville"
"1989-01-15",89,"Tears Run Rings","Cinderella"
"1989-01-15",90,"Killing Me Softly","Traveling Wilburys"
"1989-01-15",91,"Spy In The House Of Love","Alphaville"
"1989-01-15",92,"Desire","NEW"
"1989-01-15",93,"Orinoco Flow (Sail Away)","NEW"
"1989-01-15",94,"Across The Miles","Roy Orbison"
"1989-01-15",95,"Perfect","Vixen"
"1989-01-15",96,"The Last Mile","Bobby McFerrin"
"1989-01-15",97,"Stand","The Georgia Satellites"
"1989-01-15",98,"(Believed You Were) Lucky","NEW"
"1989-01-15",99,"Let's Put The X In Sex","NEW"
"1989-01-15",100,"It's Money That Matters","Marc Almond"
"1989-01-22",1,"Two Hearts","Phil Collins"
"1989-01-22",2,"When I'm With You","Sheriff"
"1989-01-22",3,"Armageddon It","Def Leppard"
"1989-01-22",4,"Don't Rush Me","Taylor Dayne"
"1989-01-22",5,"When The Children Cry","White Lion"
"1989-01-22",6,"Straight Up","Paula Abdul"
"1989-01-22",7,"Born To Be My Baby","Bon Jovi"
"1989-01-22",8,"The Way You Love Me","Karyn White"
"1989-01-22",9,"Wild Thing","Tone-Loc"
"1989-01-22",10,"All This Time","Tiffany"
"1989-01-22",11,"Holding On","Steve Winwood"
"1989-01-22",12,"My Prerogative","Bobby Brown"
"1989-01-22",13,"I Wanna Have Some Fun","Samantha Fox"
"1989-01-22",14,"The Lover In Me","Sheena Easton"
"1989-01-22",15,"Smooth Criminal","Michael Jackson"
"1989-01-22",16,"Every Rose Has Its Thorn","Poison"
"1989-01-22",17,"Put A Little Love In Your Heart","Annie Lennox & Al Green"
"1989-01-22",18,"She Wants To Dance With Me","Rick Astley"
"1989-01-22",19,"Walking Away","Information Society"
"1989-01-22",20,"What I Am","Edie Brickell & New Bohemians"
"1989-01-22",21,"Little Liar","Joan Jett & The Blackhearts"
"1989-01-22",22,"I Remember Holding You","Boys Club"
"1989-01-22",23,"Angel Of Harlem","The Boys"
"1989-01-22",24,"Dial My Heart","New Kids On The Block"
"1989-01-22",25,"You Got It (The Right Stuff)","Ann Wilson & Robin Zander"
"1989-01-22",26,"Surrender To Me (From ""Tequila Sunrise"")","Erasure"
"1989-01-22",27,"A Little Respect","The Escape Club"
"1989-01-22",28,"Shake For The Sheik","Mike + The Mechanics"
"1989-01-22",29,"The Living Years","Debbie Gibson"
"1989-01-22",30,"Lost In Your Eyes","Boy Meets Girl"
"1989-01-22",31,"Waiting For A Star To Fall","Duran Duran"
"1989-01-22",32,"All She Wants Is","Rod Stewart"
"1989-01-22",33,"My Heart Can't Tell You No","The Bangles"
"1989-01-22",34,"In Your Room","Chicago"
"1989-01-22",35,"Look Away","Guns N' Roses"
"1989-01-22",36,"Paradise City","Bobby Brown"
"1989-01-22",37,"Roni","Anita Baker"
"1989-01-22",38,"Giving You The Best That I Got","The Art Of Noise Featuring Tom Jones"
"1989-01-22",39,"Kiss","Breathe"
"1989-01-22",40,"Don't Tell Me Lies","Kylie Minogue"
"1989-01-22",41,"It's No Secret","Kenny G"
"1989-01-22",42,"Silhouette","Maxi Priest"
"1989-01-22",43,"Wild World","Kon Kan"
"1989-01-22",44,"I Beg Your Pardon","Robbie Nevil"
"1989-01-22",45,"Back On Holiday","Milli Vanilli"
"1989-01-22",46,"Girl You Know It's True","Chicago"
"1989-01-22",47,"You're Not Alone","Fleetwood Mac"
"1989-01-22",48,"As Long As You Follow","Anita Baker"
"1989-01-22",49,"Just Because","Will To Power"
"1989-01-22",50,"Baby, I Love Your Way/Freebird Medley","Vanessa Williams"
"1989-01-22",51,"Dreamin'","Eddie Money"
"1989-01-22",52,"The Love In Your Eyes","Tommy Conwell And The Young Rumblers"
"1989-01-22",53,"If We Never Meet Again","When In Rome"
"1989-01-22",54,"The Promise","Huey Lewis & The News"
"1989-01-22",55,"Give Me The Keys (And I'll Drive You Crazy)","The Beach Boys"
"1989-01-22",56,"Kokomo (From""Cocktail"" )","Eddie Money"
"1989-01-22",57,"Walk On Water","Martika"
"1989-01-22",58,"More Than You Know","Guns N' Roses"
"1989-01-22",59,"Welcome To The Jungle","Basia"
"1989-01-22",60,"New Day For You","The Escape Club"
"1989-01-22",61,"Wild, Wild West","Cinderella"
"1989-01-22",62,"The Last Mile","Eighth Wonder"
"1989-01-22",63,"Cross My Heart","Camouflage"
"1989-01-22",64,"The Great Commandment","Breathe"
"1989-01-22",65,"How Can I Fall?","The Timelords"
"1989-01-22",66,"Doctorin' The Tardis","Van Halen"
"1989-01-22",67,"Finish What Ya Started","Roy Orbison"
"1989-01-22",68,"You Got It","Phil Collins"
"1989-01-22",69,"Groovy Kind Of Love","House Of Lords"
"1989-01-22",70,"I Wanna Be Loved","R.E.M."
"1989-01-22",71,"Stand","Sir Mix-A-Lot"
"1989-01-22",72,"Posse On Broadway","NEW"
"1989-01-22",73,"She Won't Talk To Me","NEW"
"1989-01-22",74,"Walk The Dinosaur","Luther Vandross"
"1989-01-22",75,"Way Cool Jr.","NEW"
"1989-01-22",76,"Wild Again (From ""Cocktail"")","NEW"
"1989-01-22",77,"The Loco-Motion","Was (Not Was)"
"1989-01-22",78,"Across The Miles","Ratt"
"1989-01-22",79,"Feels So Good","Starship"
"1989-01-22",80,"Ghost Town","Kylie Minogue"
"1989-01-22",81,"Orinoco Flow (Sail Away)","Survivor"
"1989-01-22",82,"Bring Down The Moon","NEW"
"1989-01-22",83,"Bad Medicine","NEW"
"1989-01-22",84,"Tears Run Rings","Van Halen"
"1989-01-22",85,"I Don't Want Your Love","Cheap Trick"
"1989-01-22",86,"Cryin'","Enya"
"1989-01-22",87,"Superwoman","NEW"
"1989-01-22",88,"Edge Of A Broken Heart","NEW"
"1989-01-22",89,"Not Just Another Girl","Boy Meets Girl"
"1989-01-22",90,"Forever Young","Bon Jovi"
"1989-01-22",91,"Anchorage","Marc Almond"
"1989-01-22",92,"Left To My Own Devices","Duran Duran"
"1989-01-22",93,"Red Red Wine","NEW"
"1989-01-22",94,"Killing Me Softly","NEW"
"1989-01-22",95,"(Believed You Were) Lucky","Vixen"
"1989-01-22",96,"Into You","NEW"
"1989-01-22",97,"She Drives Me Crazy","NEW"
"1989-01-22",98,"Early In The Morning","Karyn White"
"1989-01-22",99,"Don't Know What You Got (Till It's Gone)","Vixen"
"1989-01-22",100,"Handle With Care","Ivan Neville"
"1989-01-29",1,"When I'm With You","Sheriff"
"1989-01-29",2,"Straight Up","Paula Abdul"
"1989-01-29",3,"When The Children Cry","White Lion"
"1989-01-29",4,"Born To Be My Baby","Bon Jovi"
"1989-01-29",5,"Wild Thing","Tone-Loc"
"1989-01-29",6,"Armageddon It","Def Leppard"
"1989-01-29",7,"The Way You Love Me","Karyn White"
"1989-01-29",8,"Don't Rush Me","Taylor Dayne"
"1989-01-29",9,"All This Time","Tiffany"
"1989-01-29",10,"Two Hearts","Phil Collins"
"1989-01-29",11,"I Wanna Have Some Fun","Samantha Fox"
"1989-01-29",12,"The Lover In Me","Sheena Easton"
"1989-01-29",13,"Holding On","Steve Winwood"
"1989-01-29",14,"She Wants To Dance With Me","Rick Astley"
"1989-01-29",15,"Walking Away","Information Society"
"1989-01-29",16,"What I Am","Edie Brickell & New Bohemians"
"1989-01-29",17,"Angel Of Harlem","New Kids On The Block"
"1989-01-29",18,"You Got It (The Right Stuff)","The Boys"
"1989-01-29",19,"Dial My Heart","Ann Wilson & Robin Zander"
"1989-01-29",20,"Surrender To Me (From ""Tequila Sunrise"")","Debbie Gibson"
"1989-01-29",21,"Lost In Your Eyes","Bobby Brown"
"1989-01-29",22,"My Prerogative","Erasure"
"1989-01-29",23,"A Little Respect","Poison"
"1989-01-29",24,"Every Rose Has Its Thorn","Mike + The Mechanics"
"1989-01-29",25,"The Living Years","Duran Duran"
"1989-01-29",26,"All She Wants Is","Bobby Brown"
"1989-01-29",27,"Roni","The Escape Club"
"1989-01-29",28,"Shake For The Sheik","Guns N' Roses"
"1989-01-29",29,"Paradise City","Joan Jett & The Blackhearts"
"1989-01-29",30,"Little Liar","Michael Jackson"
"1989-01-29",31,"Smooth Criminal","Rod Stewart"
"1989-01-29",32,"My Heart Can't Tell You No","Annie Lennox & Al Green"
"1989-01-29",33,"Put A Little Love In Your Heart","Breathe"
"1989-01-29",34,"Don't Tell Me Lies","Boys Club"
"1989-01-29",35,"I Remember Holding You","Milli Vanilli"
"1989-01-29",36,"Girl You Know It's True","Kon Kan"
"1989-01-29",37,"I Beg Your Pardon","Kylie Minogue"
"1989-01-29",38,"It's No Secret","Chicago"
"1989-01-29",39,"You're Not Alone","Anita Baker"
"1989-01-29",40,"Just Because","Eddie Money"
"1989-01-29",41,"The Love In Your Eyes","Vanessa Williams"
"1989-01-29",42,"Dreamin'","Boy Meets Girl"
"1989-01-29",43,"Waiting For A Star To Fall","Chicago"
"1989-01-29",44,"Look Away","The Bangles"
"1989-01-29",45,"In Your Room","Anita Baker"
"1989-01-29",46,"Giving You The Best That I Got","Martika"
"1989-01-29",47,"More Than You Know","Tommy Conwell And The Young Rumblers"
"1989-01-29",48,"If We Never Meet Again","Huey Lewis & The News"
"1989-01-29",49,"Give Me The Keys (And I'll Drive You Crazy)","Roy Orbison"
"1989-01-29",50,"You Got It","Was (Not Was)"
"1989-01-29",51,"Walk The Dinosaur","Maxi Priest"
"1989-01-29",52,"Wild World","Fleetwood Mac"
"1989-01-29",53,"As Long As You Follow","Cinderella"
"1989-01-29",54,"The Last Mile","Will To Power"
"1989-01-29",55,"Baby, I Love Your Way/Freebird Medley","NEW"
"1989-01-29",56,"Eternal Flame","NEW"
"1989-01-29",57,"Stand","The Bangles"
"1989-01-29",58,"I Wanna Be Loved","R.E.M."
"1989-01-29",59,"Silhouette","House Of Lords"
"1989-01-29",60,"Kiss","Kenny G"
"1989-01-29",61,"Cryin'","The Art Of Noise Featuring Tom Jones"
"1989-01-29",62,"Feels So Good","Vixen"
"1989-01-29",63,"The Great Commandment","Van Halen"
"1989-01-29",64,"The Promise","Camouflage"
"1989-01-29",65,"She Won't Talk To Me","When In Rome"
"1989-01-29",66,"Kokomo (From""Cocktail"" )","Luther Vandross"
"1989-01-29",67,"Cross My Heart","The Beach Boys"
"1989-01-29",68,"Back On Holiday","Eighth Wonder"
"1989-01-29",69,"Doctorin' The Tardis","Robbie Nevil"
"1989-01-29",70,"Walk On Water","The Timelords"
"1989-01-29",71,"Orinoco Flow (Sail Away)","Eddie Money"
"1989-01-29",72,"She Drives Me Crazy","Enya"
"1989-01-29",73,"New Day For You","Fine Young Cannibals"
"1989-01-29",74,"Bring Down The Moon","Basia"
"1989-01-29",75,"Tears Run Rings","Boy Meets Girl"
"1989-01-29",76,"Across The Miles","Marc Almond"
"1989-01-29",77,"Way Cool Jr.","Survivor"
"1989-01-29",78,"The Loco-Motion","Ratt"
"1989-01-29",79,"Superwoman","Kylie Minogue"
"1989-01-29",80,"Thinking Of You","Karyn White"
"1989-01-29",81,"Wild, Wild West","NEW"
