"date","rank","song","artist"
"1985-01-01",51,"Stranger In Town","Dan Hartman"
"1985-01-01",52,"We Are The Young","David Bowie"
"1985-01-01",53,"Tonight","Diana Ross"
"1985-01-01",54,"Missing You","Barbra Streisand With Kim Carnes"
"1985-01-01",55,"Make No Mistake, He's Mine","Huey Lewis & The News"
"1985-01-01",56,"Walking On A Thin Line","New Edition"
"1985-01-01",57,"Mr. Telephone Man","Tina Turner"
"1985-01-01",58,"Better Be Good To Me","Teena Marie"
"1985-01-01",59,"Lover Girl","George Benson"
"1985-01-01",60,"20/20","Laura Branigan"
"1985-01-01",61,"Ti Amo","John Hunter"
"1985-01-01",62,"Tragedy","Frankie Goes To Hollywood"
"1985-01-01",63,"Two Tribes","The Kinks"
"1985-01-01",64,"Do It Again","The Temptations"
"1985-01-01",65,"Treat Her Like A Lady","John Parr"
"1985-01-01",66,"Naughty Naughty","Corey Hart"
"1985-01-01",67,"It Ain't Enough","Alphaville"
"1985-01-01",68,"Big In Japan","Tommy Shaw"
"1985-01-01",69,"Lonely School","Stevie Wonder"
"1985-01-01",70,"I Just Called To Say I Love You","Billy Ocean"
"1985-01-01",71,"Caribbean Queen (No More Love On The Run)","Prince And The Revolution"
"1985-01-01",72,"Purple Rain","Bronski Beat"
"1985-01-01",73,"Smalltown Boy","Autograph"
"1985-01-01",74,"Turn Up The Radio","Billy Squier"
"1985-01-01",75,"Eye On You","NEW"
"1985-01-01",76,"Knocking At Your Back Door","NEW"
"1985-01-01",77,"All Right Now","Deep Purple"
"1985-01-01",78,"I Do'wanna Know","Rod Stewart"
"1985-01-01",79,"Don't Stop","REO Speedwagon"
"1985-01-01",80,"Rockin' At Midnight","Jeffrey Osborne"
"1985-01-01",81,"The Greatest Gift Of All","NEW"
"1985-01-01",82,"Desert Moon","NEW"
"1985-01-01",83,"Hard Habit To Break","The Honeydrippers"
"1985-01-01",84,"Had A Dream (Sleeping With The Enemy)","Kenny Rogers & Dolly Parton"
"1985-01-01",85,"Yo Little Brother","Dennis DeYoung"
"1985-01-01",86,"Fools Like Me","Chicago"
"1985-01-01",87,"Taxi Dancing","Roger Hodgson"
"1985-01-01",88,"Catch My Fall","NEW"
"1985-01-01",89,"Tears","NEW"
"1985-01-01",90,"Eat My Shorts","Nolan Thomas"
"1985-01-01",91,"What About Me?","Lorenzo Lamas"
"1985-01-01",92,"Amnesia","Rick Springfield With Randy Crawford"
"1985-01-01",93,"Let It All Blow","Billy Idol"
"1985-01-01",94,"I Can't Drive 55","John Waite"
"1985-01-01",95,"Friends/Five Minutes Of Funk","Rick Dees"
"1985-01-01",96,"I'm So Excited","Kenny Rogers With Kim Carnes & James Ingram"
"1985-01-01",97,"Blue Jean","Shalamar"
"1985-01-01",98,"I Wanna Go Back","Dazz Band"
"1985-01-01",99,"Hands Tied","Sammy Hagar"
"1985-01-01",100,"I Need You Tonight","NEW"
"1985-01-08",1,"Like A Virgin","Madonna"
"1985-01-08",2,"All I Need","Jack Wagner"
"1985-01-08",3,"The Wild Boys","Duran Duran"
"1985-01-08",4,"Sea Of Love","The Honeydrippers"
"1985-01-08",5,"We Belong","Pat Benatar"
"1985-01-08",6,"You're The Inspiration","Chicago"
"1985-01-08",7,"Run To You","Bryan Adams"
"1985-01-08",8,"Cool It Now","New Edition"
"1985-01-08",9,"Valotte","Julian Lennon"
"1985-01-08",10,"Born In The USA","Bruce Springsteen"
"1985-01-08",11,"I Want To Know What Love Is","Foreigner"
"1985-01-08",12,"Out Of Touch","Daryl Hall John Oates"
"1985-01-08",13,"Easy Lover","Philip Bailey With Phil Collins"
"1985-01-08",14,"Do What You Do","Jermaine Jackson"
"1985-01-08",15,"Do They Know It's Christmas?","Band Aid"
"1985-01-08",16,"The Boys Of Summer","Don Henley"
"1985-01-08",17,"Understanding","Bob Seger"
"1985-01-08",18,"Jamie","Ray Parker Jr."
"1985-01-08",19,"I Would Die 4 U","Prince And The Revolution"
"1985-01-08",20,"Careless Whisper","Wham! Featuring George Michael"
"1985-01-08",21,"I Feel For You","Chaka Khan"
"1985-01-08",22,"Lover Boy","Billy Ocean"
"1985-01-08",23,"No More Lonely Nights","Paul McCartney"
"1985-01-08",24,"Neutron Dance","The Pointer Sisters"
"1985-01-08",25,"Love Light In Flight","Stevie Wonder"
"1985-01-08",26,"Method Of Modern Love","Daryl Hall John Oates"
"1985-01-08",27,"Bruce","Rick Springfield"
"1985-01-08",28,"I Can't Hold Back","Survivor"
"1985-01-08",29,"Foolish Heart","Steve Perry"
"1985-01-08",30,"Call To The Heart","Giuffria"
"1985-01-08",31,"Tender Years","John Cafferty & The Beaver Brown Band"
"1985-01-08",32,"Solid","Ashford & Simpson"
"1985-01-08",33,"All Through The Night","Cyndi Lauper"
"1985-01-08",34,"Jungle Love","The Time"
"1985-01-08",35,"Hello Again","The Cars"
"1985-01-08",36,"Operator","Midnight Star"
"1985-01-08",37,"Misled","Kool & The Gang"
"1985-01-08",38,"In Neon","Elton John"
"1985-01-08",39,"Money Changes Everything","Cyndi Lauper"
"1985-01-08",40,"Mistake No. 3","Culture Club"
"1985-01-08",41,"Wake Me Up Before You Go-Go","Wham!"
"1985-01-08",42,"Tenderness","General Public"
"1985-01-08",43,"The Heat Is On","Glenn Frey"
"1985-01-08",44,"Sugar Walls","Sheena Easton"
"1985-01-08",45,"The Old Man Down The Road","John Fogerty"
"1985-01-08",46,"Centipede","Rebbie Jackson"
"1985-01-08",47,"Mr. Telephone Man","New Edition"
"1985-01-08",48,"The Belle Of St. Mark","Sheila E."
"1985-01-08",49,"Penny Lover","Lionel Richie"
"1985-01-08",50,"20/20","George Benson"
"1985-01-08",51,"Missing You","Diana Ross"
"1985-01-08",52,"Strut","Sheena Easton"
"1985-01-08",53,"Make No Mistake, He's Mine","Barbra Streisand With Kim Carnes"
"1985-01-08",54,"(Pride) In The Name Of Love","The Kinks"
"1985-01-08",55,"Do It Again","Teena Marie"
"1985-01-08",56,"Lover Girl","John Hunter"
"1985-01-08",57,"Tragedy","Toto"
"1985-01-08",58,"Stranger In Town","John Parr"
"1985-01-08",59,"Naughty Naughty","The Temptations"
"1985-01-08",60,"Treat Her Like A Lady","Tommy Shaw"
"1985-01-08",61,"Lonely School","Huey Lewis & The News"
"1985-01-08",62,"Walking On A Thin Line","Autograph"
"1985-01-08",63,"Turn Up The Radio","Deep Purple"
"1985-01-08",64,"Knocking At Your Back Door","Tina Turner"
"1985-01-08",65,"Better Be Good To Me","Alphaville"
"1985-01-08",66,"Big In Japan","Bronski Beat"
"1985-01-08",67,"Smalltown Boy","The Honeydrippers"
"1985-01-08",68,"Rockin' At Midnight","Dan Hartman"
"1985-01-08",69,"We Are The Young","David Bowie"
"1985-01-08",70,"Tonight","Billy Squier"
"1985-01-08",71,"Eye On You","Rod Stewart"
"1985-01-08",72,"All Right Now","Frankie Goes To Hollywood"
"1985-01-08",73,"Two Tribes","Laura Branigan"
"1985-01-08",74,"Ti Amo","Stevie Wonder"
"1985-01-08",75,"I Just Called To Say I Love You","Billy Ocean"
"1985-01-08",76,"Caribbean Queen (No More Love On The Run)","Corey Hart"
"1985-01-08",77,"It Ain't Enough","Prince And The Revolution"
"1985-01-08",78,"Purple Rain","REO Speedwagon"
"1985-01-08",79,"I Do'wanna Know","Jeffrey Osborne"
"1985-01-08",80,"Don't Stop","Kenny Rogers & Dolly Parton"
"1985-01-08",81,"The Greatest Gift Of All","Nolan Thomas"
"1985-01-08",82,"Yo Little Brother","Dennis DeYoung"
"1985-01-08",83,"Desert Moon","Chicago"
"1985-01-08",84,"Hard Habit To Break","Lorenzo Lamas"
"1985-01-08",85,"Fools Like Me","Roger Hodgson"
"1985-01-08",86,"Had A Dream (Sleeping With The Enemy)","Whodini"
"1985-01-08",87,"Friends/Five Minutes Of Funk","Billy Idol"
"1985-01-08",88,"Catch My Fall","John Waite"
"1985-01-08",89,"Tears","NEW"
"1985-01-08",90,"Gotta Get You Home Tonight","NEW"
"1985-01-08",91,"What About Me?","Eugene Wilde"
"1985-01-08",92,"Taxi Dancing","Kenny Rogers With Kim Carnes & James Ingram"
"1985-01-08",93,"Eat My Shorts","Rick Springfield With Randy Crawford"
"1985-01-08",94,"I Can't Drive 55","Rick Dees"
"1985-01-08",95,"Rain Forest","Sammy Hagar"
"1985-01-08",96,"Amnesia","NEW"
"1985-01-08",97,"Blue Jean","NEW"
"1985-01-08",98,"I'm So Excited","Paul Hardcastle"
"1985-01-08",99,"Let It All Blow","Shalamar"
"1985-01-08",100,"Hands Tied","David Bowie"
"1985-01-15",1,"Like A Virgin","Madonna"
"1985-01-15",2,"All I Need","Jack Wagner"
"1985-01-15",3,"You're The Inspiration","Chicago"
"1985-01-15",4,"I Want To Know What Love Is","Foreigner"
"1985-01-15",5,"Easy Lover","Philip Bailey With Phil Collins"
"1985-01-15",6,"Run To You","Bryan Adams"
"1985-01-15",7,"The Wild Boys","Duran Duran"
"1985-01-15",8,"We Belong","Pat Benatar"
"1985-01-15",9,"Born In The USA","Bruce Springsteen"
"1985-01-15",10,"Careless Whisper","Wham! Featuring George Michael"
"1985-01-15",11,"Sea Of Love","The Honeydrippers"
"1985-01-15",12,"The Boys Of Summer","Don Henley"
"1985-01-15",13,"Do They Know It's Christmas?","Band Aid"
"1985-01-15",14,"I Would Die 4 U","Prince And The Revolution"
"1985-01-15",15,"Cool It Now","New Edition"
"1985-01-15",16,"Lover Boy","Billy Ocean"
"1985-01-15",17,"Jamie","Ray Parker Jr."
"1985-01-15",18,"Do What You Do","Jermaine Jackson"
"1985-01-15",19,"Valotte","Julian Lennon"
"1985-01-15",20,"Neutron Dance","The Pointer Sisters"
"1985-01-15",21,"Method Of Modern Love","Daryl Hall John Oates"
"1985-01-15",22,"Out Of Touch","Daryl Hall John Oates"
"1985-01-15",23,"Love Light In Flight","Stevie Wonder"
"1985-01-15",24,"Understanding","Bob Seger"
"1985-01-15",25,"Solid","Ashford & Simpson"
"1985-01-15",26,"Call To The Heart","Giuffria"
"1985-01-15",27,"Operator","Midnight Star"
"1985-01-15",28,"Foolish Heart","Steve Perry"
"1985-01-15",29,"I Feel For You","Chaka Khan"
"1985-01-15",30,"Jungle Love","The Time"
"1985-01-15",31,"Bruce","Rick Springfield"
"1985-01-15",32,"Misled","Kool & The Gang"
"1985-01-15",33,"Tender Years","John Cafferty & The Beaver Brown Band"
"1985-01-15",34,"Money Changes Everything","Cyndi Lauper"
"1985-01-15",35,"No More Lonely Nights","Paul McCartney"
"1985-01-15",36,"Sugar Walls","Sheena Easton"
"1985-01-15",37,"The Heat Is On","Glenn Frey"
"1985-01-15",38,"In Neon","Elton John"
"1985-01-15",39,"Mistake No. 3","Culture Club"
"1985-01-15",40,"The Old Man Down The Road","John Fogerty"
"1985-01-15",41,"Tenderness","General Public"
"1985-01-15",42,"Mr. Telephone Man","New Edition"
"1985-01-15",43,"California Girls","NEW"
"1985-01-15",44,"I Can't Hold Back","NEW"
"1985-01-15",45,"Hello Again","David Lee Roth"
"1985-01-15",46,"Can't Fight This Feeling","Survivor"
"1985-01-15",47,"Do It Again","The Cars"
"1985-01-15",48,"Rockin' At Midnight","NEW"
"1985-01-15",49,"20/20","NEW"
"1985-01-15",50,"Missing You","REO Speedwagon"
"1985-01-15",51,"Make No Mistake, He's Mine","The Kinks"
"1985-01-15",52,"Tragedy","The Honeydrippers"
"1985-01-15",53,"Naughty Naughty","George Benson"
"1985-01-15",54,"Lover Girl","Diana Ross"
"1985-01-15",55,"Wake Me Up Before You Go-Go","Barbra Streisand With Kim Carnes"
"1985-01-15",56,"Treat Her Like A Lady","John Hunter"
"1985-01-15",57,"Centipede","John Parr"
"1985-01-15",58,"Private Dancer","Teena Marie"
"1985-01-15",59,"Ooh Ooh Song","Wham!"
"1985-01-15",60,"Lonely School","The Temptations"
"1985-01-15",61,"Turn Up The Radio","Rebbie Jackson"
"1985-01-15",62,"Knocking At Your Back Door","NEW"
"1985-01-15",63,"Smalltown Boy","NEW"
"1985-01-15",64,"All Through The Night","Tina Turner"
"1985-01-15",65,"The Belle Of St. Mark","NEW"
"1985-01-15",66,"Big In Japan","NEW"
"1985-01-15",67,"Strut","Pat Benatar"
"1985-01-15",68,"Penny Lover","Tommy Shaw"
"1985-01-15",69,"(Pride) In The Name Of Love","Autograph"
"1985-01-15",70,"Relax","Deep Purple"
"1985-01-15",71,"I Wanna Hear It From Your Lips","Bronski Beat"
"1985-01-15",72,"Better Be Good To Me","Cyndi Lauper"
"1985-01-15",73,"Stranger In Town","Sheila E."
"1985-01-15",74,"Eye On You","Alphaville"
"1985-01-15",75,"This Is My Night","Sheena Easton"
"1985-01-15",76,"I Just Called To Say I Love You","Lionel Richie"
"1985-01-15",77,"Yo Little Brother","RE- ENTRY"
"1985-01-15",78,"The Borderlines","RE- ENTRY"
"1985-01-15",79,"Walking On A Thin Line","Frankie Goes To Hollywood"
"1985-01-15",80,"Tonight","NEW"
"1985-01-15",81,"Two Tribes","NEW"
"1985-01-15",82,"Go For It","Eric Carmen"
"1985-01-15",83,"Caribbean Queen (No More Love On The Run)","Tina Turner"
"1985-01-15",84,"It Ain't Enough","Toto"
"1985-01-15",85,"Invitation To Dance","Billy Squier"
"1985-01-15",86,"Gotta Get You Home Tonight","NEW"
"1985-01-15",87,"We Are The Young","NEW"
"1985-01-15",88,"Rain Forest","Chaka Khan"
"1985-01-15",89,"Ti Amo","Stevie Wonder"
"1985-01-15",90,"Desert Moon","Nolan Thomas"
"1985-01-15",91,"Purple Rain","NEW"
"1985-01-15",92,"I Do'wanna Know","NEW"
"1985-01-15",93,"Friends/Five Minutes Of Funk","Jeffrey Osborne"
"1985-01-15",94,"Hard Habit To Break","Huey Lewis & The News"
"1985-01-15",95,"Had A Dream (Sleeping With The Enemy)","David Bowie"
"1985-01-15",96,"All Right Now","Frankie Goes To Hollywood"
"1985-01-15",97,"Don't Stop","NEW"
"1985-01-15",98,"Fools Like Me","NEW"
"1985-01-15",99,"What About Me?","Kim Wilde"
"1985-01-15",100,"Taxi Dancing","Billy Ocean"
"1985-01-22",1,"Like A Virgin","Madonna"
"1985-01-22",2,"I Want To Know What Love Is","Foreigner"
"1985-01-22",3,"You're The Inspiration","Chicago"
"1985-01-22",4,"Easy Lover","Philip Bailey With Phil Collins"
"1985-01-22",5,"Careless Whisper","Wham! Featuring George Michael"
"1985-01-22",6,"All I Need","Jack Wagner"
"1985-01-22",7,"Run To You","Bryan Adams"
"1985-01-22",8,"The Boys Of Summer","Don Henley"
"1985-01-22",9,"Lover Boy","Billy Ocean"
"1985-01-22",10,"I Would Die 4 U","Prince And The Revolution"
"1985-01-22",11,"Born In The USA","Bruce Springsteen"
"1985-01-22",12,"Method Of Modern Love","Daryl Hall John Oates"
"1985-01-22",13,"Neutron Dance","The Pointer Sisters"
"1985-01-22",14,"Jamie","Ray Parker Jr."
"1985-01-22",15,"The Wild Boys","Duran Duran"
"1985-01-22",16,"We Belong","Pat Benatar"
"1985-01-22",17,"Do They Know It's Christmas?","Band Aid"
"1985-01-22",18,"Cool It Now","New Edition"
"1985-01-22",19,"Do What You Do","Jermaine Jackson"
"1985-01-22",20,"Love Light In Flight","Stevie Wonder"
"1985-01-22",21,"Solid","Ashford & Simpson"
"1985-01-22",22,"Call To The Heart","Giuffria"
"1985-01-22",23,"Operator","Midnight Star"
"1985-01-22",24,"Sea Of Love","The Honeydrippers"
"1985-01-22",25,"Foolish Heart","Steve Perry"
"1985-01-22",26,"Jungle Love","The Time"
"1985-01-22",27,"Misled","Kool & The Gang"
"1985-01-22",28,"Valotte","Julian Lennon"
"1985-01-22",29,"The Heat Is On","Glenn Frey"
"1985-01-22",30,"The Old Man Down The Road","John Fogerty"
"1985-01-22",31,"Sugar Walls","Sheena Easton"
"1985-01-22",32,"Money Changes Everything","Cyndi Lauper"
"1985-01-22",33,"California Girls","David Lee Roth"
"1985-01-22",34,"Can't Fight This Feeling","REO Speedwagon"
"1985-01-22",35,"Mr. Telephone Man","New Edition"
"1985-01-22",36,"Mistake No. 3","Culture Club"
"1985-01-22",37,"Tenderness","General Public"
"1985-01-22",38,"In Neon","Elton John"
"1985-01-22",39,"Rockin' At Midnight","The Honeydrippers"
"1985-01-22",40,"Private Dancer","Tina Turner"
"1985-01-22",41,"Understanding","Bob Seger"
"1985-01-22",42,"Do It Again","The Kinks"
"1985-01-22",43,"Only The Young","NEW"
"1985-01-22",44,"Naughty Naughty","NEW"
"1985-01-22",45,"Relax","Journey"
"1985-01-22",46,"Missing You","John Parr"
"1985-01-22",47,"Tragedy","Frankie Goes To Hollywood"
"1985-01-22",48,"20/20","Diana Ross"
"1985-01-22",49,"Ooh Ooh Song","John Hunter"
"1985-01-22",50,"Lover Girl","George Benson"
"1985-01-22",51,"Out Of Touch","Pat Benatar"
"1985-01-22",52,"Too Late For Goodbyes","Teena Marie"
"1985-01-22",53,"I Wanna Hear It From Your Lips","Daryl Hall John Oates"
"1985-01-22",54,"Treat Her Like A Lady","NEW"
"1985-01-22",55,"I Feel For You","NEW"
"1985-01-22",56,"Tender Years","Julian Lennon"
"1985-01-22",57,"Keeping The Faith","Eric Carmen"
"1985-01-22",58,"Turn Up The Radio","The Temptations"
"1985-01-22",59,"Smalltown Boy","Chaka Khan"
"1985-01-22",60,"Lonely School","John Cafferty & The Beaver Brown Band"
"1985-01-22",61,"Knocking At Your Back Door","NEW"
"1985-01-22",62,"Bruce","NEW"
"1985-01-22",63,"High On You","Billy Joel"
"1985-01-22",64,"Make No Mistake, He's Mine","Autograph"
"1985-01-22",65,"This Is My Night","Bronski Beat"
"1985-01-22",66,"No More Lonely Nights","Tommy Shaw"
"1985-01-22",67,"The Borderlines","Deep Purple"
"1985-01-22",68,"I Can't Hold Back","Rick Springfield"
"1985-01-22",69,"Wake Me Up Before You Go-Go","NEW"
"1985-01-22",70,"Hello Again","NEW"
"1985-01-22",71,"Nightshift","Survivor"
"1985-01-22",72,"Centipede","Barbra Streisand With Kim Carnes"
"1985-01-22",73,"Yo Little Brother","Chaka Khan"
"1985-01-22",74,"Beat Of A Heart","Paul McCartney"
"1985-01-22",75,"Go For It","Jeffrey Osborne"
"1985-01-22",76,"Invitation To Dance","Survivor"
"1985-01-22",77,"The Belle Of St. Mark","Wham!"
"1985-01-22",78,"All Through The Night","The Cars"
"1985-01-22",79,"Why Can't I Have You","NEW"
"1985-01-22",80,"Penny Lover","NEW"
"1985-01-22",81,"Playing To Win","Commodores"
"1985-01-22",82,"Strut","Rebbie Jackson"
"1985-01-22",83,"(Pride) In The Name Of Love","Nolan Thomas"
"1985-01-22",84,"Gotta Get You Home Tonight","NEW"
"1985-01-22",85,"Rain Forest","NEW"
"1985-01-22",86,"Crazy","Scandal Featuring Patty Smyth"
"1985-01-22",87,"I Just Called To Say I Love You","Kim Wilde"
"1985-01-22",88,"Restless Heart","Kim Carnes"
"1985-01-22",89,"Caribbean Queen (No More Love On The Run)","Sheila E."
"1985-01-22",90,"Obsession","Cyndi Lauper"
"1985-01-22",91,"Better Be Good To Me","NEW"
"1985-01-22",92,"Big In Japan","NEW"
"1985-01-22",93,"It Ain't Enough","The Cars"
"1985-01-22",94,"Stranger In Town","Lionel Richie"
"1985-01-22",95,"Eye On You","NEW"
"1985-01-22",96,"Desert Moon","NEW"
"1985-01-22",97,"Walking On A Thin Line","Little River Band"
"1985-01-22",98,"Tonight","Sheena Easton"
"1985-01-22",99,"Two Tribes","Eugene Wilde"
"1985-01-22",100,"We Are The Young","Paul Hardcastle"
"1985-01-29",1,"I Want To Know What Love Is","Foreigner"
"1985-01-29",2,"Easy Lover","Philip Bailey With Phil Collins"
"1985-01-29",3,"Careless Whisper","Wham! Featuring George Michael"
"1985-01-29",4,"You're The Inspiration","Chicago"
"1985-01-29",5,"Lover Boy","Billy Ocean"
"1985-01-29",6,"The Boys Of Summer","Don Henley"
"1985-01-29",7,"Like A Virgin","Madonna"
"1985-01-29",8,"I Would Die 4 U","Prince And The Revolution"
"1985-01-29",9,"Method Of Modern Love","Daryl Hall John Oates"
"1985-01-29",10,"Neutron Dance","The Pointer Sisters"
"1985-01-29",11,"All I Need","Jack Wagner"
"1985-01-29",12,"Run To You","Bryan Adams"
"1985-01-29",13,"The Heat Is On","Glenn Frey"
"1985-01-29",14,"Solid","Ashford & Simpson"
"1985-01-29",15,"Call To The Heart","Giuffria"
"1985-01-29",16,"Jamie","Ray Parker Jr."
"1985-01-29",17,"Love Light In Flight","Stevie Wonder"
"1985-01-29",18,"Operator","Midnight Star"
"1985-01-29",19,"Sugar Walls","Sheena Easton"
"1985-01-29",20,"Foolish Heart","Steve Perry"
"1985-01-29",21,"Misled","Kool & The Gang"
"1985-01-29",22,"The Old Man Down The Road","John Fogerty"
"1985-01-29",23,"California Girls","David Lee Roth"
"1985-01-29",24,"Jungle Love","The Time"
"1985-01-29",25,"Mr. Telephone Man","New Edition"
"1985-01-29",26,"Can't Fight This Feeling","REO Speedwagon"
"1985-01-29",27,"Born In The USA","Bruce Springsteen"
"1985-01-29",28,"Money Changes Everything","Cyndi Lauper"
"1985-01-29",29,"The Wild Boys","Duran Duran"
"1985-01-29",30,"Tenderness","General Public"
"1985-01-29",31,"We Belong","Pat Benatar"
"1985-01-29",32,"Do What You Do","Jermaine Jackson"
"1985-01-29",33,"Mistake No. 3","Culture Club"
"1985-01-29",34,"Rockin' At Midnight","The Honeydrippers"
"1985-01-29",35,"Private Dancer","Tina Turner"
"1985-01-29",36,"Only The Young","Journey"
"1985-01-29",37,"Too Late For Goodbyes","Julian Lennon"
"1985-01-29",38,"Relax","Frankie Goes To Hollywood"
"1985-01-29",39,"Lover Girl","Teena Marie"
"1985-01-29",40,"Naughty Naughty","John Parr"
"1985-01-29",41,"Do It Again","The Kinks"
"1985-01-29",42,"Ooh Ooh Song","Pat Benatar"
"1985-01-29",43,"Tragedy","John Hunter"
"1985-01-29",44,"Cool It Now","New Edition"
"1985-01-29",45,"I Wanna Hear It From Your Lips","Eric Carmen"
"1985-01-29",46,"Keeping The Faith","Billy Joel"
"1985-01-29",47,"High On You","Survivor"
"1985-01-29",48,"20/20","George Benson"
"1985-01-29",49,"Do They Know It's Christmas?","Band Aid"
"1985-01-29",50,"Treat Her Like A Lady","The Temptations"
"1985-01-29",51,"Missing You","Diana Ross"
"1985-01-29",52,"Sea Of Love","The Honeydrippers"
"1985-01-29",53,"Save A Prayer","NEW"
"1985-01-29",54,"Turn Up The Radio","NEW"
"1985-01-29",55,"Valotte","Duran Duran"
"1985-01-29",56,"Smalltown Boy","Autograph"
"1985-01-29",57,"The Borderlines","Julian Lennon"
"1985-01-29",58,"In Neon","Bronski Beat"
"1985-01-29",59,"Somebody","Jeffrey Osborne"
"1985-01-29",60,"This Is My Night","Elton John"
"1985-01-29",61,"Knocking At Your Back Door","NEW"
"1985-01-29",62,"Nightshift","NEW"
"1985-01-29",63,"Understanding","Bryan Adams"
"1985-01-29",64,"Beat Of A Heart","Chaka Khan"
"1985-01-29",65,"This Is Not America","Deep Purple"
"1985-01-29",66,"Why Can't I Have You","Commodores"
"1985-01-29",67,"I Feel For You","Bob Seger"
"1985-01-29",68,"Go For It","Scandal Featuring Patty Smyth"
"1985-01-29",69,"Invitation To Dance","NEW"
"1985-01-29",70,"Yo Little Brother","NEW"
"1985-01-29",71,"Out Of Touch","David Bowie/Pat Metheny Group"
"1985-01-29",72,"Tender Years","The Cars"
"1985-01-29",73,"Playing To Win","Chaka Khan"
"1985-01-29",74,"Bruce","Kim Wilde"
"1985-01-29",75,"I Can't Hold Back","Kim Carnes"
"1985-01-29",76,"Obsession","Nolan Thomas"
"1985-01-29",77,"Wake Me Up Before You Go-Go","Daryl Hall John Oates"
"1985-01-29",78,"Restless Heart","John Cafferty & The Beaver Brown Band"
"1985-01-29",79,"Lonely School","Little River Band"
"1985-01-29",80,"Rain Forest","Rick Springfield"
"1985-01-29",81,"Crazy","Survivor"
"1985-01-29",82,"The Word Is Out","Animotion"
"1985-01-29",83,"Gotta Get You Home Tonight","Wham!"
"1985-01-29",84,"Make No Mistake, He's Mine","John Waite"
"1985-01-29",85,"Centipede","Tommy Shaw"
"1985-01-29",86,"No More Lonely Nights","Paul Hardcastle"
"1985-01-29",87,"Baby Come Back To Me","Kenny Rogers"
"1985-01-29",88,"All Through The Night","NEW"
"1985-01-29",89,"The Belle Of St. Mark","NEW"
"1985-01-29",90,"Hello Again","Jermaine Stewart"
"1985-01-29",91,"Strut","Eugene Wilde"
"1985-01-29",92,"Penny Lover","Barbra Streisand With Kim Carnes"
"1985-01-29",93,"I Just Called To Say I Love You","Rebbie Jackson"
"1985-01-29",94,"(Pride) In The Name Of Love","Paul McCartney"
"1985-01-29",95,"When The Rain Begins To Fall","NEW"
"1985-01-29",96,"It Ain't Enough","NEW"
"1985-01-29",97,"Better Be Good To Me","The Manhattan Transfer"
"1985-01-29",98,"Stranger In Town","Cyndi Lauper"
"1985-01-29",99,"Desert Moon","Sheila E."
