"date","rank","song","artist"
"2006-01-08",18,"Stay Fly","Three 6 Mafia Featuring Young Buck & Eightball & MJG"
"2006-01-08",19,"Wake Me Up When September Ends","Green Day"
"2006-01-08",20,"We Be Burnin'","Sean Paul"
"2006-01-08",21,"One Wish","Ray J"
"2006-01-08",22,"I'm Sprung","T-Pain"
"2006-01-08",23,"Hung Up","Madonna"
"2006-01-08",24,"I Think They Like Me","Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow"
"2006-01-08",25,"You're Beautiful","James Blunt"
"2006-01-08",26,"You And Me","Lifehouse"
"2006-01-08",27,"Be Without You","Mary J. Blige"
"2006-01-08",28,"Feel Good Inc","Gorillaz"
"2006-01-08",29,"Don't Cha","The Pussycat Dolls Featuring Busta Rhymes"
"2006-01-08",30,"Honky Tonk Badonkadonk","Trace Adkins"
"2006-01-08",31,"Jesus, Take The Wheel","Carrie Underwood"
"2006-01-08",32,"Unwritten","Natasha Bedingfield"
"2006-01-08",33,"Unpredictable","Jamie Foxx Featuring Ludacris"
"2006-01-08",34,"Boyfriend","Ashlee Simpson"
"2006-01-08",35,"Luxurious","Gwen Stefani"
"2006-01-08",36,"L.O.V.E.","Ashlee Simpson"
"2006-01-08",37,"We Belong Together","Mariah Carey"
"2006-01-08",38,"Fireman","Lil Wayne"
"2006-01-08",39,"Georgia","Ludacris & Field Mob Featuring Jamie Foxx"
"2006-01-08",40,"Heard 'Em Say","Kanye West Featuring Adam Levine"
"2006-01-08",41,"Here We Go","Trina Featuring Kelly Rowland"
"2006-01-08",42,"Shake It Off","Mariah Carey"
"2006-01-08",43,"If It's Lovin' That You Want","Rihanna"
"2006-01-08",44,"Turn It Up","Chamillionaire Featuring Lil' Flip"
"2006-01-08",45,"So Sick","Ne-Yo"
"2006-01-08",46,"Must Be Doin' Somethin' Right","Billy Currington"
"2006-01-08",47,"Window Shopper","50 Cent"
"2006-01-08",48,"Nasty Girl","The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm"
"2006-01-08",49,"Tequila Makes Her Clothes Fall Off","Joe Nichols"
"2006-01-08",50,"Better Days","Goo Goo Dolls"
"2006-01-08",51,"Come A Little Closer","Dierks Bentley"
"2006-01-08",52,"Pump It","The Black Eyed Peas"
"2006-01-08",53,"Kryptonite (I'm On It)","Purple Ribbon All-Stars"
"2006-01-08",54,"Perfect Situation","Weezer"
"2006-01-08",55,"Boondocks","Little Big Town"
"2006-01-08",56,"Everytime We Touch","Cascada"
"2006-01-08",57,"Hypnotize","System Of A Down"
"2006-01-08",58,"Have A Nice Day","Bon Jovi"
"2006-01-08",59,"Like We Never Loved At All","Faith Hill"
"2006-01-08",60,"Bat Country","Avenged Sevenfold"
"2006-01-08",61,"Shake That","Eminem Featuring Nate Dogg"
"2006-01-08",62,"Confessions Of A Broken Heart (Daughter To Father)","RE- ENTRY"
"2006-01-08",63,"I Should Have Cheated","RE- ENTRY"
"2006-01-08",64,"Yo (Excuse Me Miss)","Lindsay Lohan"
"2006-01-08",65,"Seasons Of Love","Keyshia Cole"
"2006-01-08",66,"Twisted Transistor","Chris Brown"
"2006-01-08",67,"Soul Meets Body","Cast Of Rent"
"2006-01-08",68,"Unbreakable","Korn"
"2006-01-08",69,"Fresh Azimiz","Death Cab For Cutie"
"2006-01-08",70,"Remedy","Alicia Keys"
"2006-01-08",71,"She Let Herself Go","Bow Wow Featuring J-Kwon & Jermaine Dupri"
"2006-01-08",72,"Girl Tonite","Seether"
"2006-01-08",73,"Don't Bother","George Strait"
"2006-01-08",74,"When I Get Where I'm Going","Twista Featuring Trey Songz"
"2006-01-08",75,"I'm N Luv (Wit A Stripper)","Shakira"
"2006-01-08",76,"Who You'd Be Today","Brad Paisley Featuring Dolly Parton"
"2006-01-08",77,"Skin (Sarabeth)","T-Pain Featuring Mike Jones"
"2006-01-08",78,"Kerosene","Kenny Chesney"
"2006-01-08",79,"Who I Am Hates Who I've Been","Rascal Flatts"
"2006-01-08",80,"Touch It","Miranda Lambert"
"2006-01-08",81,"Miss Me Baby","Relient K"
"2006-01-08",82,"DOA","Busta Rhymes"
"2006-01-08",83,"Rodeo","Chris Cagle"
"2006-01-08",84,"The Ghost Of You","Foo Fighters"
"2006-01-08",85,"Rompe","Juvenile"
"2006-01-08",86,"Presidential","NEW"
"2006-01-08",87,"Dare","NEW"
"2006-01-08",88,"Better Life","My Chemical Romance"
"2006-01-08",89,"Comin' To Your City","Daddy Yankee"
"2006-01-08",90,"More Than Words","YoungBloodZ"
"2006-01-08",91,"Shake","Gorillaz Featuring Shaun Ryder"
"2006-01-08",92,"Just Might (Make Me Believe)","Keith Urban"
"2006-01-08",93,"Save Me","RE- ENTRY"
"2006-01-08",94,"Best I Ever Had","RE- ENTRY"
"2006-01-08",95,"Stricken","Big & Rich"
"2006-01-08",96,"Tonight I Wanna Cry","Frankie J"
"2006-01-08",97,"Fix You","Ying Yang Twins Featuring Pitbull"
"2006-01-08",98,"Pretty Vegas","Sugarland"
"2006-01-08",99,"Looking For You","Shinedown"
"2006-01-08",100,"Gotta Go","RE- ENTRY"
"2006-01-15",1,"Grillz","Nelly Featuring Paul Wall, Ali & Gipp"
"2006-01-15",2,"Run It!","Chris Brown"
"2006-01-15",3,"Check On It","Beyonce Featuring Slim Thug"
"2006-01-15",4,"Don't Forget About Us","Mariah Carey"
"2006-01-15",5,"Photograph","Nickelback"
"2006-01-15",6,"Laffy Taffy","D4L"
"2006-01-15",7,"Gold Digger","Kanye West Featuring Jamie Foxx"
"2006-01-15",8,"Stickwitu","The Pussycat Dolls"
"2006-01-15",9,"Dirty Little Secret","The All-American Rejects"
"2006-01-15",10,"There It Go! (The Whistle Song)","Juelz Santana"
"2006-01-15",11,"My Humps","The Black Eyed Peas"
"2006-01-15",12,"Dance, Dance","Fall Out Boy"
"2006-01-15",13,"One Wish","Ray J"
"2006-01-15",14,"Because Of You","Kelly Clarkson"
"2006-01-15",15,"Be Without You","Mary J. Blige"
"2006-01-15",16,"Sugar, We're Goin' Down","Fall Out Boy"
"2006-01-15",17,"You're Beautiful","James Blunt"
"2006-01-15",18,"Soul Survivor","Young Jeezy Featuring Akon"
"2006-01-15",19,"Stay Fly","Three 6 Mafia Featuring Young Buck & Eightball & MJG"
"2006-01-15",20,"Beverly Hills","Weezer"
"2006-01-15",21,"I Think They Like Me","Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow"
"2006-01-15",22,"We Be Burnin'","Sean Paul"
"2006-01-15",23,"When I'm Gone","Eminem"
"2006-01-15",24,"I'm Sprung","T-Pain"
"2006-01-15",25,"You And Me","Lifehouse"
"2006-01-15",26,"So Sick","Ne-Yo"
"2006-01-15",27,"Unpredictable","Jamie Foxx Featuring Ludacris"
"2006-01-15",28,"Wake Me Up When September Ends","Green Day"
"2006-01-15",29,"Jesus, Take The Wheel","Carrie Underwood"
"2006-01-15",30,"Hung Up","Madonna"
"2006-01-15",31,"Feel Good Inc","Gorillaz"
"2006-01-15",32,"Unwritten","Natasha Bedingfield"
"2006-01-15",33,"Don't Cha","The Pussycat Dolls Featuring Busta Rhymes"
"2006-01-15",34,"Honky Tonk Badonkadonk","Trace Adkins"
"2006-01-15",35,"Here We Go","Trina Featuring Kelly Rowland"
"2006-01-15",36,"L.O.V.E.","Ashlee Simpson"
"2006-01-15",37,"Fireman","Lil Wayne"
"2006-01-15",38,"Luxurious","Gwen Stefani"
"2006-01-15",39,"We Belong Together","Mariah Carey"
"2006-01-15",40,"Pump It","The Black Eyed Peas"
"2006-01-15",41,"If It's Lovin' That You Want","Rihanna"
"2006-01-15",42,"Kryptonite (I'm On It)","Purple Ribbon All-Stars"
"2006-01-15",43,"Turn It Up","Chamillionaire Featuring Lil' Flip"
"2006-01-15",44,"Must Be Doin' Somethin' Right","Billy Currington"
"2006-01-15",45,"Heard 'Em Say","Kanye West Featuring Adam Levine"
"2006-01-15",46,"Boondocks","Little Big Town"
"2006-01-15",47,"Shake It Off","Mariah Carey"
"2006-01-15",48,"I'm N Luv (Wit A Stripper)","T-Pain Featuring Mike Jones"
"2006-01-15",49,"Everytime We Touch","Cascada"
"2006-01-15",50,"Shake That","Eminem Featuring Nate Dogg"
"2006-01-15",51,"Tequila Makes Her Clothes Fall Off","Joe Nichols"
"2006-01-15",52,"Georgia","Ludacris & Field Mob Featuring Jamie Foxx"
"2006-01-15",53,"Better Days","Goo Goo Dolls"
"2006-01-15",54,"Like We Never Loved At All","Faith Hill"
"2006-01-15",55,"Boyfriend","Ashlee Simpson"
"2006-01-15",56,"Nasty Girl","The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm"
"2006-01-15",57,"Perfect Situation","Weezer"
"2006-01-15",58,"Come A Little Closer","Dierks Bentley"
"2006-01-15",59,"Yo (Excuse Me Miss)","Chris Brown"
"2006-01-15",60,"I Should Have Cheated","Keyshia Cole"
"2006-01-15",61,"She Let Herself Go","George Strait"
"2006-01-15",62,"Unbreakable","Alicia Keys"
"2006-01-15",63,"Hypnotize","System Of A Down"
"2006-01-15",64,"Rompe","Daddy Yankee"
"2006-01-15",65,"When I Get Where I'm Going","Brad Paisley Featuring Dolly Parton"
"2006-01-15",66,"Who I Am Hates Who I've Been","Relient K"
"2006-01-15",67,"Bat Country","Avenged Sevenfold"
"2006-01-15",68,"Girl Tonite","Twista Featuring Trey Songz"
"2006-01-15",69,"Have A Nice Day","Bon Jovi"
"2006-01-15",70,"Soul Meets Body","Death Cab For Cutie"
"2006-01-15",71,"Fresh Azimiz","Bow Wow Featuring J-Kwon & Jermaine Dupri"
"2006-01-15",72,"Rodeo","Juvenile"
"2006-01-15",73,"Window Shopper","50 Cent"
"2006-01-15",74,"Temperature","NEW"
"2006-01-15",75,"Touch It","NEW"
"2006-01-15",76,"Who You'd Be Today","Sean Paul"
"2006-01-15",77,"Kerosene","Busta Rhymes"
"2006-01-15",78,"Miss Me Baby","Kenny Chesney"
"2006-01-15",79,"Twisted Transistor","Miranda Lambert"
"2006-01-15",80,"Tonight I Wanna Cry","Chris Cagle"
"2006-01-15",81,"Just Might (Make Me Believe)","Korn"
"2006-01-15",82,"Looking For You","Keith Urban"
"2006-01-15",83,"Gotta Go","Sugarland"
"2006-01-15",84,"Seasons Of Love","Kirk Franklin"
"2006-01-15",85,"My Old Friend","Trey Songz"
"2006-01-15",86,"Your Man","Cast Of Rent"
"2006-01-15",87,"Better Life","RE- ENTRY"
"2006-01-15",88,"DOA","RE- ENTRY"
"2006-01-15",89,"Good Ride Cowboy","Tim McGraw"
"2006-01-15",90,"Believe","RE- ENTRY"
"2006-01-15",91,"Lean Wit It, Rock Wit It","RE- ENTRY"
"2006-01-15",92,"Ever The Same","Josh Turner"
"2006-01-15",93,"Get Drunk And Be Somebody","Keith Urban"
"2006-01-15",94,"Save Me","Foo Fighters"
"2006-01-15",95,"Skin (Sarabeth)","RE- ENTRY"
"2006-01-15",96,"Remedy","RE- ENTRY"
"2006-01-15",97,"Walk Away","Garth Brooks"
"2006-01-15",98,"My Hood","RE- ENTRY"
"2006-01-15",99,"Hit The Floor","RE- ENTRY"
"2006-01-15",100,"She Don't Tell Me To","Brooks & Dunn"
"2006-01-22",1,"Grillz","Nelly Featuring Paul Wall, Ali & Gipp"
"2006-01-22",2,"Check On It","Beyonce Featuring Slim Thug"
"2006-01-22",3,"Run It!","Chris Brown"
"2006-01-22",4,"Don't Forget About Us","Mariah Carey"
"2006-01-22",5,"Stickwitu","The Pussycat Dolls"
"2006-01-22",6,"There It Go! (The Whistle Song)","Juelz Santana"
"2006-01-22",7,"Laffy Taffy","D4L"
"2006-01-22",8,"Photograph","Nickelback"
"2006-01-22",9,"Dirty Little Secret","The All-American Rejects"
"2006-01-22",10,"Be Without You","Mary J. Blige"
"2006-01-22",11,"One Wish","Ray J"
"2006-01-22",12,"Gold Digger","Kanye West Featuring Jamie Foxx"
"2006-01-22",13,"Dance, Dance","Fall Out Boy"
"2006-01-22",14,"Because Of You","Kelly Clarkson"
"2006-01-22",15,"You're Beautiful","James Blunt"
"2006-01-22",16,"So Sick","Ne-Yo"
"2006-01-22",17,"My Humps","The Black Eyed Peas"
"2006-01-22",18,"Stay Fly","Three 6 Mafia Featuring Young Buck & Eightball & MJG"
"2006-01-22",19,"Unpredictable","Jamie Foxx Featuring Ludacris"
"2006-01-22",20,"When I'm Gone","Eminem"
"2006-01-22",21,"Sugar, We're Goin' Down","Fall Out Boy"
"2006-01-22",22,"I Think They Like Me","Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow"
"2006-01-22",23,"Soul Survivor","Young Jeezy Featuring Akon"
"2006-01-22",24,"We Be Burnin'","Sean Paul"
"2006-01-22",25,"Jesus, Take The Wheel","Carrie Underwood"
"2006-01-22",26,"Beverly Hills","Weezer"
"2006-01-22",27,"I'm Sprung","T-Pain"
"2006-01-22",28,"Unwritten","Natasha Bedingfield"
"2006-01-22",29,"You And Me","Lifehouse"
"2006-01-22",30,"Yo (Excuse Me Miss)","Chris Brown"
"2006-01-22",31,"I'm N Luv (Wit A Stripper)","T-Pain Featuring Mike Jones"
"2006-01-22",32,"Honky Tonk Badonkadonk","Trace Adkins"
"2006-01-22",33,"L.O.V.E.","Ashlee Simpson"
"2006-01-22",34,"Shake That","Eminem Featuring Nate Dogg"
"2006-01-22",35,"Pump It","The Black Eyed Peas"
"2006-01-22",36,"Here We Go","Trina Featuring Kelly Rowland"
"2006-01-22",37,"Kryptonite (I'm On It)","Purple Ribbon All-Stars"
"2006-01-22",38,"We Belong Together","NEW"
"2006-01-22",39,"Don't Cha","NEW"
"2006-01-22",40,"Feel Good Inc","Gavin DeGraw"
"2006-01-22",41,"Wake Me Up When September Ends","The Pussycat Dolls Featuring Busta Rhymes"
"2006-01-22",42,"Fireman","Gorillaz"
"2006-01-22",43,"Hung Up","Green Day"
"2006-01-22",44,"We Belong Together","Lil Wayne"
"2006-01-22",45,"Everytime We Touch","Madonna"
"2006-01-22",46,"Luxurious","Mariah Carey"
"2006-01-22",47,"If It's Lovin' That You Want","Cascada"
"2006-01-22",48,"Must Be Doin' Somethin' Right","Gwen Stefani"
"2006-01-22",49,"Temperature","Rihanna"
"2006-01-22",50,"Turn It Up","Billy Currington"
"2006-01-22",51,"Rompe","Sean Paul"
"2006-01-22",52,"Boondocks","Chamillionaire Featuring Lil' Flip"
"2006-01-22",53,"Nasty Girl","Daddy Yankee"
"2006-01-22",54,"Perfect Situation","Little Big Town"
"2006-01-22",55,"Like We Never Loved At All","The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm"
"2006-01-22",56,"When I Get Where I'm Going","Weezer"
"2006-01-22",57,"She Let Herself Go","Faith Hill"
"2006-01-22",58,"Heard 'Em Say","Brad Paisley Featuring Dolly Parton"
"2006-01-22",59,"Better Days","George Strait"
"2006-01-22",60,"Georgia","Kanye West Featuring Adam Levine"
"2006-01-22",61,"Come A Little Closer","Goo Goo Dolls"
"2006-01-22",62,"Tequila Makes Her Clothes Fall Off","Ludacris & Field Mob Featuring Jamie Foxx"
"2006-01-22",63,"Who I Am Hates Who I've Been","Dierks Bentley"
"2006-01-22",64,"I Should Have Cheated","Joe Nichols"
"2006-01-22",65,"Fresh Azimiz","Relient K"
"2006-01-22",66,"Touch It","Keyshia Cole"
"2006-01-22",67,"Lean Wit It, Rock Wit It","Bow Wow Featuring J-Kwon & Jermaine Dupri"
"2006-01-22",68,"Rodeo","Busta Rhymes"
"2006-01-22",69,"Upside Down","Dem Franchize Boyz Featuring Lil Peanut & Charlay"
"2006-01-22",70,"Unbreakable","Juvenile"
"2006-01-22",71,"Tonight I Wanna Cry","NEW"
"2006-01-22",72,"Gotta Go","NEW"
"2006-01-22",73,"Kerosene","Jack Johnson"
"2006-01-22",74,"Just Might (Make Me Believe)","Alicia Keys"
"2006-01-22",75,"Hypnotize","Keith Urban"
"2006-01-22",76,"Your Man","Trey Songz"
"2006-01-22",77,"Bat Country","Miranda Lambert"
"2006-01-22",78,"Walk Away","Sugarland"
"2006-01-22",79,"My Old Friend","System Of A Down"
"2006-01-22",80,"Soul Meets Body","Josh Turner"
"2006-01-22",81,"Boyfriend","Avenged Sevenfold"
"2006-01-22",82,"Miss Me Baby","Kelly Clarkson"
"2006-01-22",83,"Looking For You","Tim McGraw"
"2006-01-22",84,"Who You'd Be Today","Death Cab For Cutie"
"2006-01-22",85,"Have A Nice Day","Ashlee Simpson"
"2006-01-22",86,"Believe","Chris Cagle"
"2006-01-22",87,"Get Drunk And Be Somebody","Kirk Franklin"
"2006-01-22",88,"Twisted Transistor","Kenny Chesney"
"2006-01-22",89,"Ever The Same","Bon Jovi"
"2006-01-22",90,"DOA","Brooks & Dunn"
"2006-01-22",91,"She Don't Tell Me To","Toby Keith"
"2006-01-22",92,"Cheatin'","Korn"
"2006-01-22",93,"Good Ride Cowboy","Rob Thomas"
"2006-01-22",94,"Save Me","Foo Fighters"
"2006-01-22",95,"Living In Fast Forward","Montgomery Gentry"
"2006-01-22",96,"Hit The Floor","NEW"
"2006-01-22",97,"My Hood","NEW"
"2006-01-22",98,"Who Says You Can't Go Home","Sara Evans"
"2006-01-22",99,"Oh Yes (aka 'Postman')","Garth Brooks"
"2006-01-22",100,"Nobody But Me","Shinedown"
"2006-01-29",1,"Check On It","Beyonce Featuring Slim Thug"
"2006-01-29",2,"Grillz","Nelly Featuring Paul Wall, Ali & Gipp"
"2006-01-29",3,"Run It!","Chris Brown"
"2006-01-29",4,"Be Without You","Mary J. Blige"
"2006-01-29",5,"Stickwitu","The Pussycat Dolls"
"2006-01-29",6,"There It Go! (The Whistle Song)","Juelz Santana"
"2006-01-29",7,"Don't Forget About Us","Mariah Carey"
"2006-01-29",8,"You're Beautiful","James Blunt"
"2006-01-29",9,"Dirty Little Secret","The All-American Rejects"
"2006-01-29",10,"Laffy Taffy","D4L"
"2006-01-29",11,"Dance, Dance","Fall Out Boy"
"2006-01-29",12,"So Sick","Ne-Yo"
"2006-01-29",13,"Photograph","Nickelback"
"2006-01-29",14,"Unwritten","Natasha Bedingfield"
"2006-01-29",15,"Because Of You","Kelly Clarkson"
"2006-01-29",16,"One Wish","Ray J"
"2006-01-29",17,"Gold Digger","Kanye West Featuring Jamie Foxx"
"2006-01-29",18,"Unpredictable","Jamie Foxx Featuring Ludacris"
"2006-01-29",19,"Yo (Excuse Me Miss)","Chris Brown"
"2006-01-29",20,"My Humps","The Black Eyed Peas"
"2006-01-29",21,"I'm N Luv (Wit A Stripper)","T-Pain Featuring Mike Jones"
"2006-01-29",22,"L.O.V.E.","Ashlee Simpson"
"2006-01-29",23,"Shake That","Eminem Featuring Nate Dogg"
"2006-01-29",24,"Sugar, We're Goin' Down","Fall Out Boy"
"2006-01-29",25,"When I'm Gone","Eminem"
"2006-01-29",26,"We Belong Together","Gavin DeGraw"
"2006-01-29",27,"Jesus, Take The Wheel","Carrie Underwood"
"2006-01-29",28,"I Think They Like Me","Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow"
"2006-01-29",29,"Temperature","Sean Paul"
"2006-01-29",30,"Stay Fly","Three 6 Mafia Featuring Young Buck & Eightball & MJG"
"2006-01-29",31,"We Be Burnin'","Sean Paul"
"2006-01-29",32,"You And Me","Lifehouse"
"2006-01-29",33,"Pump It","The Black Eyed Peas"
"2006-01-29",34,"Honky Tonk Badonkadonk","Trace Adkins"
"2006-01-29",35,"Soul Survivor","Young Jeezy Featuring Akon"
"2006-01-29",36,"Everytime We Touch","Cascada"
"2006-01-29",37,"I'm Sprung","T-Pain"
"2006-01-29",38,"Beverly Hills","Weezer"
"2006-01-29",39,"Kryptonite (I'm On It)","Purple Ribbon All-Stars"
"2006-01-29",40,"Feel Good Inc","Gorillaz"
"2006-01-29",41,"Don't Cha","The Pussycat Dolls Featuring Busta Rhymes"
"2006-01-29",42,"Fireman","Lil Wayne"
"2006-01-29",43,"Rompe","Daddy Yankee"
"2006-01-29",44,"Wake Me Up When September Ends","Green Day"
"2006-01-29",45,"Hung Up","Madonna"
"2006-01-29",46,"Nasty Girl","The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm"
"2006-01-29",47,"If It's Lovin' That You Want","Rihanna"
"2006-01-29",48,"We Belong Together","Mariah Carey"
"2006-01-29",49,"Must Be Doin' Somethin' Right","Billy Currington"
"2006-01-29",50,"Lean Wit It, Rock Wit It","Dem Franchize Boyz Featuring Lil Peanut & Charlay"
"2006-01-29",51,"Turn It Up","Chamillionaire Featuring Lil' Flip"
"2006-01-29",52,"Luxurious","Gwen Stefani"
"2006-01-29",53,"Here We Go","Trina Featuring Kelly Rowland"
