"date","rank","song","artist"
"2024-01-01",89,"Needle","Dan + Shay"
"2024-01-01",90,"DJ Play A Christmas Song","Meghan Trainor"
"2024-01-01",91,"Mind On You","Xavi"
"2024-01-01",92,"Lace It","Luke Combs"
"2024-01-01",93,"Hey Driver","Karol G & Peso Pluma"
"2024-01-01",94,"Feather","Taylor Swift"
"2024-01-01",95,"Can't Catch Me Now","Lil Tecca"
"2024-01-01",96,"El Amor de Su Vida","Cody Johnson"
"2024-01-01",97,"Standing Next To You","Flo Milli"
"2024-01-01",98,"Man Made A Bar","Parker McCollum"
"2024-01-01",99,"Que Onda","Chloe"
"2024-01-01",100,"Great Gatsby","Maluma & Carin Leon"
"2024-01-08",1,"Lovin On Me","Jack Harlow"
"2024-01-08",2,"Cruel Summer","Taylor Swift"
"2024-01-08",3,"Greedy","Tate McRae"
"2024-01-08",4,"Paint The Town Red","Doja Cat"
"2024-01-08",5,"I Remember Everything","Zach Bryan Featuring Kacey Musgraves"
"2024-01-08",6,"Snooze","RE- ENTRY"
"2024-01-08",7,"Water","RE- ENTRY"
"2024-01-08",8,"Last Night","SZA"
"2024-01-08",9,"Fast Car","Tyla"
"2024-01-08",10,"Agora Hills","Morgan Wallen"
"2024-01-08",11,"Thinkin' Bout Me","Luke Combs"
"2024-01-08",12,"Lose Control","Doja Cat"
"2024-01-08",13,"Is It Over Now? (Taylor's Version) [From The Vault]","Morgan Wallen"
"2024-01-08",14,"Lil Boo Thang","Teddy Swims"
"2024-01-08",15,"Flowers","Taylor Swift"
"2024-01-08",16,"Rich Baby Daddy","Paul Russell"
"2024-01-08",17,"FTCU","RE- ENTRY"
"2024-01-08",18,"White Horse","RE- ENTRY"
"2024-01-08",19,"Stick Season","Miley Cyrus"
"2024-01-08",20,"What Was I Made For?","Drake Featuring Sexyy Red & SZA"
"2024-01-08",21,"Vampire","Nicki Minaj"
"2024-01-08",22,"Need A Favor","Chris Stapleton"
"2024-01-08",23,"Dance The Night","Noah Kahan"
"2024-01-08",24,"Fukumean","RE- ENTRY"
"2024-01-08",25,"World On Fire","RE- ENTRY"
"2024-01-08",26,"Houdini","Billie Eilish"
"2024-01-08",27,"Everybody","RE- ENTRY"
"2024-01-08",28,"Save Me","RE- ENTRY"
"2024-01-08",29,"First Person Shooter","Olivia Rodrigo"
"2024-01-08",30,"Used To Be Young","RE- ENTRY"
"2024-01-08",31,"Kill Bill","RE- ENTRY"
"2024-01-08",32,"Good Good","Jelly Roll"
"2024-01-08",33,"Pretty Little Poison","RE- ENTRY"
"2024-01-08",34,"La Diabla","RE- ENTRY"
"2024-01-08",35,"On My Mama","Dua Lipa"
"2024-01-08",36,"Truck Bed","RE- ENTRY"
"2024-01-08",37,"My Love Mine All Mine","RE- ENTRY"
"2024-01-08",38,"Save Me The Trouble","Gunna"
"2024-01-08",39,"Exes","Nate Smith"
"2024-01-08",40,"I Know ?","Dua Lipa"
"2024-01-08",41,"Wild Ones","Nicki Minaj Featuring Lil Uzi Vert"
"2024-01-08",42,"Strangers","RE- ENTRY"
"2024-01-08",43,"Monaco","RE- ENTRY"
"2024-01-08",44,"Surround Sound","Jelly Roll With Lainey Wilson"
"2024-01-08",45,"The Painter","Drake Featuring J. Cole"
"2024-01-08",46,"Get Him Back!","Miley Cyrus"
"2024-01-08",47,"Never Lose Me","RE- ENTRY"
"2024-01-08",48,"Dial Drunk","RE- ENTRY"
"2024-01-08",49,"Where The Wild Things Are","SZA"
"2024-01-08",50,"You Broke My Heart","Usher, Summer Walker & 21 Savage"
"2024-01-08",51,"IDGAF","Warren Zeiders"
"2024-01-08",52,"Harley Quinn","Xavi"
"2024-01-08",53,"Burn It Down","Victoria Monet"
"2024-01-08",54,"Bellakeo","HARDY"
"2024-01-08",55,"La Victima","Mitski"
"2024-01-08",56,"Feather","Dan + Shay"
"2024-01-08",57,"500lbs","Tate McRae"
"2024-01-08",58,"Qlona","RE- ENTRY"
"2024-01-08",59,"I Can Feel It","RE- ENTRY"
"2024-01-08",60,"Hey Driver","Travis Scott"
"2024-01-08",61,"You're Losing Me (From The Vault)","Jessie Murph & Jelly Roll"
"2024-01-08",62,"Mind On You","Kenya Grace"
"2024-01-08",63,"Can't Catch Me Now","Bad Bunny"
"2024-01-08",64,"Different 'Round Here","JID Featuring 21 Savage & Baby Tate"
"2024-01-08",65,"Segun Quien","Cody Johnson"
"2024-01-08",66,"Man Made A Bar","Olivia Rodrigo"
"2024-01-08",67,"El Amor de Su Vida","Flo Milli"
"2024-01-08",68,"Soak City","RE- ENTRY"
"2024-01-08",69,"One Of The Girls","RE- ENTRY"
"2024-01-08",70,"Standing Next To You","Noah Kahan With Post Malone"
"2024-01-08",71,"23","Luke Combs"
"2024-01-08",72,"Perro Negro","Drake"
"2024-01-08",73,"We Don't Fight Anymore","Drake Featuring Yeat"
"2024-01-08",74,"Que Onda","Fuerza Regida & Marshmello"
"2024-01-08",75,"Oklahoma Smokeshow","Parker McCollum"
"2024-01-08",76,"Wondering Why","Peso Pluma & Anitta"
"2024-01-08",77,"Mmhmm","Xavi"
"2024-01-08",78,"Great Gatsby","Sabrina Carpenter"
"2024-01-08",79,"FE!N","Lil Tecca"
"2024-01-08",80,"Bad Idea Right?","Karol G & Peso Pluma"
"2024-01-08",81,"Rompe La Dompe","NEW"
"2024-01-08",82,"Can't Have Mine","NEW"
"2024-01-08",83,"Needle","Kane Brown"
"2024-01-08",84,"Virginia Beach","Zach Bryan Featuring The War And Treaty"
"2024-01-08",85,"Rich Men North Of Richmond","Taylor Swift"
"2024-01-08",86,"Northern Attitude","George Birge"
"2024-01-08",87,"Now That We Don't Talk (Taylor's Version) [From The Vault]","Olivia Rodrigo"
"2024-01-08",88,"Lace It","RE- ENTRY"
"2024-01-08",89,"Mi Ex Tenia Razon","RE- ENTRY"
"2024-01-08",90,"Run For The Hills","Riley Green Featuring Luke Combs"
"2024-01-08",91,"Slime You Out","Maluma & Carin Leon"
"2024-01-08",92,"Better Place","Morgan Wallen Featuring Eric Church"
"2024-01-08",93,"Burn, Burn, Burn","Grupo Frontera & Grupo Firme"
"2024-01-08",94,"My Eyes","RE- ENTRY"
"2024-01-08",95,"Turks & Caicos","RE- ENTRY"
"2024-01-08",96,"Tourniquet","310babii"
"2024-01-08",97,"Y Lloro","RE- ENTRY"
"2024-01-08",98,"Murder On The Dancefloor","RE- ENTRY"
"2024-01-08",99,"Amargura","The Weeknd, Jennie & Lily-Rose Depp"
"2024-01-08",100,"Wildflowers And Wild Horses","Jung Kook"
"2024-01-15",1,"Lovin On Me","Jack Harlow"
"2024-01-15",2,"Cruel Summer","Taylor Swift"
"2024-01-15",3,"Greedy","Tate McRae"
"2024-01-15",4,"I Remember Everything","Zach Bryan Featuring Kacey Musgraves"
"2024-01-15",5,"Paint The Town Red","Doja Cat"
"2024-01-15",6,"Snooze","SZA"
"2024-01-15",7,"Water","Tyla"
"2024-01-15",8,"Lose Control","Teddy Swims"
"2024-01-15",9,"Agora Hills","Doja Cat"
"2024-01-15",10,"Last Night","Morgan Wallen"
"2024-01-15",11,"Fast Car","Luke Combs"
"2024-01-15",12,"Thinkin' Bout Me","Morgan Wallen"
"2024-01-15",13,"Is It Over Now? (Taylor's Version) [From The Vault]","Taylor Swift"
"2024-01-15",14,"Stick Season","Noah Kahan"
"2024-01-15",15,"FTCU","Nicki Minaj"
"2024-01-15",16,"What Was I Made For?","Billie Eilish"
"2024-01-15",17,"White Horse","Chris Stapleton"
"2024-01-15",18,"Rich Baby Daddy","Drake Featuring Sexyy Red & SZA"
"2024-01-15",19,"Lil Boo Thang","Paul Russell"
"2024-01-15",20,"Flowers","Miley Cyrus"
"2024-01-15",21,"World On Fire","Nate Smith"
"2024-01-15",22,"La Diabla","Xavi"
"2024-01-15",23,"Need A Favor","Jelly Roll"
"2024-01-15",24,"Fukumean","Gunna"
"2024-01-15",25,"Everybody","Nicki Minaj Featuring Lil Uzi Vert"
"2024-01-15",26,"First Person Shooter","Drake Featuring J. Cole"
"2024-01-15",27,"Vampire","Olivia Rodrigo"
"2024-01-15",28,"Save Me","Jelly Roll With Lainey Wilson"
"2024-01-15",29,"Houdini","Dua Lipa"
"2024-01-15",30,"Pretty Little Poison","Warren Zeiders"
"2024-01-15",31,"Used To Be Young","Miley Cyrus"
"2024-01-15",32,"Dance The Night","Dua Lipa"
"2024-01-15",33,"Kill Bill","SZA"
"2024-01-15",34,"Good Good","Usher, Summer Walker & 21 Savage"
"2024-01-15",35,"My Love Mine All Mine","Mitski"
"2024-01-15",36,"Exes","Tate McRae"
"2024-01-15",37,"I Know ?","Travis Scott"
"2024-01-15",38,"On My Mama","Victoria Monet"
"2024-01-15",39,"Truck Bed","HARDY"
"2024-01-15",40,"Surround Sound","JID Featuring 21 Savage & Baby Tate"
"2024-01-15",41,"Wild Ones","Jessie Murph & Jelly Roll"
"2024-01-15",42,"Never Lose Me","Flo Milli"
"2024-01-15",43,"The Painter","Cody Johnson"
"2024-01-15",44,"Strangers","Kenya Grace"
"2024-01-15",45,"Save Me The Trouble","Dan + Shay"
"2024-01-15",46,"Feather","Sabrina Carpenter"
"2024-01-15",47,"You Broke My Heart","Drake"
"2024-01-15",48,"Where The Wild Things Are","Luke Combs"
"2024-01-15",49,"Monaco","Bad Bunny"
"2024-01-15",50,"Get Him Back!","Olivia Rodrigo"
"2024-01-15",51,"IDGAF","Drake Featuring Yeat"
"2024-01-15",52,"Burn It Down","Parker McCollum"
"2024-01-15",53,"Harley Quinn","Fuerza Regida & Marshmello"
"2024-01-15",54,"Bellakeo","Peso Pluma & Anitta"
"2024-01-15",55,"La Victima","Xavi"
"2024-01-15",56,"500lbs","Lil Tecca"
"2024-01-15",57,"Hey Driver","Zach Bryan Featuring The War And Treaty"
"2024-01-15",58,"Murder On The Dancefloor","Sophie Ellis-Bextor"
"2024-01-15",59,"I Can Feel It","Kane Brown"
"2024-01-15",60,"Different 'Round Here","Riley Green Featuring Luke Combs"
"2024-01-15",61,"One Of The Girls","The Weeknd, Jennie & Lily-Rose Depp"
"2024-01-15",62,"Man Made A Bar","Morgan Wallen Featuring Eric Church"
"2024-01-15",63,"Can't Catch Me Now","Olivia Rodrigo"
"2024-01-15",64,"23","Chayce Beckham"
"2024-01-15",65,"Mmhmm","BigXthaPlug"
"2024-01-15",66,"Soak City","310babii"
"2024-01-15",67,"We Don't Fight Anymore","Carly Pearce Featuring Chris Stapleton"
"2024-01-15",68,"Segun Quien","Maluma & Carin Leon"
"2024-01-15",69,"Que Onda","Calle 24 x Chino Pacas x Fuerza Regida"
"2024-01-15",70,"El Amor de Su Vida","Grupo Frontera & Grupo Firme"
"2024-01-15",71,"Wondering Why","The Red Clay Strays"
"2024-01-15",72,"Oklahoma Smokeshow","Zach Bryan"
"2024-01-15",73,"Mind On You","George Birge"
"2024-01-15",74,"FE!N","Travis Scott Featuring Playboi Carti"
"2024-01-15",75,"Perro Negro","Bad Bunny & Feid"
"2024-01-15",76,"Standing Next To You","Jung Kook"
"2024-01-15",77,"Act II: Date @ 8","NEW"
"2024-01-15",78,"Virginia Beach","NEW"
"2024-01-15",79,"Y Lloro","4batz Featuring Drake"
"2024-01-15",80,"Northern Attitude","Drake"
"2024-01-15",81,"Rich Men North Of Richmond","Junior H"
"2024-01-15",82,"My Eyes","Noah Kahan With Hozier"
"2024-01-15",83,"Great Gatsby","Oliver Anthony Music"
"2024-01-15",84,"You're Losing Me (From The Vault)","Travis Scott"
"2024-01-15",85,"Bad Idea Right?","Rod Wave"
"2024-01-15",86,"Slime You Out","Taylor Swift"
"2024-01-15",87,"Now That We Don't Talk (Taylor's Version) [From The Vault]","Olivia Rodrigo"
"2024-01-15",88,"Mamaw's House","Drake Featuring SZA"
"2024-01-15",89,"Coal","Taylor Swift"
"2024-01-15",90,"Tourniquet","RE- ENTRY"
"2024-01-15",91,"Lace It","RE- ENTRY"
"2024-01-15",92,"Run For The Hills","Thomas Rhett Featuring Morgan Wallen"
"2024-01-15",93,"Mi Ex Tenia Razon","NEW"
"2024-01-15",94,"Rompe La Dompe","NEW"
"2024-01-15",95,"Can't Have Mine","Dylan Gossett"
"2024-01-15",96,"Better Place","Zach Bryan"
"2024-01-15",97,"Sabor Fresa","Juice WRLD, Eminem & benny blanco"
"2024-01-15",98,"When It Comes To You","Tate McRae"
"2024-01-15",99,"Where It Ends","Karol G"
"2024-01-15",100,"IDGAF","Peso Pluma, Junior H & Oscar Maydon"
"2024-01-22",1,"Yes, And?","NEW"
"2024-01-22",2,"Lovin On Me","NEW"
"2024-01-22",3,"Cruel Summer","Ariana Grande"
"2024-01-22",4,"Greedy","Jack Harlow"
"2024-01-22",5,"Redrum","Taylor Swift"
"2024-01-22",6,"I Remember Everything","Tate McRae"
"2024-01-22",7,"Paint The Town Red","NEW"
"2024-01-22",8,"Lose Control","NEW"
"2024-01-22",9,"Snooze","21 Savage"
"2024-01-22",10,"Nee-nah","Zach Bryan Featuring Kacey Musgraves"
"2024-01-22",11,"Agora Hills","Doja Cat"
"2024-01-22",12,"Water","Teddy Swims"
"2024-01-22",13,"Last Night","SZA"
"2024-01-22",14,"Thinkin' Bout Me","NEW"
"2024-01-22",15,"Fast Car","NEW"
"2024-01-22",16,"Stick Season","21 Savage, Travis Scott & Metro Boomin"
"2024-01-22",17,"Is It Over Now? (Taylor's Version) [From The Vault]","Doja Cat"
"2024-01-22",18,"All Of Me","Tyla"
"2024-01-22",19,"N.H.I.E.","Morgan Wallen"
"2024-01-22",20,"What Was I Made For?","Morgan Wallen"
"2024-01-22",21,"White Horse","Luke Combs"
"2024-01-22",22,"Rich Baby Daddy","Noah Kahan"
"2024-01-22",23,"Igual Que Un Angel","Taylor Swift"
"2024-01-22",24,"La Diabla","NEW"
"2024-01-22",25,"FTCU","NEW"
"2024-01-22",26,"Lil Boo Thang","21 Savage"
"2024-01-22",27,"Flowers","NEW"
"2024-01-22",28,"Everybody","NEW"
"2024-01-22",29,"Houdini","21 Savage & Doja Cat"
"2024-01-22",30,"World On Fire","Billie Eilish"
"2024-01-22",31,"Pop Ur Sht","Chris Stapleton"
"2024-01-22",32,"Fukumean","Drake Featuring Sexyy Red & SZA"
"2024-01-22",33,"Sneaky","NEW"
"2024-01-22",34,"Need A Favor","NEW"
"2024-01-22",35,"Dangerous","Kali Uchis & Peso Pluma"
"2024-01-22",36,"Pretty Little Poison","Xavi"
"2024-01-22",37,"Never Lose Me","Nicki Minaj"
"2024-01-22",38,"First Person Shooter","Paul Russell"
"2024-01-22",39,"Dance The Night","Miley Cyrus"
"2024-01-22",40,"Should've Wore A Bonnet","Nicki Minaj Featuring Lil Uzi Vert"
"2024-01-22",41,"Save Me","Dua Lipa"
"2024-01-22",42,"Vampire","Nate Smith"
"2024-01-22",43,"Prove It","NEW"
"2024-01-22",44,"Wild Ones","NEW"
"2024-01-22",45,"Used To Be Young","21 Savage, Young Thug & Metro Boomin"
"2024-01-22",46,"My Love Mine All Mine","Gunna"
"2024-01-22",47,"Exes","NEW"
"2024-01-22",48,"Good Good","NEW"
"2024-01-22",49,"Truck Bed","21 Savage"
"2024-01-22",50,"Surround Sound","Jelly Roll"
"2024-01-22",51,"On My Mama","NEW"
"2024-01-22",52,"Where The Wild Things Are","NEW"
"2024-01-22",53,"Feather","21 Savage, Lil Durk & Metro Boomin"
"2024-01-22",54,"Strangers","Warren Zeiders"
"2024-01-22",55,"La Victima","Flo Milli"
"2024-01-22",56,"The Painter","Drake Featuring J. Cole"
"2024-01-22",57,"Red Sky","Dua Lipa"
"2024-01-22",58,"Murder On The Dancefloor","NEW"
"2024-01-22",59,"Letter To My Brudda","NEW"
"2024-01-22",60,"Burn It Down","21 Savage & Brent Faiyaz"
"2024-01-22",61,"Get Him Back!","Jelly Roll With Lainey Wilson"
"2024-01-22",62,"Bellakeo","Olivia Rodrigo"
"2024-01-22",63,"You Broke My Heart","NEW"
"2024-01-22",64,"Monaco","NEW"
"2024-01-22",65,"Harley Quinn","21 Savage & Summer Walker"
"2024-01-22",66,"See The Real","Jessie Murph & Jelly Roll"
"2024-01-22",67,"Just Like Me","Miley Cyrus"
"2024-01-22",68,"IDGAF","Mitski"
"2024-01-22",69,"J Christ","Tate McRae"
"2024-01-22",70,"Dark Days","Usher, Summer Walker & 21 Savage"
"2024-01-22",71,"500lbs","HARDY"
"2024-01-22",72,"Different 'Round Here","JID Featuring 21 Savage & Baby Tate"
"2024-01-22",73,"One Of The Girls","Victoria Monet"
"2024-01-22",74,"Man Made A Bar","Luke Combs"
"2024-01-22",75,"Soak City","Sabrina Carpenter"
"2024-01-22",76,"Act II: Date @ 8","Kenya Grace"
"2024-01-22",77,"I Can Feel It","Xavi"
"2024-01-22",78,"Save Me The Trouble","Cody Johnson"
"2024-01-22",79,"23","NEW"
"2024-01-22",80,"Mmhmm","NEW"
"2024-01-22",81,"We Don't Fight Anymore","21 Savage, Tommy Newport & Mikky Ekko"
"2024-01-22",82,"El Amor de Su Vida","Sophie Ellis-Bextor"
"2024-01-22",83,"Que Onda","NEW"
"2024-01-22",84,"Wondering Why","NEW"
"2024-01-22",85,"Can't Catch Me Now","21 Savage"
"2024-01-22",86,"FE!N","Parker McCollum"
"2024-01-22",87,"Standing Next To You","Olivia Rodrigo"
"2024-01-22",88,"02.02.99","Peso Pluma & Anitta"
"2024-01-22",89,"Oklahoma Smokeshow","Drake"
"2024-01-22",90,"Y Lloro","Bad Bunny"
"2024-01-22",91,"Perro Negro","Fuerza Regida & Marshmello"
"2024-01-22",92,"Segun Quien","NEW"
"2024-01-22",93,"Made For Me","NEW"
"2024-01-22",94,"Rich Men North Of Richmond","21 Savage"
"2024-01-22",95,"Northern Attitude","NEW"
"2024-01-22",96,"Mamaw's House","NEW"
"2024-01-22",97,"My Eyes","21 Savage, Burna Boy & Metro Boomin"
"2024-01-22",98,"Virginia Beach","Drake Featuring Yeat"
"2024-01-22",99,"Coal","NEW"
"2024-01-22",100,"Great Gatsby","NEW"
"2024-01-29",1,"Lovin On Me","Jack Harlow"
"2024-01-29",2,"Cruel Summer","Taylor Swift"
"2024-01-29",3,"Greedy","Tate McRae"
"2024-01-29",4,"Lose Control","Teddy Swims"
"2024-01-29",5,"I Remember Everything","Zach Bryan Featuring Kacey Musgraves"
"2024-01-29",6,"Yes, And?","Ariana Grande"
"2024-01-29",7,"Agora Hills","Doja Cat"
"2024-01-29",8,"Paint The Town Red","Doja Cat"
"2024-01-29",9,"Snooze","SZA"
"2024-01-29",10,"Redrum","21 Savage"
"2024-01-29",11,"Water","Tyla"
"2024-01-29",12,"Last Night","Morgan Wallen"
"2024-01-29",13,"Stick Season","Noah Kahan"
"2024-01-29",14,"Thinkin' Bout Me","Morgan Wallen"
"2024-01-29",15,"Beautiful Things","NEW"
"2024-01-29",16,"Fast Car","NEW"
"2024-01-29",17,"Is It Over Now? (Taylor's Version) [From The Vault]","Benson Boone"
"2024-01-29",18,"White Horse","Luke Combs"
"2024-01-29",19,"Never Lose Me","Taylor Swift"
"2024-01-29",20,"La Diabla","Chris Stapleton"
"2024-01-29",21,"Rich Baby Daddy","Flo Milli"
"2024-01-29",22,"Igual Que Un Angel","Xavi"
"2024-01-29",23,"What Was I Made For?","Drake Featuring Sexyy Red & SZA"
"2024-01-29",24,"Everybody","Kali Uchis & Peso Pluma"
"2024-01-29",25,"Houdini","Billie Eilish"
"2024-01-29",26,"Pretty Little Poison","Nicki Minaj Featuring Lil Uzi Vert"
"2024-01-29",27,"Flowers","Dua Lipa"
"2024-01-29",28,"Lil Boo Thang","Warren Zeiders"
"2024-01-29",29,"FTCU","Miley Cyrus"
"2024-01-29",30,"Nee-nah","Paul Russell"
"2024-01-29",31,"Where The Wild Things Are","Nicki Minaj"
"2024-01-29",32,"Fukumean","21 Savage, Travis Scott & Metro Boomin"
"2024-01-29",33,"Need A Favor","Luke Combs"
"2024-01-29",34,"First Person Shooter","Gunna"
"2024-01-29",35,"Wild Ones","Jelly Roll"
"2024-01-29",36,"Dance The Night","Drake Featuring J. Cole"
"2024-01-29",37,"Feather","Jessie Murph & Jelly Roll"
"2024-01-29",38,"Vampire","Dua Lipa"
"2024-01-29",39,"World On Fire","Sabrina Carpenter"
"2024-01-29",40,"My Love Mine All Mine","Olivia Rodrigo"
"2024-01-29",41,"Surround Sound","Nate Smith"
"2024-01-29",42,"Good Good","Mitski"
"2024-01-29",43,"Save Me","JID Featuring 21 Savage & Baby Tate"
"2024-01-29",44,"Made For Me","Usher, Summer Walker & 21 Savage"
"2024-01-29",45,"Strangers","Jelly Roll With Lainey Wilson"
"2024-01-29",46,"La Victima","Muni Long"
"2024-01-29",47,"Exes","Kenya Grace"
"2024-01-29",48,"Truck Bed","Xavi"
"2024-01-29",49,"On My Mama","Tate McRae"
"2024-01-29",50,"The Painter","HARDY"
"2024-01-29",51,"Murder On The Dancefloor","Victoria Monet"
"2024-01-29",52,"N.H.I.E.","Cody Johnson"
"2024-01-29",53,"Bellakeo","Sophie Ellis-Bextor"
"2024-01-29",54,"Get Him Back!","21 Savage & Doja Cat"
"2024-01-29",55,"All Of Me","Peso Pluma & Anitta"
"2024-01-29",56,"Harley Quinn","Olivia Rodrigo"
"2024-01-29",57,"Prove It","21 Savage"
"2024-01-29",58,"No Caller ID","Fuerza Regida & Marshmello"
"2024-01-29",59,"Burn It Down","21 Savage & Summer Walker"
"2024-01-29",60,"You Broke My Heart","NEW"
"2024-01-29",61,"Soak City","NEW"
"2024-01-29",62,"Act II: Date @ 8","Megan Moroney"
"2024-01-29",63,"Should've Wore A Bonnet","Parker McCollum"
"2024-01-29",64,"IDGAF","Drake"
"2024-01-29",65,"500lbs","310babii"
"2024-01-29",66,"Monaco","4batz Featuring Drake"
"2024-01-29",67,"One Of The Girls","21 Savage & Brent Faiyaz"
"2024-01-29",68,"Man Made A Bar","Drake Featuring Yeat"
"2024-01-29",69,"Different 'Round Here","Lil Tecca"
"2024-01-29",70,"Skin And Bones","Bad Bunny"
"2024-01-29",71,"Sneaky","The Weeknd, Jennie & Lily-Rose Depp"
