"date","rank","song","artist"
"2014-01-01",52,"Sweet Annie","RE- ENTRY"
"2014-01-01",53,"Chillin' It","RE- ENTRY"
"2014-01-01",54,"Let It Go","John Mayer Featuring Katy Perry"
"2014-01-01",55,"All Of Me","Zendaya"
"2014-01-01",56,"That's My Kind Of Night","RE- ENTRY"
"2014-01-01",57,"When She Says Baby","RE- ENTRY"
"2014-01-01",58,"Bottoms Up","Brenda Lee"
"2014-01-01",59,"Animals","NEW"
"2014-01-01",60,"HeadBand","NEW"
"2014-01-01",61,"Let It Go","Tessanne Chin"
"2014-01-01",62,"Don't Let Me Be Lonely","Zac Brown Band"
"2014-01-01",63,"Hey Brother","Cole Swindell"
"2014-01-01",64,"Little Drummer Boy","Idina Menzel"
"2014-01-01",65,"Friday Night","John Legend"
"2014-01-01",66,"XO","Luke Bryan"
"2014-01-01",67,"Up All Night","Jason Aldean"
"2014-01-01",68,"The Language","NEW"
"2014-01-01",69,"Slow Down","NEW"
"2014-01-01",70,"Love Me Again","Brantley Gilbert"
"2014-01-01",71,"Radio","Martin Garrix"
"2014-01-01",72,"I Luv This Sh*t","B.o.B Featuring 2 Chainz"
"2014-01-01",73,"We Were Us","Demi Lovato"
"2014-01-01",74,"TKO","The Band Perry"
"2014-01-01",75,"Compass","Avicii"
"2014-01-01",76,"Let It Be","Pentatonix"
"2014-01-01",77,"Berzerk","Eric Paslay"
"2014-01-01",78,"Underneath The Tree","NEW"
"2014-01-01",79,"Up Down (Do This All Day)","NEW"
"2014-01-01",80,"Sunny And 75","Beyonce"
"2014-01-01",81,"Alone Together","Jon Pardi"
"2014-01-01",82,"Best Song Ever","Drake"
"2014-01-01",83,"Do I Wanna Know?","Selena Gomez"
"2014-01-01",84,"Helluva Life","John Newman"
"2014-01-01",85,"All That Matters","Darius Rucker"
"2014-01-01",86,"See You Tonight","August Alsina Featuring Trinidad James"
"2014-01-01",87,"Bound 2","Keith Urban And Miranda Lambert"
"2014-01-01",88,"Honest","Justin Timberlake"
"2014-01-01",89,"Talk Dirty","Lady Antebellum"
"2014-01-01",90,"Perfume","NEW"
"2014-01-01",91,"Bounce It","NEW"
"2014-01-01",92,"Everybody's Got Somebody But Me","Tessanne Chin & Adam Levine"
"2014-01-01",93,"Old School Love","Eminem"
"2014-01-01",94,"Worst Behavior","Kelly Clarkson"
"2014-01-01",95,"Waiting For Superman","T-Pain Featuring B.o.B"
"2014-01-01",96,"Survival","Joe Nichols"
"2014-01-01",97,"Paranoid","Fall Out Boy"
"2014-01-01",98,"The Fox","One Direction"
"2014-01-01",99,"Mine","Arctic Monkeys"
"2014-01-01",100,"I Hold On","Frankie Ballard"
"2014-01-08",1,"The Monster","Eminem Featuring Rihanna"
"2014-01-08",2,"Timber","Pitbull Featuring Ke$ha"
"2014-01-08",3,"Counting Stars","OneRepublic"
"2014-01-08",4,"Royals","Lorde"
"2014-01-08",5,"Say Something","A Great Big World & Christina Aguilera"
"2014-01-08",6,"Demons","Imagine Dragons"
"2014-01-08",7,"Let Her Go","Passenger"
"2014-01-08",8,"Roar","Katy Perry"
"2014-01-08",9,"Story Of My Life","One Direction"
"2014-01-08",10,"Wake Me Up!","Avicii"
"2014-01-08",11,"Dark Horse","Katy Perry Featuring Juicy J"
"2014-01-08",12,"Wrecking Ball","Miley Cyrus"
"2014-01-08",13,"Burn","Ellie Goulding"
"2014-01-08",14,"23","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
"2014-01-08",15,"Hold On, We're Going Home","Drake Featuring Majid Jordan"
"2014-01-08",16,"Sweater Weather","The Neighbourhood"
"2014-01-08",17,"Drunk In Love","Beyonce Featuring Jay Z"
"2014-01-08",18,"White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis"
"2014-01-08",19,"Team","Lorde"
"2014-01-08",20,"Unconditionally","Katy Perry"
"2014-01-08",21,"Pompeii","Bastille"
"2014-01-08",22,"Adore You","RE- ENTRY"
"2014-01-08",23,"Do What U Want","RE- ENTRY"
"2014-01-08",24,"My Hitta","Miley Cyrus"
"2014-01-08",25,"Radioactive","Lady Gaga Featuring R. Kelly"
"2014-01-08",26,"Applause","YG Featuring Jeezy & Rich Homie Quan"
"2014-01-08",27,"Stay The Night","Imagine Dragons"
"2014-01-08",28,"Blurred Lines","Lady Gaga"
"2014-01-08",29,"Holy Grail","Zedd Featuring Hayley Williams"
"2014-01-08",30,"Gas Pedal","Robin Thicke Featuring T.I. + Pharrell"
"2014-01-08",31,"Stay","Jay Z Featuring Justin Timberlake"
"2014-01-08",32,"Let It Go","Sage The Gemini Featuring IamSu!"
"2014-01-08",33,"Rap God","Florida Georgia Line"
"2014-01-08",34,"That's My Kind Of Night","Idina Menzel"
"2014-01-08",35,"Sail","Eminem"
"2014-01-08",36,"Brave","Luke Bryan"
"2014-01-08",37,"Drink A Beer","AWOLNATION"
"2014-01-08",38,"Turn Down For What","Sara Bareilles"
"2014-01-08",39,"Marry Me","Luke Bryan"
"2014-01-08",40,"Replay","NEW"
"2014-01-08",41,"All Me","NEW"
"2014-01-08",42,"Show Me","DJ Snake & Lil Jon"
"2014-01-08",43,"Let It Go","Jason Derulo"
"2014-01-08",44,"Love More","Zendaya"
"2014-01-08",45,"Safe And Sound","Drake Featuring 2 Chainz & Big Sean"
"2014-01-08",46,"Whatever She's Got","Kid Ink Featuring Chris Brown"
"2014-01-08",47,"Wasting All These Tears","Demi Lovato"
"2014-01-08",48,"Berzerk","Chris Brown Featuring Nicki Minaj"
"2014-01-08",49,"It Won't Stop","Capital Cities"
"2014-01-08",50,"Carolina","David Nail"
"2014-01-08",51,"Chillin' It","Cassadee Pope"
"2014-01-08",52,"Best Day Of My Life","Eminem"
"2014-01-08",53,"HeadBand","Sevyn Streeter Featuring Chris Brown"
"2014-01-08",54,"Best Song Ever","Parmalee"
"2014-01-08",55,"Animals","Cole Swindell"
"2014-01-08",56,"Drunk Last Night","American Authors"
"2014-01-08",57,"When She Says Baby","B.o.B Featuring 2 Chainz"
"2014-01-08",58,"The Fox","One Direction"
"2014-01-08",59,"All That Matters","Martin Garrix"
"2014-01-08",60,"TKO","Eli Young Band"
"2014-01-08",61,"Sweet Annie","Jason Aldean"
"2014-01-08",62,"Love Me Again","Ylvis"
"2014-01-08",63,"The Language","Justin Bieber"
"2014-01-08",64,"Survival","Justin Timberlake"
"2014-01-08",65,"Do You Want To Build A Snowman?","Zac Brown Band"
"2014-01-08",66,"Hey Brother","John Newman"
"2014-01-08",67,"We Were Us","Drake"
"2014-01-08",68,"All Of Me","Eminem"
"2014-01-08",69,"Don't Let Me Be Lonely","NEW"
"2014-01-08",70,"Friday Night","NEW"
"2014-01-08",71,"Alone Together","Kristen Bell, Agatha Lee Monn & Katie Lopez"
"2014-01-08",72,"Compass","Avicii"
"2014-01-08",73,"XO","Keith Urban And Miranda Lambert"
"2014-01-08",74,"For The First Time In Forever","John Legend"
"2014-01-08",75,"Radio","The Band Perry"
"2014-01-08",76,"I Luv This Sh*t","Eric Paslay"
"2014-01-08",77,"Sunny And 75","Fall Out Boy"
"2014-01-08",78,"Up All Night","Lady Antebellum"
"2014-01-08",79,"See You Tonight","Beyonce"
"2014-01-08",80,"Bottoms Up","NEW"
"2014-01-08",81,"Bounce It","NEW"
"2014-01-08",82,"Mine","Kristen Bell & Idina Menzel"
"2014-01-08",83,"Everybody's Got Somebody But Me","Darius Rucker"
"2014-01-08",84,"Up Down (Do This All Day)","August Alsina Featuring Trinidad James"
"2014-01-08",85,"Talk Dirty","Joe Nichols"
"2014-01-08",86,"Helluva Life","Jon Pardi"
"2014-01-08",87,"Waiting For Superman","Scotty McCreery"
"2014-01-08",88,"Heart Attack","Brantley Gilbert"
"2014-01-08",89,"Gorilla","Juicy J Featuring Wale & Trey Songz"
"2014-01-08",90,"Honest","Beyonce Featuring Drake"
"2014-01-08",91,"Perfume","Hunter Hayes Featuring Jason Mraz"
"2014-01-08",92,"Do I Wanna Know?","T-Pain Featuring B.o.B"
"2014-01-08",93,"The Heart Of Dixie","Jason Derulo Featuring 2 Chainz"
"2014-01-08",94,"I Hold On","Frankie Ballard"
"2014-01-08",95,"Worst Behavior","Daughtry"
"2014-01-08",96,"Neon Lights","RE- ENTRY"
"2014-01-08",97,"Lolly","RE- ENTRY"
"2014-01-08",98,"Paranoid","Enrique Iglesias"
"2014-01-08",99,"Bound 2","RE- ENTRY"
"2014-01-08",100,"Old School Love","RE- ENTRY"
"2014-01-15",1,"Timber","Pitbull Featuring Ke$ha"
"2014-01-15",2,"Counting Stars","OneRepublic"
"2014-01-15",3,"The Monster","Eminem Featuring Rihanna"
"2014-01-15",4,"Royals","Lorde"
"2014-01-15",5,"Say Something","A Great Big World & Christina Aguilera"
"2014-01-15",6,"Dark Horse","Katy Perry Featuring Juicy J"
"2014-01-15",7,"Let Her Go","Passenger"
"2014-01-15",8,"Wake Me Up!","Avicii"
"2014-01-15",9,"Wrecking Ball","Miley Cyrus"
"2014-01-15",10,"Demons","Imagine Dragons"
"2014-01-15",11,"Roar","Katy Perry"
"2014-01-15",12,"Story Of My Life","One Direction"
"2014-01-15",13,"Burn","Ellie Goulding"
"2014-01-15",14,"Team","Lorde"
"2014-01-15",15,"Drunk In Love","Beyonce Featuring Jay Z"
"2014-01-15",16,"Hold On, We're Going Home","Drake Featuring Majid Jordan"
"2014-01-15",17,"Do What U Want","Lady Gaga Featuring R. Kelly"
"2014-01-15",18,"Pompeii","Bastille"
"2014-01-15",19,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell"
"2014-01-15",20,"Sweater Weather","The Neighbourhood"
"2014-01-15",21,"White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis"
"2014-01-15",22,"23","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
"2014-01-15",23,"Stay The Night","Zedd Featuring Hayley Williams"
"2014-01-15",24,"Radioactive","Imagine Dragons"
"2014-01-15",25,"My Hitta","YG Featuring Jeezy & Rich Homie Quan"
"2014-01-15",26,"Applause","Lady Gaga"
"2014-01-15",27,"Let It Go","Idina Menzel"
"2014-01-15",28,"Safe And Sound","Capital Cities"
"2014-01-15",29,"Unconditionally","Katy Perry"
"2014-01-15",30,"Brave","Sara Bareilles"
"2014-01-15",31,"Show Me","Kid Ink Featuring Chris Brown"
"2014-01-15",32,"Adore You","Miley Cyrus"
"2014-01-15",33,"Holy Grail","Jay Z Featuring Justin Timberlake"
"2014-01-15",34,"Stay","Florida Georgia Line"
"2014-01-15",35,"Sail","AWOLNATION"
"2014-01-15",36,"Drink A Beer","Luke Bryan"
"2014-01-15",37,"Turn Down For What","DJ Snake & Lil Jon"
"2014-01-15",38,"Let It Go","Demi Lovato"
"2014-01-15",39,"Gas Pedal","Sage The Gemini Featuring IamSu!"
"2014-01-15",40,"Best Day Of My Life","American Authors"
"2014-01-15",41,"Love More","Chris Brown Featuring Nicki Minaj"
"2014-01-15",42,"Replay","Zendaya"
"2014-01-15",43,"Whatever She's Got","David Nail"
"2014-01-15",44,"All Me","Drake Featuring 2 Chainz & Big Sean"
"2014-01-15",45,"That's My Kind Of Night","Luke Bryan"
"2014-01-15",46,"Rap God","Eminem"
"2014-01-15",47,"It Won't Stop","Sevyn Streeter Featuring Chris Brown"
"2014-01-15",48,"Chillin' It","Cole Swindell"
"2014-01-15",49,"Talk Dirty","Jason Derulo Featuring 2 Chainz"
"2014-01-15",50,"Wasting All These Tears","Cassadee Pope"
"2014-01-15",51,"Animals","Martin Garrix"
"2014-01-15",52,"Drunk Last Night","Eli Young Band"
"2014-01-15",53,"Hey Brother","Avicii"
"2014-01-15",54,"XO","Beyonce"
"2014-01-15",55,"Marry Me","Jason Derulo"
"2014-01-15",56,"When She Says Baby","Jason Aldean"
"2014-01-15",57,"Sweet Annie","Zac Brown Band"
"2014-01-15",58,"Carolina","Parmalee"
"2014-01-15",59,"Love Me Again","John Newman"
"2014-01-15",60,"All Of Me","John Legend"
"2014-01-15",61,"Don't Let Me Be Lonely","The Band Perry"
"2014-01-15",62,"Friday Night","Eric Paslay"
"2014-01-15",63,"Compass","Lady Antebellum"
"2014-01-15",64,"Do You Want To Build A Snowman?","Kristen Bell, Agatha Lee Monn & Katie Lopez"
"2014-01-15",65,"Radio","Darius Rucker"
"2014-01-15",66,"Waiting For Superman","Daughtry"
"2014-01-15",67,"Berzerk","Eminem"
"2014-01-15",68,"The Language","Drake"
"2014-01-15",69,"Up All Night","Jon Pardi"
"2014-01-15",70,"We Were Us","Keith Urban And Miranda Lambert"
"2014-01-15",71,"For The First Time In Forever","Kristen Bell & Idina Menzel"
"2014-01-15",72,"I Luv This Sh*t","August Alsina Featuring Trinidad James"
"2014-01-15",73,"Helluva Life","Frankie Ballard"
"2014-01-15",74,"TKO","Justin Timberlake"
"2014-01-15",75,"The Fox","Ylvis"
"2014-01-15",76,"Alone Together","Fall Out Boy"
"2014-01-15",77,"Survival","Eminem"
"2014-01-15",78,"Up Down (Do This All Day)","T-Pain Featuring B.o.B"
"2014-01-15",79,"The Man","RE- ENTRY"
"2014-01-15",80,"All That Matters","RE- ENTRY"
"2014-01-15",81,"Love Don't Die","Aloe Blacc"
"2014-01-15",82,"See You Tonight","Justin Bieber"
"2014-01-15",83,"I Hold On","NEW"
"2014-01-15",84,"Do I Wanna Know?","NEW"
"2014-01-15",85,"Sunny And 75","The Fray"
"2014-01-15",86,"Work B**ch!","Scotty McCreery"
"2014-01-15",87,"Paranoid","Dierks Bentley"
"2014-01-15",88,"Neon Lights","Arctic Monkeys"
"2014-01-15",89,"The Heart Of Dixie","Joe Nichols"
"2014-01-15",90,"Drink To That All Night","RE- ENTRY"
"2014-01-15",91,"Bottoms Up","RE- ENTRY"
"2014-01-15",92,"Perfume","Britney Spears"
"2014-01-15",93,"Bounce It","Ty Dolla $ign Featuring B.o.B"
"2014-01-15",94,"Young Girls","Demi Lovato"
"2014-01-15",95,"Everybody's Got Somebody But Me","Danielle Bradbery"
"2014-01-15",96,"19 You + Me","NEW"
"2014-01-15",97,"Old School Love","NEW"
"2014-01-15",98,"Happy","Jerrod Niemann"
"2014-01-15",99,"Worst Behavior","Brantley Gilbert"
"2014-01-15",100,"Honest","Britney Spears"
"2014-01-22",1,"Timber","Pitbull Featuring Ke$ha"
"2014-01-22",2,"Counting Stars","OneRepublic"
"2014-01-22",3,"The Monster","Eminem Featuring Rihanna"
"2014-01-22",4,"Dark Horse","Katy Perry Featuring Juicy J"
"2014-01-22",5,"Say Something","A Great Big World & Christina Aguilera"
"2014-01-22",6,"Let Her Go","Passenger"
"2014-01-22",7,"Royals","Lorde"
"2014-01-22",8,"Wake Me Up!","Avicii"
"2014-01-22",9,"Demons","Imagine Dragons"
"2014-01-22",10,"Story Of My Life","One Direction"
"2014-01-22",11,"Team","Lorde"
"2014-01-22",12,"Pompeii","Bastille"
"2014-01-22",13,"Roar","Katy Perry"
"2014-01-22",14,"Wrecking Ball","Miley Cyrus"
"2014-01-22",15,"Burn","Ellie Goulding"
"2014-01-22",16,"Drunk In Love","Beyonce Featuring Jay Z"
"2014-01-22",17,"Hold On, We're Going Home","Drake Featuring Majid Jordan"
"2014-01-22",18,"Stay The Night","Zedd Featuring Hayley Williams"
"2014-01-22",19,"Do What U Want","Lady Gaga Featuring R. Kelly"
"2014-01-22",20,"Sweater Weather","The Neighbourhood"
"2014-01-22",21,"Show Me","Kid Ink Featuring Chris Brown"
"2014-01-22",22,"White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis"
"2014-01-22",23,"23","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
"2014-01-22",24,"The Man","Aloe Blacc"
"2014-01-22",25,"Let It Go","Idina Menzel"
"2014-01-22",26,"Brave","Sara Bareilles"
"2014-01-22",27,"My Hitta","YG Featuring Jeezy & Rich Homie Quan"
"2014-01-22",28,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell"
"2014-01-22",29,"Talk Dirty","Jason Derulo Featuring 2 Chainz"
"2014-01-22",30,"Safe And Sound","Capital Cities"
"2014-01-22",31,"Radioactive","Imagine Dragons"
"2014-01-22",32,"Unconditionally","Katy Perry"
"2014-01-22",33,"Drink A Beer","Luke Bryan"
"2014-01-22",34,"Adore You","Miley Cyrus"
"2014-01-22",35,"Stay","Florida Georgia Line"
"2014-01-22",36,"Love Me Again","John Newman"
"2014-01-22",37,"Applause","Lady Gaga"
"2014-01-22",38,"Best Day Of My Life","American Authors"
"2014-01-22",39,"Whatever She's Got","David Nail"
"2014-01-22",40,"Love More","Chris Brown Featuring Nicki Minaj"
"2014-01-22",41,"Sail","AWOLNATION"
"2014-01-22",42,"All Me","Drake Featuring 2 Chainz & Big Sean"
"2014-01-22",43,"Holy Grail","Jay Z Featuring Justin Timberlake"
"2014-01-22",44,"Hey Brother","Avicii"
"2014-01-22",45,"Replay","Zendaya"
"2014-01-22",46,"Rap God","Eminem"
"2014-01-22",47,"Gas Pedal","Sage The Gemini Featuring IamSu!"
"2014-01-22",48,"Chillin' It","Cole Swindell"
"2014-01-22",49,"It Won't Stop","Sevyn Streeter Featuring Chris Brown"
"2014-01-22",50,"XO","Beyonce"
"2014-01-22",51,"Turn Down For What","DJ Snake & Lil Jon"
"2014-01-22",52,"Let It Go","Demi Lovato"
"2014-01-22",53,"When She Says Baby","Jason Aldean"
"2014-01-22",54,"All Of Me","John Legend"
"2014-01-22",55,"Sweet Annie","Zac Brown Band"
"2014-01-22",56,"Happy","Pharrell Williams"
"2014-01-22",57,"Wasting All These Tears","Cassadee Pope"
"2014-01-22",58,"Drunk Last Night","Eli Young Band"
"2014-01-22",59,"Animals","Martin Garrix"
"2014-01-22",60,"Do You Want To Build A Snowman?","Kristen Bell, Agatha Lee Monn & Katie Lopez"
"2014-01-22",61,"Don't Let Me Be Lonely","The Band Perry"
"2014-01-22",62,"Friday Night","Eric Paslay"
"2014-01-22",63,"Compass","Lady Antebellum"
"2014-01-22",64,"Up All Night","Jon Pardi"
"2014-01-22",65,"For The First Time In Forever","Kristen Bell & Idina Menzel"
"2014-01-22",66,"Radio","Darius Rucker"
"2014-01-22",67,"Carolina","Parmalee"
"2014-01-22",68,"The Language","Drake"
"2014-01-22",69,"Up Down (Do This All Day)","T-Pain Featuring B.o.B"
"2014-01-22",70,"Helluva Life","Frankie Ballard"
"2014-01-22",71,"Marry Me","Jason Derulo"
"2014-01-22",72,"I Luv This Sh*t","August Alsina Featuring Trinidad James"
"2014-01-22",73,"Waiting For Superman","Daughtry"
"2014-01-22",74,"Survival","Eminem"
"2014-01-22",75,"Paranoid","Ty Dolla $ign Featuring B.o.B"
"2014-01-22",76,"Young Girls","Bruno Mars"
"2014-01-22",77,"Bottoms Up","Brantley Gilbert"
"2014-01-22",78,"Neon Lights","Demi Lovato"
"2014-01-22",79,"Berzerk","Eminem"
"2014-01-22",80,"We Were Us","Keith Urban And Miranda Lambert"
"2014-01-22",81,"19 You + Me","Dan + Shay"
"2014-01-22",82,"Love Don't Die","The Fray"
"2014-01-22",83,"I Hold On","Dierks Bentley"
"2014-01-22",84,"See You Tonight","Scotty McCreery"
"2014-01-22",85,"Do I Wanna Know?","Arctic Monkeys"
"2014-01-22",86,"Alone Together","Fall Out Boy"
"2014-01-22",87,"Drink To That All Night","Jerrod Niemann"
"2014-01-22",88,"You Sound Good To Me","NEW"
"2014-01-22",89,"The Heart Of Dixie","NEW"
"2014-01-22",90,"Partition","Lucy Hale"
"2014-01-22",91,"TKO","Danielle Bradbery"
"2014-01-22",92,"All That Matters","NEW"
"2014-01-22",93,"Goodnight Kiss","NEW"
"2014-01-22",94,"Get Me Some Of That","Beyonce"
"2014-01-22",95,"Give Me Back My Hometown","Justin Timberlake"
"2014-01-22",96,"She Knows","Justin Bieber"
"2014-01-22",97,"Sunny And 75","NEW"
"2014-01-22",98,"How I Feel","NEW"
"2014-01-22",99,"Worst Behavior","Randy Houser"
"2014-01-22",100,"Ride","NEW"
"2014-01-29",1,"Timber","Pitbull Featuring Ke$ha"
"2014-01-29",2,"Dark Horse","Katy Perry Featuring Juicy J"
"2014-01-29",3,"Counting Stars","OneRepublic"
"2014-01-29",4,"Say Something","A Great Big World & Christina Aguilera"
"2014-01-29",5,"The Monster","Eminem Featuring Rihanna"
"2014-01-29",6,"Let Her Go","Passenger"
"2014-01-29",7,"Royals","Lorde"
"2014-01-29",8,"Team","Lorde"
"2014-01-29",9,"Story Of My Life","One Direction"
"2014-01-29",10,"Pompeii","Bastille"
"2014-01-29",11,"Wake Me Up!","Avicii"
"2014-01-29",12,"Drunk In Love","Beyonce Featuring Jay Z"
"2014-01-29",13,"Demons","Imagine Dragons"
"2014-01-29",14,"Burn","Ellie Goulding"
"2014-01-29",15,"Talk Dirty","Jason Derulo Featuring 2 Chainz"
"2014-01-29",16,"Roar","Katy Perry"
"2014-01-29",17,"The Man","Aloe Blacc"
"2014-01-29",18,"Wrecking Ball","Miley Cyrus"
"2014-01-29",19,"Do What U Want","Lady Gaga Featuring R. Kelly"
"2014-01-29",20,"Hold On, We're Going Home","Drake Featuring Majid Jordan"
"2014-01-29",21,"Sweater Weather","The Neighbourhood"
"2014-01-29",22,"Stay The Night","Zedd Featuring Hayley Williams"
"2014-01-29",23,"White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis"
"2014-01-29",24,"Show Me","Kid Ink Featuring Chris Brown"
"2014-01-29",25,"Happy","Pharrell Williams"
"2014-01-29",26,"Let It Go","Idina Menzel"
"2014-01-29",27,"My Hitta","YG Featuring Jeezy & Rich Homie Quan"
"2014-01-29",28,"Can't Remember To Forget You","NEW"
"2014-01-29",29,"23","NEW"
"2014-01-29",30,"Adore You","Shakira Featuring Rihanna"
"2014-01-29",31,"Brave","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
"2014-01-29",32,"Best Day Of My Life","Miley Cyrus"
"2014-01-29",33,"Blurred Lines","Sara Bareilles"
"2014-01-29",34,"Drink A Beer","American Authors"
"2014-01-29",35,"Love Me Again","Robin Thicke Featuring T.I. + Pharrell"
"2014-01-29",36,"Safe And Sound","Luke Bryan"
"2014-01-29",37,"Hey Brother","John Newman"
"2014-01-29",38,"Chillin' It","Capital Cities"
"2014-01-29",39,"Whatever She's Got","Avicii"
"2014-01-29",40,"Stay","Cole Swindell"
"2014-01-29",41,"Radioactive","David Nail"
"2014-01-29",42,"Turn Down For What","Florida Georgia Line"
"2014-01-29",43,"Unconditionally","Imagine Dragons"
"2014-01-29",44,"All Me","DJ Snake & Lil Jon"
"2014-01-29",45,"XO","Katy Perry"
"2014-01-29",46,"Love More","Drake Featuring 2 Chainz & Big Sean"
"2014-01-29",47,"Sail","Beyonce"
"2014-01-29",48,"Applause","Chris Brown Featuring Nicki Minaj"
"2014-01-29",49,"All Of Me","AWOLNATION"
"2014-01-29",50,"It Won't Stop","Lady Gaga"
"2014-01-29",51,"Rap God","John Legend"
"2014-01-29",52,"When She Says Baby","Sevyn Streeter Featuring Chris Brown"
"2014-01-29",53,"Animals","Eminem"
"2014-01-29",54,"Sweet Annie","Jason Aldean"
"2014-01-29",55,"Give Me Back My Hometown","Martin Garrix"
"2014-01-29",56,"Up All Night","Zac Brown Band"
"2014-01-29",57,"Let It Go","Eric Church"
"2014-01-29",58,"Wasting All These Tears","Jon Pardi"
"2014-01-29",59,"Friday Night","Demi Lovato"
"2014-01-29",60,"Don't Let Me Be Lonely","Cassadee Pope"
"2014-01-29",61,"Do You Want To Build A Snowman?","Eric Paslay"
"2014-01-29",62,"Compass","The Band Perry"
"2014-01-29",63,"Drunk Last Night","Kristen Bell, Agatha Lee Monn & Katie Lopez"
"2014-01-29",64,"For The First Time In Forever","Lady Antebellum"
"2014-01-29",65,"Paranoid","Eli Young Band"
"2014-01-29",66,"Up Down (Do This All Day)","Kristen Bell & Idina Menzel"
"2014-01-29",67,"Bottoms Up","Ty Dolla $ign Featuring B.o.B"
"2014-01-29",68,"Young Girls","T-Pain Featuring B.o.B"
"2014-01-29",69,"The Language","Brantley Gilbert"
"2014-01-29",70,"Neon Lights","Bruno Mars"
"2014-01-29",71,"Radio","Drake"
"2014-01-29",72,"Love Don't Die","Demi Lovato"
"2014-01-29",73,"I Luv This Sh*t","Darius Rucker"
"2014-01-29",74,"Waiting For Superman","The Fray"
"2014-01-29",75,"See You Tonight","August Alsina Featuring Trinidad James"
"2014-01-29",76,"Helluva Life","Daughtry"
"2014-01-29",77,"I Hold On","Scotty McCreery"
"2014-01-29",78,"Drink To That All Night","Frankie Ballard"
