"date","rank","song","artist"
"2016-01-01",76,"Top Of The World","NEW"
"2016-01-01",77,"Stand By You","Cole Swindell"
"2016-01-01",78,"Best Friend","Drake & Future"
"2016-01-01",79,"Irresistible","Jana Kramer"
"2016-01-01",80,"New Americana","NEW"
"2016-01-01",81,"$ave Dat Money","NEW"
"2016-01-01",82,"The Feeling","Jordan Smith"
"2016-01-01",83,"Blase","LOCASH"
"2016-01-01",84,"Come Get Her","Drake"
"2016-01-01",85,"Nothin' Like You","Rudimental Featuring Ed Sheeran"
"2016-01-01",86,"Good To Be Alive (Hallelujah)","Tim McGraw"
"2016-01-01",87,"Dibs","Rachel Platten"
"2016-01-01",88,"Strip It Down","Young Thug"
"2016-01-01",89,"Downtown","Fall Out Boy"
"2016-01-01",90,"God Only Knows","Halsey"
"2016-01-01",91,"Backroad Song","Lil Dicky Featuring Fetty Wap & Rich Homie Quan"
"2016-01-01",92,"Dessert","Justin Bieber Featuring Halsey"
"2016-01-01",93,"Play No Games","Ty Dolla $ign Featuring Future & Rae Sremmurd"
"2016-01-01",94,"Right Hand","Rae Sremmurd"
"2016-01-01",95,"Sorry Not Sorry","Dan + Shay"
"2016-01-01",96,"Beautiful Drug","NEW"
"2016-01-01",97,"Smoke Break","NEW"
"2016-01-01",98,"Hollow","Andy Grammer"
"2016-01-01",99,"Somebody To Love","Kelsea Ballerini"
"2016-01-01",100,"Purpose","Luke Bryan"
"2016-01-08",1,"Hello","Adele"
"2016-01-08",2,"Sorry","Justin Bieber"
"2016-01-08",3,"Love Yourself","Justin Bieber"
"2016-01-08",4,"Hotline Bling","Drake"
"2016-01-08",5,"What Do You Mean?","Justin Bieber"
"2016-01-08",6,"Same Old Love","Selena Gomez"
"2016-01-08",7,"Here","Alessia Cara"
"2016-01-08",8,"Stitches","Shawn Mendes"
"2016-01-08",9,"The Hills","The Weeknd"
"2016-01-08",10,"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend"
"2016-01-08",11,"All I Want For Christmas Is You","Mariah Carey"
"2016-01-08",12,"Jumpman","Drake & Future"
"2016-01-08",13,"Stressed Out","Twenty One Pilots"
"2016-01-08",14,"679","Fetty Wap Featuring Remy Boyz"
"2016-01-08",15,"In The Night","The Weeknd"
"2016-01-08",16,"Antidote","Travis Scott"
"2016-01-08",17,"On My Mind","Ellie Goulding"
"2016-01-08",18,"Don't","Bryson Tiller"
"2016-01-08",19,"Watch Me","Silento"
"2016-01-08",20,"Roses","The Chainsmokers Featuring Rozes"
"2016-01-08",21,"Can't Feel My Face","The Weeknd"
"2016-01-08",22,"Wildest Dreams","Taylor Swift"
"2016-01-08",23,"Ex's & Oh's","Elle King"
"2016-01-08",24,"White Iverson","Post Malone"
"2016-01-08",25,"Die A Happy Man","Thomas Rhett"
"2016-01-08",26,"Say It","Tory Lanez"
"2016-01-08",27,"Confident","Demi Lovato"
"2016-01-08",28,"Lean On","Major Lazer X DJ Snake Featuring MO"
"2016-01-08",29,"Trap Queen","Fetty Wap"
"2016-01-08",30,"Rockin' Around The Christmas Tree","Brenda Lee"
"2016-01-08",31,"Perfect","One Direction"
"2016-01-08",32,"Break Up In A Small Town","Sam Hunt"
"2016-01-08",33,"I Know What You Did Last Summer","Shawn Mendes & Camila Cabello"
"2016-01-08",34,"Hit The Quan","iLoveMemphis"
"2016-01-08",35,"Focus","Ariana Grande"
"2016-01-08",36,"Me, Myself & I","G-Eazy x Bebe Rexha"
"2016-01-08",37,"My House","Flo Rida"
"2016-01-08",38,"The Christmas Song (Merry Christmas To You)","RE- ENTRY"
"2016-01-08",39,"Hands To Myself","RE- ENTRY"
"2016-01-08",40,"No Role Modelz","Nat ""King"" Cole"
"2016-01-08",41,"See You Again","Selena Gomez"
"2016-01-08",42,"Hide Away","J. Cole"
"2016-01-08",43,"Cake By The Ocean","Wiz Khalifa Featuring Charlie Puth"
"2016-01-08",44,"Again","Daya"
"2016-01-08",45,"Where Ya At","DNCE"
"2016-01-08",46,"Locked Away","Fetty Wap"
"2016-01-08",47,"Jingle Bell Rock","Future Featuring Drake"
"2016-01-08",48,"Do It Like Me","R. City Featuring Adam Levine"
"2016-01-08",49,"Where Are U Now","RE- ENTRY"
"2016-01-08",50,"Burning House","RE- ENTRY"
"2016-01-08",51,"Exchange","Bobby Helms"
"2016-01-08",52,"Down In The DM","DLOW"
"2016-01-08",53,"Back To Sleep","Skrillex & Diplo With Justin Bieber"
"2016-01-08",54,"When We Were Young","Cam"
"2016-01-08",55,"Adventure Of A Lifetime","Bryson Tiller"
"2016-01-08",56,"Back Up","Yo Gotti Featuring Nicki Minaj"
"2016-01-08",57,"One Call Away","Chris Brown"
"2016-01-08",58,"WTF (Where They From)","Adele"
"2016-01-08",59,"I'll Show You","Coldplay"
"2016-01-08",60,"Home Alone Tonight","DeJ Loaf Featuring Big Sean"
"2016-01-08",61,"Big Rings","Charlie Puth"
"2016-01-08",62,"The Fix","Missy Elliott Featuring Pharrell Williams"
"2016-01-08",63,"Best Friend","Justin Bieber"
"2016-01-08",64,"Stay A Little Longer","Luke Bryan Featuring Karen Fairchild"
"2016-01-08",65,"Gonna Know We Were Here","Drake & Future"
"2016-01-08",66,"Stand By You","Nelly Featuring Jeremih"
"2016-01-08",67,"Used To Love You","Young Thug"
"2016-01-08",68,"Irresistible","Brothers Osborne"
"2016-01-08",69,"I Got The Boy","Jason Aldean"
"2016-01-08",70,"I Love This Life","Rachel Platten"
"2016-01-08",71,"New Americana","Gwen Stefani"
"2016-01-08",72,"You Should Be Here","Fall Out Boy"
"2016-01-08",73,"$ave Dat Money","Jana Kramer"
"2016-01-08",74,"Gonna","LOCASH"
"2016-01-08",75,"Dessert","Halsey"
"2016-01-08",76,"Come Get Her","Cole Swindell"
"2016-01-08",77,"Liquor","Lil Dicky Featuring Fetty Wap & Rich Homie Quan"
"2016-01-08",78,"Lay It All On Me","Blake Shelton"
"2016-01-08",79,"Right Hand","Dawin"
"2016-01-08",80,"Zero","Rae Sremmurd"
"2016-01-08",81,"Hallelujah","RE- ENTRY"
"2016-01-08",82,"Downtown","RE- ENTRY"
"2016-01-08",83,"Good To Be Alive (Hallelujah)","Chris Brown"
"2016-01-08",84,"The Feeling","Rudimental Featuring Ed Sheeran"
"2016-01-08",85,"Top Of The World","Drake"
"2016-01-08",86,"RGF Island","NEW"
"2016-01-08",87,"Blase","NEW"
"2016-01-08",88,"Backroad Song","Chris Brown"
"2016-01-08",89,"Ginza","NEW"
"2016-01-08",90,"Sorry Not Sorry","NEW"
"2016-01-08",91,"Little More (Royalty)","Lindsey Stirling"
"2016-01-08",92,"Beautiful Drug","Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
"2016-01-08",93,"Play No Games","Andy Grammer"
"2016-01-08",94,"Really Really","Justin Bieber Featuring Halsey"
"2016-01-08",95,"Purpose","Tim McGraw"
"2016-01-08",96,"Hollow","RE- ENTRY"
"2016-01-08",97,"Dibs","RE- ENTRY"
"2016-01-08",98,"Let It Go","Fetty Wap"
"2016-01-08",99,"Stick Talk","Ty Dolla $ign Featuring Future & Rae Sremmurd"
"2016-01-08",100,"Get Ugly","Granger Smith"
"2016-01-15",1,"Hello","Adele"
"2016-01-15",2,"Sorry","Justin Bieber"
"2016-01-15",3,"Love Yourself","Justin Bieber"
"2016-01-15",4,"Hotline Bling","Drake"
"2016-01-15",5,"What Do You Mean?","Justin Bieber"
"2016-01-15",6,"Stitches","Shawn Mendes"
"2016-01-15",7,"Same Old Love","Selena Gomez"
"2016-01-15",8,"Here","Alessia Cara"
"2016-01-15",9,"Stressed Out","Twenty One Pilots"
"2016-01-15",10,"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend"
"2016-01-15",11,"The Hills","The Weeknd"
"2016-01-15",12,"679","Fetty Wap Featuring Remy Boyz"
"2016-01-15",13,"Jumpman","Drake & Future"
"2016-01-15",14,"Ex's & Oh's","Elle King"
"2016-01-15",15,"White Iverson","Post Malone"
"2016-01-15",16,"On My Mind","Ellie Goulding"
"2016-01-15",17,"Antidote","Travis Scott"
"2016-01-15",18,"Wildest Dreams","Taylor Swift"
"2016-01-15",19,"Watch Me","Silento"
"2016-01-15",20,"In The Night","The Weeknd"
"2016-01-15",21,"Don't","Bryson Tiller"
"2016-01-15",22,"Roses","The Chainsmokers Featuring Rozes"
"2016-01-15",23,"Confident","Demi Lovato"
"2016-01-15",24,"Can't Feel My Face","The Weeknd"
"2016-01-15",25,"Die A Happy Man","Thomas Rhett"
"2016-01-15",26,"Perfect","One Direction"
"2016-01-15",27,"Trap Queen","Fetty Wap"
"2016-01-15",28,"I Know What You Did Last Summer","Shawn Mendes & Camila Cabello"
"2016-01-15",29,"Break Up In A Small Town","Sam Hunt"
"2016-01-15",30,"See You Again","Wiz Khalifa Featuring Charlie Puth"
"2016-01-15",31,"Hide Away","Daya"
"2016-01-15",32,"Say It","Tory Lanez"
"2016-01-15",33,"Lean On","Major Lazer X DJ Snake Featuring MO"
"2016-01-15",34,"My House","Flo Rida"
"2016-01-15",35,"Me, Myself & I","G-Eazy x Bebe Rexha"
"2016-01-15",36,"One Call Away","Charlie Puth"
"2016-01-15",37,"Hit The Quan","iLoveMemphis"
"2016-01-15",38,"Again","Fetty Wap"
"2016-01-15",39,"Focus","Ariana Grande"
"2016-01-15",40,"Locked Away","R. City Featuring Adam Levine"
"2016-01-15",41,"Cake By The Ocean","DNCE"
"2016-01-15",42,"Hands To Myself","Selena Gomez"
"2016-01-15",43,"No Role Modelz","J. Cole"
"2016-01-15",44,"Burning House","Cam"
"2016-01-15",45,"Where Ya At","Future Featuring Drake"
"2016-01-15",46,"Exchange","Bryson Tiller"
"2016-01-15",47,"When We Were Young","Adele"
"2016-01-15",48,"Down In The DM","Yo Gotti Featuring Nicki Minaj"
"2016-01-15",49,"Where Are U Now","Skrillex & Diplo With Justin Bieber"
"2016-01-15",50,"Stand By You","Rachel Platten"
"2016-01-15",51,"Do It Like Me","DLOW"
"2016-01-15",52,"Back Up","DeJ Loaf Featuring Big Sean"
"2016-01-15",53,"Home Alone Tonight","Luke Bryan Featuring Karen Fairchild"
"2016-01-15",54,"Adventure Of A Lifetime","Coldplay"
"2016-01-15",55,"Irresistible","Fall Out Boy"
"2016-01-15",56,"Gonna Know We Were Here","Jason Aldean"
"2016-01-15",57,"Big Rings","Drake & Future"
"2016-01-15",58,"I'll Show You","Justin Bieber"
"2016-01-15",59,"Back To Sleep","Chris Brown"
"2016-01-15",60,"New Americana","Halsey"
"2016-01-15",61,"Stay A Little Longer","Brothers Osborne"
"2016-01-15",62,"Good To Be Alive (Hallelujah)","Andy Grammer"
"2016-01-15",63,"WTF (Where They From)","Missy Elliott Featuring Pharrell Williams"
"2016-01-15",64,"I Got The Boy","Jana Kramer"
"2016-01-15",65,"I Love This Life","LOCASH"
"2016-01-15",66,"Right Hand","Drake"
"2016-01-15",67,"Best Friend","Young Thug"
"2016-01-15",68,"Used To Love You","Gwen Stefani"
"2016-01-15",69,"The Fix","Nelly Featuring Jeremih"
"2016-01-15",70,"Get Ugly","Jason Derulo"
"2016-01-15",71,"Come Get Her","Rae Sremmurd"
"2016-01-15",72,"Downtown","Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
"2016-01-15",73,"Dessert","Dawin"
"2016-01-15",74,"RGF Island","Fetty Wap"
"2016-01-15",75,"Gonna","Blake Shelton"
"2016-01-15",76,"Dibs","Kelsea Ballerini"
"2016-01-15",77,"Sorry Not Sorry","Bryson Tiller"
"2016-01-15",78,"$ave Dat Money","Lil Dicky Featuring Fetty Wap & Rich Homie Quan"
"2016-01-15",79,"Really Really","Kevin Gates"
"2016-01-15",80,"Hollow","Tori Kelly"
"2016-01-15",81,"Beautiful Drug","Zac Brown Band"
"2016-01-15",82,"Backroad Song","Granger Smith"
"2016-01-15",83,"Blase","Ty Dolla $ign Featuring Future & Rae Sremmurd"
"2016-01-15",84,"Top Of The World","Tim McGraw"
"2016-01-15",85,"Watch Out","NEW"
"2016-01-15",86,"Purpose","NEW"
"2016-01-15",87,"Smoke Break","2 Chainz"
"2016-01-15",88,"Lay It All On Me","Justin Bieber"
"2016-01-15",89,"Liquor","RE- ENTRY"
"2016-01-15",90,"Let It Go","RE- ENTRY"
"2016-01-15",91,"Stick Talk","Carrie Underwood"
"2016-01-15",92,"Mr. Misunderstood","Rudimental Featuring Ed Sheeran"
"2016-01-15",93,"The Feeling","Chris Brown"
"2016-01-15",94,"Break On Me.","James Bay"
"2016-01-15",95,"Zero","Future"
"2016-01-15",96,"Jugg","NEW"
"2016-01-15",97,"You Should Be Here","NEW"
"2016-01-15",98,"We Went","Eric Church"
"2016-01-15",99,"Confession","Justin Bieber Featuring Halsey"
"2016-01-15",100,"Play No Games","NEW"
"2016-01-22",1,"Sorry","Justin Bieber"
"2016-01-22",2,"Hello","Adele"
"2016-01-22",3,"Love Yourself","Justin Bieber"
"2016-01-22",4,"Hotline Bling","Drake"
"2016-01-22",5,"Stressed Out","Twenty One Pilots"
"2016-01-22",6,"Same Old Love","Selena Gomez"
"2016-01-22",7,"Stitches","Shawn Mendes"
"2016-01-22",8,"What Do You Mean?","Justin Bieber"
"2016-01-22",9,"Here","Alessia Cara"
"2016-01-22",10,"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend"
"2016-01-22",11,"The Hills","The Weeknd"
"2016-01-22",12,"Jumpman","Drake & Future"
"2016-01-22",13,"Roses","The Chainsmokers Featuring Rozes"
"2016-01-22",14,"White Iverson","Post Malone"
"2016-01-22",15,"On My Mind","Ellie Goulding"
"2016-01-22",16,"In The Night","The Weeknd"
"2016-01-22",17,"Don't","Bryson Tiller"
"2016-01-22",18,"679","Fetty Wap Featuring Remy Boyz"
"2016-01-22",19,"Antidote","Travis Scott"
"2016-01-22",20,"Ex's & Oh's","Elle King"
"2016-01-22",21,"Wildest Dreams","Taylor Swift"
"2016-01-22",22,"I Know What You Did Last Summer","Shawn Mendes & Camila Cabello"
"2016-01-22",23,"Die A Happy Man","Thomas Rhett"
"2016-01-22",24,"Can't Feel My Face","The Weeknd"
"2016-01-22",25,"Confident","Demi Lovato"
"2016-01-22",26,"Cake By The Ocean","DNCE"
"2016-01-22",27,"Watch Me","Silento"
"2016-01-22",28,"Perfect","One Direction"
"2016-01-22",29,"Me, Myself & I","G-Eazy x Bebe Rexha"
"2016-01-22",30,"Say It","Tory Lanez"
"2016-01-22",31,"Lean On","Major Lazer X DJ Snake Featuring MO"
"2016-01-22",32,"My House","Flo Rida"
"2016-01-22",33,"Hide Away","Daya"
"2016-01-22",34,"Break Up In A Small Town","Sam Hunt"
"2016-01-22",35,"Trap Queen","Fetty Wap"
"2016-01-22",36,"See You Again","Wiz Khalifa Featuring Charlie Puth"
"2016-01-22",37,"One Call Away","Charlie Puth"
"2016-01-22",38,"Stand By You","Rachel Platten"
"2016-01-22",39,"Down In The DM","Yo Gotti Featuring Nicki Minaj"
"2016-01-22",40,"No Role Modelz","J. Cole"
"2016-01-22",41,"When We Were Young","Adele"
"2016-01-22",42,"Hands To Myself","Selena Gomez"
"2016-01-22",43,"Again","Fetty Wap"
"2016-01-22",44,"Exchange","Bryson Tiller"
"2016-01-22",45,"Locked Away","R. City Featuring Adam Levine"
"2016-01-22",46,"Out Of The Woods","RE- ENTRY"
"2016-01-22",47,"Where Ya At","RE- ENTRY"
"2016-01-22",48,"Irresistible","Taylor Swift"
"2016-01-22",49,"Where Are U Now","Future Featuring Drake"
"2016-01-22",50,"Focus","Fall Out Boy"
"2016-01-22",51,"Home Alone Tonight","Skrillex & Diplo With Justin Bieber"
"2016-01-22",52,"Adventure Of A Lifetime","Ariana Grande"
"2016-01-22",53,"Back To Sleep","Luke Bryan Featuring Karen Fairchild"
"2016-01-22",54,"Gonna Know We Were Here","Coldplay"
"2016-01-22",55,"Stay A Little Longer","Chris Brown"
"2016-01-22",56,"Back Up","Jason Aldean"
"2016-01-22",57,"I Love This Life","Brothers Osborne"
"2016-01-22",58,"I Got The Boy","DeJ Loaf Featuring Big Sean"
"2016-01-22",59,"Do It Like Me","LOCASH"
"2016-01-22",60,"Best Friend","Jana Kramer"
"2016-01-22",61,"Used To Love You","DLOW"
"2016-01-22",62,"Good To Be Alive (Hallelujah)","Young Thug"
"2016-01-22",63,"Big Rings","Gwen Stefani"
"2016-01-22",64,"New Americana","Andy Grammer"
"2016-01-22",65,"WTF (Where They From)","Drake & Future"
"2016-01-22",66,"Get Ugly","Halsey"
"2016-01-22",67,"I'll Show You","Missy Elliott Featuring Pharrell Williams"
"2016-01-22",68,"The Fix","Jason Derulo"
"2016-01-22",69,"Backroad Song","Justin Bieber"
"2016-01-22",70,"Downtown","Nelly Featuring Jeremih"
"2016-01-22",71,"Beautiful Drug","Granger Smith"
"2016-01-22",72,"Gonna","Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
"2016-01-22",73,"Dessert","Zac Brown Band"
"2016-01-22",74,"Break On Me.","Blake Shelton"
"2016-01-22",75,"Dibs","Dawin"
"2016-01-22",76,"Heartbeat","Keith Urban"
"2016-01-22",77,"$ave Dat Money","Kelsea Ballerini"
"2016-01-22",78,"Right Hand","NEW"
"2016-01-22",79,"Top Of The World","NEW"
"2016-01-22",80,"Sorry Not Sorry","Carrie Underwood"
"2016-01-22",81,"Oui","Lil Dicky Featuring Fetty Wap & Rich Homie Quan"
"2016-01-22",82,"Lay It All On Me","Drake"
"2016-01-22",83,"Really Really","Tim McGraw"
"2016-01-22",84,"Mr. Misunderstood","Bryson Tiller"
"2016-01-22",85,"Come Get Her","NEW"
"2016-01-22",86,"Watch Out","NEW"
"2016-01-22",87,"Sugar","Jeremih"
"2016-01-22",88,"Hollow","Rudimental Featuring Ed Sheeran"
"2016-01-22",89,"Play No Games","Kevin Gates"
"2016-01-22",90,"Let It Go","Eric Church"
"2016-01-22",91,"Confession","Rae Sremmurd"
"2016-01-22",92,"We Went","2 Chainz"
"2016-01-22",93,"2 Phones","NEW"
"2016-01-22",94,"RGF Island","NEW"
"2016-01-22",95,"Smoke Break","Robin Schulz Featuring Francesco Yates"
"2016-01-22",96,"Ginza","Tori Kelly"
"2016-01-22",97,"Nobody To Blame","Big Sean Featuring Chris Brown & Ty Dolla $ign"
"2016-01-22",98,"You Should Be Here","James Bay"
"2016-01-22",99,"Blase","Florida Georgia Line"
"2016-01-22",100,"Tennessee Whiskey","Randy Houser"
"2016-01-29",1,"Sorry","Justin Bieber"
"2016-01-29",2,"Hello","Adele"
"2016-01-29",3,"Love Yourself","Justin Bieber"
"2016-01-29",4,"Stressed Out","Twenty One Pilots"
"2016-01-29",5,"Same Old Love","Selena Gomez"
"2016-01-29",6,"Here","Alessia Cara"
"2016-01-29",7,"Hotline Bling","Drake"
"2016-01-29",8,"Stitches","Shawn Mendes"
"2016-01-29",9,"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend"
"2016-01-29",10,"What Do You Mean?","Justin Bieber"
"2016-01-29",11,"Roses","The Chainsmokers Featuring Rozes"
"2016-01-29",12,"Jumpman","Drake & Future"
"2016-01-29",13,"Don't","Bryson Tiller"
"2016-01-29",14,"The Hills","The Weeknd"
"2016-01-29",15,"In The Night","The Weeknd"
"2016-01-29",16,"White Iverson","Post Malone"
"2016-01-29",17,"Antidote","Travis Scott"
"2016-01-29",18,"679","Fetty Wap Featuring Remy Boyz"
"2016-01-29",19,"Me, Myself & I","G-Eazy x Bebe Rexha"
"2016-01-29",20,"I Know What You Did Last Summer","Shawn Mendes & Camila Cabello"
"2016-01-29",21,"On My Mind","Ellie Goulding"
"2016-01-29",22,"Cake By The Ocean","DNCE"
"2016-01-29",23,"My House","Flo Rida"
"2016-01-29",24,"Die A Happy Man","Thomas Rhett"
"2016-01-29",25,"Ex's & Oh's","Elle King"
"2016-01-29",26,"Say It","Tory Lanez"
"2016-01-29",27,"Can't Feel My Face","The Weeknd"
"2016-01-29",28,"Wildest Dreams","Taylor Swift"
"2016-01-29",29,"Watch Me","Silento"
"2016-01-29",30,"Confident","Demi Lovato"
"2016-01-29",31,"Hide Away","Daya"
"2016-01-29",32,"Lean On","Major Lazer X DJ Snake Featuring MO"
"2016-01-29",33,"Break Up In A Small Town","Sam Hunt"
"2016-01-29",34,"One Call Away","Charlie Puth"
"2016-01-29",35,"Perfect","One Direction"
"2016-01-29",36,"Down In The DM","Yo Gotti Featuring Nicki Minaj"
"2016-01-29",37,"Hands To Myself","Selena Gomez"
"2016-01-29",38,"See You Again","Wiz Khalifa Featuring Charlie Puth"
"2016-01-29",39,"Trap Queen","Fetty Wap"
"2016-01-29",40,"Lazarus","NEW"
"2016-01-29",41,"When We Were Young","NEW"
"2016-01-29",42,"Space Oddity","David Bowie"
"2016-01-29",43,"No Role Modelz","Adele"
"2016-01-29",44,"Exchange","RE- ENTRY"
"2016-01-29",45,"Under Pressure","RE- ENTRY"
"2016-01-29",46,"Stand By You","David Bowie"
"2016-01-29",47,"Again","J. Cole"
"2016-01-29",48,"Home Alone Tonight","Bryson Tiller"
"2016-01-29",49,"Locked Away","RE- ENTRY"
"2016-01-29",50,"Adventure Of A Lifetime","RE- ENTRY"
"2016-01-29",51,"Back To Sleep","Queen & David Bowie"
"2016-01-29",52,"Best Friend","Rachel Platten"
"2016-01-29",53,"Focus","Fetty Wap"
"2016-01-29",54,"Stay A Little Longer","Luke Bryan Featuring Karen Fairchild"
"2016-01-29",55,"Out Of The Woods","R. City Featuring Adam Levine"
"2016-01-29",56,"I Got The Boy","Coldplay"
"2016-01-29",57,"Irresistible","Chris Brown"
"2016-01-29",58,"Do It Like Me","Young Thug"
"2016-01-29",59,"I Love This Life","Ariana Grande"
"2016-01-29",60,"Back Up","Brothers Osborne"
"2016-01-29",61,"Gonna Know We Were Here","Taylor Swift"
"2016-01-29",62,"Get Ugly","Jana Kramer"
"2016-01-29",63,"Big Rings","Fall Out Boy"
"2016-01-29",64,"Oui","DLOW"
"2016-01-29",65,"Backroad Song","LOCASH"
"2016-01-29",66,"The Fix","DeJ Loaf Featuring Big Sean"
"2016-01-29",67,"I'll Show You","Jason Aldean"
"2016-01-29",68,"Sugar","Jason Derulo"
"2016-01-29",69,"Beautiful Drug","Drake & Future"
"2016-01-29",70,"Heartbeat","Jeremih"
"2016-01-29",71,"2 Phones","Granger Smith"
"2016-01-29",72,"Break On Me.","Nelly Featuring Jeremih"
"2016-01-29",73,"WTF (Where They From)","Justin Bieber"
"2016-01-29",74,"Sorry Not Sorry","Robin Schulz Featuring Francesco Yates"
"2016-01-29",75,"Dibs","Zac Brown Band"
"2016-01-29",76,"New Americana","Carrie Underwood"
"2016-01-29",77,"$ave Dat Money","Kevin Gates"
"2016-01-29",78,"Blackstar","Keith Urban"
"2016-01-29",79,"Dessert","Missy Elliott Featuring Pharrell Williams"
"2016-01-29",80,"Used To Love You","Bryson Tiller"
"2016-01-29",81,"Good To Be Alive (Hallelujah)","Kelsea Ballerini"
"2016-01-29",82,"You Should Be Here","Halsey"
"2016-01-29",83,"Really Really","Lil Dicky Featuring Fetty Wap & Rich Homie Quan"
"2016-01-29",84,"Confession","NEW"
"2016-01-29",85,"Watch Out","NEW"
"2016-01-29",86,"Mr. Misunderstood","David Bowie"
"2016-01-29",87,"Let It Go","Dawin"
"2016-01-29",88,"Lay It All On Me","Gwen Stefani"
"2016-01-29",89,"Play No Games","Andy Grammer"
"2016-01-29",90,"Hollow","Cole Swindell"
