"date","rank","song","artist"
"1963-01-01",52,"He's A Rebel","The Crystals"
"1963-01-01",53,"Hey Paula","Paul and Paula"
"1963-01-01",54,"Lovesick Blues","Frank Ifield"
"1963-01-01",55,"That's Life (That's Tough)","Gabriel And The Angels"
"1963-01-01",56,"The Ballad Of Jed Clampett","Flatt & Scruggs"
"1963-01-01",57,"My Wife Can't Cook","Lonnie Russ"
"1963-01-01",58,"My Coloring Book","Sandy Stewart"
"1963-01-01",59,"You Threw A Lucky Punch","Gene Chandler"
"1963-01-01",60,"All Alone Am I","Brenda Lee"
"1963-01-01",61,"Strange I Know","The Marvelettes"
"1963-01-01",62,"Spanish Lace","Gene McDaniels"
"1963-01-01",63,"The Cinnamon Cinder (It's A Very Nice Dance)","The Pastel Six"
"1963-01-01",64,"Java","Floyd Cramer"
"1963-01-01",65,"You're Gonna Need Me","Barbara Lynn"
"1963-01-01",66,"Shake Sherry","The Contours"
"1963-01-01",67,"From A Jack To A King","Ned Miller"
"1963-01-01",68,"Shake Me I Rattle (Squeeze Me I Cry)","Marion Worth"
"1963-01-01",69,"I May Not Live To See Tomorrow","Brian Hyland"
"1963-01-01",70,"Cast Your Fate To The Wind","Vince Guaraldi Trio"
"1963-01-01",71,"Walk Right In","NEW"
"1963-01-01",72,"Fly Me To The Moon - Bossa Nova","NEW"
"1963-01-01",73,"Me And My Shadow","The Rooftop Singers"
"1963-01-01",74,"He's Sure The Boy I Love","Joe Harnell And His Orchestra"
"1963-01-01",75,"I'm A Woman","Frank Sinatra & Sammy Davis Jr."
"1963-01-01",76,"Wild Weekend","The Crystals"
"1963-01-01",77,"Rainbow At Midnight","NEW"
"1963-01-01",78,"Little Town Flirt","NEW"
"1963-01-01",79,"Call On Me","Peggy Lee"
"1963-01-01",80,"Echo","The Rebels"
"1963-01-01",81,"All About My Girl","Jimmie Rodgers"
"1963-01-01",82,"Molly","Del Shannon"
"1963-01-01",83,"Bossa Nova U.S.A.","NEW"
"1963-01-01",84,"I Need You","NEW"
"1963-01-01",85,"Little Tin Soldier","Bobby Bland"
"1963-01-01",86,"Darkest Street In Town","The Emotions"
"1963-01-01",87,"Proud","NEW"
"1963-01-01",88,"Red Pepper I","NEW"
"1963-01-01",89,"Gonna Raise A Rukus Tonight","Jimmy McGriff"
"1963-01-01",90,"Al Di La","Bobby Goldsboro"
"1963-01-01",91,"The Gypsy Cried","NEW"
"1963-01-01",92,"Every Day I Have To Cry","NEW"
"1963-01-01",93,"Trouble In Mind","The Dave Brubeck Quartet"
"1963-01-01",94,"I Will Live My Life For You","Rick Nelson"
"1963-01-01",95,"Jellybread","The Toy Dolls"
"1963-01-01",96,"Sam's Song","NEW"
"1963-01-01",97,"The (Bossa Nova) Bird","NEW"
"1963-01-01",98,"Mama Didn't Lie","Jimmy Clanton"
"1963-01-01",99,"How Much Is That Doggie In The Window","NEW"
"1963-01-01",100,"Let Me Entertain You","NEW"
"1963-01-08",1,"Go Away Little Girl","Steve Lawrence"
"1963-01-08",2,"Telstar","The Tornadoes"
"1963-01-08",3,"Limbo Rock","Chubby Checker"
"1963-01-08",4,"Hotel Happiness","Brook Benton"
"1963-01-08",5,"Pepino The Italian Mouse","Lou Monte"
"1963-01-08",6,"Tell Him","The Exciters"
"1963-01-08",7,"The Night Has A Thousand Eyes","Bobby Vee"
"1963-01-08",8,"Zip-A-Dee Doo-Dah","Bob B. Soxx And The Blue Jeans"
"1963-01-08",9,"Two Lovers","Mary Wells"
"1963-01-08",10,"My Dad","Paul Petersen"
"1963-01-08",11,"Big Girls Don't Cry","The 4 Seasons"
"1963-01-08",12,"Bobby's Girl","Marcie Blane"
"1963-01-08",13,"Return To Sender","Elvis Presley With The Jordanaires"
"1963-01-08",14,"It's Up To You","Rick Nelson"
"1963-01-08",15,"You Are My Sunshine","Ray Charles"
"1963-01-08",16,"Up On The Roof","The Drifters"
"1963-01-08",17,"I Saw Linda Yesterday","Dickey Lee"
"1963-01-08",18,"The Lonely Bull (El Solo Torro)","Herb Alpert And Tijuana Brass"
"1963-01-08",19,"Loop De Loop","Johnny Thunder"
"1963-01-08",20,"Half Heaven - Half Heartache","Gene Pitney"
"1963-01-08",21,"Everybody Loves A Lover","The Shirelles"
"1963-01-08",22,"Wiggle Wobble","Les Cooper and the Soul Rockers"
"1963-01-08",23,"Release Me","Esther Phillips ""Little Esther"""
"1963-01-08",24,"Shutters And Boards","Jerry Wallace"
"1963-01-08",25,"Dear Lonely Hearts","Nat King Cole"
"1963-01-08",26,"Chains","The Cookies"
"1963-01-08",27,"Love Came To Me","Dion"
"1963-01-08",28,"Don't Make Me Over","Dionne Warwick"
"1963-01-08",29,"Keep Your Hands Off My Baby","Little Eva"
"1963-01-08",30,"Hey Paula","Paul and Paula"
"1963-01-08",31,"Don't Hang Up","The Orlons"
"1963-01-08",32,"Remember Then","The Earls"
"1963-01-08",33,"You've Really Got A Hold On Me","The Miracles"
"1963-01-08",34,"Trouble Is My Middle Name","Bobby Vinton"
"1963-01-08",35,"Walk Right In","The Rooftop Singers"
"1963-01-08",36,"See See Rider","LaVern Baker"
"1963-01-08",37,"I'm Gonna' Be Warm This Winter","Connie Francis"
"1963-01-08",38,"My Coloring Book","Kitty Kallen"
"1963-01-08",39,"Monsters' Holiday","Bobby ""Boris"" Pickett And The Crypt-Kickers"
"1963-01-08",40,"Let's Kiss And Make Up","Bobby Vinton"
"1963-01-08",41,"Ride!","Dee Dee Sharp"
"1963-01-08",42,"My Coloring Book","Sandy Stewart"
"1963-01-08",43,"Some Kinda Fun","Chris Montez"
"1963-01-08",44,"Ruby Ann","Marty Robbins"
"1963-01-08",45,"(Dance With The) Guitar Man","Duane Eddy and the Rebelettes"
"1963-01-08",46,"The Love Of A Boy","Timi Yuro"
"1963-01-08",47,"Your Cheating Heart","Ray Charles"
"1963-01-08",48,"Let's Go (pony)","The Routers"
"1963-01-08",49,"The Cinnamon Cinder (It's A Very Nice Dance)","The Pastel Six"
"1963-01-08",50,"Desafinado","Stan Getz / Charlie Byrd"
"1963-01-08",51,"From A Jack To A King","Ned Miller"
"1963-01-08",52,"Lovesick Blues","Frank Ifield"
"1963-01-08",53,"Little Town Flirt","Del Shannon"
"1963-01-08",54,"The Ballad Of Jed Clampett","Flatt & Scruggs"
"1963-01-08",55,"Coney Island Baby","The Excellents"
"1963-01-08",56,"Ten Little Indians","The Beach Boys"
"1963-01-08",57,"He's Sure The Boy I Love","The Crystals"
"1963-01-08",58,"That's Life (That's Tough)","Gabriel And The Angels"
"1963-01-08",59,"Strange I Know","The Marvelettes"
"1963-01-08",60,"Comin' Home Baby","Mel Torme"
"1963-01-08",61,"Shake Sherry","The Contours"
"1963-01-08",62,"Java","Floyd Cramer"
"1963-01-08",63,"Shake Me I Rattle (Squeeze Me I Cry)","Marion Worth"
"1963-01-08",64,"My Wife Can't Cook","Lonnie Russ"
"1963-01-08",65,"You're Gonna Need Me","Barbara Lynn"
"1963-01-08",66,"Fly Me To The Moon - Bossa Nova","Joe Harnell And His Orchestra"
"1963-01-08",67,"Wild Weekend","The Rebels"
"1963-01-08",68,"I'm A Woman","Peggy Lee"
"1963-01-08",69,"You Threw A Lucky Punch","Gene Chandler"
"1963-01-08",70,"Cast Your Fate To The Wind","Vince Guaraldi Trio"
"1963-01-08",71,"Proud","Johnny Crawford"
"1963-01-08",72,"All About My Girl","Jimmy McGriff"
"1963-01-08",73,"Molly","Bobby Goldsboro"
"1963-01-08",74,"Call On Me","Bobby Bland"
"1963-01-08",75,"Mama Didn't Lie","Jan Bradley"
"1963-01-08",76,"Echo","The Emotions"
"1963-01-08",77,"Chicken Feed","NEW"
"1963-01-08",78,"Red Pepper I","NEW"
"1963-01-08",79,"Would It Make Any Difference To You","Bent Fabric and His Piano"
"1963-01-08",80,"Rhythm Of The Rain","Roosevelt Fountain And Pens Of Rhythm"
"1963-01-08",81,"Darkest Street In Town","NEW"
"1963-01-08",82,"Jellybread","NEW"
"1963-01-08",83,"The Gypsy Cried","Etta James"
"1963-01-08",84,"Every Day I Have To Cry","NEW"
"1963-01-08",85,"Little Tin Soldier","NEW"
"1963-01-08",86,"Trouble In Mind","The Cascades"
"1963-01-08",87,"What To Do With Laurie","Jimmy Clanton"
"1963-01-08",88,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)","Booker T. & The MG's"
"1963-01-08",89,"Willie Can","Lou Christie"
"1963-01-08",90,"I Wanna Be Around","Steve Alaimo"
"1963-01-08",91,"Look At Me","The Toy Dolls"
"1963-01-08",92,"How Much Is That Doggie In The Window","Aretha Franklin"
"1963-01-08",93,"Big Boat","RE- ENTRY"
"1963-01-08",94,"I Will Live My Life For You","RE- ENTRY"
"1963-01-08",95,"Someone Somewhere","Mike Clifford"
"1963-01-08",96,"Hitch Hike","NEW"
"1963-01-08",97,"Slop Time","NEW"
"1963-01-08",98,"The Popeye Waddle","The Alley Cats"
"1963-01-08",99,"Let Me Go The Right Way","NEW"
"1963-01-08",100,"Walk Right In","NEW"
"1963-01-15",1,"Go Away Little Girl","Steve Lawrence"
"1963-01-15",2,"Telstar","The Tornadoes"
"1963-01-15",3,"Hotel Happiness","Brook Benton"
"1963-01-15",4,"Tell Him","The Exciters"
"1963-01-15",5,"The Night Has A Thousand Eyes","Bobby Vee"
"1963-01-15",6,"Limbo Rock","Chubby Checker"
"1963-01-15",7,"Two Lovers","Mary Wells"
"1963-01-15",8,"My Dad","Paul Petersen"
"1963-01-15",9,"Pepino The Italian Mouse","Lou Monte"
"1963-01-15",10,"Hey Paula","Paul and Paula"
"1963-01-15",11,"Walk Right In","The Rooftop Singers"
"1963-01-15",12,"It's Up To You","Rick Nelson"
"1963-01-15",13,"Up On The Roof","The Drifters"
"1963-01-15",14,"I Saw Linda Yesterday","Dickey Lee"
"1963-01-15",15,"Zip-A-Dee Doo-Dah","Bob B. Soxx And The Blue Jeans"
"1963-01-15",16,"Loop De Loop","Johnny Thunder"
"1963-01-15",17,"Half Heaven - Half Heartache","Gene Pitney"
"1963-01-15",18,"Big Girls Don't Cry","The 4 Seasons"
"1963-01-15",19,"Bobby's Girl","Marcie Blane"
"1963-01-15",20,"Everybody Loves A Lover","The Shirelles"
"1963-01-15",21,"Return To Sender","Elvis Presley With The Jordanaires"
"1963-01-15",22,"You Are My Sunshine","Ray Charles"
"1963-01-15",23,"I'm Gonna' Be Warm This Winter","Connie Francis"
"1963-01-15",24,"Shutters And Boards","Jerry Wallace"
"1963-01-15",25,"Remember Then","The Earls"
"1963-01-15",26,"Don't Make Me Over","Dionne Warwick"
"1963-01-15",27,"My Coloring Book","Kitty Kallen"
"1963-01-15",28,"You've Really Got A Hold On Me","The Miracles"
"1963-01-15",29,"Wiggle Wobble","Les Cooper and the Soul Rockers"
"1963-01-15",30,"The Lonely Bull (El Solo Torro)","Herb Alpert And Tijuana Brass"
"1963-01-15",31,"Release Me","Esther Phillips ""Little Esther"""
"1963-01-15",32,"My Coloring Book","Sandy Stewart"
"1963-01-15",33,"Trouble Is My Middle Name","Bobby Vinton"
"1963-01-15",34,"See See Rider","LaVern Baker"
"1963-01-15",35,"Chains","The Cookies"
"1963-01-15",36,"The Cinnamon Cinder (It's A Very Nice Dance)","The Pastel Six"
"1963-01-15",37,"Love Came To Me","Dion"
"1963-01-15",38,"Let's Kiss And Make Up","Bobby Vinton"
"1963-01-15",39,"Dear Lonely Hearts","Nat King Cole"
"1963-01-15",40,"He's Sure The Boy I Love","The Crystals"
"1963-01-15",41,"From A Jack To A King","Ned Miller"
"1963-01-15",42,"Little Town Flirt","Del Shannon"
"1963-01-15",43,"Some Kinda Fun","Chris Montez"
"1963-01-15",44,"The Love Of A Boy","Timi Yuro"
"1963-01-15",45,"Keep Your Hands Off My Baby","Little Eva"
"1963-01-15",46,"Lovesick Blues","Frank Ifield"
"1963-01-15",47,"Don't Hang Up","The Orlons"
"1963-01-15",48,"Let's Go (pony)","The Routers"
"1963-01-15",49,"Fly Me To The Moon - Bossa Nova","Joe Harnell And His Orchestra"
"1963-01-15",50,"Shake Me I Rattle (Squeeze Me I Cry)","Marion Worth"
"1963-01-15",51,"Proud","Johnny Crawford"
"1963-01-15",52,"Wild Weekend","The Rebels"
"1963-01-15",53,"The Ballad Of Jed Clampett","Flatt & Scruggs"
"1963-01-15",54,"Shake Sherry","The Contours"
"1963-01-15",55,"Java","Floyd Cramer"
"1963-01-15",56,"Strange I Know","The Marvelettes"
"1963-01-15",57,"Ruby Ann","Marty Robbins"
"1963-01-15",58,"(Dance With The) Guitar Man","Duane Eddy and the Rebelettes"
"1963-01-15",59,"Ten Little Indians","The Beach Boys"
"1963-01-15",60,"Cast Your Fate To The Wind","Vince Guaraldi Trio"
"1963-01-15",61,"I'm A Woman","Peggy Lee"
"1963-01-15",62,"Mama Didn't Lie","Jan Bradley"
"1963-01-15",63,"My Wife Can't Cook","Lonnie Russ"
"1963-01-15",64,"That's Life (That's Tough)","Gabriel And The Angels"
"1963-01-15",65,"Rhythm Of The Rain","The Cascades"
"1963-01-15",66,"Love (Makes the World Go 'round)","NEW"
"1963-01-15",67,"Coney Island Baby","NEW"
"1963-01-15",68,"Would It Make Any Difference To You","Paul Anka"
"1963-01-15",69,"Ruby Baby","The Excellents"
"1963-01-15",70,"Chicken Feed","Etta James"
"1963-01-15",71,"Molly","NEW"
"1963-01-15",72,"Call On Me","NEW"
"1963-01-15",73,"The Gypsy Cried","Dion"
"1963-01-15",74,"Every Day I Have To Cry","Bent Fabric and His Piano"
"1963-01-15",75,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)","Bobby Goldsboro"
"1963-01-15",76,"All About My Girl","Bobby Bland"
"1963-01-15",77,"You're Gonna Need Me","Lou Christie"
"1963-01-15",78,"Settle Down (Goin' Down That Highway)","Steve Alaimo"
"1963-01-15",79,"What To Do With Laurie","The Alley Cats"
"1963-01-15",80,"Darkest Street In Town","Jimmy McGriff"
"1963-01-15",81,"That's The Way Love Is","Barbara Lynn"
"1963-01-15",82,"Blame It On The Bossa Nova","NEW"
"1963-01-15",83,"Willie Can","NEW"
"1963-01-15",84,"Little Tin Soldier","Peter, Paul & Mary"
"1963-01-15",85,"The Popeye Waddle","Mike Clifford"
"1963-01-15",86,"I Wanna Be Around","Jimmy Clanton"
"1963-01-15",87,"You're The Reason I'm Living","NEW"
"1963-01-15",88,"Jellybread","NEW"
"1963-01-15",89,"How Much Is That Doggie In The Window","Bobby Bland"
"1963-01-15",90,"Hitch Hike","NEW"
"1963-01-15",91,"Look At Me","NEW"
"1963-01-15",92,"I Will Live My Life For You","Eydie Gorme"
"1963-01-15",93,"Let Me Go The Right Way","Sue Thompson"
"1963-01-15",94,"Al Di La","The Toy Dolls"
"1963-01-15",95,"Red Pepper I","Don Covay"
"1963-01-15",96,"Who Stole The Keeshka?","Tony Bennett"
"1963-01-15",97,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)","NEW"
"1963-01-15",98,"Walk Right In","NEW"
"1963-01-15",99,"Oo-La-La-Limbo","Bobby Darin"
"1963-01-15",100,"The Lone Teen Ranger","Booker T. & The MG's"
"1963-01-22",1,"Walk Right In","The Rooftop Singers"
"1963-01-22",2,"Hey Paula","Paul and Paula"
"1963-01-22",3,"Go Away Little Girl","Steve Lawrence"
"1963-01-22",4,"Tell Him","The Exciters"
"1963-01-22",5,"The Night Has A Thousand Eyes","Bobby Vee"
"1963-01-22",6,"My Dad","Paul Petersen"
"1963-01-22",7,"Two Lovers","Mary Wells"
"1963-01-22",8,"Telstar","The Tornadoes"
"1963-01-22",9,"It's Up To You","Rick Nelson"
"1963-01-22",10,"Limbo Rock","Chubby Checker"
"1963-01-22",11,"Up On The Roof","The Drifters"
"1963-01-22",12,"Hotel Happiness","Brook Benton"
"1963-01-22",13,"Loop De Loop","Johnny Thunder"
"1963-01-22",14,"I Saw Linda Yesterday","Dickey Lee"
"1963-01-22",15,"Half Heaven - Half Heartache","Gene Pitney"
"1963-01-22",16,"Pepino The Italian Mouse","Lou Monte"
"1963-01-22",17,"You've Really Got A Hold On Me","The Miracles"
"1963-01-22",18,"I'm Gonna' Be Warm This Winter","Connie Francis"
"1963-01-22",19,"Everybody Loves A Lover","The Shirelles"
"1963-01-22",20,"Zip-A-Dee Doo-Dah","Bob B. Soxx And The Blue Jeans"
"1963-01-22",21,"Don't Make Me Over","Dionne Warwick"
"1963-01-22",22,"Bobby's Girl","Marcie Blane"
"1963-01-22",23,"My Coloring Book","Kitty Kallen"
"1963-01-22",24,"Remember Then","The Earls"
"1963-01-22",25,"My Coloring Book","Sandy Stewart"
"1963-01-22",26,"Shutters And Boards","Jerry Wallace"
"1963-01-22",27,"Big Girls Don't Cry","The 4 Seasons"
"1963-01-22",28,"From A Jack To A King","Ned Miller"
"1963-01-22",29,"The Cinnamon Cinder (It's A Very Nice Dance)","The Pastel Six"
"1963-01-22",30,"Little Town Flirt","Del Shannon"
"1963-01-22",31,"Ruby Baby","Dion"
"1963-01-22",32,"He's Sure The Boy I Love","The Crystals"
"1963-01-22",33,"Fly Me To The Moon - Bossa Nova","Joe Harnell And His Orchestra"
"1963-01-22",34,"Return To Sender","Elvis Presley With The Jordanaires"
"1963-01-22",35,"Rhythm Of The Rain","The Cascades"
"1963-01-22",36,"Proud","Johnny Crawford"
"1963-01-22",37,"Wiggle Wobble","Les Cooper and the Soul Rockers"
"1963-01-22",38,"Wild Weekend","The Rebels"
"1963-01-22",39,"You Are My Sunshine","Ray Charles"
"1963-01-22",40,"Walk Like A Man","NEW"
"1963-01-22",41,"Trouble Is My Middle Name","NEW"
"1963-01-22",42,"See See Rider","The 4 Seasons"
"1963-01-22",43,"Shake Me I Rattle (Squeeze Me I Cry)","Bobby Vinton"
"1963-01-22",44,"Lovesick Blues","LaVern Baker"
"1963-01-22",45,"Let's Kiss And Make Up","Marion Worth"
"1963-01-22",46,"Some Kinda Fun","Frank Ifield"
"1963-01-22",47,"Mama Didn't Lie","Bobby Vinton"
"1963-01-22",48,"Chains","Chris Montez"
"1963-01-22",49,"Strange I Know","Jan Bradley"
"1963-01-22",50,"The Lonely Bull (El Solo Torro)","The Cookies"
"1963-01-22",51,"The Ballad Of Jed Clampett","The Marvelettes"
"1963-01-22",52,"Java","Herb Alpert And Tijuana Brass"
"1963-01-22",53,"Shake Sherry","Flatt & Scruggs"
"1963-01-22",54,"Love (Makes the World Go 'round)","Floyd Cramer"
"1963-01-22",55,"Cast Your Fate To The Wind","The Contours"
"1963-01-22",56,"You're The Reason I'm Living","Paul Anka"
"1963-01-22",57,"Let's Go (pony)","Vince Guaraldi Trio"
"1963-01-22",58,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)","Bobby Darin"
"1963-01-22",59,"Release Me","The Routers"
"1963-01-22",60,"Call On Me","The Alley Cats"
"1963-01-22",61,"I'm A Woman","Esther Phillips ""Little Esther"""
"1963-01-22",62,"The Gypsy Cried","Bobby Bland"
"1963-01-22",63,"Send Me Some Lovin'","Peggy Lee"
"1963-01-22",64,"Every Day I Have To Cry","Lou Christie"
"1963-01-22",65,"Would It Make Any Difference To You","NEW"
"1963-01-22",66,"She'll Never Know","NEW"
"1963-01-22",67,"Blame It On The Bossa Nova","Sam Cooke"
"1963-01-22",68,"What To Do With Laurie","Steve Alaimo"
"1963-01-22",69,"Chicken Feed","Etta James"
"1963-01-22",70,"Molly","NEW"
"1963-01-22",71,"How Much Is That Doggie In The Window","NEW"
"1963-01-22",72,"Settle Down (Goin' Down That Highway)","Brenda Lee"
"1963-01-22",73,"Your Used To Be","Eydie Gorme"
"1963-01-22",74,"My Wife Can't Cook","Mike Clifford"
"1963-01-22",75,"I Wanna Be Around","Bent Fabric and His Piano"
"1963-01-22",76,"All About My Girl","Bobby Goldsboro"
"1963-01-22",77,"Darkest Street In Town","Baby Jane & The Rockabyes"
"1963-01-22",78,"The Popeye Waddle","Peter, Paul & Mary"
"1963-01-22",79,"Willie Can","NEW"
"1963-01-22",80,"That's The Way Love Is","NEW"
"1963-01-22",81,"What Will My Mary Say","Brenda Lee"
"1963-01-22",82,"Days Of Wine And Roses","Lonnie Russ"
"1963-01-22",83,"Hitch Hike","Tony Bennett"
"1963-01-22",84,"The End Of The World","Jimmy McGriff"
"1963-01-22",85,"Who Stole The Keeshka?","Jimmy Clanton"
"1963-01-22",86,"Big Wide World","Don Covay"
"1963-01-22",87,"Jellybread","Sue Thompson"
"1963-01-22",88,"Walk Right In","Bobby Bland"
"1963-01-22",89,"Leavin' On Your Mind","NEW"
"1963-01-22",90,"I Will Live My Life For You","NEW"
"1963-01-22",91,"The Same Old Hurt","Johnny Mathis"
"1963-01-22",92,"Al Di La","NEW"
"1963-01-22",93,"Let Me Go The Right Way","NEW"
"1963-01-22",94,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)","Henry Mancini And His Orchestra"
"1963-01-22",95,"As Long As She Needs Me","Marvin Gaye"
"1963-01-22",96,"Greenback Dollar","NEW"
"1963-01-22",97,"The Lone Teen Ranger","NEW"
"1963-01-22",98,"I'd Rather Be Here In Your Arms","Skeeter Davis"
"1963-01-22",99,"Oo-La-La-Limbo","The Matys Bros."
"1963-01-22",100,"Meditation (Meditacao)","NEW"
"1963-01-29",1,"Walk Right In","The Rooftop Singers"
"1963-01-29",2,"Hey Paula","Paul and Paula"
"1963-01-29",3,"The Night Has A Thousand Eyes","Bobby Vee"
"1963-01-29",4,"Go Away Little Girl","Steve Lawrence"
"1963-01-29",5,"Loop De Loop","Johnny Thunder"
"1963-01-29",6,"It's Up To You","Rick Nelson"
"1963-01-29",7,"Up On The Roof","The Drifters"
"1963-01-29",8,"Tell Him","The Exciters"
"1963-01-29",9,"Two Lovers","Mary Wells"
"1963-01-29",10,"My Dad","Paul Petersen"
"1963-01-29",11,"You've Really Got A Hold On Me","The Miracles"
"1963-01-29",12,"Ruby Baby","Dion"
"1963-01-29",13,"Half Heaven - Half Heartache","Gene Pitney"
"1963-01-29",14,"I Saw Linda Yesterday","Dickey Lee"
"1963-01-29",15,"Walk Like A Man","The 4 Seasons"
"1963-01-29",16,"From A Jack To A King","Ned Miller"
"1963-01-29",17,"Telstar","The Tornadoes"
"1963-01-29",18,"My Coloring Book","Kitty Kallen"
"1963-01-29",19,"Rhythm Of The Rain","The Cascades"
"1963-01-29",20,"My Coloring Book","Sandy Stewart"
"1963-01-29",21,"Don't Make Me Over","Dionne Warwick"
"1963-01-29",22,"Hotel Happiness","Brook Benton"
"1963-01-29",23,"I'm Gonna' Be Warm This Winter","Connie Francis"
"1963-01-29",24,"Everybody Loves A Lover","The Shirelles"
"1963-01-29",25,"The Cinnamon Cinder (It's A Very Nice Dance)","The Pastel Six"
"1963-01-29",26,"Little Town Flirt","Del Shannon"
"1963-01-29",27,"He's Sure The Boy I Love","The Crystals"
"1963-01-29",28,"Fly Me To The Moon - Bossa Nova","Joe Harnell And His Orchestra"
"1963-01-29",29,"Limbo Rock","Chubby Checker"
"1963-01-29",30,"You're The Reason I'm Living","Bobby Darin"
"1963-01-29",31,"Pepino The Italian Mouse","Lou Monte"
"1963-01-29",32,"Proud","Johnny Crawford"
"1963-01-29",33,"Shutters And Boards","Jerry Wallace"
"1963-01-29",34,"Remember Then","The Earls"
"1963-01-29",35,"Wild Weekend","The Rebels"
"1963-01-29",36,"Mama Didn't Lie","Jan Bradley"
"1963-01-29",37,"Zip-A-Dee Doo-Dah","Bob B. Soxx And The Blue Jeans"
"1963-01-29",38,"Send Me Some Lovin'","Sam Cooke"
"1963-01-29",39,"Bobby's Girl","Marcie Blane"
"1963-01-29",40,"Call On Me","Bobby Bland"
"1963-01-29",41,"Love (Makes the World Go 'round)","Paul Anka"
"1963-01-29",42,"Shake Me I Rattle (Squeeze Me I Cry)","Marion Worth"
"1963-01-29",43,"Big Girls Don't Cry","The 4 Seasons"
"1963-01-29",44,"Cast Your Fate To The Wind","Vince Guaraldi Trio"
"1963-01-29",45,"Wiggle Wobble","Les Cooper and the Soul Rockers"
"1963-01-29",46,"The Ballad Of Jed Clampett","Flatt & Scruggs"
"1963-01-29",47,"Blame It On The Bossa Nova","Eydie Gorme"
"1963-01-29",48,"See See Rider","LaVern Baker"
"1963-01-29",49,"Java","Floyd Cramer"
"1963-01-29",50,"Shake Sherry","The Contours"
"1963-01-29",51,"Return To Sender","Elvis Presley With The Jordanaires"
"1963-01-29",52,"Strange I Know","The Marvelettes"
"1963-01-29",53,"Lovesick Blues","Frank Ifield"
"1963-01-29",54,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)","The Alley Cats"
"1963-01-29",55,"Some Kinda Fun","Chris Montez"
