"date","rank","song","artist"
"1959-01-08",45,"That Old Black Magic","Louis Prima And Keely Smith"
"1959-01-08",46,"May You Always","The McGuire Sisters"
"1959-01-08",47,"It's Just About Time","Johnny Cash And The Tennessee Two"
"1959-01-08",48,"Try Me","James Brown And The Famous Flames"
"1959-01-08",49,"Blue Hawaii","Billy Vaughn And His Orchestra"
"1959-01-08",50,"Teasin'","Quaker City Boys"
"1959-01-08",51,"Don't Pity Me","Dion & The Belmonts"
"1959-01-08",52,"Let's Love","Johnny Mathis"
"1959-01-08",53,"Pledging My Love","Roy Hamilton"
"1959-01-08",54,"La Bamba","Ritchie Valens"
"1959-01-08",55,"Wiggle, Wiggle","The Accents"
"1959-01-08",56,"Turvy II","Cozy Cole"
"1959-01-08",57,"Big Bopper's Wedding","Big Bopper"
"1959-01-08",58,"It's All In The Game","Tommy Edwards"
"1959-01-08",59,"Topsy II","Cozy Cole"
"1959-01-08",60,"Come Prima","Tony Dallara"
"1959-01-08",61,"The Little Space Girl","Jesse Lee Turner"
"1959-01-08",62,"You Are Beautiful","Johnny Mathis"
"1959-01-08",63,"Don't You Know Yockomo","Huey ""piano"" Smith With His Clowns"
"1959-01-08",64,"The Bluebird, The Buzzard & The Oriole","Bobby Day"
"1959-01-08",65,"The World Outside","The Four Coins"
"1959-01-08",66,"The Girl On Page 44","The Four Lads"
"1959-01-08",67,"Chantilly Lace","Big Bopper"
"1959-01-08",68,"The End","Earl Grant"
"1959-01-08",69,"The Children's Marching Song (Nick Nack Taddy Whack)","NEW"
"1959-01-08",70,"Jingle Bell Rock","NEW"
"1959-01-08",71,"(I Wanna) Dance With The Teacher","Cyril Stapleton And His Orchestra"
"1959-01-08",72,"Tall Paul","Bobby Helms"
"1959-01-08",73,"The Children's Marching Song (Nick Nack Paddy Whack)","The Olympics"
"1959-01-08",74,"Yellow Bird","Annette With The Afterbeats"
"1959-01-08",75,"The One Rose (That's Left In My Heart)","NEW"
"1959-01-08",76,"Teach Me Tonight Cha Cha","NEW"
"1959-01-08",77,"Walking Along","Mitch Miller and his ""Sing Along With Mitch"" Chorus"
"1959-01-08",78,"I Talk To The Trees","The Mills Brothers"
"1959-01-08",79,"I'm A Man","Teresa Brewer"
"1959-01-08",80,"Come Prima (Koma Preema)","The DeCastro Sisters"
"1959-01-08",81,"Funny","The Diamonds"
"1959-01-08",82,"Pretty Girls Everywhere","Edmundo Ros and His Orchestra"
"1959-01-08",83,"Trust In Me","NEW"
"1959-01-08",84,"The Fool And The Angel","NEW"
"1959-01-08",85,"Dreamy Eyes","Fabian"
"1959-01-08",86,"Tea For Two Cha Cha","Polly Bergen"
"1959-01-08",87,"Heartbeat","Jesse Belvin"
"1959-01-08",88,"That's Why I Cry","Eugene Church and The Fellows"
"1959-01-08",89,"Gazachstahagen","NEW"
"1959-01-08",90,"Petite Fleur (Little Flower)","NEW"
"1959-01-08",91,"The Worryin' Kind","Patti Page"
"1959-01-08",92,"Good Rockin' Tonight","Bobby Helms"
"1959-01-08",93,"Hideaway","Johnny Tillotson"
"1959-01-08",94,"Need You","The Tommy Dorsey Orchestra"
"1959-01-08",95,"O' Falling Star","Buddy Holly"
"1959-01-08",96,"Nola","Buddy Knox"
"1959-01-08",97,"With The Wind And The Rain In Your Hair","The Wild-Cats"
"1959-01-08",98,"Raspberries, Strawberries","NEW"
"1959-01-08",99,"You Can't Get To Heaven On Roller Skates","NEW"
"1959-01-08",100,"It's Only The Beginning","Chris Barber's Jazz Band"
"1959-01-15",1,"Smoke Gets In Your Eyes","The Platters"
"1959-01-15",2,"My Happiness","Connie Francis"
"1959-01-15",3,"The Chipmunk Song","The Chipmunks With David Seville"
"1959-01-15",4,"Donna","Ritchie Valens"
"1959-01-15",5,"16 Candles","The Crests"
"1959-01-15",6,"A Lover's Question","Clyde McPhatter"
"1959-01-15",7,"Gotta Travel On","Billy Grammer"
"1959-01-15",8,"Whole Lotta Loving","Fats Domino"
"1959-01-15",9,"Stagger Lee","Lloyd Price"
"1959-01-15",10,"To Know Him, Is To Love Him","The Teddy Bears"
"1959-01-15",11,"Problems","The Everly Brothers"
"1959-01-15",12,"Lonely Teardrops","Jackie Wilson"
"1959-01-15",13,"One Night","Elvis Presley"
"1959-01-15",14,"Lonesome Town","Ricky Nelson"
"1959-01-15",15,"Goodbye Baby","Jack Scott"
"1959-01-15",16,"Manhattan Spiritual","Reg Owen & His Orchestra"
"1959-01-15",17,"The All American Boy","Bill Parsons"
"1959-01-15",18,"Tom Dooley","The Kingston Trio"
"1959-01-15",19,"Bimbombey","Jimmie Rodgers"
"1959-01-15",20,"Beep Beep","The Playmates"
"1959-01-15",21,"The Diary","Neil Sedaka"
"1959-01-15",22,"I Got Stung","Elvis Presley"
"1959-01-15",23,"The Little Drummer Boy","The Harry Simeone Chorale"
"1959-01-15",24,"(All of a Sudden) My Heart Sings","Paul Anka"
"1959-01-15",25,"Lucky Ladybug","Billy & Lillie"
"1959-01-15",26,"Nobody But You","Dee Clark"
"1959-01-15",27,"May You Always","The McGuire Sisters"
"1959-01-15",28,"Peek-A-Boo","The Cadillacs"
"1959-01-15",29,"Queen Of The Hop","Bobby Darin"
"1959-01-15",30,"The Hawaiian Wedding Song (Ke Kali Nei Au)","Andy Williams"
"1959-01-15",31,"Love You Most Of All","Sam Cooke"
"1959-01-15",32,"Philadelphia U.S.A.","The Nu Tornados"
"1959-01-15",33,"La Bamba","Ritchie Valens"
"1959-01-15",34,"Peter Gunn","Ray Anthony and His Orchestra"
"1959-01-15",35,"I Cried A Tear","LaVern Baker"
"1959-01-15",36,"It's Only Make Believe","Conway Twitty"
"1959-01-15",37,"Red River Rose","The Ames Brothers"
"1959-01-15",38,"I'll Wait For You","Frankie Avalon"
"1959-01-15",39,"Rocka-Conga","The Applejacks"
"1959-01-15",40,"The Children's Marching Song (Nick Nack Taddy Whack)","Cyril Stapleton And His Orchestra"
"1959-01-15",41,"C'mon Everybody","Eddie Cochran"
"1959-01-15",42,"Love Is All We Need","Tommy Edwards"
"1959-01-15",43,"Tall Paul","Annette With The Afterbeats"
"1959-01-15",44,"The Wedding","June Valli"
"1959-01-15",45,"Teasin'","Quaker City Boys"
"1959-01-15",46,"The Little Space Girl","Jesse Lee Turner"
"1959-01-15",47,"Poor Boy","The Royaltones"
"1959-01-15",48,"I Got A Feeling","Ricky Nelson"
"1959-01-15",49,"Let's Love","Johnny Mathis"
"1959-01-15",50,"With The Wind And The Rain In Your Hair","Pat Boone"
"1959-01-15",51,"Wiggle, Wiggle","The Accents"
"1959-01-15",52,"Blue Hawaii","Billy Vaughn And His Orchestra"
"1959-01-15",53,"Don't Pity Me","Dion & The Belmonts"
"1959-01-15",54,"The Children's Marching Song (Nick Nack Paddy Whack)","Mitch Miller and his ""Sing Along With Mitch"" Chorus"
"1959-01-15",55,"That Old Black Magic","Louis Prima And Keely Smith"
"1959-01-15",56,"I'm A Man","Fabian"
"1959-01-15",57,"It's Just About Time","Johnny Cash And The Tennessee Two"
"1959-01-15",58,"Don't You Know Yockomo","Huey ""piano"" Smith With His Clowns"
"1959-01-15",59,"The Bluebird, The Buzzard & The Oriole","Bobby Day"
"1959-01-15",60,"You Are Beautiful","Johnny Mathis"
"1959-01-15",61,"Try Me","James Brown And The Famous Flames"
"1959-01-15",62,"Trust In Me","Patti Page"
"1959-01-15",63,"The Teen Commandments","Paul Anka-Geo. Hamilton IV-Johnny Nash"
"1959-01-15",64,"Pretty Girls Everywhere","Eugene Church and The Fellows"
"1959-01-15",65,"The Girl On Page 44","The Four Lads"
"1959-01-15",66,"Big Bopper's Wedding","Big Bopper"
"1959-01-15",67,"Cannonball","Duane Eddy His Twangy Guitar And The Rebels"
"1959-01-15",68,"Petite Fleur (Little Flower)","Chris Barber's Jazz Band"
"1959-01-15",69,"It's Only The Beginning","The Kalin Twins"
"1959-01-15",70,"Yellow Bird","The Mills Brothers"
"1959-01-15",71,"Don't Take Your Guns To Town","NEW"
"1959-01-15",72,"The Worryin' Kind","NEW"
"1959-01-15",73,"Save My Soul","Johnny Cash"
"1959-01-15",74,"Dreamy Eyes","Tommy Sands And The Raiders"
"1959-01-15",75,"Pledging My Love","RE- ENTRY"
"1959-01-15",76,"Teach Me Tonight Cha Cha","RE- ENTRY"
"1959-01-15",77,"The End","Jack Scott"
"1959-01-15",78,"Gazachstahagen","Johnny Tillotson"
"1959-01-15",79,"Turvy II","Roy Hamilton"
"1959-01-15",80,"Good Rockin' Tonight","The DeCastro Sisters"
"1959-01-15",81,"The One Rose (That's Left In My Heart)","Earl Grant"
"1959-01-15",82,"Heartbeat","The Wild-Cats"
"1959-01-15",83,"O' Falling Star","Cozy Cole"
"1959-01-15",84,"Raspberries, Strawberries","Pat Boone"
"1959-01-15",85,"Teasable, Pleasable You","Teresa Brewer"
"1959-01-15",86,"Lovers Never Say Goodbye","Buddy Holly"
"1959-01-15",87,"I Talk To The Trees","The Four Knights"
"1959-01-15",88,"The World Outside","The Kingston Trio"
"1959-01-15",89,"The Lonely One","NEW"
"1959-01-15",90,"Chantilly Lace","NEW"
"1959-01-15",91,"(I Wanna) Dance With The Teacher","Buddy Knox"
"1959-01-15",92,"Come Prima (Koma Preema)","NEW"
"1959-01-15",93,"I'll Sail My Ship Alone","NEW"
"1959-01-15",94,"Matilda","The Flamingos"
"1959-01-15",95,"Here I Stand","Edmundo Ros and His Orchestra"
"1959-01-15",96,"My Man","The Four Coins"
"1959-01-15",97,"There Must Be A Way","NEW"
"1959-01-15",98,"Funny","NEW"
"1959-01-15",99,"Come Prima","Duane Eddy His Twangy Guitar And The Rebels"
"1959-01-15",100,"Who Cares","Big Bopper"
"1959-01-22",1,"Smoke Gets In Your Eyes","The Platters"
"1959-01-22",2,"My Happiness","Connie Francis"
"1959-01-22",3,"Donna","Ritchie Valens"
"1959-01-22",4,"16 Candles","The Crests"
"1959-01-22",5,"Stagger Lee","Lloyd Price"
"1959-01-22",6,"Gotta Travel On","Billy Grammer"
"1959-01-22",7,"A Lover's Question","Clyde McPhatter"
"1959-01-22",8,"Lonely Teardrops","Jackie Wilson"
"1959-01-22",9,"Goodbye Baby","Jack Scott"
"1959-01-22",10,"Whole Lotta Loving","Fats Domino"
"1959-01-22",11,"May You Always","The McGuire Sisters"
"1959-01-22",12,"The All American Boy","Bill Parsons"
"1959-01-22",13,"Manhattan Spiritual","Reg Owen & His Orchestra"
"1959-01-22",14,"Lucky Ladybug","Billy & Lillie"
"1959-01-22",15,"The Chipmunk Song","The Chipmunks With David Seville"
"1959-01-22",16,"Lonesome Town","Ricky Nelson"
"1959-01-22",17,"One Night","Elvis Presley"
"1959-01-22",18,"To Know Him, Is To Love Him","The Teddy Bears"
"1959-01-22",19,"The Diary","Neil Sedaka"
"1959-01-22",20,"(All of a Sudden) My Heart Sings","Paul Anka"
"1959-01-22",21,"Problems","The Everly Brothers"
"1959-01-22",22,"Peter Gunn","Ray Anthony and His Orchestra"
"1959-01-22",23,"The Hawaiian Wedding Song (Ke Kali Nei Au)","Andy Williams"
"1959-01-22",24,"Tom Dooley","The Kingston Trio"
"1959-01-22",25,"Bimbombey","Jimmie Rodgers"
"1959-01-22",26,"The Little Drummer Boy","The Harry Simeone Chorale"
"1959-01-22",27,"I Cried A Tear","LaVern Baker"
"1959-01-22",28,"Nobody But You","Dee Clark"
"1959-01-22",29,"Beep Beep","The Playmates"
"1959-01-22",30,"The Children's Marching Song (Nick Nack Taddy Whack)","Cyril Stapleton And His Orchestra"
"1959-01-22",31,"I Got Stung","Elvis Presley"
"1959-01-22",32,"Love You Most Of All","Sam Cooke"
"1959-01-22",33,"La Bamba","Ritchie Valens"
"1959-01-22",34,"With The Wind And The Rain In Your Hair","Pat Boone"
"1959-01-22",35,"The Children's Marching Song (Nick Nack Paddy Whack)","Mitch Miller and his ""Sing Along With Mitch"" Chorus"
"1959-01-22",36,"The Little Space Girl","Jesse Lee Turner"
"1959-01-22",37,"Red River Rose","The Ames Brothers"
"1959-01-22",38,"Rocka-Conga","The Applejacks"
"1959-01-22",39,"Teasin'","Quaker City Boys"
"1959-01-22",40,"Queen Of The Hop","Bobby Darin"
"1959-01-22",41,"Tall Paul","Annette With The Afterbeats"
"1959-01-22",42,"I'll Wait For You","Frankie Avalon"
"1959-01-22",43,"Blue Hawaii","Billy Vaughn And His Orchestra"
"1959-01-22",44,"Peek-A-Boo","The Cadillacs"
"1959-01-22",45,"I'm A Man","Fabian"
"1959-01-22",46,"Love Is All We Need","Tommy Edwards"
"1959-01-22",47,"Don't Pity Me","Dion & The Belmonts"
"1959-01-22",48,"Let's Love","Johnny Mathis"
"1959-01-22",49,"Don't Take Your Guns To Town","Johnny Cash"
"1959-01-22",50,"Petite Fleur (Little Flower)","Chris Barber's Jazz Band"
"1959-01-22",51,"C'mon Everybody","Eddie Cochran"
"1959-01-22",52,"The Girl On Page 44","The Four Lads"
"1959-01-22",53,"Trust In Me","Patti Page"
"1959-01-22",54,"The Bluebird, The Buzzard & The Oriole","Bobby Day"
"1959-01-22",55,"Try Me","James Brown And The Famous Flames"
"1959-01-22",56,"Don't You Know Yockomo","Huey ""piano"" Smith With His Clowns"
"1959-01-22",57,"It's Only The Beginning","The Kalin Twins"
"1959-01-22",58,"Pretty Girls Everywhere","Eugene Church and The Fellows"
"1959-01-22",59,"Poor Boy","The Royaltones"
"1959-01-22",60,"You Are Beautiful","Johnny Mathis"
"1959-01-22",61,"Lovers Never Say Goodbye","The Flamingos"
"1959-01-22",62,"The Lonely One","Duane Eddy His Twangy Guitar And The Rebels"
"1959-01-22",63,"Dreamy Eyes","Johnny Tillotson"
"1959-01-22",64,"Ambrose (Part Five)","NEW"
"1959-01-22",65,"It's Only Make Believe","NEW"
"1959-01-22",66,"Philadelphia U.S.A.","Linda Laurie"
"1959-01-22",67,"Wiggle, Wiggle","Conway Twitty"
"1959-01-22",68,"That Old Black Magic","The Nu Tornados"
"1959-01-22",69,"The Worryin' Kind","The Accents"
"1959-01-22",70,"The Wedding","Louis Prima And Keely Smith"
"1959-01-22",71,"I Got A Feeling","Tommy Sands And The Raiders"
"1959-01-22",72,"The Shag (Is Totally Cool)","June Valli"
"1959-01-22",73,"Gazachstahagen","Ricky Nelson"
"1959-01-22",74,"Yellow Bird","NEW"
"1959-01-22",75,"Pledging My Love","NEW"
"1959-01-22",76,"Raspberries, Strawberries","Billy Graves"
"1959-01-22",77,"I Talk To The Trees","The Wild-Cats"
"1959-01-22",78,"Save My Soul","The Mills Brothers"
"1959-01-22",79,"Good Rockin' Tonight","Roy Hamilton"
"1959-01-22",80,"Here I Stand","The Kingston Trio"
"1959-01-22",81,"The One Rose (That's Left In My Heart)","Edmundo Ros and His Orchestra"
"1959-01-22",82,"First Anniversary","Jack Scott"
"1959-01-22",83,"It's Just About Time","Pat Boone"
"1959-01-22",84,"I Got A Wife","Wade Flemons and the Newcomers"
"1959-01-22",85,"O' Falling Star","Teresa Brewer"
"1959-01-22",86,"Teach Me Tonight Cha Cha","NEW"
"1959-01-22",87,"There Must Be A Way","NEW"
"1959-01-22",88,"I've Had It","Cathy Carr"
"1959-01-22",89,"She Say (Oom Dooby Doom)","Johnny Cash And The Tennessee Two"
"1959-01-22",90,"Who Cares","NEW"
"1959-01-22",91,"Teasable, Pleasable You","NEW"
"1959-01-22",92,"It's Just A Matter Of Time","The Mark IV"
"1959-01-22",93,"Matilda","The Four Knights"
"1959-01-22",94,"Alright, Okay, You Win","The DeCastro Sisters"
"1959-01-22",95,"Wicked Ruby","Joni James"
"1959-01-22",96,"Evening Rain","NEW"
"1959-01-22",97,"Plain Jane","NEW"
"1959-01-22",98,"Raw-Hide","The Bell Notes"
"1959-01-22",99,"The Story Of My Love","NEW"
"1959-01-22",100,"Tragedy","NEW"
"1959-01-29",1,"Smoke Gets In Your Eyes","The Platters"
"1959-01-29",2,"The All American Boy","Bill Parsons"
"1959-01-29",3,"Donna","Ritchie Valens"
"1959-01-29",4,"16 Candles","The Crests"
"1959-01-29",5,"Stagger Lee","Lloyd Price"
"1959-01-29",6,"My Happiness","Connie Francis"
"1959-01-29",7,"Gotta Travel On","Billy Grammer"
"1959-01-29",8,"Lonely Teardrops","Jackie Wilson"
"1959-01-29",9,"A Lover's Question","Clyde McPhatter"
"1959-01-29",10,"Goodbye Baby","Jack Scott"
"1959-01-29",11,"Manhattan Spiritual","Reg Owen & His Orchestra"
"1959-01-29",12,"Whole Lotta Loving","Fats Domino"
"1959-01-29",13,"Tall Paul","Annette With The Afterbeats"
"1959-01-29",14,"The Diary","Neil Sedaka"
"1959-01-29",15,"(All of a Sudden) My Heart Sings","Paul Anka"
"1959-01-29",16,"The Hawaiian Wedding Song (Ke Kali Nei Au)","Andy Williams"
"1959-01-29",17,"May You Always","The McGuire Sisters"
"1959-01-29",18,"Peter Gunn","Ray Anthony and His Orchestra"
"1959-01-29",19,"I Cried A Tear","LaVern Baker"
"1959-01-29",20,"The Children's Marching Song (Nick Nack Taddy Whack)","Cyril Stapleton And His Orchestra"
"1959-01-29",21,"Nobody But You","Dee Clark"
"1959-01-29",22,"La Bamba","Ritchie Valens"
"1959-01-29",23,"The Chipmunk Song","The Chipmunks With David Seville"
"1959-01-29",24,"To Know Him, Is To Love Him","The Teddy Bears"
"1959-01-29",25,"Lucky Ladybug","Billy & Lillie"
"1959-01-29",26,"The Little Space Girl","Jesse Lee Turner"
"1959-01-29",27,"Bimbombey","Jimmie Rodgers"
"1959-01-29",28,"One Night","Elvis Presley"
"1959-01-29",29,"The Children's Marching Song (Nick Nack Paddy Whack)","Mitch Miller and his ""Sing Along With Mitch"" Chorus"
"1959-01-29",30,"Lonesome Town","Ricky Nelson"
"1959-01-29",31,"With The Wind And The Rain In Your Hair","Pat Boone"
"1959-01-29",32,"Problems","The Everly Brothers"
"1959-01-29",33,"Tom Dooley","The Kingston Trio"
"1959-01-29",34,"The Lonely One","Duane Eddy His Twangy Guitar And The Rebels"
"1959-01-29",35,"Petite Fleur (Little Flower)","Chris Barber's Jazz Band"
"1959-01-29",36,"The Little Drummer Boy","The Harry Simeone Chorale"
"1959-01-29",37,"Blue Hawaii","Billy Vaughn And His Orchestra"
"1959-01-29",38,"I'm A Man","Fabian"
"1959-01-29",39,"Don't Take Your Guns To Town","Johnny Cash"
"1959-01-29",40,"Red River Rose","The Ames Brothers"
"1959-01-29",41,"Love You Most Of All","Sam Cooke"
"1959-01-29",42,"Teasin'","Quaker City Boys"
"1959-01-29",43,"Trust In Me","Patti Page"
"1959-01-29",44,"Let's Love","Johnny Mathis"
"1959-01-29",45,"I Got A Wife","The Mark IV"
"1959-01-29",46,"I Got Stung","Elvis Presley"
"1959-01-29",47,"Rocka-Conga","The Applejacks"
"1959-01-29",48,"Beep Beep","The Playmates"
"1959-01-29",49,"Don't Pity Me","Dion & The Belmonts"
"1959-01-29",50,"Try Me","James Brown And The Famous Flames"
"1959-01-29",51,"C'mon Everybody","Eddie Cochran"
"1959-01-29",52,"She Say (Oom Dooby Doom)","The Diamonds"
"1959-01-29",53,"Pretty Girls Everywhere","Eugene Church and The Fellows"
"1959-01-29",54,"Lovers Never Say Goodbye","The Flamingos"
