"date","rank","song","artist"
"1996-01-01",67,"When Love & Hate Collide","Sarah McLachlan"
"1996-01-01",68,"Come With Me","Def Leppard"
"1996-01-01",69,"Macarena (Bayside Boys Mix)","Shai"
"1996-01-01",70,"I Miss You (Come Back Home) (From ""New York Undercover"")","Los Del Rio"
"1996-01-01",71,"Sexual Healing","Monifah"
"1996-01-01",72,"Throw Your Hands Up","Max-A-Million"
"1996-01-01",73,"Hooked On You","L.V."
"1996-01-01",74,"(If You're Not In It For Love) I'm Outta Here!/The Woman In Me","Silk"
"1996-01-01",75,"Hurricane","Shania Twain"
"1996-01-01",76,"Incarcerated Scarfaces/Ice Cream","The Click"
"1996-01-01",77,"It Matters To Me","Raekwon"
"1996-01-01",78,"Just A Girl","Faith Hill"
"1996-01-01",79,"Runnin'","No Doubt"
"1996-01-01",80,"Ain't Nuthin' But A She Thing","The Pharcyde"
"1996-01-01",81,"Boom Boom Boom","Salt-N-Pepa"
"1996-01-01",82,"Magic Carpet Ride","The Outhere Brothers"
"1996-01-01",83,"Rosealia","The Mighty Dub Katz"
"1996-01-01",84,"Fast Life","Better Than Ezra"
"1996-01-01",85,"Throw Your Set In The Air","Kool G Rap"
"1996-01-01",86,"Where Do U Want Me To Put It","Cypress Hill"
"1996-01-01",87,"Fu-Gee-La","NEW"
"1996-01-01",88,"A Mover La Colita","NEW"
"1996-01-01",89,"Solitude","Solo"
"1996-01-01",90,"Sentimental","Fugees"
"1996-01-01",91,"We've Got It Goin' On","Artie The 1 Man Party"
"1996-01-01",92,"Automatic Lover (Call For Love)","Edwin McCain"
"1996-01-01",93,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")","Deborah Cox"
"1996-01-01",94,"Can't Be Really Gone","Backstreet Boys"
"1996-01-01",95,"Sometimes I Miss You So Much (Dedicated To The Christ Consciousness)","Real McCoy"
"1996-01-01",96,"The Riddler (From ""Batman Forever"")","L.B.C. Crew Feat. Tray D & South Sentrell"
"1996-01-01",97,"1st Of Tha Month","NEW"
"1996-01-01",98,"You Put A Move On My Heart","NEW"
"1996-01-01",99,"East Side Rendezvous","Tim McGraw"
"1996-01-01",100,"Cold World","P.M. Dawn"
"1996-01-08",1,"One Sweet Day","Mariah Carey & Boyz II Men"
"1996-01-08",2,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")","Whitney Houston"
"1996-01-08",3,"Hey Lover","LL Cool J"
"1996-01-08",4,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V."
"1996-01-08",5,"Diggin' On You","TLC"
"1996-01-08",6,"Breakfast At Tiffany's","Deep Blue Something"
"1996-01-08",7,"Fantasy","Mariah Carey"
"1996-01-08",8,"Before You Walk Out Of My Life/Like This And Like That","Monica"
"1996-01-08",9,"Name","Goo Goo Dolls"
"1996-01-08",10,"Missing","Everything But The Girl"
"1996-01-08",11,"You'll See","Madonna"
"1996-01-08",12,"One Of Us","Joan Osborne"
"1996-01-08",13,"Runaway","Janet Jackson"
"1996-01-08",14,"You Remind Me Of Something","R. Kelly"
"1996-01-08",15,"Free As A Bird","The Beatles"
"1996-01-08",16,"I Got Id/Long Road","Pearl Jam"
"1996-01-08",17,"Beautiful Life","Ace Of Base"
"1996-01-08",18,"Tell Me","Groove Theory"
"1996-01-08",19,"Tonite's Tha Night","Kris Kross"
"1996-01-08",20,"Anything","Faith Evans"
"1996-01-08",21,"Soon As I Get Home","Take That"
"1996-01-08",22,"Back For Good","Hootie & The Blowfish"
"1996-01-08",23,"Only Wanna Be With You","Coolio"
"1996-01-08",24,"Too Hot","La Bouche"
"1996-01-08",25,"Be My Lover","Sophie B. Hawkins"
"1996-01-08",26,"As I Lay Me Down","Hootie & The Blowfish"
"1996-01-08",27,"Time","The Smashing Pumpkins"
"1996-01-08",28,"Bullet With Butterfly Wings","Seal"
"1996-01-08",29,"Kiss From A Rose","Planet Soul"
"1996-01-08",30,"Set U Free","Jodeci"
"1996-01-08",31,"Love U 4 Life","Brandy"
"1996-01-08",32,"Sittin' Up In My Room (From ""Waiting To Exhale"")","Natalie Merchant"
"1996-01-08",33,"Carnival","Del Amitri"
"1996-01-08",34,"Roll To Me","Selena"
"1996-01-08",35,"Dreaming Of You","Xscape"
"1996-01-08",36,"Who Can I Run To","Total"
"1996-01-08",37,"No One Else","The Tony Rich Project"
"1996-01-08",38,"Nobody Knows","Collective Soul"
"1996-01-08",39,"The World I Know","Folk Implosion"
"1996-01-08",40,"Natural One (From ""Kids"")","Natalie Merchant"
"1996-01-08",41,"Wonder","Blues Traveler"
"1996-01-08",42,"Run-Around","Blues Traveler"
"1996-01-08",43,"Hook","Elton John"
"1996-01-08",44,"Blessed","Eazy-E"
"1996-01-08",45,"Just Tah Let U Know","Boyz II Men"
"1996-01-08",46,"I Remember","Meat Loaf"
"1996-01-08",47,"I'd Lie For You (And That's The Truth)","Collective Soul"
"1996-01-08",48,"December","TLC"
"1996-01-08",49,"Waterfalls","Big Mountain"
"1996-01-08",50,"Get Together","Tha Dogg Pound Featuring Michel'le"
"1996-01-08",51,"Let's Play House","Immature (Featuring Smooth)"
"1996-01-08",52,"We Got It","D'Angelo"
"1996-01-08",53,"Cruisin'","Goodie Mob"
"1996-01-08",54,"Cell Therapy","L.A.D."
"1996-01-08",55,"Ridin' Low","The Rembrandts"
"1996-01-08",56,"I'll Be There For You/This House Is Not A Home","Blahzay Blahzay"
"1996-01-08",57,"Danger","Bush"
"1996-01-08",58,"Comedown","Michael Jackson"
"1996-01-08",59,"You Are Not Alone","Jon B"
"1996-01-08",60,"Pretty Girl","Brandy"
"1996-01-08",61,"Brokenhearted","Bone Thugs-N-Harmony"
"1996-01-08",62,"East 1999","Lisa Loeb & Nine Stories"
"1996-01-08",63,"Do You Sleep?","Def Leppard"
"1996-01-08",64,"When Love & Hate Collide","Terry Ellis"
"1996-01-08",65,"Where Ever You Are","Shai"
"1996-01-08",66,"Come With Me","Monifah"
"1996-01-08",67,"I Miss You (Come Back Home) (From ""New York Undercover"")","Sarah McLachlan"
"1996-01-08",68,"I Will Remember You","L.V."
"1996-01-08",69,"Throw Your Hands Up","NEW"
"1996-01-08",70,"Visions Of A Sunset (From ""Mr. Holland's Opus"")","NEW"
"1996-01-08",71,"Macarena (Bayside Boys Mix)","Shawn Stockman"
"1996-01-08",72,"Hooked On You","Los Del Rio"
"1996-01-08",73,"Just A Girl","Silk"
"1996-01-08",74,"(If You're Not In It For Love) I'm Outta Here!/The Woman In Me","No Doubt"
"1996-01-08",75,"Hurricane","Shania Twain"
"1996-01-08",76,"Sexual Healing","The Click"
"1996-01-08",77,"It Matters To Me","Max-A-Million"
"1996-01-08",78,"Incarcerated Scarfaces/Ice Cream","Faith Hill"
"1996-01-08",79,"Ain't Nuthin' But A She Thing","Raekwon"
"1996-01-08",80,"Runnin'","Salt-N-Pepa"
"1996-01-08",81,"Throw Your Set In The Air","The Pharcyde"
"1996-01-08",82,"Rosealia","Cypress Hill"
"1996-01-08",83,"Magic Carpet Ride","Better Than Ezra"
"1996-01-08",84,"Where Do U Want Me To Put It","The Mighty Dub Katz"
"1996-01-08",85,"Fu-Gee-La","Solo"
"1996-01-08",86,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")","Fugees"
"1996-01-08",87,"Can't Be Really Gone","L.B.C. Crew Feat. Tray D & South Sentrell"
"1996-01-08",88,"Boom Boom Boom","Tim McGraw"
"1996-01-08",89,"Automatic Lover (Call For Love)","The Outhere Brothers"
"1996-01-08",90,"We've Got It Goin' On","Real McCoy"
"1996-01-08",91,"Sentimental","Backstreet Boys"
"1996-01-08",92,"Solitude","Deborah Cox"
"1996-01-08",93,"The Riddler (From ""Batman Forever"")","Edwin McCain"
"1996-01-08",94,"A Mover La Colita","Method Man"
"1996-01-08",95,"Fast Life","Artie The 1 Man Party"
"1996-01-08",96,"East Side Rendezvous","Kool G Rap"
"1996-01-08",97,"Sometimes I Miss You So Much (Dedicated To The Christ Consciousness)","Frost"
"1996-01-08",98,"You Put A Move On My Heart","P.M. Dawn"
"1996-01-08",99,"Celebration/Take Your Chance","Quincy Jones Introducing Tamia"
"1996-01-08",100,"Cold World","NEW"
"1996-01-15",1,"One Sweet Day","Mariah Carey & Boyz II Men"
"1996-01-15",2,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")","Whitney Houston"
"1996-01-15",3,"Hey Lover","LL Cool J"
"1996-01-15",4,"Missing","Everything But The Girl"
"1996-01-15",5,"Breakfast At Tiffany's","Deep Blue Something"
"1996-01-15",6,"Name","Goo Goo Dolls"
"1996-01-15",7,"Diggin' On You","TLC"
"1996-01-15",8,"One Of Us","Joan Osborne"
"1996-01-15",9,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V."
"1996-01-15",10,"You'll See","Madonna"
"1996-01-15",11,"Before You Walk Out Of My Life/Like This And Like That","Monica"
"1996-01-15",12,"Fantasy","Mariah Carey"
"1996-01-15",13,"Tell Me","Groove Theory"
"1996-01-15",14,"Runaway","Janet Jackson"
"1996-01-15",15,"Time","Hootie & The Blowfish"
"1996-01-15",16,"Be My Lover","La Bouche"
"1996-01-15",17,"Beautiful Life","Ace Of Base"
"1996-01-15",18,"Tonite's Tha Night","Kris Kross"
"1996-01-15",19,"Anything","Sophie B. Hawkins"
"1996-01-15",20,"As I Lay Me Down","Take That"
"1996-01-15",21,"Back For Good","The Tony Rich Project"
"1996-01-15",22,"Nobody Knows","R. Kelly"
"1996-01-15",23,"You Remind Me Of Something","Hootie & The Blowfish"
"1996-01-15",24,"Only Wanna Be With You","Pearl Jam"
"1996-01-15",25,"I Got Id/Long Road","Brandy"
"1996-01-15",26,"Sittin' Up In My Room (From ""Waiting To Exhale"")","Planet Soul"
"1996-01-15",27,"Set U Free","Del Amitri"
"1996-01-15",28,"Roll To Me","Seal"
"1996-01-15",29,"Kiss From A Rose","Natalie Merchant"
"1996-01-15",30,"Carnival","Collective Soul"
"1996-01-15",31,"The World I Know","The Beatles"
"1996-01-15",32,"Free As A Bird","Faith Evans"
"1996-01-15",33,"Soon As I Get Home","Natalie Merchant"
"1996-01-15",34,"Wonder","Selena"
"1996-01-15",35,"Dreaming Of You","The Smashing Pumpkins"
"1996-01-15",36,"Bullet With Butterfly Wings","Total"
"1996-01-15",37,"No One Else","Blues Traveler"
"1996-01-15",38,"Hook","Folk Implosion"
"1996-01-15",39,"Natural One (From ""Kids"")","Blues Traveler"
"1996-01-15",40,"Run-Around","Jodeci"
"1996-01-15",41,"Love U 4 Life","Elton John"
"1996-01-15",42,"Blessed","Xscape"
"1996-01-15",43,"Who Can I Run To","Collective Soul"
"1996-01-15",44,"December","Big Mountain"
"1996-01-15",45,"Get Together","Coolio"
"1996-01-15",46,"Too Hot","Tha Dogg Pound Featuring Michel'le"
"1996-01-15",47,"Let's Play House","TLC"
"1996-01-15",48,"Waterfalls","L.A.D."
"1996-01-15",49,"Ridin' Low","Meat Loaf"
"1996-01-15",50,"I'd Lie For You (And That's The Truth)","Immature (Featuring Smooth)"
"1996-01-15",51,"We Got It","The Rembrandts"
"1996-01-15",52,"I'll Be There For You/This House Is Not A Home","Eazy-E"
"1996-01-15",53,"Just Tah Let U Know","Boyz II Men"
"1996-01-15",54,"I Remember","Goodie Mob"
"1996-01-15",55,"Cell Therapy","Monifah"
"1996-01-15",56,"I Miss You (Come Back Home) (From ""New York Undercover"")","Shawn Stockman"
"1996-01-15",57,"Visions Of A Sunset (From ""Mr. Holland's Opus"")","Def Leppard"
"1996-01-15",58,"When Love & Hate Collide","NEW"
"1996-01-15",59,"Cumbersome","NEW"
"1996-01-15",60,"Danger","Seven Mary Three"
"1996-01-15",61,"Just A Girl","Blahzay Blahzay"
"1996-01-15",62,"Cruisin'","No Doubt"
"1996-01-15",63,"Where Ever You Are","D'Angelo"
"1996-01-15",64,"Come With Me","Terry Ellis"
"1996-01-15",65,"I Will Remember You","Shai"
"1996-01-15",66,"Sexual Healing","Sarah McLachlan"
"1996-01-15",67,"Do You Sleep?","Max-A-Million"
"1996-01-15",68,"Throw Your Hands Up","Lisa Loeb & Nine Stories"
"1996-01-15",69,"Hooked On You","L.V."
"1996-01-15",70,"Caught A Lite Sneeze","Silk"
"1996-01-15",71,"Incarcerated Scarfaces/Ice Cream","NEW"
"1996-01-15",72,"Fu-Gee-La","NEW"
"1996-01-15",73,"Where Do U Want Me To Put It","Tori Amos"
"1996-01-15",74,"Brokenhearted","Raekwon"
"1996-01-15",75,"Rosealia","Fugees"
"1996-01-15",76,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")","Solo"
"1996-01-15",77,"Hurricane","Brandy"
"1996-01-15",78,"(If You're Not In It For Love) I'm Outta Here!/The Woman In Me","Better Than Ezra"
"1996-01-15",79,"Solitude","L.B.C. Crew Feat. Tray D & South Sentrell"
"1996-01-15",80,"Magic Carpet Ride","The Click"
"1996-01-15",81,"East 1999","Shania Twain"
"1996-01-15",82,"Fast Life","Edwin McCain"
"1996-01-15",83,"We've Got It Goin' On","The Mighty Dub Katz"
"1996-01-15",84,"Automatic Lover (Call For Love)","Bone Thugs-N-Harmony"
"1996-01-15",85,"Boom Boom Boom","Kool G Rap"
"1996-01-15",86,"Runnin'","Backstreet Boys"
"1996-01-15",87,"It Matters To Me","Real McCoy"
"1996-01-15",88,"Ain't Nuthin' But A She Thing","The Outhere Brothers"
"1996-01-15",89,"A Mover La Colita","The Pharcyde"
"1996-01-15",90,"Stayin' Alive","Faith Hill"
"1996-01-15",91,"All Cried Out","Salt-N-Pepa"
"1996-01-15",92,"Energy","Artie The 1 Man Party"
"1996-01-15",93,"Throw Your Set In The Air","NEW"
"1996-01-15",94,"Sentimental","NEW"
"1996-01-15",95,"East Side Rendezvous","N-Trance"
"1996-01-15",96,"Can't Be Really Gone","NEW"
"1996-01-15",97,"Celebration/Take Your Chance","NEW"
"1996-01-15",98,"Sometimes I Miss You So Much (Dedicated To The Christ Consciousness)","Denine With Collage's Adam Marano"
"1996-01-15",99,"The Riddler (From ""Batman Forever"")","NEW"
"1996-01-15",100,"You Put A Move On My Heart","NEW"
"1996-01-22",1,"One Sweet Day","Mariah Carey & Boyz II Men"
"1996-01-22",2,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")","Whitney Houston"
"1996-01-22",3,"Missing","Everything But The Girl"
"1996-01-22",4,"Hey Lover","LL Cool J"
"1996-01-22",5,"Name","Goo Goo Dolls"
"1996-01-22",6,"One Of Us","Joan Osborne"
"1996-01-22",7,"Breakfast At Tiffany's","Deep Blue Something"
"1996-01-22",8,"You'll See","Madonna"
"1996-01-22",9,"Before You Walk Out Of My Life/Like This And Like That","Monica"
"1996-01-22",10,"Be My Lover","La Bouche"
"1996-01-22",11,"Diggin' On You","TLC"
"1996-01-22",12,"Nobody Knows","The Tony Rich Project"
"1996-01-22",13,"Fantasy","Mariah Carey"
"1996-01-22",14,"Time","Hootie & The Blowfish"
"1996-01-22",15,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V."
"1996-01-22",16,"Tell Me","Groove Theory"
"1996-01-22",17,"Tonite's Tha Night","Kris Kross"
"1996-01-22",18,"Anything","Sophie B. Hawkins"
"1996-01-22",19,"As I Lay Me Down","Brandy"
"1996-01-22",20,"Sittin' Up In My Room (From ""Waiting To Exhale"")","NEW"
"1996-01-22",21,"Wonderwall","NEW"
"1996-01-22",22,"Runaway","Oasis"
"1996-01-22",23,"The World I Know","Janet Jackson"
"1996-01-22",24,"Back For Good","Collective Soul"
"1996-01-22",25,"Roll To Me","Take That"
"1996-01-22",26,"Set U Free","Del Amitri"
"1996-01-22",27,"I Got Id/Long Road","Planet Soul"
"1996-01-22",28,"Only Wanna Be With You","Pearl Jam"
"1996-01-22",29,"Wonder","Hootie & The Blowfish"
"1996-01-22",30,"Beautiful Life","Natalie Merchant"
"1996-01-22",31,"Hook","Ace Of Base"
"1996-01-22",32,"Carnival","Blues Traveler"
"1996-01-22",33,"Natural One (From ""Kids"")","Natalie Merchant"
"1996-01-22",34,"Kiss From A Rose","Folk Implosion"
"1996-01-22",35,"You Remind Me Of Something","Seal"
"1996-01-22",36,"Run-Around","R. Kelly"
"1996-01-22",37,"No One Else","Blues Traveler"
"1996-01-22",38,"Soon As I Get Home","Total"
"1996-01-22",39,"Glycerine","Faith Evans"
"1996-01-22",40,"Bullet With Butterfly Wings","NEW"
"1996-01-22",41,"Dreaming Of You","NEW"
"1996-01-22",42,"Blessed","Bush"
"1996-01-22",43,"December","The Smashing Pumpkins"
"1996-01-22",44,"Get Together","Selena"
"1996-01-22",45,"Let's Play House","Elton John"
"1996-01-22",46,"Love U 4 Life","Collective Soul"
"1996-01-22",47,"Ridin' Low","Big Mountain"
"1996-01-22",48,"Cumbersome","Tha Dogg Pound Featuring Michel'le"
"1996-01-22",49,"Waterfalls","Jodeci"
"1996-01-22",50,"Fu-Gee-La","L.A.D."
"1996-01-22",51,"We Got It","Seven Mary Three"
"1996-01-22",52,"Who Can I Run To","TLC"
"1996-01-22",53,"Too Hot","Fugees"
"1996-01-22",54,"Visions Of A Sunset (From ""Mr. Holland's Opus"")","Immature (Featuring Smooth)"
"1996-01-22",55,"I'll Be There For You/This House Is Not A Home","Xscape"
"1996-01-22",56,"I Miss You (Come Back Home) (From ""New York Undercover"")","Coolio"
"1996-01-22",57,"Free As A Bird","Shawn Stockman"
"1996-01-22",58,"Just A Girl","The Rembrandts"
"1996-01-22",59,"Not Gon' Cry (From ""Waiting To Exhale"")","Monifah"
"1996-01-22",60,"Caught A Lite Sneeze","The Beatles"
"1996-01-22",61,"Cell Therapy","No Doubt"
"1996-01-22",62,"Just Tah Let U Know","NEW"
"1996-01-22",63,"Throw Your Hands Up","NEW"
"1996-01-22",64,"Feels So Good (Show Me Your Love)","Mary J. Blige"
"1996-01-22",65,"Danger","Tori Amos"
"1996-01-22",66,"Come With Me","Goodie Mob"
"1996-01-22",67,"When Love & Hate Collide","Eazy-E"
"1996-01-22",68,"I'd Lie For You (And That's The Truth)","L.V."
"1996-01-22",69,"I Will Remember You","NEW"
"1996-01-22",70,"Where Ever You Are","NEW"
"1996-01-22",71,"Cruisin'","Lina Santiago"
"1996-01-22",72,"Sexual Healing","Blahzay Blahzay"
"1996-01-22",73,"Where Do U Want Me To Put It","Shai"
"1996-01-22",74,"Stayin' Alive","Def Leppard"
"1996-01-22",75,"Hooked On You","Meat Loaf"
"1996-01-22",76,"Do You Sleep?","Sarah McLachlan"
"1996-01-22",77,"I Remember","Terry Ellis"
"1996-01-22",78,"Incarcerated Scarfaces/Ice Cream","D'Angelo"
"1996-01-22",79,"Solitude","Max-A-Million"
"1996-01-22",80,"It Matters To Me","Solo"
"1996-01-22",81,"Magic Carpet Ride","N-Trance"
"1996-01-22",82,"We've Got It Goin' On","Silk"
"1996-01-22",83,"Rosealia","Lisa Loeb & Nine Stories"
"1996-01-22",84,"Boom Boom Boom","Boyz II Men"
"1996-01-22",85,"All Cried Out","Raekwon"
"1996-01-22",86,"Automatic Lover (Call For Love)","Edwin McCain"
"1996-01-22",87,"Fast Life","Faith Hill"
"1996-01-22",88,"(If You're Not In It For Love) I'm Outta Here!/The Woman In Me","The Mighty Dub Katz"
"1996-01-22",89,"Everybody Be Somebody","Backstreet Boys"
"1996-01-22",90,"Hurricane","Better Than Ezra"
"1996-01-22",91,"Energy","The Outhere Brothers"
"1996-01-22",92,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")","Denine With Collage's Adam Marano"
"1996-01-22",93,"East 1999","Real McCoy"
"1996-01-22",94,"A Mover La Colita","Kool G Rap"
"1996-01-22",95,"Celebration/Take Your Chance","Shania Twain"
"1996-01-22",96,"Throw Your Set In The Air","NEW"
"1996-01-22",97,"Can't Be Really Gone","NEW"
"1996-01-22",98,"Ain't Nuthin' But A She Thing","Ruffneck Featuring Yavahn"
"1996-01-22",99,"Runnin'","The Click"
"1996-01-22",100,"East Side Rendezvous","Devone"
"1996-01-29",1,"One Sweet Day","Mariah Carey & Boyz II Men"
"1996-01-29",2,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")","Whitney Houston"
"1996-01-29",3,"Missing","Everything But The Girl"
"1996-01-29",4,"One Of Us","Joan Osborne"
"1996-01-29",5,"Hey Lover","LL Cool J"
"1996-01-29",6,"Name","Goo Goo Dolls"
"1996-01-29",7,"Breakfast At Tiffany's","Deep Blue Something"
"1996-01-29",8,"Be My Lover","La Bouche"
"1996-01-29",9,"Before You Walk Out Of My Life/Like This And Like That","Monica"
"1996-01-29",10,"Nobody Knows","The Tony Rich Project"
"1996-01-29",11,"You'll See","Madonna"
"1996-01-29",12,"Tonite's Tha Night","Kris Kross"
"1996-01-29",13,"Diggin' On You","TLC"
"1996-01-29",14,"Sittin' Up In My Room (From ""Waiting To Exhale"")","Brandy"
"1996-01-29",15,"Time","Hootie & The Blowfish"
"1996-01-29",16,"Anything","Coolio Featuring L.V."
"1996-01-29",17,"Gangsta's Paradise (From ""Dangerous Minds"")","Oasis"
"1996-01-29",18,"Wonderwall","Mariah Carey"
"1996-01-29",19,"Fantasy","Groove Theory"
"1996-01-29",20,"Tell Me","Mary J. Blige"
"1996-01-29",21,"Not Gon' Cry (From ""Waiting To Exhale"")","Collective Soul"
"1996-01-29",22,"The World I Know","Sophie B. Hawkins"
"1996-01-29",23,"As I Lay Me Down","Natalie Merchant"
"1996-01-29",24,"Wonder","Blues Traveler"
"1996-01-29",25,"Hook","Take That"
"1996-01-29",26,"Back For Good","Planet Soul"
"1996-01-29",27,"Set U Free","Faith Evans"
"1996-01-29",28,"Soon As I Get Home","Folk Implosion"
"1996-01-29",29,"Natural One (From ""Kids"")","Hootie & The Blowfish"
"1996-01-29",30,"Only Wanna Be With You","Bush"
"1996-01-29",31,"Glycerine","Pearl Jam"
"1996-01-29",32,"I Got Id/Long Road","Janet Jackson"
"1996-01-29",33,"Runaway","Del Amitri"
"1996-01-29",34,"Roll To Me","Natalie Merchant"
"1996-01-29",35,"Carnival","Total"
"1996-01-29",36,"No One Else","Ace Of Base"
"1996-01-29",37,"Beautiful Life","Seal"
"1996-01-29",38,"Kiss From A Rose","Blues Traveler"
"1996-01-29",39,"Run-Around","Elton John"
"1996-01-29",40,"Blessed","The Smashing Pumpkins"
"1996-01-29",41,"Bullet With Butterfly Wings","Selena"
"1996-01-29",42,"Dreaming Of You","R. Kelly"
"1996-01-29",43,"You Remind Me Of Something","Fugees"
"1996-01-29",44,"Fu-Gee-La","Tha Dogg Pound Featuring Michel'le"
"1996-01-29",45,"Let's Play House","Seven Mary Three"
"1996-01-29",46,"Cumbersome","Big Mountain"
"1996-01-29",47,"Get Together","Jodeci"
"1996-01-29",48,"Love U 4 Life","L.A.D."
"1996-01-29",49,"Ridin' Low","Collective Soul"
"1996-01-29",50,"December","Immature (Featuring Smooth)"
"1996-01-29",51,"We Got It","Lina Santiago"
"1996-01-29",52,"Feels So Good (Show Me Your Love)","Shawn Stockman"
"1996-01-29",53,"Visions Of A Sunset (From ""Mr. Holland's Opus"")","Coolio"
"1996-01-29",54,"Too Hot","Xscape"
"1996-01-29",55,"Who Can I Run To","Monifah"
"1996-01-29",56,"I Miss You (Come Back Home) (From ""New York Undercover"")","No Doubt"
"1996-01-29",57,"Just A Girl","The Rembrandts"
"1996-01-29",58,"I'll Be There For You/This House Is Not A Home","Goodie Mob"
"1996-01-29",59,"Cell Therapy","Tori Amos"
"1996-01-29",60,"Caught A Lite Sneeze","Blahzay Blahzay"
"1996-01-29",61,"Danger","N-Trance"
"1996-01-29",62,"Stayin' Alive","The Beatles"
"1996-01-29",63,"Free As A Bird","Eazy-E"
"1996-01-29",64,"Just Tah Let U Know","L.V."
"1996-01-29",65,"Throw Your Hands Up","Solo"
"1996-01-29",66,"Where Do U Want Me To Put It","Terry Ellis"
"1996-01-29",67,"Where Ever You Are","Def Leppard"
"1996-01-29",68,"When Love & Hate Collide","NEW"
"1996-01-29",69,"Everyday & Everynight","NEW"
