"date","rank","song","artist"
"1964-01-01",61,"Charade","The Dynamics"
"1964-01-01",62,"What Kind Of Fool (Do You Think I Am)","Mary Wells"
"1964-01-01",63,"Bon-Doo-Wah","Henry Mancini And His Orchestra"
"1964-01-01",64,"That Boy John","The Tams"
"1964-01-01",65,"Ally Ally Oxen Free","The Orlons"
"1964-01-01",66,"Watch Your Step","The Raindrops"
"1964-01-01",67,"Comin' In The Back Door","The Kingston Trio"
"1964-01-01",68,"My One And Only, Jimmy Boy","Brooks O'Dell"
"1964-01-01",69,"In The Summer Of His Years","The Baja Marimba Band"
"1964-01-01",70,"Dumb Head","The Girlfriends"
"1964-01-01",71,"True Love Goes On And On","Connie Francis"
"1964-01-01",72,"The Little Boy","Ginny Arnell"
"1964-01-01",73,"Be Mad Little Girl","Burl Ives"
"1964-01-01",74,"Letter From Sherry","Tony Bennett"
"1964-01-01",75,"Please","Bobby Darin"
"1964-01-01",76,"Come Dance With Me","Dale Ward"
"1964-01-01",77,"If Somebody Told You","Frank Ifield"
"1964-01-01",78,"The Cheer Leader","Jay & The Americans"
"1964-01-01",79,"Cold Cold Winter","NEW"
"1964-01-01",80,"We Belong Together","NEW"
"1964-01-01",81,"Snap Your Fingers","Anna King"
"1964-01-01",82,"You'll Never Walk Alone","Paul Petersen"
"1964-01-01",83,"Harlem Shuffle","The Pixies Three"
"1964-01-01",84,"Baby's Gone","Jimmy Velvet"
"1964-01-01",85,"Since I Found A New Love","Barbara Lewis"
"1964-01-01",86,"For Your Sweet Love","NEW"
"1964-01-01",87,"Who Cares","NEW"
"1964-01-01",88,"The Shelter Of Your Arms","Patti LaBelle And The Blue Belles"
"1964-01-01",89,"You're No Good","Bob And Earl"
"1964-01-01",90,"Do-Wah-Diddy","Gene Thomas"
"1964-01-01",91,"Pink Dominos","NEW"
"1964-01-01",92,"The Feeling Is Gone","NEW"
"1964-01-01",93,"His Kiss","Little Johnny Taylor"
"1964-01-01",94,"Pain In My Heart","The Cascades"
"1964-01-01",95,"Deep In The Heart Of Harlem","NEW"
"1964-01-01",96,"Java","NEW"
"1964-01-01",97,"I'll Search My Heart","Fats Domino"
"1964-01-01",98,"Where Or When","Sammy Davis Jr."
"1964-01-01",99,"Coming Back To You","RE- ENTRY"
"1964-01-01",100,"The Son Of Rebel Rouser","RE- ENTRY"
"1964-01-08",1,"There! I've Said It Again","Bobby Vinton"
"1964-01-08",2,"Louie Louie","The Kingsmen"
"1964-01-08",3,"Popsicles And Icicles","The Murmaids"
"1964-01-08",4,"Dominique","The Singing Nun (Soeur Sourire)"
"1964-01-08",5,"Forget Him","Bobby Rydell"
"1964-01-08",6,"Since I Fell For You","Lenny Welch"
"1964-01-08",7,"Surfin' Bird","The Trashmen"
"1964-01-08",8,"The Nitty Gritty","Shirley Ellis"
"1964-01-08",9,"Talk Back Trembling Lips","Johnny Tillotson"
"1964-01-08",10,"Midnight Mary","Joey Powers"
"1964-01-08",11,"Quicksand","Martha & The Vandellas"
"1964-01-08",12,"As Usual","Brenda Lee"
"1964-01-08",13,"Drag City","Jan & Dean"
"1964-01-08",14,"Wives And Lovers","Jack Jones"
"1964-01-08",15,"Pretty Paper","Roy Orbison"
"1964-01-08",16,"Whispering","Nino Tempo & April Stevens"
"1964-01-08",17,"You Don't Have To Be A Baby To Cry","The Caravelles"
"1964-01-08",18,"Drip Drop","Dion Di Muci"
"1964-01-08",19,"Hey Little Cobra","The Rip Chords"
"1964-01-08",20,"Out Of Limits","The Marketts"
"1964-01-08",21,"That Lucky Old Sun","Ray Charles"
"1964-01-08",22,"Anyone Who Had A Heart","Dionne Warwick"
"1964-01-08",23,"When The Lovelight Starts Shining Through His Eyes","The Supremes"
"1964-01-08",24,"Can I Get A Witness","Marvin Gaye"
"1964-01-08",25,"Somewhere","The Tymes"
"1964-01-08",26,"For Your Precious Love","Garnet Mimms & The Enchanters"
"1964-01-08",27,"For You","Rick Nelson"
"1964-01-08",28,"Loddy Lo","Chubby Checker"
"1964-01-08",29,"Kansas City","Trini Lopez"
"1964-01-08",30,"Daisy Petal Pickin'","Jimmy Gilmer And The Fireballs"
"1964-01-08",31,"Um, Um, Um, Um, Um, Um","Major Lance"
"1964-01-08",32,"Baby, I Love You","The Ronettes"
"1964-01-08",33,"Hooka Tooka","Chubby Checker"
"1964-01-08",34,"Need To Belong","Jerry Butler"
"1964-01-08",35,"I Gotta Dance To Keep From Crying","The Miracles"
"1964-01-08",36,"Turn Around","Dick and DeeDee"
"1964-01-08",37,"You Don't Own Me","Lesley Gore"
"1964-01-08",38,"Be True To Your School","The Beach Boys"
"1964-01-08",39,"I'm Leaving It Up To You","Dale & Grace"
"1964-01-08",40,"The Boy Next Door","The Secrets"
"1964-01-08",41,"Everybody","Tommy Roe"
"1964-01-08",42,"Tra La La La Suzy","Dean And Jean"
"1964-01-08",43,"Girls Grow Up Faster Than Boys","The Cookies"
"1964-01-08",44,"In My Room","The Beach Boys"
"1964-01-08",45,"I Have A Boyfriend","The Chiffons"
"1964-01-08",46,"The Marvelous Toy","The Chad Mitchell Trio"
"1964-01-08",47,"It's All In The Game","Cliff Richard"
"1964-01-08",48,"Stewball","Peter, Paul & Mary"
"1964-01-08",49,"Have You Heard","The Duprees featuring Joey Vann"
"1964-01-08",50,"Baby Don't You Weep","Garnet Mimms & The Enchanters"
"1964-01-08",51,"What Kind Of Fool (Do You Think I Am)","The Tams"
"1964-01-08",52,"I Can't Stop Talking About You","Steve & Eydie"
"1964-01-08",53,"Charade","Henry Mancini And His Orchestra"
"1964-01-08",54,"What's Easy For Two Is So Hard For One","Mary Wells"
"1964-01-08",55,"Bon-Doo-Wah","The Orlons"
"1964-01-08",56,"In The Summer Of His Years","Connie Francis"
"1964-01-08",57,"As Long As I Know He's Mine","The Marvelettes"
"1964-01-08",58,"Long Tall Texan","Murry Kellum"
"1964-01-08",59,"Comin' In The Back Door","The Baja Marimba Band"
"1964-01-08",60,"Today's Teardrops","Rick Nelson"
"1964-01-08",61,"My One And Only, Jimmy Boy","The Girlfriends"
"1964-01-08",62,"The Little Boy","Tony Bennett"
"1964-01-08",63,"Watch Your Step","Brooks O'Dell"
"1964-01-08",64,"That Boy John","The Raindrops"
"1964-01-08",65,"A Fool Never Learns","NEW"
"1964-01-08",66,"True Love Goes On And On","NEW"
"1964-01-08",67,"Letter From Sherry","Andy Williams"
"1964-01-08",68,"Dumb Head","Burl Ives"
"1964-01-08",69,"If Somebody Told You","Dale Ward"
"1964-01-08",70,"Harlem Shuffle","Ginny Arnell"
"1964-01-08",71,"Please","Anna King"
"1964-01-08",72,"You'll Never Walk Alone","Bob And Earl"
"1964-01-08",73,"Snap Your Fingers","Frank Ifield"
"1964-01-08",74,"Who Cares","Patti LaBelle And The Blue Belles"
"1964-01-08",75,"The Shelter Of Your Arms","Barbara Lewis"
"1964-01-08",76,"We Belong Together","Fats Domino"
"1964-01-08",77,"Tonight You're Gonna Fall In Love With Me","Sammy Davis Jr."
"1964-01-08",78,"Java","Jimmy Velvet"
"1964-01-08",79,"I Wish You Love","NEW"
"1964-01-08",80,"Come Dance With Me","NEW"
"1964-01-08",81,"You're No Good","The Shirelles"
"1964-01-08",82,"Since I Found A New Love","Al (He's the King) Hirt"
"1964-01-08",83,"See The Funny Little Clown","NEW"
"1964-01-08",84,"Puppy Love","NEW"
"1964-01-08",85,"The Cheer Leader","Gloria Lynne"
"1964-01-08",86,"For Your Sweet Love","Jay & The Americans"
"1964-01-08",87,"Billie Baby","Betty Everett"
"1964-01-08",88,"Pink Dominos","Little Johnny Taylor"
"1964-01-08",89,"Do-Wah-Diddy","NEW"
"1964-01-08",90,"Pain In My Heart","NEW"
"1964-01-08",91,"The Feeling Is Gone","Bobby Goldsboro"
"1964-01-08",92,"His Kiss","NEW"
"1964-01-08",93,"Deep In The Heart Of Harlem","NEW"
"1964-01-08",94,"Baby's Gone","Barbara Lewis"
"1964-01-08",95,"Little Boxes","Paul Petersen"
"1964-01-08",96,"Judy Loves Me","The Cascades"
"1964-01-08",97,"The Son Of Rebel Rouser","NEW"
"1964-01-08",98,"Cold Cold Winter","NEW"
"1964-01-08",99,"Coming Back To You","Lloyd Price"
"1964-01-08",100,"Who Do You Love","The Crescents Featuring Chiyo"
"1964-01-15",1,"There! I've Said It Again","Bobby Vinton"
"1964-01-15",2,"Louie Louie","The Kingsmen"
"1964-01-15",3,"Popsicles And Icicles","The Murmaids"
"1964-01-15",4,"Forget Him","Bobby Rydell"
"1964-01-15",5,"Surfin' Bird","The Trashmen"
"1964-01-15",6,"Dominique","The Singing Nun (Soeur Sourire)"
"1964-01-15",7,"Hey Little Cobra","The Rip Chords"
"1964-01-15",8,"The Nitty Gritty","Shirley Ellis"
"1964-01-15",9,"Out Of Limits","The Marketts"
"1964-01-15",10,"Drag City","Jan & Dean"
"1964-01-15",11,"Whispering","Nino Tempo & April Stevens"
"1964-01-15",12,"As Usual","Brenda Lee"
"1964-01-15",13,"Since I Fell For You","Lenny Welch"
"1964-01-15",14,"Um, Um, Um, Um, Um, Um","Major Lance"
"1964-01-15",15,"Midnight Mary","Joey Powers"
"1964-01-15",16,"Talk Back Trembling Lips","Johnny Tillotson"
"1964-01-15",17,"Anyone Who Had A Heart","Dionne Warwick"
"1964-01-15",18,"You Don't Own Me","Lesley Gore"
"1964-01-15",19,"For You","Rick Nelson"
"1964-01-15",20,"That Lucky Old Sun","Ray Charles"
"1964-01-15",21,"Quicksand","Martha & The Vandellas"
"1964-01-15",22,"Wives And Lovers","Jack Jones"
"1964-01-15",23,"Daisy Petal Pickin'","Jimmy Gilmer And The Fireballs"
"1964-01-15",24,"Somewhere","The Tymes"
"1964-01-15",25,"When The Lovelight Starts Shining Through His Eyes","The Supremes"
"1964-01-15",26,"Pretty Paper","Roy Orbison"
"1964-01-15",27,"You Don't Have To Be A Baby To Cry","The Caravelles"
"1964-01-15",28,"Baby, I Love You","The Ronettes"
"1964-01-15",29,"Drip Drop","Dion Di Muci"
"1964-01-15",30,"Hooka Tooka","Chubby Checker"
"1964-01-15",31,"Need To Belong","Jerry Butler"
"1964-01-15",32,"Can I Get A Witness","Marvin Gaye"
"1964-01-15",33,"Kansas City","Trini Lopez"
"1964-01-15",34,"Girls Grow Up Faster Than Boys","The Cookies"
"1964-01-15",35,"Tra La La La Suzy","Dean And Jean"
"1964-01-15",36,"Loddy Lo","Chubby Checker"
"1964-01-15",37,"For Your Precious Love","Garnet Mimms & The Enchanters"
"1964-01-15",38,"I Gotta Dance To Keep From Crying","The Miracles"
"1964-01-15",39,"What Kind Of Fool (Do You Think I Am)","The Tams"
"1964-01-15",40,"It's All In The Game","Cliff Richard"
"1964-01-15",41,"Turn Around","Dick and DeeDee"
"1964-01-15",42,"Charade","Henry Mancini And His Orchestra"
"1964-01-15",43,"The Marvelous Toy","The Chad Mitchell Trio"
"1964-01-15",44,"I Can't Stop Talking About You","Steve & Eydie"
"1964-01-15",45,"I Want To Hold Your Hand","NEW"
"1964-01-15",46,"Be True To Your School","NEW"
"1964-01-15",47,"What's Easy For Two Is So Hard For One","The Beatles"
"1964-01-15",48,"A Fool Never Learns","The Beach Boys"
"1964-01-15",49,"In The Summer Of His Years","Mary Wells"
"1964-01-15",50,"Talking About My Baby","Andy Williams"
"1964-01-15",51,"Letter From Sherry","Connie Francis"
"1964-01-15",52,"I Have A Boyfriend","NEW"
"1964-01-15",53,"Java","NEW"
"1964-01-15",54,"Today's Teardrops","The Impressions"
"1964-01-15",55,"Comin' In The Back Door","Dale Ward"
"1964-01-15",56,"My One And Only, Jimmy Boy","The Chiffons"
"1964-01-15",57,"Bon-Doo-Wah","Al (He's the King) Hirt"
"1964-01-15",58,"The Little Boy","Rick Nelson"
"1964-01-15",59,"Dumb Head","The Baja Marimba Band"
"1964-01-15",60,"You're No Good","The Girlfriends"
"1964-01-15",61,"Watch Your Step","The Orlons"
"1964-01-15",62,"Long Tall Texan","Tony Bennett"
"1964-01-15",63,"Harlem Shuffle","Ginny Arnell"
"1964-01-15",64,"As Long As I Know He's Mine","Betty Everett"
"1964-01-15",65,"The Shelter Of Your Arms","Brooks O'Dell"
"1964-01-15",66,"You'll Never Walk Alone","Murry Kellum"
"1964-01-15",67,"If Somebody Told You","Bob And Earl"
"1964-01-15",68,"That Boy John","The Marvelettes"
"1964-01-15",69,"True Love Goes On And On","Sammy Davis Jr."
"1964-01-15",70,"Pain In My Heart","Patti LaBelle And The Blue Belles"
"1964-01-15",71,"Snap Your Fingers","Anna King"
"1964-01-15",72,"Who Cares","The Raindrops"
"1964-01-15",73,"I Wish You Love","Burl Ives"
"1964-01-15",74,"Tonight You're Gonna Fall In Love With Me","Otis Redding"
"1964-01-15",75,"We Belong Together","Barbara Lewis"
"1964-01-15",76,"Please","Fats Domino"
"1964-01-15",77,"Pink Dominos","Gloria Lynne"
"1964-01-15",78,"Since I Found A New Love","The Shirelles"
"1964-01-15",79,"Do-Wah-Diddy","Jimmy Velvet"
"1964-01-15",80,"See The Funny Little Clown","Frank Ifield"
"1964-01-15",81,"Puppy Love","The Crescents Featuring Chiyo"
"1964-01-15",82,"Come On","Little Johnny Taylor"
"1964-01-15",83,"Come Dance With Me","The Exciters"
"1964-01-15",84,"Southtown, U.S.A.","Bobby Goldsboro"
"1964-01-15",85,"Billie Baby","Barbara Lewis"
"1964-01-15",86,"Little Boxes","NEW"
"1964-01-15",87,"That Girl Belongs To Yesterday","NEW"
"1964-01-15",88,"Stay With Me","Tommy Roe"
"1964-01-15",89,"Wow Wow Wee (He's The Boy For Me)","Jay & The Americans"
"1964-01-15",90,"Deep In The Heart Of Harlem","NEW"
"1964-01-15",91,"His Kiss","NEW"
"1964-01-15",92,"Saginaw, Michigan","The Dixiebelles"
"1964-01-15",93,"I'll Remember (In The Still Of The Night)","Lloyd Price"
"1964-01-15",94,"So Far Away","Pete Seeger"
"1964-01-15",95,"Judy Loves Me","NEW"
"1964-01-15",96,"442 Glenwood Avenue","NEW"
"1964-01-15",97,"Slipin' And Slidin'","Gene Pitney"
"1964-01-15",98,"Here Comes The Boy","NEW"
"1964-01-15",99,"Who Do You Love","NEW"
"1964-01-15",100,"Charade","Frank Sinatra"
"1964-01-22",1,"There! I've Said It Again","Bobby Vinton"
"1964-01-22",2,"Louie Louie","The Kingsmen"
"1964-01-22",3,"I Want To Hold Your Hand","The Beatles"
"1964-01-22",4,"Surfin' Bird","The Trashmen"
"1964-01-22",5,"Popsicles And Icicles","The Murmaids"
"1964-01-22",6,"Out Of Limits","The Marketts"
"1964-01-22",7,"Hey Little Cobra","The Rip Chords"
"1964-01-22",8,"Forget Him","Bobby Rydell"
"1964-01-22",9,"Um, Um, Um, Um, Um, Um","Major Lance"
"1964-01-22",10,"Drag City","Jan & Dean"
"1964-01-22",11,"Whispering","Nino Tempo & April Stevens"
"1964-01-22",12,"As Usual","Brenda Lee"
"1964-01-22",13,"You Don't Own Me","Lesley Gore"
"1964-01-22",14,"For You","Rick Nelson"
"1964-01-22",15,"Dominique","The Singing Nun (Soeur Sourire)"
"1964-01-22",16,"Anyone Who Had A Heart","Dionne Warwick"
"1964-01-22",17,"The Nitty Gritty","Shirley Ellis"
"1964-01-22",18,"Daisy Petal Pickin'","Jimmy Gilmer And The Fireballs"
"1964-01-22",19,"Since I Fell For You","Lenny Welch"
"1964-01-22",20,"That Lucky Old Sun","Ray Charles"
"1964-01-22",21,"Somewhere","The Tymes"
"1964-01-22",22,"Quicksand","Martha & The Vandellas"
"1964-01-22",23,"Midnight Mary","Joey Powers"
"1964-01-22",24,"When The Lovelight Starts Shining Through His Eyes","The Supremes"
"1964-01-22",25,"Talking About My Baby","The Impressions"
"1964-01-22",26,"Baby, I Love You","The Ronettes"
"1964-01-22",27,"Hooka Tooka","Chubby Checker"
"1964-01-22",28,"Wives And Lovers","Jack Jones"
"1964-01-22",29,"Talk Back Trembling Lips","Johnny Tillotson"
"1964-01-22",30,"A Fool Never Learns","Andy Williams"
"1964-01-22",31,"You Don't Have To Be A Baby To Cry","The Caravelles"
"1964-01-22",32,"Can I Get A Witness","Marvin Gaye"
"1964-01-22",33,"What Kind Of Fool (Do You Think I Am)","The Tams"
"1964-01-22",34,"Girls Grow Up Faster Than Boys","The Cookies"
"1964-01-22",35,"Need To Belong","Jerry Butler"
"1964-01-22",36,"Java","Al (He's the King) Hirt"
"1964-01-22",37,"It's All In The Game","Cliff Richard"
"1964-01-22",38,"What's Easy For Two Is So Hard For One","Mary Wells"
"1964-01-22",39,"I Can't Stop Talking About You","Steve & Eydie"
"1964-01-22",40,"Charade","Henry Mancini And His Orchestra"
"1964-01-22",41,"Drip Drop","Dion Di Muci"
"1964-01-22",42,"I Gotta Dance To Keep From Crying","The Miracles"
"1964-01-22",43,"Pretty Paper","Roy Orbison"
"1964-01-22",44,"Tra La La La Suzy","Dean And Jean"
"1964-01-22",45,"Comin' In The Back Door","The Baja Marimba Band"
"1964-01-22",46,"In The Summer Of His Years","Connie Francis"
"1964-01-22",47,"Loddy Lo","Chubby Checker"
"1964-01-22",48,"You'll Never Walk Alone","Patti LaBelle And The Blue Belles"
"1964-01-22",49,"Harlem Shuffle","Bob And Earl"
"1964-01-22",50,"The Shelter Of Your Arms","Sammy Davis Jr."
"1964-01-22",51,"You're No Good","Betty Everett"
"1964-01-22",52,"My One And Only, Jimmy Boy","The Girlfriends"
"1964-01-22",53,"The Marvelous Toy","The Chad Mitchell Trio"
"1964-01-22",54,"Dumb Head","Ginny Arnell"
"1964-01-22",55,"The Little Boy","Tony Bennett"
"1964-01-22",56,"Letter From Sherry","Dale Ward"
"1964-01-22",57,"Today's Teardrops","Rick Nelson"
"1964-01-22",58,"As Long As I Know He's Mine","The Marvelettes"
"1964-01-22",59,"Watch Your Step","Brooks O'Dell"
"1964-01-22",60,"Tonight You're Gonna Fall In Love With Me","The Shirelles"
"1964-01-22",61,"Southtown, U.S.A.","The Dixiebelles"
"1964-01-22",62,"Pain In My Heart","Otis Redding"
"1964-01-22",63,"Who Cares","Fats Domino"
"1964-01-22",64,"Come On","Tommy Roe"
"1964-01-22",65,"See The Funny Little Clown","Bobby Goldsboro"
"1964-01-22",66,"Stop And Think It Over","NEW"
"1964-01-22",67,"True Love Goes On And On","NEW"
"1964-01-22",68,"I Wish You Love","Dale & Grace"
"1964-01-22",69,"She Loves You","Burl Ives"
"1964-01-22",70,"California Sun","Gloria Lynne"
"1964-01-22",71,"That Girl Belongs To Yesterday","NEW"
"1964-01-22",72,"If Somebody Told You","NEW"
"1964-01-22",73,"Oh Baby Don't You Weep (Part 1)","The Beatles"
"1964-01-22",74,"Snap Your Fingers","NEW"
"1964-01-22",75,"Pink Dominos","NEW"
"1964-01-22",76,"He Says The Same Things To Me","The Rivieras"
"1964-01-22",77,"I Only Want To Be With You","Gene Pitney"
"1964-01-22",78,"Do-Wah-Diddy","Anna King"
"1964-01-22",79,"We Belong Together","NEW"
"1964-01-22",80,"I'll Remember (In The Still Of The Night)","NEW"
"1964-01-22",81,"Puppy Love","James Brown And The Famous Flames"
"1964-01-22",82,"Going Going Gone","Barbara Lewis"
"1964-01-22",83,"Gonna Send You Back To Georgia (A City Slick)","The Crescents Featuring Chiyo"
"1964-01-22",84,"Billie Baby","NEW"
"1964-01-22",85,"Saginaw, Michigan","NEW"
"1964-01-22",86,"Little Boxes","Skeeter Davis"
"1964-01-22",87,"Stay With Me","NEW"
"1964-01-22",88,"Wow Wow Wee (He's The Boy For Me)","NEW"
"1964-01-22",89,"His Kiss","Dusty Springfield"
"1964-01-22",90,"Navy Blue","The Exciters"
"1964-01-22",91,"442 Glenwood Avenue","Jimmy Velvet"
"1964-01-22",92,"Stranger In Your Arms","Santo & Johnny"
"1964-01-22",93,"Good News","Barbara Lewis"
"1964-01-22",94,"(It's No) Sin","NEW"
"1964-01-22",95,"Judy Loves Me","NEW"
"1964-01-22",96,"Slipin' And Slidin'","Brook Benton"
"1964-01-22",97,"Who Do You Love","NEW"
"1964-01-22",98,"Ask Me","NEW"
"1964-01-22",99,"When You Walk In The Room","Timmy Shaw"
"1964-01-22",100,"Who's Been Sleeping In My Bed?","Lloyd Price"
"1964-01-29",1,"I Want To Hold Your Hand","The Beatles"
"1964-01-29",2,"You Don't Own Me","Lesley Gore"
"1964-01-29",3,"Out Of Limits","The Marketts"
"1964-01-29",4,"Surfin' Bird","The Trashmen"
"1964-01-29",5,"Hey Little Cobra","The Rip Chords"
"1964-01-29",6,"Louie Louie","The Kingsmen"
"1964-01-29",7,"There! I've Said It Again","Bobby Vinton"
"1964-01-29",8,"Um, Um, Um, Um, Um, Um","Major Lance"
"1964-01-29",9,"Anyone Who Had A Heart","Dionne Warwick"
"1964-01-29",10,"For You","Rick Nelson"
"1964-01-29",11,"Popsicles And Icicles","The Murmaids"
"1964-01-29",12,"Forget Him","Bobby Rydell"
"1964-01-29",13,"Drag City","Jan & Dean"
"1964-01-29",14,"Whispering","Nino Tempo & April Stevens"
"1964-01-29",15,"Talking About My Baby","The Impressions"
"1964-01-29",16,"As Usual","Brenda Lee"
"1964-01-29",17,"What Kind Of Fool (Do You Think I Am)","The Tams"
"1964-01-29",18,"Daisy Petal Pickin'","Jimmy Gilmer And The Fireballs"
"1964-01-29",19,"Somewhere","The Tymes"
"1964-01-29",20,"Hooka Tooka","Chubby Checker"
"1964-01-29",21,"She Loves You","The Beatles"
"1964-01-29",22,"A Fool Never Learns","Andy Williams"
"1964-01-29",23,"Java","Al (He's the King) Hirt"
"1964-01-29",24,"Baby, I Love You","The Ronettes"
"1964-01-29",25,"The Nitty Gritty","Shirley Ellis"
"1964-01-29",26,"Since I Fell For You","Lenny Welch"
"1964-01-29",27,"When The Lovelight Starts Shining Through His Eyes","The Supremes"
"1964-01-29",28,"It's All In The Game","Cliff Richard"
"1964-01-29",29,"Midnight Mary","Joey Powers"
"1964-01-29",30,"Dominique","The Singing Nun (Soeur Sourire)"
"1964-01-29",31,"Quicksand","Martha & The Vandellas"
"1964-01-29",32,"Wives And Lovers","Jack Jones"
"1964-01-29",33,"Girls Grow Up Faster Than Boys","The Cookies"
"1964-01-29",34,"Talk Back Trembling Lips","Johnny Tillotson"
"1964-01-29",35,"Letter From Sherry","Dale Ward"
"1964-01-29",36,"Charade","Henry Mancini And His Orchestra"
"1964-01-29",37,"I Can't Stop Talking About You","Steve & Eydie"
"1964-01-29",38,"California Sun","The Rivieras"
"1964-01-29",39,"That Lucky Old Sun","Ray Charles"
"1964-01-29",40,"The Shelter Of Your Arms","Sammy Davis Jr."
"1964-01-29",41,"You'll Never Walk Alone","Patti LaBelle And The Blue Belles"
"1964-01-29",42,"Comin' In The Back Door","The Baja Marimba Band"
"1964-01-29",43,"Stop And Think It Over","Dale & Grace"
"1964-01-29",44,"Southtown, U.S.A.","The Dixiebelles"
"1964-01-29",45,"Need To Belong","Jerry Butler"
"1964-01-29",46,"Harlem Shuffle","Bob And Earl"
"1964-01-29",47,"Can I Get A Witness","Marvin Gaye"
"1964-01-29",48,"What's Easy For Two Is So Hard For One","Mary Wells"
"1964-01-29",49,"My One And Only, Jimmy Boy","The Girlfriends"
"1964-01-29",50,"Dumb Head","Ginny Arnell"
"1964-01-29",51,"Come On","Tommy Roe"
"1964-01-29",52,"The Little Boy","Tony Bennett"
"1964-01-29",53,"In The Summer Of His Years","Connie Francis"
"1964-01-29",54,"Oh Baby Don't You Weep (Part 1)","James Brown And The Famous Flames"
"1964-01-29",55,"See The Funny Little Clown","Bobby Goldsboro"
"1964-01-29",56,"I Wish You Love","Gloria Lynne"
"1964-01-29",57,"Tonight You're Gonna Fall In Love With Me","The Shirelles"
"1964-01-29",58,"Watch Your Step","Brooks O'Dell"
"1964-01-29",59,"You're No Good","Betty Everett"
"1964-01-29",60,"That Girl Belongs To Yesterday","Gene Pitney"
"1964-01-29",61,"Going Going Gone","Brook Benton"
"1964-01-29",62,"Pain In My Heart","Otis Redding"
"1964-01-29",63,"He Says The Same Things To Me","Skeeter Davis"
"1964-01-29",64,"Vaya Con Dios","NEW"
"1964-01-29",65,"Who Cares","NEW"
"1964-01-29",66,"Abigail Beecher","The Drifters"
