"date","rank","song","artist"
"1967-01-01",57,"Karate","The Emperor's"
"1967-01-01",58,"Music To Watch Girls By","Bob Crewe Generation"
"1967-01-01",59,"Another Night","Dionne Warwick"
"1967-01-01",60,"Communication Breakdown","Roy Orbison"
"1967-01-01",61,"Grizzly Bear","The Youngbloods"
"1967-01-01",62,"Baby What I Mean","The Drifters"
"1967-01-01",63,"(Open Up The Door) Let The Good Times In","Dean Martin"
"1967-01-01",64,"It's Now Winters Day","Tommy Roe"
"1967-01-01",65,"Hello Hello","The Sopwith ""Camel"""
"1967-01-01",66,"Kind Of A Drag","The Buckinghams"
"1967-01-01",67,"Hey, Leroy, Your Mama's Callin' You","Jimmy Castor"
"1967-01-01",68,"The Girl That Stood Beside Me","Bobby Darin"
"1967-01-01",69,"There's Something On Your Mind","Baby Ray"
"1967-01-01",70,"Just One Smile","Gene Pitney"
"1967-01-01",71,"I'm Gonna Miss You","The Artistics"
"1967-01-01",72,"Wish Me A Rainbow","The Gunter Kallmann Chorus"
"1967-01-01",73,"If You Go Away","Damita Jo"
"1967-01-01",74,"Day Tripper","Ramsey Lewis"
"1967-01-01",75,"Dancing In The Street","The Mamas & The Papas"
"1967-01-01",76,"Pushin' Too Hard","The Seeds"
"1967-01-01",77,"Wild Thing","NEW"
"1967-01-01",78,"Bring It Up","NEW"
"1967-01-01",79,"Are You Lonely For Me","Senator Bobby Featuring Bill Minkin"
"1967-01-01",80,"Gimme Some Lovin'","NEW"
"1967-01-01",81,"Constant Rain (Chove Chuva)","NEW"
"1967-01-01",82,"Mercy, Mercy, Mercy","James Brown And The Famous Flames"
"1967-01-01",83,"I Dig Girls","Freddy Scott"
"1967-01-01",84,"I've Got To Have A Reason","The Spencer Davis Group"
"1967-01-01",85,"Oh Yeah!","Sergio Mendes & Brasil '66"
"1967-01-01",86,"You Got Me Hummin'","NEW"
"1967-01-01",87,"Look At Granny Run, Run","NEW"
"1967-01-01",88,"It Takes Two","Cannonball Adderley"
"1967-01-01",89,"Take Me For A Little While","J.J. Jackson"
"1967-01-01",90,"Let's Fall In Love","NEW"
"1967-01-01",91,"I Got To Go Back (And Watch That Little Girl Dance)","NEW"
"1967-01-01",92,"Love Me","The Dave Clark Five"
"1967-01-01",93,"The Shadow Of Your Smile","NEW"
"1967-01-01",94,"Walk With Faith In Your Heart","NEW"
"1967-01-01",95,"Tiny Bubbles","The Joe Cuba Sextet"
"1967-01-01",96,"Pretty Ballerina","Sam & Dave"
"1967-01-01",97,"Fortune Teller","Howard Tate"
"1967-01-01",98,"Deadend Street","NEW"
"1967-01-01",99,"Full Measure","NEW"
"1967-01-01",100,"There Goes My Everything","Marvin Gaye & Kim Weston"
"1967-01-08",1,"I'm A Believer","The Monkees"
"1967-01-08",2,"Snoopy Vs. The Red Baron","The Royal Guardsmen"
"1967-01-08",3,"Tell It Like It Is","Aaron Neville"
"1967-01-08",4,"Good Thing","Paul Revere & The Raiders Featuring Mark Lindsay"
"1967-01-08",5,"Sugar Town","Nancy Sinatra"
"1967-01-08",6,"Words Of Love","The Mamas & The Papas"
"1967-01-08",7,"Standing In The Shadows Of Love","Four Tops"
"1967-01-08",8,"Winchester Cathedral","The New Vaudeville Band"
"1967-01-08",9,"That's Life","Frank Sinatra"
"1967-01-08",10,"Georgy Girl","The Seekers"
"1967-01-08",11,"Coming Home Soldier","Bobby Vinton"
"1967-01-08",12,"Tell It To The Rain","The 4 Seasons Featuring the ""Sound of Frankie Valli"""
"1967-01-08",13,"Mellow Yellow","Donovan"
"1967-01-08",14,"Single Girl","Sandy Posey"
"1967-01-08",15,"Talk Talk","The Music Machine"
"1967-01-08",16,"Nashville Cats","The Lovin' Spoonful"
"1967-01-08",17,"Devil With A Blue Dress On & Good Golly Miss Molly","Mitch Ryder And The Detroit Wheels"
"1967-01-08",18,"I've Passed This Way Before","Jimmy Ruffin"
"1967-01-08",19,"(I Know) I'm Losing You","The Temptations"
"1967-01-08",20,"(I'm Not Your) Steppin' Stone","The Monkees"
"1967-01-08",21,"Good Vibrations","The Beach Boys"
"1967-01-08",22,"Cry","Ronnie Dove"
"1967-01-08",23,"Color My World","Petula Clark"
"1967-01-08",24,"(We Ain't Got) Nothin' Yet","Blues Magoos"
"1967-01-08",25,"98.6","Keith"
"1967-01-08",26,"Stand By Me","Spyder Turner"
"1967-01-08",27,"East West","Herman's Hermits"
"1967-01-08",28,"Where Will The Words Come From","Gary Lewis And The Playboys"
"1967-01-08",29,"Try A Little Tenderness","Otis Redding"
"1967-01-08",30,"Gallant Men","Senator Everett McKinley Dirksen"
"1967-01-08",31,"Knight In Rusty Armour","Peter And Gordon"
"1967-01-08",32,"Mustang Sally","Wilson Pickett"
"1967-01-08",33,"A Place In The Sun","Stevie Wonder"
"1967-01-08",34,"There's Got To Be A Word!","The Innocence"
"1967-01-08",35,"Help Me Girl","Eric Burdon & The Animals"
"1967-01-08",36,"I Need Somebody","? (Question Mark) & The Mysterians"
"1967-01-08",37,"Blue Autumn","Bobby Goldsboro"
"1967-01-08",38,"Happenings Ten Years Time Ago","The Yardbirds"
"1967-01-08",39,"Born Free","Roger Williams"
"1967-01-08",40,"Look What You've Done","Pozo Seco Singers"
"1967-01-08",41,"Green, Green Grass Of Home","Tom Jones"
"1967-01-08",42,"Kind Of A Drag","The Buckinghams"
"1967-01-08",43,"How Do You Catch A Girl","Sam The Sham and the Pharaohs"
"1967-01-08",44,"I Had Too Much To Dream (Last Night)","The Electric Prunes"
"1967-01-08",45,"I Fooled You This Time","Gene Chandler"
"1967-01-08",46,"Wack Wack","The Young Holt Trio"
"1967-01-08",47,"Music To Watch Girls By","Bob Crewe Generation"
"1967-01-08",48,"Papa Was Too","Joe Tex"
"1967-01-08",49,"Another Night","Dionne Warwick"
"1967-01-08",50,"You Keep Me Hangin' On","The Supremes"
"1967-01-08",51,"Goodnight My Love","The Happenings"
"1967-01-08",52,"Wild Thing","Senator Bobby Featuring Bill Minkin"
"1967-01-08",53,"It's Now Winters Day","Tommy Roe"
"1967-01-08",54,"I (Who Have Nothing)","Terry Knight and The Pack"
"1967-01-08",55,"(Open Up The Door) Let The Good Times In","Dean Martin"
"1967-01-08",56,"Grizzly Bear","The Youngbloods"
"1967-01-08",57,"Karate","The Emperor's"
"1967-01-08",58,"Hello Hello","The Sopwith ""Camel"""
"1967-01-08",59,"Bring It Up","James Brown And The Famous Flames"
"1967-01-08",60,"Communication Breakdown","Roy Orbison"
"1967-01-08",61,"You Can Bring Me All Your Heartaches","Lou Rawls"
"1967-01-08",62,"I'm Gonna Miss You","The Artistics"
"1967-01-08",63,"Gimme Some Lovin'","The Spencer Davis Group"
"1967-01-08",64,"Hey, Leroy, Your Mama's Callin' You","Jimmy Castor"
"1967-01-08",65,"Pushin' Too Hard","The Seeds"
"1967-01-08",66,"Wish Me A Rainbow","The Gunter Kallmann Chorus"
"1967-01-08",67,"Mercy, Mercy, Mercy","Cannonball Adderley"
"1967-01-08",68,"It Takes Two","Marvin Gaye & Kim Weston"
"1967-01-08",69,"Are You Lonely For Me","Freddy Scott"
"1967-01-08",70,"Just One Smile","Gene Pitney"
"1967-01-08",71,"Baby What I Mean","The Drifters"
"1967-01-08",72,"The Beat Goes On","NEW"
"1967-01-08",73,"Dancing In The Street","NEW"
"1967-01-08",74,"Day Tripper","Sonny & Cher"
"1967-01-08",75,"If You Go Away","The Mamas & The Papas"
"1967-01-08",76,"I've Got To Have A Reason","Ramsey Lewis"
"1967-01-08",77,"You Got Me Hummin'","Damita Jo"
"1967-01-08",78,"Constant Rain (Chove Chuva)","The Dave Clark Five"
"1967-01-08",79,"Tramp","Sam & Dave"
"1967-01-08",80,"Look At Granny Run, Run","Sergio Mendes & Brasil '66"
"1967-01-08",81,"Pretty Ballerina","NEW"
"1967-01-08",82,"Oh Yeah!","NEW"
"1967-01-08",83,"I Dig Girls","Lowell Fulsom"
"1967-01-08",84,"Love Me","Howard Tate"
"1967-01-08",85,"Deadend Street","The Left Banke"
"1967-01-08",86,"Lovin' You","The Joe Cuba Sextet"
"1967-01-08",87,"Ride, Ride, Ride","J.J. Jackson"
"1967-01-08",88,"I Got To Go Back (And Watch That Little Girl Dance)","Bobby Hebb"
"1967-01-08",89,"Full Measure","The Kinks"
"1967-01-08",90,"Tiny Bubbles","NEW"
"1967-01-08",91,"It May Be Winter Outside (But In My Heart It's Spring)","NEW"
"1967-01-08",92,"There Goes My Everything","Bobby Darin"
"1967-01-08",93,"Walk With Faith In Your Heart","NEW"
"1967-01-08",94,"Then You Can Tell Me Goodbye","NEW"
"1967-01-08",95,"Go Where You Wanna Go","Brenda Lee"
"1967-01-08",96,"Sweetest One","The McCoys"
"1967-01-08",97,"Danger! She's A Stranger","The Lovin' Spoonful"
"1967-01-08",98,"96 Tears","Don Ho and the Aliis"
"1967-01-08",99,"Something Good (Is Going To Happen To You)","NEW"
"1967-01-08",100,"All","NEW"
"1967-01-15",1,"I'm A Believer","The Monkees"
"1967-01-15",2,"Snoopy Vs. The Red Baron","The Royal Guardsmen"
"1967-01-15",3,"Tell It Like It Is","Aaron Neville"
"1967-01-15",4,"Good Thing","Paul Revere & The Raiders Featuring Mark Lindsay"
"1967-01-15",5,"Words Of Love","The Mamas & The Papas"
"1967-01-15",6,"Standing In The Shadows Of Love","Four Tops"
"1967-01-15",7,"Georgy Girl","The Seekers"
"1967-01-15",8,"Sugar Town","Nancy Sinatra"
"1967-01-15",9,"Nashville Cats","The Lovin' Spoonful"
"1967-01-15",10,"Tell It To The Rain","The 4 Seasons Featuring the ""Sound of Frankie Valli"""
"1967-01-15",11,"Coming Home Soldier","Bobby Vinton"
"1967-01-15",12,"Winchester Cathedral","The New Vaudeville Band"
"1967-01-15",13,"(We Ain't Got) Nothin' Yet","Blues Magoos"
"1967-01-15",14,"98.6","Keith"
"1967-01-15",15,"Kind Of A Drag","The Buckinghams"
"1967-01-15",16,"Color My World","Petula Clark"
"1967-01-15",17,"Talk Talk","The Music Machine"
"1967-01-15",18,"I've Passed This Way Before","Jimmy Ruffin"
"1967-01-15",19,"That's Life","Frank Sinatra"
"1967-01-15",20,"Knight In Rusty Armour","Peter And Gordon"
"1967-01-15",21,"Stand By Me","Spyder Turner"
"1967-01-15",22,"Devil With A Blue Dress On & Good Golly Miss Molly","Mitch Ryder And The Detroit Wheels"
"1967-01-15",23,"Single Girl","Sandy Posey"
"1967-01-15",24,"I Had Too Much To Dream (Last Night)","The Electric Prunes"
"1967-01-15",25,"Where Will The Words Come From","Gary Lewis And The Playboys"
"1967-01-15",26,"Try A Little Tenderness","Otis Redding"
"1967-01-15",27,"Mellow Yellow","Donovan"
"1967-01-15",28,"(I'm Not Your) Steppin' Stone","The Monkees"
"1967-01-15",29,"Gallant Men","Senator Everett McKinley Dirksen"
"1967-01-15",30,"Wild Thing","Senator Bobby Featuring Bill Minkin"
"1967-01-15",31,"Green, Green Grass Of Home","Tom Jones"
"1967-01-15",32,"Music To Watch Girls By","Bob Crewe Generation"
"1967-01-15",33,"How Do You Catch A Girl","Sam The Sham and the Pharaohs"
"1967-01-15",34,"East West","Herman's Hermits"
"1967-01-15",35,"Help Me Girl","Eric Burdon & The Animals"
"1967-01-15",36,"Look What You've Done","Pozo Seco Singers"
"1967-01-15",37,"Blue Autumn","Bobby Goldsboro"
"1967-01-15",38,"(I Know) I'm Losing You","The Temptations"
"1967-01-15",39,"There's Got To Be A Word!","The Innocence"
"1967-01-15",40,"Wack Wack","The Young Holt Trio"
"1967-01-15",41,"I Need Somebody","? (Question Mark) & The Mysterians"
"1967-01-15",42,"It's Now Winters Day","Tommy Roe"
"1967-01-15",43,"Hello Hello","The Sopwith ""Camel"""
"1967-01-15",44,"Happenings Ten Years Time Ago","The Yardbirds"
"1967-01-15",45,"A Place In The Sun","Stevie Wonder"
"1967-01-15",46,"Papa Was Too","Joe Tex"
"1967-01-15",47,"Mustang Sally","Wilson Pickett"
"1967-01-15",48,"Bring It Up","James Brown And The Famous Flames"
"1967-01-15",49,"Another Night","Dionne Warwick"
"1967-01-15",50,"Good Vibrations","The Beach Boys"
"1967-01-15",51,"Pushin' Too Hard","The Seeds"
"1967-01-15",52,"Gimme Some Lovin'","The Spencer Davis Group"
"1967-01-15",53,"Hey, Leroy, Your Mama's Callin' You","Jimmy Castor"
"1967-01-15",54,"Grizzly Bear","The Youngbloods"
"1967-01-15",55,"(Open Up The Door) Let The Good Times In","Dean Martin"
"1967-01-15",56,"Karate","The Emperor's"
"1967-01-15",57,"Mercy, Mercy, Mercy","Cannonball Adderley"
"1967-01-15",58,"The Beat Goes On","Sonny & Cher"
"1967-01-15",59,"I'm Gonna Miss You","The Artistics"
"1967-01-15",60,"Are You Lonely For Me","Freddy Scott"
"1967-01-15",61,"It Takes Two","Marvin Gaye & Kim Weston"
"1967-01-15",62,"Pretty Ballerina","The Left Banke"
"1967-01-15",63,"Wish Me A Rainbow","The Gunter Kallmann Chorus"
"1967-01-15",64,"Cry","Ronnie Dove"
"1967-01-15",65,"Communication Breakdown","Roy Orbison"
"1967-01-15",66,"I've Got To Have A Reason","The Dave Clark Five"
"1967-01-15",67,"Tramp","Lowell Fulsom"
"1967-01-15",68,"Just One Smile","Gene Pitney"
"1967-01-15",69,"Then You Can Tell Me Goodbye","The Casinos"
"1967-01-15",70,"Ride, Ride, Ride","Brenda Lee"
"1967-01-15",71,"Go Where You Wanna Go","The 5th Dimension"
"1967-01-15",72,"It May Be Winter Outside (But In My Heart It's Spring)","Felice Taylor"
"1967-01-15",73,"Dancing In The Street","The Mamas & The Papas"
"1967-01-15",74,"Oh Yeah!","The Joe Cuba Sextet"
"1967-01-15",75,"If You Go Away","Damita Jo"
"1967-01-15",76,"Lovin' You","Bobby Darin"
"1967-01-15",77,"Constant Rain (Chove Chuva)","Sergio Mendes & Brasil '66"
"1967-01-15",78,"Ruby Tuesday","NEW"
"1967-01-15",79,"Look At Granny Run, Run","NEW"
"1967-01-15",80,"Tiny Bubbles","The Rolling Stones"
"1967-01-15",81,"Deadend Street","Howard Tate"
"1967-01-15",82,"My Cup Runneth Over","Don Ho and the Aliis"
"1967-01-15",83,"Walk With Faith In Your Heart","The Kinks"
"1967-01-15",84,"All","NEW"
"1967-01-15",85,"Let's Spend The Night Together","NEW"
"1967-01-15",86,"I Got To Go Back (And Watch That Little Girl Dance)","Ed Ames"
"1967-01-15",87,"Full Measure","The Bachelors"
"1967-01-15",88,"There Goes My Everything","James Darren"
"1967-01-15",89,"Something Good (Is Going To Happen To You)","NEW"
"1967-01-15",90,"The Little Black Egg","NEW"
"1967-01-15",91,"Sweetest One","The Rolling Stones"
"1967-01-15",92,"Ooh Baby","The McCoys"
"1967-01-15",93,"Danger! She's A Stranger","The Lovin' Spoonful"
"1967-01-15",94,"I Dig You Baby","Jack Greene"
"1967-01-15",95,"Tip Toe","Carla Thomas"
"1967-01-15",96,"I'll Take Care Of Your Cares","NEW"
"1967-01-15",97,"The Hunter Gets Captured By The Game","NEW"
"1967-01-15",98,"96 Tears","The Nightcrawlers"
"1967-01-15",99,"Hard Lovin' Loser","The Metros"
"1967-01-15",100,"Lady","NEW"
"1967-01-22",1,"I'm A Believer","The Monkees"
"1967-01-22",2,"Tell It Like It Is","Aaron Neville"
"1967-01-22",3,"Snoopy Vs. The Red Baron","The Royal Guardsmen"
"1967-01-22",4,"Georgy Girl","The Seekers"
"1967-01-22",5,"Words Of Love","The Mamas & The Papas"
"1967-01-22",6,"Standing In The Shadows Of Love","Four Tops"
"1967-01-22",7,"Good Thing","Paul Revere & The Raiders Featuring Mark Lindsay"
"1967-01-22",8,"Nashville Cats","The Lovin' Spoonful"
"1967-01-22",9,"Kind Of A Drag","The Buckinghams"
"1967-01-22",10,"(We Ain't Got) Nothin' Yet","Blues Magoos"
"1967-01-22",11,"98.6","Keith"
"1967-01-22",12,"Sugar Town","Nancy Sinatra"
"1967-01-22",13,"Tell It To The Rain","The 4 Seasons Featuring the ""Sound of Frankie Valli"""
"1967-01-22",14,"Stand By Me","Spyder Turner"
"1967-01-22",15,"Knight In Rusty Armour","Peter And Gordon"
"1967-01-22",16,"Color My World","Petula Clark"
"1967-01-22",17,"I've Passed This Way Before","Jimmy Ruffin"
"1967-01-22",18,"Coming Home Soldier","Bobby Vinton"
"1967-01-22",19,"Green, Green Grass Of Home","Tom Jones"
"1967-01-22",20,"I Had Too Much To Dream (Last Night)","The Electric Prunes"
"1967-01-22",21,"Where Will The Words Come From","Gary Lewis And The Playboys"
"1967-01-22",22,"Winchester Cathedral","The New Vaudeville Band"
"1967-01-22",23,"Wild Thing","Senator Bobby Featuring Bill Minkin"
"1967-01-22",24,"Music To Watch Girls By","Bob Crewe Generation"
"1967-01-22",25,"Try A Little Tenderness","Otis Redding"
"1967-01-22",26,"Single Girl","Sandy Posey"
"1967-01-22",27,"How Do You Catch A Girl","Sam The Sham and the Pharaohs"
"1967-01-22",28,"(I'm Not Your) Steppin' Stone","The Monkees"
"1967-01-22",29,"It's Now Winters Day","Tommy Roe"
"1967-01-22",30,"Talk Talk","The Music Machine"
"1967-01-22",31,"Hello Hello","The Sopwith ""Camel"""
"1967-01-22",32,"That's Life","Frank Sinatra"
"1967-01-22",33,"Look What You've Done","Pozo Seco Singers"
"1967-01-22",34,"The Beat Goes On","Sonny & Cher"
"1967-01-22",35,"Blue Autumn","Bobby Goldsboro"
"1967-01-22",36,"Then You Can Tell Me Goodbye","The Casinos"
"1967-01-22",37,"Bring It Up","James Brown And The Famous Flames"
"1967-01-22",38,"Mercy, Mercy, Mercy","Cannonball Adderley"
"1967-01-22",39,"Gimme Some Lovin'","The Spencer Davis Group"
"1967-01-22",40,"Wack Wack","The Young Holt Trio"
"1967-01-22",41,"Gallant Men","Senator Everett McKinley Dirksen"
"1967-01-22",42,"Mellow Yellow","Donovan"
"1967-01-22",43,"Ruby Tuesday","The Rolling Stones"
"1967-01-22",44,"Papa Was Too","Joe Tex"
"1967-01-22",45,"Hey, Leroy, Your Mama's Callin' You","Jimmy Castor"
"1967-01-22",46,"It Takes Two","Marvin Gaye & Kim Weston"
"1967-01-22",47,"Love Is Here And Now You're Gone","NEW"
"1967-01-22",48,"It May Be Winter Outside (But In My Heart It's Spring)","NEW"
"1967-01-22",49,"Another Night","The Supremes"
"1967-01-22",50,"Pretty Ballerina","Felice Taylor"
"1967-01-22",51,"Pushin' Too Hard","Dionne Warwick"
"1967-01-22",52,"Go Where You Wanna Go","The Left Banke"
"1967-01-22",53,"Grizzly Bear","The Seeds"
"1967-01-22",54,"Ride, Ride, Ride","The 5th Dimension"
"1967-01-22",55,"Karate","The Youngbloods"
"1967-01-22",56,"I've Got To Have A Reason","Brenda Lee"
"1967-01-22",57,"Are You Lonely For Me","The Emperor's"
"1967-01-22",58,"I'm Gonna Miss You","The Dave Clark Five"
"1967-01-22",59,"All","Freddy Scott"
"1967-01-22",60,"Lovin' You","The Artistics"
"1967-01-22",61,"My Cup Runneth Over","James Darren"
"1967-01-22",62,"Oh Yeah!","Bobby Darin"
"1967-01-22",63,"Tramp","Ed Ames"
"1967-01-22",64,"Just One Smile","The Joe Cuba Sextet"
"1967-01-22",65,"Wish Me A Rainbow","Lowell Fulsom"
"1967-01-22",66,"You Got To Me","Gene Pitney"
"1967-01-22",67,"The Hunter Gets Captured By The Game","The Gunter Kallmann Chorus"
"1967-01-22",68,"Wish You Didn't Have To Go","NEW"
"1967-01-22",69,"Look At Granny Run, Run","NEW"
"1967-01-22",70,"I Got To Go Back (And Watch That Little Girl Dance)","Neil Diamond"
"1967-01-22",71,"Constant Rain (Chove Chuva)","The Marvelettes"
"1967-01-22",72,"If You Go Away","NEW"
"1967-01-22",73,"Deadend Street","NEW"
"1967-01-22",74,"Niki Hoeky","James & Bobby Purify"
"1967-01-22",75,"Let's Spend The Night Together","Howard Tate"
"1967-01-22",76,"So You Want To Be A Rock 'N' Roll Star","The McCoys"
"1967-01-22",77,"Indescribably Blue","Sergio Mendes & Brasil '66"
"1967-01-22",78,"Spooky","Damita Jo"
"1967-01-22",79,"I've Been Lonely Too Long","The Kinks"
"1967-01-22",80,"Tiny Bubbles","NEW"
"1967-01-22",81,"I'll Take Care Of Your Cares","NEW"
"1967-01-22",82,"Our Winter Love","P.J. Proby"
"1967-01-22",83,"Something Good (Is Going To Happen To You)","The Rolling Stones"
"1967-01-22",84,"Tip Toe","NEW"
"1967-01-22",85,"There Goes My Everything","NEW"
"1967-01-22",86,"I Dig You Baby","The Byrds"
"1967-01-22",87,"Lady","NEW"
"1967-01-22",88,"The Little Black Egg","NEW"
"1967-01-22",89,"Sweetest One","Elvis Presley With The Jordanaires and The Imperials Quartet"
"1967-01-22",90,"For What It's Worth (Stop, Hey What's That Sound)","NEW"
"1967-01-22",91,"Ooh Baby","NEW"
"1967-01-22",92,"Danger! She's A Stranger","Mike Sharpe"
"1967-01-22",93,"Let's Fall In Love","NEW"
"1967-01-22",94,"Trouble Down Here Below","NEW"
"1967-01-22",95,"Sunrise, Sunset","The Young Rascals"
"1967-01-22",96,"96 Tears","Don Ho and the Aliis"
"1967-01-22",97,"Hard Lovin' Loser","Frankie Laine"
"1967-01-22",98,"Skate Now","NEW"
"1967-01-22",99,"Daddy's Little Girl","NEW"
"1967-01-22",100,"The People In Me","The Lettermen"
"1967-01-29",1,"I'm A Believer","The Monkees"
"1967-01-29",2,"Georgy Girl","The Seekers"
"1967-01-29",3,"Snoopy Vs. The Red Baron","The Royal Guardsmen"
"1967-01-29",4,"Tell It Like It Is","Aaron Neville"
"1967-01-29",5,"Kind Of A Drag","The Buckinghams"
"1967-01-29",6,"Words Of Love","The Mamas & The Papas"
"1967-01-29",7,"(We Ain't Got) Nothin' Yet","Blues Magoos"
"1967-01-29",8,"98.6","Keith"
"1967-01-29",9,"Good Thing","Paul Revere & The Raiders Featuring Mark Lindsay"
"1967-01-29",10,"Standing In The Shadows Of Love","Four Tops"
"1967-01-29",11,"Ruby Tuesday","The Rolling Stones"
"1967-01-29",12,"Nashville Cats","The Lovin' Spoonful"
"1967-01-29",13,"Green, Green Grass Of Home","Tom Jones"
"1967-01-29",14,"Stand By Me","Spyder Turner"
"1967-01-29",15,"Knight In Rusty Armour","Peter And Gordon"
"1967-01-29",16,"The Beat Goes On","Sonny & Cher"
"1967-01-29",17,"Music To Watch Girls By","Bob Crewe Generation"
"1967-01-29",18,"I Had Too Much To Dream (Last Night)","The Electric Prunes"
"1967-01-29",19,"Color My World","Petula Clark"
"1967-01-29",20,"Wild Thing","Senator Bobby Featuring Bill Minkin"
"1967-01-29",21,"Tell It To The Rain","The 4 Seasons Featuring the ""Sound of Frankie Valli"""
"1967-01-29",22,"Sugar Town","Nancy Sinatra"
"1967-01-29",23,"Then You Can Tell Me Goodbye","The Casinos"
"1967-01-29",24,"It's Now Winters Day","Tommy Roe"
"1967-01-29",25,"Where Will The Words Come From","Gary Lewis And The Playboys"
"1967-01-29",26,"Gimme Some Lovin'","The Spencer Davis Group"
"1967-01-29",27,"Love Is Here And Now You're Gone","The Supremes"
"1967-01-29",28,"I've Passed This Way Before","Jimmy Ruffin"
"1967-01-29",29,"Mercy, Mercy, Mercy","Cannonball Adderley"
"1967-01-29",30,"Bring It Up","James Brown And The Famous Flames"
"1967-01-29",31,"Hello Hello","The Sopwith ""Camel"""
"1967-01-29",32,"Look What You've Done","Pozo Seco Singers"
"1967-01-29",33,"How Do You Catch A Girl","Sam The Sham and the Pharaohs"
"1967-01-29",34,"Pretty Ballerina","The Left Banke"
"1967-01-29",35,"It Takes Two","Marvin Gaye & Kim Weston"
"1967-01-29",36,"Go Where You Wanna Go","The 5th Dimension"
"1967-01-29",37,"Coming Home Soldier","Bobby Vinton"
"1967-01-29",38,"Hey, Leroy, Your Mama's Callin' You","Jimmy Castor"
"1967-01-29",39,"Try A Little Tenderness","Otis Redding"
"1967-01-29",40,"(I'm Not Your) Steppin' Stone","The Monkees"
"1967-01-29",41,"Pushin' Too Hard","The Seeds"
"1967-01-29",42,"It May Be Winter Outside (But In My Heart It's Spring)","Felice Taylor"
"1967-01-29",43,"Ride, Ride, Ride","Brenda Lee"
"1967-01-29",44,"Winchester Cathedral","The New Vaudeville Band"
