"date","rank","song","artist"
"1972-01-01",67,"Don't Say You Don't Remember","Lighthouse"
"1972-01-01",68,"Without You","Wilson Pickett"
"1972-01-01",69,"Truckin'","Beverly Bremers"
"1972-01-01",70,"Turn Your Radio On","Nilsson"
"1972-01-01",71,"Lay Lady Lay","Grateful Dead"
"1972-01-01",72,"After All This Time","Ray Stevens"
"1972-01-01",73,"Superstar/Bless The Beasts And Children","The Isley Brothers"
"1972-01-01",74,"Way Back Home","Merry Clayton"
"1972-01-01",75,"Tightrope Ride","Carpenters"
"1972-01-01",76,"Show Me How","Jr. Walker & The All Stars"
"1972-01-01",77,"The Harder I Try (The Bluer I Get)","The Doors"
"1972-01-01",78,"Love Potion Number Nine","The Emotions"
"1972-01-01",79,"Keep On Keeping On","Free Movement"
"1972-01-01",80,"What Am I Living For","The Coasters"
"1972-01-01",81,"Precious And Few","N.F. Porter"
"1972-01-01",82,"So Many People","Ray Charles"
"1972-01-01",83,"You Make Your Own Heaven And Hell Right Here On Earth","NEW"
"1972-01-01",84,"No Good To Cry","NEW"
"1972-01-01",85,"Get Up And Get Down","Climax"
"1972-01-01",86,"Under My Wheels","Chase"
"1972-01-01",87,"Bang A Gong (Get It On)","The Undisputed Truth"
"1972-01-01",88,"Five Hundred Miles","The Poppy Family"
"1972-01-01",89,"The Lion Sleeps Tonight","The Dramatics"
"1972-01-01",90,"Together Let's Find Love","Alice Cooper"
"1972-01-01",91,"Son Of Shaft","NEW"
"1972-01-01",92,"Ain't Understanding Mellow","NEW"
"1972-01-01",93,"Long Time To Be Alone","T. Rex"
"1972-01-01",94,"Open The Door (Song For Judith)","Heaven Bound with Tony Scotti"
"1972-01-01",95,"Do The Funky Penguin Part I","NEW"
"1972-01-01",96,"Love Gonna Pack Up (And Walk Out)","NEW"
"1972-01-01",97,"Keep Playin' That Rock 'N' Roll","Robert John"
"1972-01-01",98,"Pain (Part I)","NEW"
"1972-01-01",99,"Tupelo Honey","NEW"
"1972-01-01",100,"Joy","The 5th Dimension"
"1972-01-08",1,"Brand New Key","Melanie"
"1972-01-08",2,"American Pie (Parts I & II)","Don McLean"
"1972-01-08",3,"Family Affair","Sly & The Family Stone"
"1972-01-08",4,"Let's Stay Together","Al Green"
"1972-01-08",5,"Got To Be There","Michael Jackson"
"1972-01-08",6,"Scorpio","Dennis Coffey & The Detroit Guitar Band"
"1972-01-08",7,"Sunshine","Jonathan Edwards"
"1972-01-08",8,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The New Seekers"
"1972-01-08",9,"Cherish","David Cassidy"
"1972-01-08",10,"Hey Girl/I Knew You When","Donny Osmond"
"1972-01-08",11,"You Are Everything","The Stylistics"
"1972-01-08",12,"Sugar Daddy","Jackson 5"
"1972-01-08",13,"Clean Up Woman","Betty Wright"
"1972-01-08",14,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The Hillside Singers"
"1972-01-08",15,"One Monkey Don't Stop No Show Part I","The Honey Cone"
"1972-01-08",16,"Day After Day","Badfinger"
"1972-01-08",17,"Drowning In The Sea Of Love","Joe Simon"
"1972-01-08",18,"An Old Fashioned Love Song","Three Dog Night"
"1972-01-08",19,"Have You Seen Her","The Chi-lites"
"1972-01-08",20,"All I Ever Need Is You","Sonny & Cher"
"1972-01-08",21,"Respect Yourself","The Staple Singers"
"1972-01-08",22,"Hey Big Brother","Rare Earth"
"1972-01-08",23,"Anticipation","Carly Simon"
"1972-01-08",24,"Never Been To Spain","Three Dog Night"
"1972-01-08",25,"It's One Of Those Nights (Yes Love)","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1972-01-08",26,"Once You Understand","Think"
"1972-01-08",27,"Kiss An Angel Good Mornin'","Charley Pride"
"1972-01-08",28,"An American Trilogy","Mickey Newbury"
"1972-01-08",29,"The Witch Queen Of New Orleans","Redbone"
"1972-01-08",30,"White Lies, Blue Eyes","Bullet"
"1972-01-08",31,"Theme From Shaft","Isaac Hayes"
"1972-01-08",32,"Where Did Our Love Go","Donnie Elbert"
"1972-01-08",33,"George Jackson","Bob Dylan"
"1972-01-08",34,"Baby I'm - A Want You","Bread"
"1972-01-08",35,"Levon","Elton John"
"1972-01-08",36,"Stones/Crunchy Granola Suite","Neil Diamond"
"1972-01-08",37,"That's The Way I Feel About Cha","Bobby Womack & Peace"
"1972-01-08",38,"Make Me The Woman That You Go Home To","Gladys Knight And The Pips"
"1972-01-08",39,"Superstar (Remember How You Got Where You Are)","The Temptations"
"1972-01-08",40,"Theme From ""Summer Of '42""","Peter Nero"
"1972-01-08",41,"(I Know) I'm Losing You","Rod Stewart With Faces"
"1972-01-08",42,"Black Dog","Led Zeppelin"
"1972-01-08",43,"Me And Bobby McGee","Jerry Lee Lewis"
"1972-01-08",44,"Behind Blue Eyes","The Who"
"1972-01-08",45,"Hallelujah","Sweathog"
"1972-01-08",46,"Stay With Me","Faces"
"1972-01-08",47,"My Boy","Richard Harris"
"1972-01-08",48,"Looking For A Love","The J. Geils Band"
"1972-01-08",49,"Can I Get A Witness","Lee Michaels"
"1972-01-08",50,"Nothing To Hide","Tommy James"
"1972-01-08",51,"Fire And Water","Wilson Pickett"
"1972-01-08",52,"Sour Suite","The Guess Who"
"1972-01-08",53,"Ain't Nobody Home","B.B. King"
"1972-01-08",54,"Without You","Nilsson"
"1972-01-08",55,"Friends With You","John Denver"
"1972-01-08",56,"Don't Say You Don't Remember","Beverly Bremers"
"1972-01-08",57,"Those Were The Days","Carroll O'Connor And Jean Stapleton (As The Bunkers)"
"1972-01-08",58,"Carolyn","Merle Haggard And The Strangers"
"1972-01-08",59,"Daisy Mae","Hamilton, Joe Frank & Reynolds"
"1972-01-08",60,"Pretty As You Feel","Jefferson Airplane"
"1972-01-08",61,"Devil You","Stampeders"
"1972-01-08",62,"No Sad Song","Helen Reddy"
"1972-01-08",63,"Everybody Knows About My Good Thing Pt. 1","Little Johnny Taylor"
"1972-01-08",64,"Take It Slow (Out In The Country)","Lighthouse"
"1972-01-08",65,"Satisfaction","Smokey Robinson & The Miracles"
"1972-01-08",66,"Show Me How","The Emotions"
"1972-01-08",67,"Precious And Few","Climax"
"1972-01-08",68,"Superstar/Bless The Beasts And Children","Carpenters"
"1972-01-08",69,"Truckin'","Grateful Dead"
"1972-01-08",70,"Way Back Home","Jr. Walker & The All Stars"
"1972-01-08",71,"After All This Time","Merry Clayton"
"1972-01-08",72,"What Am I Living For","Ray Charles"
"1972-01-08",73,"The Harder I Try (The Bluer I Get)","Free Movement"
"1972-01-08",74,"You Make Your Own Heaven And Hell Right Here On Earth","The Undisputed Truth"
"1972-01-08",75,"Tightrope Ride","The Doors"
"1972-01-08",76,"Love Potion Number Nine","The Coasters"
"1972-01-08",77,"Keep On Keeping On","N.F. Porter"
"1972-01-08",78,"Get Up And Get Down","The Dramatics"
"1972-01-08",79,"Under My Wheels","Alice Cooper"
"1972-01-08",80,"Together Let's Find Love","The 5th Dimension"
"1972-01-08",81,"So Many People","Chase"
"1972-01-08",82,"Bang A Gong (Get It On)","T. Rex"
"1972-01-08",83,"Another Puff","NEW"
"1972-01-08",84,"The Lion Sleeps Tonight","NEW"
"1972-01-08",85,"Feeling Alright","Jerry Reed"
"1972-01-08",86,"Ain't Understanding Mellow","Robert John"
"1972-01-08",87,"Five Hundred Miles","RE- ENTRY"
"1972-01-08",88,"Do The Funky Penguin Part I","RE- ENTRY"
"1972-01-08",89,"Tupelo Honey","Joe Cocker"
"1972-01-08",90,"Joy","Jerry Butler & Brenda Lee Eager"
"1972-01-08",91,"Son Of Shaft","Heaven Bound with Tony Scotti"
"1972-01-08",92,"You Want It, You Got It","Rufus Thomas"
"1972-01-08",93,"Pain (Part I)","Van Morrison"
"1972-01-08",94,"Open The Door (Song For Judith)","Apollo featuring Tom Parker"
"1972-01-08",95,"Love Gonna Pack Up (And Walk Out)","The Bar-Kays"
"1972-01-08",96,"If I Could See The Light","NEW"
"1972-01-08",97,"Keep Playin' That Rock 'N' Roll","NEW"
"1972-01-08",98,"Floy Joy","Detroit Emeralds"
"1972-01-08",99,"Footstompin' Music","Ohio Players"
"1972-01-08",100,"The Road We Didn't Take","Judy Collins"
"1972-01-15",1,"American Pie (Parts I & II)","Don McLean"
"1972-01-15",2,"Brand New Key","Melanie"
"1972-01-15",3,"Let's Stay Together","Al Green"
"1972-01-15",4,"Sunshine","Jonathan Edwards"
"1972-01-15",5,"Family Affair","Sly & The Family Stone"
"1972-01-15",6,"Scorpio","Dennis Coffey & The Detroit Guitar Band"
"1972-01-15",7,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The New Seekers"
"1972-01-15",8,"Got To Be There","Michael Jackson"
"1972-01-15",9,"Hey Girl/I Knew You When","Donny Osmond"
"1972-01-15",10,"Clean Up Woman","Betty Wright"
"1972-01-15",11,"You Are Everything","The Stylistics"
"1972-01-15",12,"Sugar Daddy","Jackson 5"
"1972-01-15",13,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The Hillside Singers"
"1972-01-15",14,"Day After Day","Badfinger"
"1972-01-15",15,"One Monkey Don't Stop No Show Part I","The Honey Cone"
"1972-01-15",16,"Drowning In The Sea Of Love","Joe Simon"
"1972-01-15",17,"Cherish","David Cassidy"
"1972-01-15",18,"Never Been To Spain","Three Dog Night"
"1972-01-15",19,"An Old Fashioned Love Song","Three Dog Night"
"1972-01-15",20,"Hey Big Brother","Rare Earth"
"1972-01-15",21,"It's One Of Those Nights (Yes Love)","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1972-01-15",22,"Anticipation","Carly Simon"
"1972-01-15",23,"Once You Understand","Think"
"1972-01-15",24,"All I Ever Need Is You","Sonny & Cher"
"1972-01-15",25,"Kiss An Angel Good Mornin'","Charley Pride"
"1972-01-15",26,"Have You Seen Her","The Chi-lites"
"1972-01-15",27,"The Witch Queen Of New Orleans","Redbone"
"1972-01-15",28,"White Lies, Blue Eyes","Bullet"
"1972-01-15",29,"Respect Yourself","The Staple Singers"
"1972-01-15",30,"Levon","Elton John"
"1972-01-15",31,"That's The Way I Feel About Cha","Bobby Womack & Peace"
"1972-01-15",32,"Make Me The Woman That You Go Home To","Gladys Knight And The Pips"
"1972-01-15",33,"Black Dog","Led Zeppelin"
"1972-01-15",34,"An American Trilogy","Mickey Newbury"
"1972-01-15",35,"Stay With Me","Faces"
"1972-01-15",36,"Without You","Nilsson"
"1972-01-15",37,"Fire And Water","Wilson Pickett"
"1972-01-15",38,"George Jackson","Bob Dylan"
"1972-01-15",39,"Looking For A Love","The J. Geils Band"
"1972-01-15",40,"Me And Bobby McGee","Jerry Lee Lewis"
"1972-01-15",41,"My Boy","Richard Harris"
"1972-01-15",42,"(I Know) I'm Losing You","Rod Stewart With Faces"
"1972-01-15",43,"Precious And Few","Climax"
"1972-01-15",44,"Those Were The Days","Carroll O'Connor And Jean Stapleton (As The Bunkers)"
"1972-01-15",45,"Behind Blue Eyes","The Who"
"1972-01-15",46,"Don't Say You Don't Remember","Beverly Bremers"
"1972-01-15",47,"Hallelujah","Sweathog"
"1972-01-15",48,"Ain't Nobody Home","B.B. King"
"1972-01-15",49,"Joy","Apollo featuring Tom Parker"
"1972-01-15",50,"Sour Suite","The Guess Who"
"1972-01-15",51,"Daisy Mae","Hamilton, Joe Frank & Reynolds"
"1972-01-15",52,"Can I Get A Witness","Lee Michaels"
"1972-01-15",53,"Nothing To Hide","Tommy James"
"1972-01-15",54,"Bang A Gong (Get It On)","T. Rex"
"1972-01-15",55,"Feeling Alright","Joe Cocker"
"1972-01-15",56,"Friends With You","John Denver"
"1972-01-15",57,"Together Let's Find Love","The 5th Dimension"
"1972-01-15",58,"Carolyn","Merle Haggard And The Strangers"
"1972-01-15",59,"Show Me How","The Emotions"
"1972-01-15",60,"Everybody Knows About My Good Thing Pt. 1","Little Johnny Taylor"
"1972-01-15",61,"The Harder I Try (The Bluer I Get)","Free Movement"
"1972-01-15",62,"No Sad Song","Helen Reddy"
"1972-01-15",63,"Devil You","Stampeders"
"1972-01-15",64,"Take It Slow (Out In The Country)","Lighthouse"
"1972-01-15",65,"Satisfaction","Smokey Robinson & The Miracles"
"1972-01-15",66,"What Am I Living For","Ray Charles"
"1972-01-15",67,"Superstar/Bless The Beasts And Children","Carpenters"
"1972-01-15",68,"Way Back Home","Jr. Walker & The All Stars"
"1972-01-15",69,"Pretty As You Feel","Jefferson Airplane"
"1972-01-15",70,"Tupelo Honey","Van Morrison"
"1972-01-15",71,"Under My Wheels","Alice Cooper"
"1972-01-15",72,"You Make Your Own Heaven And Hell Right Here On Earth","The Undisputed Truth"
"1972-01-15",73,"The Lion Sleeps Tonight","Robert John"
"1972-01-15",74,"Baby Won't You Let Me Rock 'N Roll You","NEW"
"1972-01-15",75,"Floy Joy","NEW"
"1972-01-15",76,"Hurting Each Other","Ten Years After"
"1972-01-15",77,"Keep On Keeping On","The Supremes"
"1972-01-15",78,"Truckin'","NEW"
"1972-01-15",79,"After All This Time","NEW"
"1972-01-15",80,"Another Puff","Carpenters"
"1972-01-15",81,"Ain't Understanding Mellow","N.F. Porter"
"1972-01-15",82,"Do The Funky Penguin Part I","Grateful Dead"
"1972-01-15",83,"Oh Me Oh My (I'm A Fool For You Baby)","Merry Clayton"
"1972-01-15",84,"You Want It, You Got It","Jerry Reed"
"1972-01-15",85,"Son Of Shaft","Jerry Butler & Brenda Lee Eager"
"1972-01-15",86,"Love Gonna Pack Up (And Walk Out)","Rufus Thomas"
"1972-01-15",87,"Five Hundred Miles","NEW"
"1972-01-15",88,"Pain (Part I)","NEW"
"1972-01-15",89,"If I Could See The Light","Aretha Franklin"
"1972-01-15",90,"Footstompin' Music","Detroit Emeralds"
"1972-01-15",91,"Jungle Fever","The Bar-Kays"
"1972-01-15",92,"So Many People","The Persuaders"
"1972-01-15",93,"Open The Door (Song For Judith)","Heaven Bound with Tony Scotti"
"1972-01-15",94,"Keep Playin' That Rock 'N' Roll","Ohio Players"
"1972-01-15",95,"Music From Across The Way","The 8th Day"
"1972-01-15",96,"Rock & Roll Stew...Part 1","Grand Funk Railroad"
"1972-01-15",97,"Get Up And Get Down","NEW"
"1972-01-15",98,"Love Potion Number Nine","NEW"
"1972-01-15",99,"Ajax Airlines","The Chakachas"
"1972-01-15",100,"The Road We Didn't Take","Chase"
"1972-01-22",1,"American Pie (Parts I & II)","Don McLean"
"1972-01-22",2,"Brand New Key","Melanie"
"1972-01-22",3,"Let's Stay Together","Al Green"
"1972-01-22",4,"Sunshine","Jonathan Edwards"
"1972-01-22",5,"Day After Day","Badfinger"
"1972-01-22",6,"Scorpio","Dennis Coffey & The Detroit Guitar Band"
"1972-01-22",7,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The New Seekers"
"1972-01-22",8,"Clean Up Woman","Betty Wright"
"1972-01-22",9,"You Are Everything","The Stylistics"
"1972-01-22",10,"Sugar Daddy","Jackson 5"
"1972-01-22",11,"Never Been To Spain","Three Dog Night"
"1972-01-22",12,"Drowning In The Sea Of Love","Joe Simon"
"1972-01-22",13,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The Hillside Singers"
"1972-01-22",14,"Family Affair","Sly & The Family Stone"
"1972-01-22",15,"Got To Be There","Michael Jackson"
"1972-01-22",16,"Hey Girl/I Knew You When","Donny Osmond"
"1972-01-22",17,"One Monkey Don't Stop No Show Part I","The Honey Cone"
"1972-01-22",18,"Anticipation","Carly Simon"
"1972-01-22",19,"Hey Big Brother","Rare Earth"
"1972-01-22",20,"It's One Of Those Nights (Yes Love)","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1972-01-22",21,"Without You","Nilsson"
"1972-01-22",22,"Kiss An Angel Good Mornin'","Charley Pride"
"1972-01-22",23,"Once You Understand","Think"
"1972-01-22",24,"Cherish","David Cassidy"
"1972-01-22",25,"The Witch Queen Of New Orleans","Redbone"
"1972-01-22",26,"Stay With Me","Faces"
"1972-01-22",27,"Black Dog","Led Zeppelin"
"1972-01-22",28,"Levon","Elton John"
"1972-01-22",29,"That's The Way I Feel About Cha","Bobby Womack & Peace"
"1972-01-22",30,"Make Me The Woman That You Go Home To","Gladys Knight And The Pips"
"1972-01-22",31,"Have You Seen Her","The Chi-lites"
"1972-01-22",32,"Fire And Water","Wilson Pickett"
"1972-01-22",33,"All I Ever Need Is You","Sonny & Cher"
"1972-01-22",34,"Precious And Few","Climax"
"1972-01-22",35,"Joy","Apollo featuring Tom Parker"
"1972-01-22",36,"An Old Fashioned Love Song","Three Dog Night"
"1972-01-22",37,"Don't Say You Don't Remember","Beverly Bremers"
"1972-01-22",38,"Hurting Each Other","Carpenters"
"1972-01-22",39,"Looking For A Love","The J. Geils Band"
"1972-01-22",40,"White Lies, Blue Eyes","Bullet"
"1972-01-22",41,"My Boy","Richard Harris"
"1972-01-22",42,"Daisy Mae","Hamilton, Joe Frank & Reynolds"
"1972-01-22",43,"Feeling Alright","Joe Cocker"
"1972-01-22",44,"Those Were The Days","Carroll O'Connor And Jean Stapleton (As The Bunkers)"
"1972-01-22",45,"Together Let's Find Love","The 5th Dimension"
"1972-01-22",46,"Ain't Nobody Home","B.B. King"
"1972-01-22",47,"Me And Bobby McGee","Jerry Lee Lewis"
"1972-01-22",48,"Floy Joy","The Supremes"
"1972-01-22",49,"The Lion Sleeps Tonight","Robert John"
"1972-01-22",50,"Bang A Gong (Get It On)","T. Rex"
"1972-01-22",51,"Do The Funky Penguin Part I","Rufus Thomas"
"1972-01-22",52,"Way Back Home","Jr. Walker & The All Stars"
"1972-01-22",53,"Ain't Understanding Mellow","Jerry Butler & Brenda Lee Eager"
"1972-01-22",54,"Sour Suite","The Guess Who"
"1972-01-22",55,"You Want It, You Got It","Detroit Emeralds"
"1972-01-22",56,"The Harder I Try (The Bluer I Get)","Free Movement"
"1972-01-22",57,"Son Of Shaft","The Bar-Kays"
"1972-01-22",58,"George Jackson","Bob Dylan"
"1972-01-22",59,"Show Me How","The Emotions"
"1972-01-22",60,"Everybody Knows About My Good Thing Pt. 1","Little Johnny Taylor"
"1972-01-22",61,"What Am I Living For","Ray Charles"
"1972-01-22",62,"Tupelo Honey","Van Morrison"
"1972-01-22",63,"Under My Wheels","Alice Cooper"
"1972-01-22",64,"Footstompin' Music","Grand Funk Railroad"
"1972-01-22",65,"No Sad Song","Helen Reddy"
"1972-01-22",66,"Take It Slow (Out In The Country)","Lighthouse"
"1972-01-22",67,"Pain (Part I)","Ohio Players"
"1972-01-22",68,"Down By The Lazy River","NEW"
"1972-01-22",69,"Baby Won't You Let Me Rock 'N Roll You","NEW"
"1972-01-22",70,"Another Puff","The Osmonds"
"1972-01-22",71,"Nothing To Hide","Ten Years After"
"1972-01-22",72,"You Make Your Own Heaven And Hell Right Here On Earth","Jerry Reed"
"1972-01-22",73,"Jungle Fever","Tommy James"
"1972-01-22",74,"Superstar/Bless The Beasts And Children","The Undisputed Truth"
"1972-01-22",75,"Oh Me Oh My (I'm A Fool For You Baby)","The Chakachas"
"1972-01-22",76,"Pretty As You Feel","Carpenters"
"1972-01-22",77,"Softly Whispering I Love You","Aretha Franklin"
"1972-01-22",78,"We've Got To Get It On Again","Jefferson Airplane"
"1972-01-22",79,"If I Could See The Light","NEW"
"1972-01-22",80,"Move 'Em Out","NEW"
"1972-01-22",81,"Love Gonna Pack Up (And Walk Out)","The English Congregation"
"1972-01-22",82,"Five Hundred Miles","NEW"
"1972-01-22",83,"Ajax Airlines","NEW"
"1972-01-22",84,"Will You Still Love Me Tomorrow","Addrisi Brothers"
"1972-01-22",85,"Music From Across The Way","The 8th Day"
"1972-01-22",86,"I Wrote A Simple Song","NEW"
"1972-01-22",87,"The Nickel Song","NEW"
"1972-01-22",88,"Keep On Keeping On","Delaney & Bonnie"
"1972-01-22",89,"After All This Time","The Persuaders"
"1972-01-22",90,"I Gotcha","Heaven Bound with Tony Scotti"
"1972-01-22",91,"Open The Door (Song For Judith)","Hudson and Landry"
"1972-01-22",92,"Keep Playin' That Rock 'N' Roll","NEW"
"1972-01-22",93,"Rock & Roll Stew...Part 1","NEW"
"1972-01-22",94,"Love And Liberty","Roberta Flack"
"1972-01-22",95,"Gimme Some More","James Last"
"1972-01-22",96,"Sweet Baby","NEW"
"1972-01-22",97,"Get Up And Get Down","NEW"
"1972-01-22",98,"You Really Got A Hold On Me","Billy Preston"
"1972-01-22",99,"Slippin' Into Darkness","NEW"
"1972-01-22",100,"Standing In For Jody","NEW"
"1972-01-29",1,"American Pie (Parts I & II)","Don McLean"
"1972-01-29",2,"Brand New Key","Melanie"
"1972-01-29",3,"Let's Stay Together","Al Green"
"1972-01-29",4,"Sunshine","Jonathan Edwards"
"1972-01-29",5,"Day After Day","Badfinger"
"1972-01-29",6,"Clean Up Woman","Betty Wright"
"1972-01-29",7,"Scorpio","Dennis Coffey & The Detroit Guitar Band"
"1972-01-29",8,"Never Been To Spain","Three Dog Night"
"1972-01-29",9,"You Are Everything","The Stylistics"
"1972-01-29",10,"Sugar Daddy","Jackson 5"
"1972-01-29",11,"Drowning In The Sea Of Love","Joe Simon"
"1972-01-29",12,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The New Seekers"
"1972-01-29",13,"Hurting Each Other","Carpenters"
"1972-01-29",14,"Without You","Nilsson"
"1972-01-29",15,"Joy","Apollo featuring Tom Parker"
"1972-01-29",16,"Precious And Few","Climax"
"1972-01-29",17,"Anticipation","Carly Simon"
"1972-01-29",18,"Family Affair","Sly & The Family Stone"
"1972-01-29",19,"I'd Like To Teach The World To Sing (In Perfect Harmony)","The Hillside Singers"
"1972-01-29",20,"It's One Of Those Nights (Yes Love)","The Partridge Family Starring Shirley Jones Featuring David Cassidy"
"1972-01-29",21,"Stay With Me","Faces"
"1972-01-29",22,"Kiss An Angel Good Mornin'","Charley Pride"
"1972-01-29",23,"Black Dog","Led Zeppelin"
"1972-01-29",24,"The Witch Queen Of New Orleans","Redbone"
"1972-01-29",25,"Levon","Elton John"
"1972-01-29",26,"Hey Girl/I Knew You When","Donny Osmond"
"1972-01-29",27,"Fire And Water","Wilson Pickett"
"1972-01-29",28,"Make Me The Woman That You Go Home To","Gladys Knight And The Pips"
"1972-01-29",29,"That's The Way I Feel About Cha","Bobby Womack & Peace"
"1972-01-29",30,"One Monkey Don't Stop No Show Part I","The Honey Cone"
"1972-01-29",31,"Got To Be There","Michael Jackson"
"1972-01-29",32,"Down By The Lazy River","The Osmonds"
"1972-01-29",33,"Don't Say You Don't Remember","Beverly Bremers"
"1972-01-29",34,"Hey Big Brother","Rare Earth"
"1972-01-29",35,"Once You Understand","Think"
"1972-01-29",36,"Feeling Alright","Joe Cocker"
"1972-01-29",37,"Bang A Gong (Get It On)","T. Rex"
"1972-01-29",38,"The Lion Sleeps Tonight","Robert John"
"1972-01-29",39,"Together Let's Find Love","The 5th Dimension"
"1972-01-29",40,"Floy Joy","The Supremes"
"1972-01-29",41,"Ain't Understanding Mellow","Jerry Butler & Brenda Lee Eager"
"1972-01-29",42,"Daisy Mae","Hamilton, Joe Frank & Reynolds"
"1972-01-29",43,"Those Were The Days","Carroll O'Connor And Jean Stapleton (As The Bunkers)"
"1972-01-29",44,"White Lies, Blue Eyes","Bullet"
"1972-01-29",45,"Looking For A Love","The J. Geils Band"
"1972-01-29",46,"My Boy","Richard Harris"
"1972-01-29",47,"Do The Funky Penguin Part I","Rufus Thomas"
"1972-01-29",48,"Footstompin' Music","Grand Funk Railroad"
"1972-01-29",49,"Tupelo Honey","Van Morrison"
"1972-01-29",50,"You Want It, You Got It","Detroit Emeralds"
"1972-01-29",51,"The Harder I Try (The Bluer I Get)","Free Movement"
"1972-01-29",52,"Way Back Home","Jr. Walker & The All Stars"
