"date","rank","song","artist"
"1974-01-01",51,"Baby Come Close","Smokey Robinson"
"1974-01-01",52,"Keep Your Head To The Sky","Earth, Wind & Fire"
"1974-01-01",53,"The River Of Love","B.W. Stevenson"
"1974-01-01",54,"Love Has No Pride","Linda Ronstadt"
"1974-01-01",55,"Midnight Rider","Gregg Allman"
"1974-01-01",56,"Jim Dandy","Black Oak Arkansas"
"1974-01-01",57,"A Song I'd Like To Sing","Kris Kristofferson & Rita Coolidge"
"1974-01-01",58,"Some Guys Have All The Luck","The Persuaders"
"1974-01-01",59,"I Found Sunshine","The Chi-lites"
"1974-01-01",60,"Love Song","Anne Murray"
"1974-01-01",61,"Showdown","Electric Light Orchestra"
"1974-01-01",62,"A Fool Such As I","Bob Dylan"
"1974-01-01",63,"I Wanna Know Your Name","The Intruders"
"1974-01-01",64,"I Like To Live The Love","B.B. King"
"1974-01-01",65,"Americans","NEW"
"1974-01-01",66,"Let Me Try Again (Laisse Moi Le Temps)","NEW"
"1974-01-01",67,"Hangin' Around","Byron MacGregor"
"1974-01-01",68,"Stoned To The Bone - Part 1","Frank Sinatra"
"1974-01-01",69,"Last Kiss","Edgar Winter Group"
"1974-01-01",70,"Last Time I Saw Him","James Brown"
"1974-01-01",71,"It Doesn't Have To Be That Way","Wednesday"
"1974-01-01",72,"Please, Daddy","NEW"
"1974-01-01",73,"Smarty Pants","NEW"
"1974-01-01",74,"Teenage Lament '74","Diana Ross"
"1974-01-01",75,"Can This Be Real","Jim Croce"
"1974-01-01",76,"Boogie Down","John Denver"
"1974-01-01",77,"I Shall Sing","First Choice"
"1974-01-01",78,"Ain't Got No Home","Alice Cooper"
"1974-01-01",79,"Blue Collar","NEW"
"1974-01-01",80,"Abra-Ca-Dabra","NEW"
"1974-01-01",81,"Somewhere Between Love And Tomorrow","Natural Four"
"1974-01-01",82,"Wang Dang Doodle","NEW"
"1974-01-01",83,"Raised On Robbery","NEW"
"1974-01-01",84,"One Tin Soldier, The Legend of Billy Jack","Eddie Kendricks"
"1974-01-01",85,"Will You Love Me Tomorrow?","Garfunkel"
"1974-01-01",86,"You're So Unique","The Band"
"1974-01-01",87,"My Sweet Lady","Bachman-Turner Overdrive"
"1974-01-01",88,"Trying To Hold On To My Woman","The De Franco Family"
"1974-01-01",89,"Flashback","Roy Clark"
"1974-01-01",90,"Daddy What If","The Pointer Sisters"
"1974-01-01",91,"It May Be Winter Outside, (But In My Heart It's Spring)","Joni Mitchell"
"1974-01-01",92,"Star","Coven"
"1974-01-01",93,"Last Kiss","Melanie"
"1974-01-01",94,"Life Is A Song Worth Singing","NEW"
"1974-01-01",95,"Can't Say Nothin'","NEW"
"1974-01-01",96,"What It Comes Down To","Billy Preston"
"1974-01-01",97,"This Is Your Song","NEW"
"1974-01-01",98,"WOLD","NEW"
"1974-01-01",99,"Let Me Get To Know You","Cliff DeYoung"
"1974-01-01",100,"Could You Ever Love Me Again","Lamont Dozier"
"1974-01-08",1,"The Joker","The Steve Miller Band"
"1974-01-08",2,"Time In A Bottle","Jim Croce"
"1974-01-08",3,"Show And Tell","Al Wilson"
"1974-01-08",4,"Smokin' In The Boy's Room","Brownsville Station"
"1974-01-08",5,"I've Got To Use My Imagination","Gladys Knight And The Pips"
"1974-01-08",6,"You're Sixteen","Ringo Starr"
"1974-01-08",7,"Never, Never Gonna Give Ya Up","Barry White"
"1974-01-08",8,"Living For The City","Stevie Wonder"
"1974-01-08",9,"Let Me Be There","Olivia Newton-John"
"1974-01-08",10,"Helen Wheels","Paul McCartney And Wings"
"1974-01-08",11,"The Way We Were","Barbra Streisand"
"1974-01-08",12,"The Most Beautiful Girl","Charlie Rich"
"1974-01-08",13,"Love's Theme","Love Unlimited Orchestra"
"1974-01-08",14,"Leave Me Alone (ruby Red Dress)","Helen Reddy"
"1974-01-08",15,"When I Fall In Love/Are You Lonesome Tonight","Donny Osmond"
"1974-01-08",16,"Me And Baby Brother","War"
"1974-01-08",17,"Until You Come Back To Me (That's What I'm Gonna Do)","Aretha Franklin"
"1974-01-08",18,"Goodbye Yellow Brick Road","Elton John"
"1974-01-08",19,"Top Of The World","Carpenters"
"1974-01-08",20,"Hello It's Me","Todd Rundgren"
"1974-01-08",21,"Livin' For You","Al Green"
"1974-01-08",22,"Spiders & Snakes","Jim Stafford"
"1974-01-08",23,"Walk Like A Man","Grand Funk"
"1974-01-08",24,"If You're Ready (Come Go With Me)","The Staple Singers"
"1974-01-08",25,"Sister Mary Elephant (Shudd-Up!)","Cheech & Chong"
"1974-01-08",26,"Just You 'n' Me","Chicago"
"1974-01-08",27,"Rockin' Roll Baby","The Stylistics"
"1974-01-08",28,"Jungle Boogie","Kool & The Gang"
"1974-01-08",29,"Mind Games","John Lennon"
"1974-01-08",30,"D'yer Mak'er","Led Zeppelin"
"1974-01-08",31,"My Music","Loggins & Messina"
"1974-01-08",32,"If We Make It Through December","Merle Haggard"
"1974-01-08",33,"Americans","Byron MacGregor"
"1974-01-08",34,"Painted Ladies","Ian Thomas"
"1974-01-08",35,"American Tune","Paul Simon"
"1974-01-08",36,"""Joy"" Pt. I","Isaac Hayes"
"1974-01-08",37,"Who's In The Strawberry Patch With Sally","Tony Orlando & Dawn"
"1974-01-08",38,"Let Your Hair Down","The Temptations"
"1974-01-08",39,"Put Your Hands Together","The O'Jays"
"1974-01-08",40,"Rock On","David Essex"
"1974-01-08",41,"I Love","Tom T. Hall"
"1974-01-08",42,"This Time I'm Gone For Good","Bobby ""Blue"" Bland"
"1974-01-08",43,"The Love I Lost (Part 1)","Harold Melvin And The Blue Notes"
"1974-01-08",44,"Midnight Rider","Gregg Allman"
"1974-01-08",45,"Photograph","Ringo Starr"
"1974-01-08",46,"Jim Dandy","Black Oak Arkansas"
"1974-01-08",47,"I Can't Stand The Rain","Ann Peebles"
"1974-01-08",48,"Baby Come Close","Smokey Robinson"
"1974-01-08",49,"Come Get To This","Marvin Gaye"
"1974-01-08",50,"Love Song","Anne Murray"
"1974-01-08",51,"Love Has No Pride","Linda Ronstadt"
"1974-01-08",52,"I Got A Name","Jim Croce"
"1974-01-08",53,"Keep Your Head To The Sky","Earth, Wind & Fire"
"1974-01-08",54,"Tell Her She's Lovely","El Chicano"
"1974-01-08",55,"A Fool Such As I","Bob Dylan"
"1974-01-08",56,"Last Time I Saw Him","Diana Ross"
"1974-01-08",57,"Showdown","Electric Light Orchestra"
"1974-01-08",58,"I Like To Live The Love","B.B. King"
"1974-01-08",59,"Space Race","Billy Preston"
"1974-01-08",60,"The River Of Love","B.W. Stevenson"
"1974-01-08",61,"Stoned To The Bone - Part 1","James Brown"
"1974-01-08",62,"Boogie Down","Eddie Kendricks"
"1974-01-08",63,"Last Kiss","Wednesday"
"1974-01-08",64,"Teenage Lament '74","Alice Cooper"
"1974-01-08",65,"Hangin' Around","Edgar Winter Group"
"1974-01-08",66,"It Doesn't Have To Be That Way","Jim Croce"
"1974-01-08",67,"I Shall Sing","Garfunkel"
"1974-01-08",68,"Can This Be Real","Natural Four"
"1974-01-08",69,"Please, Daddy","John Denver"
"1974-01-08",70,"Abra-Ca-Dabra","The De Franco Family"
"1974-01-08",71,"A Song I'd Like To Sing","Kris Kristofferson & Rita Coolidge"
"1974-01-08",72,"I Wanna Know Your Name","The Intruders"
"1974-01-08",73,"Let Me Try Again (Laisse Moi Le Temps)","Frank Sinatra"
"1974-01-08",74,"You're So Unique","Billy Preston"
"1974-01-08",75,"Raised On Robbery","Joni Mitchell"
"1974-01-08",76,"My Sweet Lady","Cliff DeYoung"
"1974-01-08",77,"Wang Dang Doodle","The Pointer Sisters"
"1974-01-08",78,"Let Me Serenade You","Three Dog Night"
"1974-01-08",79,"I Found Sunshine","The Chi-lites"
"1974-01-08",80,"Daddy What If","Bobby Bare"
"1974-01-08",81,"One Tin Soldier, The Legend of Billy Jack","Coven"
"1974-01-08",82,"Some Guys Have All The Luck","The Persuaders"
"1974-01-08",83,"Doo Doo Doo Doo Doo (heartbreaker)","NEW"
"1974-01-08",84,"Trying To Hold On To My Woman","NEW"
"1974-01-08",85,"Come And Get Your Love","The Rolling Stones"
"1974-01-08",86,"Flashback","Lamont Dozier"
"1974-01-08",87,"Star","NEW"
"1974-01-08",88,"What It Comes Down To","NEW"
"1974-01-08",89,"Life Is A Song Worth Singing","Redbone"
"1974-01-08",90,"Eres Tu (Touch The Wind)","The 5th Dimension"
"1974-01-08",91,"WOLD","Stealers Wheel"
"1974-01-08",92,"Last Kiss","The Isley Brothers"
"1974-01-08",93,"Can't Say Nothin'","Johnny Mathis"
"1974-01-08",94,"Let Me Get To Know You","NEW"
"1974-01-08",95,"This Is Your Song","NEW"
"1974-01-08",96,"Somewhere Between Love And Tomorrow","Mocedades"
"1974-01-08",97,"Meadows","Harry Chapin"
"1974-01-08",98,"The Americans (A Canadian's Opinion)","J. Frank Wilson and The Cavaliers"
"1974-01-08",99,"Seasons In The Sun","Curtis Mayfield"
"1974-01-08",100,"Sexy Mama","Paul Anka"
"1974-01-15",1,"Show And Tell","Al Wilson"
"1974-01-15",2,"The Joker","The Steve Miller Band"
"1974-01-15",3,"Smokin' In The Boy's Room","Brownsville Station"
"1974-01-15",4,"I've Got To Use My Imagination","Gladys Knight And The Pips"
"1974-01-15",5,"You're Sixteen","Ringo Starr"
"1974-01-15",6,"Time In A Bottle","Jim Croce"
"1974-01-15",7,"The Way We Were","Barbra Streisand"
"1974-01-15",8,"Living For The City","Stevie Wonder"
"1974-01-15",9,"Let Me Be There","Olivia Newton-John"
"1974-01-15",10,"Love's Theme","Love Unlimited Orchestra"
"1974-01-15",11,"Never, Never Gonna Give Ya Up","Barry White"
"1974-01-15",12,"Helen Wheels","Paul McCartney And Wings"
"1974-01-15",13,"Until You Come Back To Me (That's What I'm Gonna Do)","Aretha Franklin"
"1974-01-15",14,"When I Fall In Love/Are You Lonesome Tonight","Donny Osmond"
"1974-01-15",15,"Me And Baby Brother","War"
"1974-01-15",16,"The Most Beautiful Girl","Charlie Rich"
"1974-01-15",17,"Americans","Byron MacGregor"
"1974-01-15",18,"Spiders & Snakes","Jim Stafford"
"1974-01-15",19,"Livin' For You","Al Green"
"1974-01-15",20,"Walk Like A Man","Grand Funk"
"1974-01-15",21,"Leave Me Alone (ruby Red Dress)","Helen Reddy"
"1974-01-15",22,"Jungle Boogie","Kool & The Gang"
"1974-01-15",23,"Goodbye Yellow Brick Road","Elton John"
"1974-01-15",24,"Sister Mary Elephant (Shudd-Up!)","Cheech & Chong"
"1974-01-15",25,"Top Of The World","Carpenters"
"1974-01-15",26,"Hello It's Me","Todd Rundgren"
"1974-01-15",27,"If You're Ready (Come Go With Me)","The Staple Singers"
"1974-01-15",28,"If We Make It Through December","Merle Haggard"
"1974-01-15",29,"Put Your Hands Together","The O'Jays"
"1974-01-15",30,"Let Your Hair Down","The Temptations"
"1974-01-15",31,"Rockin' Roll Baby","The Stylistics"
"1974-01-15",32,"Rock On","David Essex"
"1974-01-15",33,"""Joy"" Pt. I","Isaac Hayes"
"1974-01-15",34,"Mind Games","John Lennon"
"1974-01-15",35,"Just You 'n' Me","Chicago"
"1974-01-15",36,"Midnight Rider","Gregg Allman"
"1974-01-15",37,"American Tune","Paul Simon"
"1974-01-15",38,"I Love","Tom T. Hall"
"1974-01-15",39,"Baby Come Close","Smokey Robinson"
"1974-01-15",40,"Love Song","Anne Murray"
"1974-01-15",41,"Last Time I Saw Him","Diana Ross"
"1974-01-15",42,"Jim Dandy","Black Oak Arkansas"
"1974-01-15",43,"D'yer Mak'er","Led Zeppelin"
"1974-01-15",44,"My Music","Loggins & Messina"
"1974-01-15",45,"Painted Ladies","Ian Thomas"
"1974-01-15",46,"Boogie Down","Eddie Kendricks"
"1974-01-15",47,"This Time I'm Gone For Good","Bobby ""Blue"" Bland"
"1974-01-15",48,"I Like To Live The Love","B.B. King"
"1974-01-15",49,"Abra-Ca-Dabra","The De Franco Family"
"1974-01-15",50,"Who's In The Strawberry Patch With Sally","Tony Orlando & Dawn"
"1974-01-15",51,"The Love I Lost (Part 1)","Harold Melvin And The Blue Notes"
"1974-01-15",52,"Can This Be Real","Natural Four"
"1974-01-15",53,"Keep Your Head To The Sky","Earth, Wind & Fire"
"1974-01-15",54,"Teenage Lament '74","Alice Cooper"
"1974-01-15",55,"A Fool Such As I","Bob Dylan"
"1974-01-15",56,"Showdown","Electric Light Orchestra"
"1974-01-15",57,"I Shall Sing","Garfunkel"
"1974-01-15",58,"Stoned To The Bone - Part 1","James Brown"
"1974-01-15",59,"Love Has No Pride","Linda Ronstadt"
"1974-01-15",60,"Last Kiss","Wednesday"
"1974-01-15",61,"Doo Doo Doo Doo Doo (heartbreaker)","The Rolling Stones"
"1974-01-15",62,"The Americans (A Canadian's Opinion)","Gordon Sinclair"
"1974-01-15",63,"I Got A Name","Jim Croce"
"1974-01-15",64,"It Doesn't Have To Be That Way","Jim Croce"
"1974-01-15",65,"Come Get To This","Marvin Gaye"
"1974-01-15",66,"Trying To Hold On To My Woman","Lamont Dozier"
"1974-01-15",67,"Wang Dang Doodle","The Pointer Sisters"
"1974-01-15",68,"You're So Unique","Billy Preston"
"1974-01-15",69,"Daddy What If","Bobby Bare"
"1974-01-15",70,"My Sweet Lady","Cliff DeYoung"
"1974-01-15",71,"Raised On Robbery","Joni Mitchell"
"1974-01-15",72,"I Can't Stand The Rain","Ann Peebles"
"1974-01-15",73,"Come And Get Your Love","Redbone"
"1974-01-15",74,"Photograph","Ringo Starr"
"1974-01-15",75,"Sexy Mama","Moments"
"1974-01-15",76,"Hangin' Around","Edgar Winter Group"
"1974-01-15",77,"One Tin Soldier, The Legend of Billy Jack","Coven"
"1974-01-15",78,"What It Comes Down To","The Isley Brothers"
"1974-01-15",79,"Tell Her She's Lovely","El Chicano"
"1974-01-15",80,"I Wanna Know Your Name","The Intruders"
"1974-01-15",81,"Star","Stealers Wheel"
"1974-01-15",82,"Dark Lady","NEW"
"1974-01-15",83,"Life Is A Song Worth Singing","NEW"
"1974-01-15",84,"Eres Tu (Touch The Wind)","Cher"
"1974-01-15",85,"Flashback","Johnny Mathis"
"1974-01-15",86,"Seasons In The Sun","Mocedades"
"1974-01-15",87,"WOLD","The 5th Dimension"
"1974-01-15",88,"Can't Say Nothin'","Terry Jacks"
"1974-01-15",89,"Let Me Get To Know You","Harry Chapin"
"1974-01-15",90,"Jessica","Curtis Mayfield"
"1974-01-15",91,"I Miss You","Paul Anka"
"1974-01-15",92,"This Is Your Song","NEW"
"1974-01-15",93,"A Song I'd Like To Sing","NEW"
"1974-01-15",94,"(I'd Know You) Anywhere","The Allman Brothers Band"
"1974-01-15",95,"Space Race","NEW"
"1974-01-15",96,"Meadows","NEW"
"1974-01-15",97,"Last Kiss","The Dells"
"1974-01-15",98,"I Found Sunshine","Don Goodwin"
"1974-01-15",99,"Please, Daddy","Kris Kristofferson & Rita Coolidge"
"1974-01-15",100,"Rock And Roll, Hoochie Koo","NEW"
"1974-01-22",1,"You're Sixteen","Ringo Starr"
"1974-01-22",2,"Show And Tell","Al Wilson"
"1974-01-22",3,"The Way We Were","Barbra Streisand"
"1974-01-22",4,"I've Got To Use My Imagination","Gladys Knight And The Pips"
"1974-01-22",5,"The Joker","The Steve Miller Band"
"1974-01-22",6,"Love's Theme","Love Unlimited Orchestra"
"1974-01-22",7,"Smokin' In The Boy's Room","Brownsville Station"
"1974-01-22",8,"Let Me Be There","Olivia Newton-John"
"1974-01-22",9,"Time In A Bottle","Jim Croce"
"1974-01-22",10,"Americans","Byron MacGregor"
"1974-01-22",11,"Until You Come Back To Me (That's What I'm Gonna Do)","Aretha Franklin"
"1974-01-22",12,"Living For The City","Stevie Wonder"
"1974-01-22",13,"Never, Never Gonna Give Ya Up","Barry White"
"1974-01-22",14,"Spiders & Snakes","Jim Stafford"
"1974-01-22",15,"Me And Baby Brother","War"
"1974-01-22",16,"When I Fall In Love/Are You Lonesome Tonight","Donny Osmond"
"1974-01-22",17,"Helen Wheels","Paul McCartney And Wings"
"1974-01-22",18,"Jungle Boogie","Kool & The Gang"
"1974-01-22",19,"Walk Like A Man","Grand Funk"
"1974-01-22",20,"The Most Beautiful Girl","Charlie Rich"
"1974-01-22",21,"Livin' For You","Al Green"
"1974-01-22",22,"Put Your Hands Together","The O'Jays"
"1974-01-22",23,"Leave Me Alone (ruby Red Dress)","Helen Reddy"
"1974-01-22",24,"Rock On","David Essex"
"1974-01-22",25,"Goodbye Yellow Brick Road","Elton John"
"1974-01-22",26,"Sister Mary Elephant (Shudd-Up!)","Cheech & Chong"
"1974-01-22",27,"Let Your Hair Down","The Temptations"
"1974-01-22",28,"The Americans (A Canadian's Opinion)","Gordon Sinclair"
"1974-01-22",29,"Top Of The World","Carpenters"
"1974-01-22",30,"I Love","Tom T. Hall"
"1974-01-22",31,"""Joy"" Pt. I","Isaac Hayes"
"1974-01-22",32,"Midnight Rider","Gregg Allman"
"1974-01-22",33,"Last Time I Saw Him","Diana Ross"
"1974-01-22",34,"Jim Dandy","Black Oak Arkansas"
"1974-01-22",35,"Love Song","Anne Murray"
"1974-01-22",36,"Boogie Down","Eddie Kendricks"
"1974-01-22",37,"Baby Come Close","Smokey Robinson"
"1974-01-22",38,"Hello It's Me","Todd Rundgren"
"1974-01-22",39,"Rockin' Roll Baby","The Stylistics"
"1974-01-22",40,"Abra-Ca-Dabra","The De Franco Family"
"1974-01-22",41,"If We Make It Through December","Merle Haggard"
"1974-01-22",42,"Doo Doo Doo Doo Doo (heartbreaker)","The Rolling Stones"
"1974-01-22",43,"If You're Ready (Come Go With Me)","The Staple Singers"
"1974-01-22",44,"Mind Games","John Lennon"
"1974-01-22",45,"I Like To Live The Love","B.B. King"
"1974-01-22",46,"Just You 'n' Me","Chicago"
"1974-01-22",47,"Can This Be Real","Natural Four"
"1974-01-22",48,"Teenage Lament '74","Alice Cooper"
"1974-01-22",49,"D'yer Mak'er","Led Zeppelin"
"1974-01-22",50,"I Shall Sing","Garfunkel"
"1974-01-22",51,"Sexy Mama","Moments"
"1974-01-22",52,"This Time I'm Gone For Good","Bobby ""Blue"" Bland"
"1974-01-22",53,"American Tune","Paul Simon"
"1974-01-22",54,"Daddy What If","Bobby Bare"
"1974-01-22",55,"Showdown","Electric Light Orchestra"
"1974-01-22",56,"Dark Lady","Cher"
"1974-01-22",57,"You're So Unique","Billy Preston"
"1974-01-22",58,"Last Kiss","Wednesday"
"1974-01-22",59,"Love Has No Pride","Linda Ronstadt"
"1974-01-22",60,"My Sweet Lady","Cliff DeYoung"
"1974-01-22",61,"Come And Get Your Love","Redbone"
"1974-01-22",62,"Stoned To The Bone - Part 1","James Brown"
"1974-01-22",63,"Wang Dang Doodle","The Pointer Sisters"
"1974-01-22",64,"Trying To Hold On To My Woman","Lamont Dozier"
"1974-01-22",65,"My Music","Loggins & Messina"
"1974-01-22",66,"Painted Ladies","Ian Thomas"
"1974-01-22",67,"A Fool Such As I","Bob Dylan"
"1974-01-22",68,"Keep Your Head To The Sky","Earth, Wind & Fire"
"1974-01-22",69,"Raised On Robbery","Joni Mitchell"
"1974-01-22",70,"Eres Tu (Touch The Wind)","Mocedades"
"1974-01-22",71,"What It Comes Down To","The Isley Brothers"
"1974-01-22",72,"Seasons In The Sun","Terry Jacks"
"1974-01-22",73,"One Tin Soldier, The Legend of Billy Jack","Coven"
"1974-01-22",74,"Who's In The Strawberry Patch With Sally","Tony Orlando & Dawn"
"1974-01-22",75,"The Love I Lost (Part 1)","Harold Melvin And The Blue Notes"
"1974-01-22",76,"Star","Stealers Wheel"
"1974-01-22",77,"I Miss You","The Dells"
"1974-01-22",78,"Life Is A Song Worth Singing","Johnny Mathis"
"1974-01-22",79,"It Doesn't Have To Be That Way","Jim Croce"
"1974-01-22",80,"You Sure Love To Ball","NEW"
"1974-01-22",81,"I Got A Name","NEW"
"1974-01-22",82,"Flashback","Marvin Gaye"
"1974-01-22",83,"Mighty Love - Pt. 1","Jim Croce"
"1974-01-22",84,"WOLD","The 5th Dimension"
"1974-01-22",85,"Jessica","NEW"
"1974-01-22",86,"Let Me Get To Know You","NEW"
"1974-01-22",87,"There Won't Be Anymore","The Spinners"
"1974-01-22",88,"In The Mood","Harry Chapin"
"1974-01-22",89,"Meadows","The Allman Brothers Band"
"1974-01-22",90,"Sunshine On My Shoulders","Paul Anka"
"1974-01-22",91,"(I'd Know You) Anywhere","NEW"
"1974-01-22",92,"Jolene","NEW"
"1974-01-22",93,"Come Get To This","Charlie Rich"
"1974-01-22",94,"Rock And Roll, Hoochie Koo","NEW"
"1974-01-22",95,"Thanks For Saving My Life","NEW"
"1974-01-22",96,"Hangin' Around","Bette Midler"
"1974-01-22",97,"I Just Can't Get You Out Of My Mind","Joe Walsh"
"1974-01-22",98,"We're Getting Careless With Our Love","NEW"
"1974-01-22",99,"This Is Your Song","NEW"
"1974-01-22",100,"Can't Say Nothin'","John Denver"
"1974-01-29",1,"The Way We Were","Barbra Streisand"
"1974-01-29",2,"You're Sixteen","Ringo Starr"
"1974-01-29",3,"Love's Theme","Love Unlimited Orchestra"
"1974-01-29",4,"Show And Tell","Al Wilson"
"1974-01-29",5,"Americans","Byron MacGregor"
"1974-01-29",6,"I've Got To Use My Imagination","Gladys Knight And The Pips"
"1974-01-29",7,"Let Me Be There","Olivia Newton-John"
"1974-01-29",8,"Until You Come Back To Me (That's What I'm Gonna Do)","Aretha Franklin"
"1974-01-29",9,"The Joker","The Steve Miller Band"
"1974-01-29",10,"Spiders & Snakes","Jim Stafford"
"1974-01-29",11,"Smokin' In The Boy's Room","Brownsville Station"
"1974-01-29",12,"Time In A Bottle","Jim Croce"
"1974-01-29",13,"Living For The City","Stevie Wonder"
"1974-01-29",14,"Jungle Boogie","Kool & The Gang"
"1974-01-29",15,"Never, Never Gonna Give Ya Up","Barry White"
"1974-01-29",16,"Me And Baby Brother","War"
"1974-01-29",17,"Rock On","David Essex"
"1974-01-29",18,"Put Your Hands Together","The O'Jays"
"1974-01-29",19,"Boogie Down","Eddie Kendricks"
"1974-01-29",20,"Helen Wheels","Paul McCartney And Wings"
"1974-01-29",21,"The Most Beautiful Girl","Charlie Rich"
"1974-01-29",22,"Doo Doo Doo Doo Doo (heartbreaker)","The Rolling Stones"
"1974-01-29",23,"I Love","Tom T. Hall"
"1974-01-29",24,"Livin' For You","Al Green"
"1974-01-29",25,"Midnight Rider","Gregg Allman"
"1974-01-29",26,"The Americans (A Canadian's Opinion)","Gordon Sinclair"
"1974-01-29",27,"Last Time I Saw Him","Diana Ross"
"1974-01-29",28,"Jim Dandy","Black Oak Arkansas"
"1974-01-29",29,"Love Song","Anne Murray"
"1974-01-29",30,"""Joy"" Pt. I","Isaac Hayes"
"1974-01-29",31,"Let Your Hair Down","The Temptations"
"1974-01-29",32,"Leave Me Alone (ruby Red Dress)","Helen Reddy"
"1974-01-29",33,"Baby Come Close","Smokey Robinson"
"1974-01-29",34,"When I Fall In Love/Are You Lonesome Tonight","Donny Osmond"
"1974-01-29",35,"Goodbye Yellow Brick Road","Elton John"
"1974-01-29",36,"Sexy Mama","Moments"
"1974-01-29",37,"Abra-Ca-Dabra","The De Franco Family"
"1974-01-29",38,"Walk Like A Man","Grand Funk"
"1974-01-29",39,"Top Of The World","Carpenters"
"1974-01-29",40,"Dark Lady","Cher"
"1974-01-29",41,"Sister Mary Elephant (Shudd-Up!)","Cheech & Chong"
"1974-01-29",42,"I Like To Live The Love","B.B. King"
"1974-01-29",43,"Can This Be Real","Natural Four"
"1974-01-29",44,"Daddy What If","Bobby Bare"
"1974-01-29",45,"I Shall Sing","Garfunkel"
"1974-01-29",46,"Rockin' Roll Baby","The Stylistics"
"1974-01-29",47,"Last Kiss","Wednesday"
"1974-01-29",48,"Teenage Lament '74","Alice Cooper"
"1974-01-29",49,"Seasons In The Sun","Terry Jacks"
"1974-01-29",50,"My Sweet Lady","Cliff DeYoung"
"1974-01-29",51,"Come And Get Your Love","Redbone"
"1974-01-29",52,"Hello It's Me","Todd Rundgren"
"1974-01-29",53,"Showdown","Electric Light Orchestra"
"1974-01-29",54,"Trying To Hold On To My Woman","Lamont Dozier"
"1974-01-29",55,"Eres Tu (Touch The Wind)","Mocedades"
"1974-01-29",56,"You're So Unique","Billy Preston"
"1974-01-29",57,"If You're Ready (Come Go With Me)","The Staple Singers"
"1974-01-29",58,"If We Make It Through December","Merle Haggard"
"1974-01-29",59,"This Time I'm Gone For Good","Bobby ""Blue"" Bland"
"1974-01-29",60,"Mind Games","John Lennon"
"1974-01-29",61,"Wang Dang Doodle","The Pointer Sisters"
"1974-01-29",62,"I Miss You","The Dells"
"1974-01-29",63,"Love Has No Pride","Linda Ronstadt"
