"date","rank","song","artist"
"2015-01-01",34,"My Baby's Got A Smile On Her Face","Vance Joy"
"2015-01-01",35,"All I Want For Christmas Is You","Iggy Azalea Featuring Rita Ora"
"2015-01-01",36,"Heroes (We Could Be)","NEW"
"2015-01-01",37,"Trumpets","NEW"
"2015-01-01",38,"Shotgun Rider","Craig Wayne Boyd"
"2015-01-01",39,"Stolen Dance","Mariah Carey"
"2015-01-01",40,"Chandelier","Alesso Featuring Tove Lo"
"2015-01-01",41,"Something In The Water","Jason Derulo"
"2015-01-01",42,"Santa Tell Me","Tim McGraw"
"2015-01-01",43,"Feeling Myself","Milky Chance"
"2015-01-01",44,"Lifestyle","Sia"
"2015-01-01",45,"Rather Be","Carrie Underwood"
"2015-01-01",46,"Try Me","Ariana Grande"
"2015-01-01",47,"Ghost","NEW"
"2015-01-01",48,"Anaconda","NEW"
"2015-01-01",49,"Rude","Nicki Minaj Featuring Beyonce"
"2015-01-01",50,"Night Changes","Rich Gang Featuring Young Thug & Rich Homie Quan"
"2015-01-01",51,"Talladega","Clean Bandit Featuring Jess Glynne"
"2015-01-01",52,"Touchin, Lovin","DeJ Loaf"
"2015-01-01",53,"Velvet","Ella Henderson"
"2015-01-01",54,"Hold You Down","Nicki Minaj"
"2015-01-01",55,"L.A.LOVE (la la)","MAGIC!"
"2015-01-01",56,"About The Money","One Direction"
"2015-01-01",57,"Sun Daze","Eric Church"
"2015-01-01",58,"Mary, Did You Know?","Trey Songz Featuring Nicki Minaj"
"2015-01-01",59,"Perfect Storm","NEW"
"2015-01-01",60,"I Bet My Life","NEW"
"2015-01-01",61,"I See You","Chris Jamison"
"2015-01-01",62,"Bed Of Lies","DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
"2015-01-01",63,"Lost Without U","Fergie"
"2015-01-01",64,"I Lived","T.I. Featuring Young Thug"
"2015-01-01",65,"Masterpiece","Florida Georgia Line"
"2015-01-01",66,"Lonely Tonight","Pentatonix"
"2015-01-01",67,"Til It's Gone","Brad Paisley"
"2015-01-01",68,"Dangerous","Imagine Dragons"
"2015-01-01",69,"Prayer In C","Luke Bryan"
"2015-01-01",70,"Steal My Girl","RE- ENTRY"
"2015-01-01",71,"Close Your Eyes","RE- ENTRY"
"2015-01-01",72,"Drinking Class","Nicki Minaj Featuring Skylar Grey"
"2015-01-01",73,"Just Gettin' Started","NEW"
"2015-01-01",74,"Soldier","NEW"
"2015-01-01",75,"Sledgehammer","Chris Jamison & Adam Levine"
"2015-01-01",76,"Make Me Wanna","OneRepublic"
"2015-01-01",77,"G.D.F.R.","NEW"
"2015-01-01",78,"God Made Girls","NEW"
"2015-01-01",79,"She Knows","Jessie J"
"2015-01-01",80,"Somewhere In My Car","Blake Shelton Featuring Ashley Monroe"
"2015-01-01",81,"Often","Kenny Chesney"
"2015-01-01",82,"Mean To Me","David Guetta Featuring Sam Martin"
"2015-01-01",83,"Lost Stars","Lillywood & Robin Schulz"
"2015-01-01",84,"Girl In A Country Song","One Direction"
"2015-01-01",85,"Try","Parmalee"
"2015-01-01",86,"Shut Up And Dance","Lee Brice"
"2015-01-01",87,"Time Of Our Lives","Jason Aldean"
"2015-01-01",88,"Get On Your Knees","NEW"
"2015-01-01",89,"***Flawless","NEW"
"2015-01-01",90,"Apparently","Damien"
"2015-01-01",91,"Like A Cowboy","Fifth Harmony"
"2015-01-01",92,"Body Language","Thomas Rhett"
"2015-01-01",93,"No Love","Flo Rida Featuring Sage The Gemini & Lookas"
"2015-01-01",94,"Break The Rules","RaeLynn"
"2015-01-01",95,"Lonely Eyes","Ne-Yo Featuring Juicy J"
"2015-01-01",96,"Fireball","Keith Urban"
"2015-01-01",97,"Homegrown Honey","The Weeknd"
"2015-01-01",98,"Wet Dreamz","Brett Eldredge"
"2015-01-01",99,"Yellow Flicker Beat","NEW"
"2015-01-01",100,"In Your Arms","NEW"
"2015-01-08",1,"Blank Space","Taylor Swift"
"2015-01-08",2,"Uptown Funk!","Mark Ronson Featuring Bruno Mars"
"2015-01-08",3,"Take Me To Church","Hozier"
"2015-01-08",4,"Lips Are Movin","Meghan Trainor"
"2015-01-08",5,"All About That Bass","Meghan Trainor"
"2015-01-08",6,"I'm Not The Only One","Sam Smith"
"2015-01-08",7,"Thinking Out Loud","Ed Sheeran"
"2015-01-08",8,"Animals","Maroon 5"
"2015-01-08",9,"Shake It Off","Taylor Swift"
"2015-01-08",10,"Jealous","Nick Jonas"
"2015-01-08",11,"Love Me Harder","Ariana Grande & The Weeknd"
"2015-01-08",12,"I Don't F**k With You","Big Sean Featuring E-40"
"2015-01-08",13,"The Heart Wants What It Wants","Selena Gomez"
"2015-01-08",14,"Centuries","Fall Out Boy"
"2015-01-08",15,"Only","Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
"2015-01-08",16,"The Hanging Tree","James Newton Howard Featuring Jennifer Lawrence"
"2015-01-08",17,"Bang Bang","Jessie J, Ariana Grande & Nicki Minaj"
"2015-01-08",18,"Tuesday","I LOVE MAKONNEN Featuring Drake"
"2015-01-08",19,"No Type","Rae Sremmurd"
"2015-01-08",20,"Habits (Stay High)","Tove Lo"
"2015-01-08",21,"Waves","Mr. Probz"
"2015-01-08",22,"Don't","Ed Sheeran"
"2015-01-08",23,"Hot Boy","Bobby Shmurda"
"2015-01-08",24,"Stay With Me","Sam Smith"
"2015-01-08",25,"7/11","Beyonce"
"2015-01-08",26,"CoCo","O.T. Genasis"
"2015-01-08",27,"Beg For It","Iggy Azalea Featuring M0"
"2015-01-08",28,"Don't Tell 'Em","Jeremih Featuring YG"
"2015-01-08",29,"Black Widow","Iggy Azalea Featuring Rita Ora"
"2015-01-08",30,"Trumpets","Jason Derulo"
"2015-01-08",31,"Blame","Calvin Harris Featuring John Newman"
"2015-01-08",32,"Riptide","Vance Joy"
"2015-01-08",33,"I Don't Mind","Usher Featuring Juicy J"
"2015-01-08",34,"Night Changes","One Direction"
"2015-01-08",35,"Rude","MAGIC!"
"2015-01-08",36,"Heroes (We Could Be)","Alesso Featuring Tove Lo"
"2015-01-08",37,"Something In The Water","Carrie Underwood"
"2015-01-08",38,"L.A.LOVE (la la)","Fergie"
"2015-01-08",39,"Chandelier","Sia"
"2015-01-08",40,"Sledgehammer","Fifth Harmony"
"2015-01-08",41,"Shotgun Rider","Tim McGraw"
"2015-01-08",42,"Lifestyle","Rich Gang Featuring Young Thug & Rich Homie Quan"
"2015-01-08",43,"Ghost","Ella Henderson"
"2015-01-08",44,"Rather Be","Clean Bandit Featuring Jess Glynne"
"2015-01-08",45,"Try Me","DeJ Loaf"
"2015-01-08",46,"Time Of Our Lives","Pitbull & Ne-Yo"
"2015-01-08",47,"Stolen Dance","Milky Chance"
"2015-01-08",48,"Anaconda","Nicki Minaj"
"2015-01-08",49,"Earned It (Fifty Shades Of Grey)","NEW"
"2015-01-08",50,"Santa Tell Me","NEW"
"2015-01-08",51,"Steal My Girl","The Weeknd"
"2015-01-08",52,"Talladega","Ariana Grande"
"2015-01-08",53,"Sun Daze","One Direction"
"2015-01-08",54,"I Bet My Life","Eric Church"
"2015-01-08",55,"Hold You Down","Florida Georgia Line"
"2015-01-08",56,"Touchin, Lovin","Imagine Dragons"
"2015-01-08",57,"I See You","DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
"2015-01-08",58,"G.D.F.R.","Trey Songz Featuring Nicki Minaj"
"2015-01-08",59,"Feeling Myself","Luke Bryan"
"2015-01-08",60,"Drinking Class","Flo Rida Featuring Sage The Gemini & Lookas"
"2015-01-08",61,"God Made Girls","Nicki Minaj Featuring Beyonce"
"2015-01-08",62,"I Lived","Lee Brice"
"2015-01-08",63,"Perfect Storm","RaeLynn"
"2015-01-08",64,"Dear Future Husband","OneRepublic"
"2015-01-08",65,"Often","Brad Paisley"
"2015-01-08",66,"Try","RE- ENTRY"
"2015-01-08",67,"Mary, Did You Know?","RE- ENTRY"
"2015-01-08",68,"Masterpiece","Meghan Trainor"
"2015-01-08",69,"Lonely Tonight","The Weeknd"
"2015-01-08",70,"Dangerous","Colbie Caillat"
"2015-01-08",71,"Prayer In C","Pentatonix"
"2015-01-08",72,"Body Language","Jessie J"
"2015-01-08",73,"She Knows","Blake Shelton Featuring Ashley Monroe"
"2015-01-08",74,"Just Gettin' Started","David Guetta Featuring Sam Martin"
"2015-01-08",75,"***Flawless","Lillywood & Robin Schulz"
"2015-01-08",76,"Make Me Wanna","Kid Ink Featuring Usher & Tinashe"
"2015-01-08",77,"Lonely Eyes","Ne-Yo Featuring Juicy J"
"2015-01-08",78,"Bad Blood","Jason Aldean"
"2015-01-08",79,"In Your Arms","Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie"
"2015-01-08",80,"Bed Of Lies","Thomas Rhett"
"2015-01-08",81,"Til It's Gone","Chris Young"
"2015-01-08",82,"Somewhere In My Car","RE- ENTRY"
"2015-01-08",83,"Mean To Me","RE- ENTRY"
"2015-01-08",84,"Style","Taylor Swift Featuring Kendrick Lamar"
"2015-01-08",85,"Close Your Eyes","Nico & Vinz"
"2015-01-08",86,"Homegrown Honey","Nicki Minaj Featuring Skylar Grey"
"2015-01-08",87,"Burnin' Up","Kenny Chesney"
"2015-01-08",88,"No Love","Keith Urban"
"2015-01-08",89,"Shut Up And Dance","Brett Eldredge"
"2015-01-08",90,"Yellow Flicker Beat","RE- ENTRY"
"2015-01-08",91,"Break The Rules","RE- ENTRY"
"2015-01-08",92,"Something Big","Taylor Swift"
"2015-01-08",93,"Stuck On A Feeling","Parmalee"
"2015-01-08",94,"Apparently","Darius Rucker"
"2015-01-08",95,"Bad B*tch","RE- ENTRY"
"2015-01-08",96,"Like A Cowboy","RE- ENTRY"
"2015-01-08",97,"Neon Light","Jessie J Featuring 2 Chainz"
"2015-01-08",98,"Can't Stop Dancin'","August Alsina"
"2015-01-08",99,"Shell Shocked","WALK THE MOON"
"2015-01-08",100,"Title","Lorde"
"2015-01-15",1,"Uptown Funk!","Mark Ronson Featuring Bruno Mars"
"2015-01-15",2,"Blank Space","Taylor Swift"
"2015-01-15",3,"Take Me To Church","Hozier"
"2015-01-15",4,"Thinking Out Loud","Ed Sheeran"
"2015-01-15",5,"Lips Are Movin","Meghan Trainor"
"2015-01-15",6,"All About That Bass","Meghan Trainor"
"2015-01-15",7,"Shake It Off","Taylor Swift"
"2015-01-15",8,"I'm Not The Only One","Sam Smith"
"2015-01-15",9,"Jealous","Nick Jonas"
"2015-01-15",10,"Animals","Maroon 5"
"2015-01-15",11,"Love Me Harder","Ariana Grande & The Weeknd"
"2015-01-15",12,"I Don't F**k With You","Big Sean Featuring E-40"
"2015-01-15",13,"Centuries","Fall Out Boy"
"2015-01-15",14,"The Heart Wants What It Wants","Selena Gomez"
"2015-01-15",15,"Bang Bang","Jessie J, Ariana Grande & Nicki Minaj"
"2015-01-15",16,"Only","Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
"2015-01-15",17,"The Hanging Tree","James Newton Howard Featuring Jennifer Lawrence"
"2015-01-15",18,"Tuesday","I LOVE MAKONNEN Featuring Drake"
"2015-01-15",19,"Stay With Me","Sam Smith"
"2015-01-15",20,"Habits (Stay High)","Tove Lo"
"2015-01-15",21,"No Type","Rae Sremmurd"
"2015-01-15",22,"Waves","Mr. Probz"
"2015-01-15",23,"Don't","Ed Sheeran"
"2015-01-15",24,"7/11","Beyonce"
"2015-01-15",25,"Hot Boy","Bobby Shmurda"
"2015-01-15",26,"CoCo","O.T. Genasis"
"2015-01-15",27,"Rude","MAGIC!"
"2015-01-15",28,"I Don't Mind","Usher Featuring Juicy J"
"2015-01-15",29,"Beg For It","Iggy Azalea Featuring M0"
"2015-01-15",30,"Don't Tell 'Em","Jeremih Featuring YG"
"2015-01-15",31,"Black Widow","Iggy Azalea Featuring Rita Ora"
"2015-01-15",32,"Blame","Calvin Harris Featuring John Newman"
"2015-01-15",33,"Time Of Our Lives","Pitbull & Ne-Yo"
"2015-01-15",34,"Night Changes","One Direction"
"2015-01-15",35,"Only One","NEW"
"2015-01-15",36,"Riptide","NEW"
"2015-01-15",37,"Chandelier","Kanye West Featuring Paul McCartney"
"2015-01-15",38,"L.A.LOVE (la la)","Vance Joy"
"2015-01-15",39,"Heroes (We Could Be)","Sia"
"2015-01-15",40,"Trumpets","Fergie"
"2015-01-15",41,"Ghost","Alesso Featuring Tove Lo"
"2015-01-15",42,"Something In The Water","Jason Derulo"
"2015-01-15",43,"Shotgun Rider","Ella Henderson"
"2015-01-15",44,"Rather Be","Carrie Underwood"
"2015-01-15",45,"Stolen Dance","Tim McGraw"
"2015-01-15",46,"Sledgehammer","Clean Bandit Featuring Jess Glynne"
"2015-01-15",47,"Try Me","Milky Chance"
"2015-01-15",48,"Anaconda","Fifth Harmony"
"2015-01-15",49,"Talladega","DeJ Loaf"
"2015-01-15",50,"Lifestyle","Nicki Minaj"
"2015-01-15",51,"Sun Daze","Eric Church"
"2015-01-15",52,"Touchin, Lovin","Rich Gang Featuring Young Thug & Rich Homie Quan"
"2015-01-15",53,"I Lived","Florida Georgia Line"
"2015-01-15",54,"G.D.F.R.","Trey Songz Featuring Nicki Minaj"
"2015-01-15",55,"Steal My Girl","OneRepublic"
"2015-01-15",56,"I See You","Flo Rida Featuring Sage The Gemini & Lookas"
"2015-01-15",57,"Perfect Storm","One Direction"
"2015-01-15",58,"I Bet My Life","Luke Bryan"
"2015-01-15",59,"Feeling Myself","Brad Paisley"
"2015-01-15",60,"Prayer In C","Imagine Dragons"
"2015-01-15",61,"She Knows","Nicki Minaj Featuring Beyonce"
"2015-01-15",62,"Lonely Tonight","Lillywood & Robin Schulz"
"2015-01-15",63,"Drinking Class","Ne-Yo Featuring Juicy J"
"2015-01-15",64,"Hold You Down","Blake Shelton Featuring Ashley Monroe"
"2015-01-15",65,"Try","Lee Brice"
"2015-01-15",66,"Just Gettin' Started","DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
"2015-01-15",67,"God Made Girls","Colbie Caillat"
"2015-01-15",68,"Til It's Gone","Jason Aldean"
"2015-01-15",69,"Often","RaeLynn"
"2015-01-15",70,"Dangerous","Kenny Chesney"
"2015-01-15",71,"Style","The Weeknd"
"2015-01-15",72,"Make Me Wanna","David Guetta Featuring Sam Martin"
"2015-01-15",73,"Lonely Eyes","Taylor Swift"
"2015-01-15",74,"Close Your Eyes","Thomas Rhett"
"2015-01-15",75,"Mean To Me","Chris Young"
"2015-01-15",76,"Body Language","Parmalee"
"2015-01-15",77,"Shut Up And Dance","Brett Eldredge"
"2015-01-15",78,"Stuck On A Feeling","Kid Ink Featuring Usher & Tinashe"
"2015-01-15",79,"Somewhere In My Car","WALK THE MOON"
"2015-01-15",80,"Something Big","Prince Royce Featuring Snoop Dogg"
"2015-01-15",81,"***Flawless","Keith Urban"
"2015-01-15",82,"Homegrown Honey","Shawn Mendes"
"2015-01-15",83,"Like A Cowboy","Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie"
"2015-01-15",84,"Dear Future Husband","Darius Rucker"
"2015-01-15",85,"In Your Arms","Randy Houser"
"2015-01-15",86,"Apparently","Meghan Trainor"
"2015-01-15",87,"Earned It (Fifty Shades Of Grey)","Nico & Vinz"
"2015-01-15",88,"No Love","J. Cole"
"2015-01-15",89,"Neon Light","The Weeknd"
"2015-01-15",90,"Outside","August Alsina"
"2015-01-15",91,"Bed Of Lies","Blake Shelton"
"2015-01-15",92,"Throw Sum Mo","RE- ENTRY"
"2015-01-15",93,"Take Your Time","RE- ENTRY"
"2015-01-15",94,"Yellow Flicker Beat","Calvin Harris Featuring Ellie Goulding"
"2015-01-15",95,"What We Ain't Got","Nicki Minaj Featuring Skylar Grey"
"2015-01-15",96,"Geronimo","NEW"
"2015-01-15",97,"A Guy Walks Into A Bar","NEW"
"2015-01-15",98,"Take It On Back","Rae Sremmurd Featuring Nicki Minaj & Young Thug"
"2015-01-15",99,"Ain't Worth The Whiskey","NEW"
"2015-01-15",100,"I Mean It","NEW"
"2015-01-22",1,"Uptown Funk!","Mark Ronson Featuring Bruno Mars"
"2015-01-22",2,"Blank Space","Taylor Swift"
"2015-01-22",3,"Take Me To Church","Hozier"
"2015-01-22",4,"Thinking Out Loud","Ed Sheeran"
"2015-01-22",5,"I'm Not The Only One","Sam Smith"
"2015-01-22",6,"Lips Are Movin","Meghan Trainor"
"2015-01-22",7,"Jealous","Nick Jonas"
"2015-01-22",8,"Love Me Harder","Ariana Grande & The Weeknd"
"2015-01-22",9,"Shake It Off","Taylor Swift"
"2015-01-22",10,"All About That Bass","Meghan Trainor"
"2015-01-22",11,"Animals","Maroon 5"
"2015-01-22",12,"I Don't F**k With You","Big Sean Featuring E-40"
"2015-01-22",13,"The Heart Wants What It Wants","Selena Gomez"
"2015-01-22",14,"The Hanging Tree","James Newton Howard Featuring Jennifer Lawrence"
"2015-01-22",15,"Centuries","Fall Out Boy"
"2015-01-22",16,"Only","Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
"2015-01-22",17,"Elastic Heart","NEW"
"2015-01-22",18,"No Type","NEW"
"2015-01-22",19,"Tuesday","Sia"
"2015-01-22",20,"7/11","Rae Sremmurd"
"2015-01-22",21,"Stay With Me","I LOVE MAKONNEN Featuring Drake"
"2015-01-22",22,"Waves","Beyonce"
"2015-01-22",23,"I Don't Mind","Sam Smith"
"2015-01-22",24,"Habits (Stay High)","Mr. Probz"
"2015-01-22",25,"Bang Bang","Usher Featuring Juicy J"
"2015-01-22",26,"CoCo","Tove Lo"
"2015-01-22",27,"Don't","Jessie J, Ariana Grande & Nicki Minaj"
"2015-01-22",28,"Ghost","O.T. Genasis"
"2015-01-22",29,"Hot Boy","Ed Sheeran"
"2015-01-22",30,"Chandelier","Ella Henderson"
"2015-01-22",31,"Heroes (We Could Be)","Bobby Shmurda"
"2015-01-22",32,"Blame","Sia"
"2015-01-22",33,"Riptide","Alesso Featuring Tove Lo"
"2015-01-22",34,"I Lived","Calvin Harris Featuring John Newman"
"2015-01-22",35,"Time Of Our Lives","Vance Joy"
"2015-01-22",36,"Don't Tell 'Em","OneRepublic"
"2015-01-22",37,"Black Widow","Pitbull & Ne-Yo"
"2015-01-22",38,"Rude","Jeremih Featuring YG"
"2015-01-22",39,"Night Changes","Iggy Azalea Featuring Rita Ora"
"2015-01-22",40,"Ayo","MAGIC!"
"2015-01-22",41,"Something In The Water","One Direction"
"2015-01-22",42,"Beg For It","NEW"
"2015-01-22",43,"Stolen Dance","NEW"
"2015-01-22",44,"Sledgehammer","Chris Brown & Tyga"
"2015-01-22",45,"Love Me Like You Do","Carrie Underwood"
"2015-01-22",46,"Rather Be","Iggy Azalea Featuring M0"
"2015-01-22",47,"Try Me","Milky Chance"
"2015-01-22",48,"Shotgun Rider","Fifth Harmony"
"2015-01-22",49,"G.D.F.R.","NEW"
"2015-01-22",50,"Talladega","NEW"
"2015-01-22",51,"I See You","Ellie Goulding"
"2015-01-22",52,"Sun Daze","Clean Bandit Featuring Jess Glynne"
"2015-01-22",53,"Prayer In C","DeJ Loaf"
"2015-01-22",54,"Only One","Tim McGraw"
"2015-01-22",55,"L.A.LOVE (la la)","Flo Rida Featuring Sage The Gemini & Lookas"
"2015-01-22",56,"She Knows","Eric Church"
"2015-01-22",57,"Perfect Storm","Luke Bryan"
"2015-01-22",58,"Touchin, Lovin","Florida Georgia Line"
"2015-01-22",59,"Lonely Tonight","Lillywood & Robin Schulz"
"2015-01-22",60,"Hold You Down","Kanye West Featuring Paul McCartney"
"2015-01-22",61,"Feeling Myself","Fergie"
"2015-01-22",62,"Til It's Gone","Ne-Yo Featuring Juicy J"
"2015-01-22",63,"Stuck On A Feeling","Brad Paisley"
"2015-01-22",64,"I Bet My Life","Trey Songz Featuring Nicki Minaj"
"2015-01-22",65,"Often","Blake Shelton Featuring Ashley Monroe"
"2015-01-22",66,"Make Me Wanna","DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
"2015-01-22",67,"Drinking Class","Nicki Minaj Featuring Beyonce"
"2015-01-22",68,"Just Gettin' Started","Kenny Chesney"
"2015-01-22",69,"Steal My Girl","Prince Royce Featuring Snoop Dogg"
"2015-01-22",70,"God Made Girls","Imagine Dragons"
"2015-01-22",71,"Shut Up And Dance","The Weeknd"
"2015-01-22",72,"Style","Thomas Rhett"
"2015-01-22",73,"Lonely Eyes","Lee Brice"
"2015-01-22",74,"Mean To Me","Jason Aldean"
"2015-01-22",75,"Take Your Time","One Direction"
"2015-01-22",76,"Outside","RaeLynn"
"2015-01-22",77,"Irresistible","WALK THE MOON"
"2015-01-22",78,"Like A Cowboy","Taylor Swift"
"2015-01-22",79,"Apparently","Chris Young"
"2015-01-22",80,"Homegrown Honey","Brett Eldredge"
"2015-01-22",81,"Dangerous","Sam Hunt"
"2015-01-22",82,"Earned It (Fifty Shades Of Grey)","Calvin Harris Featuring Ellie Goulding"
"2015-01-22",83,"Body Language","NEW"
"2015-01-22",84,"Somewhere In My Car","NEW"
"2015-01-22",85,"Throw Sum Mo","Fall Out Boy"
"2015-01-22",86,"Close Your Eyes","Randy Houser"
"2015-01-22",87,"Best Friends","J. Cole"
"2015-01-22",88,"***Flawless","Darius Rucker"
"2015-01-22",89,"Ain't Worth The Whiskey","David Guetta Featuring Sam Martin"
"2015-01-22",90,"Blank Space","The Weeknd"
"2015-01-22",91,"No Love","Kid Ink Featuring Usher & Tinashe"
"2015-01-22",92,"Take It On Back","Keith Urban"
"2015-01-22",93,"Geronimo","Rae Sremmurd Featuring Nicki Minaj & Young Thug"
"2015-01-22",94,"What We Ain't Got","Parmalee"
"2015-01-22",95,"Dear Future Husband","NEW"
"2015-01-22",96,"Not For Long","NEW"
"2015-01-22",97,"A Guy Walks Into A Bar","Sophia Grace"
"2015-01-22",98,"Post To Be","Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie"
"2015-01-22",99,"Neon Light","Cole Swindell"
"2015-01-22",100,"All About It","NEW"
"2015-01-29",1,"Uptown Funk!","Mark Ronson Featuring Bruno Mars"
"2015-01-29",2,"Thinking Out Loud","Ed Sheeran"
"2015-01-29",3,"Blank Space","Taylor Swift"
"2015-01-29",4,"Take Me To Church","Hozier"
"2015-01-29",5,"Shake It Off","Taylor Swift"
"2015-01-29",6,"Lips Are Movin","Meghan Trainor"
"2015-01-29",7,"I'm Not The Only One","Sam Smith"
"2015-01-29",8,"Sugar","NEW"
"2015-01-29",9,"Jealous","NEW"
"2015-01-29",10,"All About That Bass","Maroon 5"
"2015-01-29",11,"Love Me Harder","Nick Jonas"
"2015-01-29",12,"Centuries","Meghan Trainor"
"2015-01-29",13,"The Hanging Tree","Ariana Grande & The Weeknd"
"2015-01-29",14,"I Don't F**k With You","Fall Out Boy"
"2015-01-29",15,"The Heart Wants What It Wants","James Newton Howard Featuring Jennifer Lawrence"
"2015-01-29",16,"Animals","Big Sean Featuring E-40"
"2015-01-29",17,"I Don't Mind","Selena Gomez"
"2015-01-29",18,"7/11","Maroon 5"
"2015-01-29",19,"Only","Usher Featuring Juicy J"
"2015-01-29",20,"No Type","Beyonce"
"2015-01-29",21,"Tuesday","Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
"2015-01-29",22,"Ghost","Rae Sremmurd"
"2015-01-29",23,"Bang Bang","I LOVE MAKONNEN Featuring Drake"
"2015-01-29",24,"Time Of Our Lives","Ella Henderson"
"2015-01-29",25,"Waves","Jessie J, Ariana Grande & Nicki Minaj"
"2015-01-29",26,"CoCo","Pitbull & Ne-Yo"
"2015-01-29",27,"Stay With Me","Mr. Probz"
"2015-01-29",28,"Habits (Stay High)","O.T. Genasis"
"2015-01-29",29,"Elastic Heart","Sam Smith"
"2015-01-29",30,"Riptide","Tove Lo"
"2015-01-29",31,"Don't","Sia"
"2015-01-29",32,"I Lived","Vance Joy"
"2015-01-29",33,"Chandelier","Ed Sheeran"
"2015-01-29",34,"Hot Boy","OneRepublic"
"2015-01-29",35,"Heroes (We Could Be)","Sia"
"2015-01-29",36,"Love Me Like You Do","Bobby Shmurda"
"2015-01-29",37,"Heartbeat Song","Alesso Featuring Tove Lo"
"2015-01-29",38,"G.D.F.R.","Ellie Goulding"
"2015-01-29",39,"Don't Tell 'Em","NEW"
"2015-01-29",40,"Blame","NEW"
"2015-01-29",41,"Something In The Water","Kelly Clarkson"
"2015-01-29",42,"Night Changes","Flo Rida Featuring Sage The Gemini & Lookas"
"2015-01-29",43,"Rude","Jeremih Featuring YG"
"2015-01-29",44,"Black Widow","Calvin Harris Featuring John Newman"
"2015-01-29",45,"I See You","Carrie Underwood"
"2015-01-29",46,"Talladega","One Direction"
"2015-01-29",47,"Prayer In C","MAGIC!"
"2015-01-29",48,"Homegrown","Iggy Azalea Featuring Rita Ora"
"2015-01-29",49,"Sun Daze","Luke Bryan"
"2015-01-29",50,"She Knows","Eric Church"
"2015-01-29",51,"Sledgehammer","Lillywood & Robin Schulz"
"2015-01-29",52,"Style","NEW"
"2015-01-29",53,"Try Me","NEW"
"2015-01-29",54,"Lonely Tonight","Zac Brown Band"
"2015-01-29",55,"Shotgun Rider","Florida Georgia Line"
"2015-01-29",56,"Stuck On A Feeling","Ne-Yo Featuring Juicy J"
"2015-01-29",57,"Beg For It","Fifth Harmony"
"2015-01-29",58,"Outside","Taylor Swift"
"2015-01-29",59,"Make Me Wanna","DeJ Loaf"
"2015-01-29",60,"Til It's Gone","Blake Shelton Featuring Ashley Monroe"
"2015-01-29",61,"Feeling Myself","Tim McGraw"
"2015-01-29",62,"Touchin, Lovin","Prince Royce Featuring Snoop Dogg"
"2015-01-29",63,"Drinking Class","Iggy Azalea Featuring M0"
"2015-01-29",64,"Just Gettin' Started","Calvin Harris Featuring Ellie Goulding"
