"date","rank","song","artist"
"2021-01-01",37,"Bang!","Elvis Presley"
"2021-01-01",38,"Willow","Bad Bunny & Jhay Cortez"
"2021-01-01",39,"This Christmas","Megan Thee Stallion"
"2021-01-01",40,"34+35","NEW"
"2021-01-01",41,"Kings & Queens","NEW"
"2021-01-01",42,"Therefore I Am","Bing Crosby & The Andrews Sisters"
"2021-01-01",43,"Deck The Halls","AJR"
"2021-01-01",44,"Dynamite","Taylor Swift"
"2021-01-01",45,"Please Come Home For Christmas","NEW"
"2021-01-01",46,"Santa Claus Is Comin' To Town","NEW"
"2021-01-01",47,"Little Saint Nick","Donny Hathaway"
"2021-01-01",48,"Take Me Home For Christmas","Ariana Grande Feat. Doja Cat & Megan Thee Stallion"
"2021-01-01",49,"Have Yourself A Merry Little Christmas","Ava Max"
"2021-01-01",50,"I'll Be Home For Christmas","Billie Eilish"
"2021-01-01",51,"What You Know Bout Love","Nat King Cole"
"2021-01-01",52,"Whoopty","BTS"
"2021-01-01",53,"Lonely","RE- ENTRY"
"2021-01-01",54,"Hallelujah","RE- ENTRY"
"2021-01-01",55,"WAP","Eagles"
"2021-01-01",56,"Holiday","NEW"
"2021-01-01",57,"Better Together","NEW"
"2021-01-01",58,"On Me","Jackson 5"
"2021-01-01",59,"Afterglow","NEW"
"2021-01-01",60,"Gnat","NEW"
"2021-01-01",61,"Rockin' Around The Christmas Tree","The Beach Boys"
"2021-01-01",62,"Favorite Time Of Year","Dan + Shay"
"2021-01-01",63,"Hawai","NEW"
"2021-01-01",64,"Monster","NEW"
"2021-01-01",65,"Diamonds","Michael Buble"
"2021-01-01",66,"Starting Over","NEW"
"2021-01-01",67,"Cry Baby","NEW"
"2021-01-01",68,"You Broke Me First.","Bing Crosby With John Scott Trotter And His Orchestra"
"2021-01-01",69,"My Ex's Best Friend","Pop Smoke"
"2021-01-01",70,"Without You","Justin Bieber & benny blanco"
"2021-01-01",71,"Big, Big Plans","Carrie Underwood & John Legend"
"2021-01-01",72,"Mr. Right Now","Cardi B Featuring Megan Thee Stallion"
"2021-01-01",73,"Forever After All","Lil Nas X"
"2021-01-01",74,"Throat Baby (Go Baby)","Luke Combs"
"2021-01-01",75,"Under The Mistletoe","Lil Baby"
"2021-01-01",76,"Tyler Herro","NEW"
"2021-01-01",77,"Champagne Problems","NEW"
"2021-01-01",78,"The First Noel","Ed Sheeran"
"2021-01-01",79,"Love You Like I Used To","NEW"
"2021-01-01",80,"Champagne Night","NEW"
"2021-01-01",81,"Prisoner","Eminem"
"2021-01-01",82,"Good Time","Justin Bieber"
"2021-01-01",83,"7 Summers","Carrie Underwood"
"2021-01-01",84,"Adderall (Corvette Corvette)","Maluma & The Weeknd"
"2021-01-01",85,"You're Mines Still","Shawn Mendes & Justin Bieber"
"2021-01-01",86,"Tequila Shots","Sam Smith"
"2021-01-01",87,"Back To The Streets","Chris Stapleton"
"2021-01-01",88,"Bichota","Megan Thee Stallion Featuring DaBaby"
"2021-01-01",89,"Way Out","Tate McRae"
"2021-01-01",90,"Hit Different","Machine Gun Kelly X blackbear"
"2021-01-01",91,"'Tis The Damn Season","The Kid LAROI"
"2021-01-01",92,"Damage","Chris Lane"
"2021-01-01",93,"Backdoor","21 Savage & Metro Boomin Featuring Drake"
"2021-01-01",94,"Silent Night","Luke Combs"
"2021-01-01",95,"Golden","BRS Kash"
"2021-01-01",96,"Hole In The Bottle","RE- ENTRY"
"2021-01-01",97,"No Body, No Crime","RE- ENTRY"
"2021-01-01",98,"Moonwalking In Calabasas","Kelly Clarkson & Brett Eldredge"
"2021-01-01",99,"Took Her To The O","Jack Harlow"
"2021-01-01",100,"Put Your Records On","Taylor Swift"
"2021-01-08",1,"Mood","24kGoldn Featuring iann dior"
"2021-01-08",2,"Positions","Ariana Grande"
"2021-01-08",3,"Blinding Lights","RE- ENTRY"
"2021-01-08",4,"Holy","RE- ENTRY"
"2021-01-08",5,"Dynamite","The Weeknd"
"2021-01-08",6,"Go Crazy","Justin Bieber Featuring Chance The Rapper"
"2021-01-08",7,"Laugh Now Cry Later","BTS"
"2021-01-08",8,"I Hope","Chris Brown & Young Thug"
"2021-01-08",9,"All I Want For Christmas Is You","Drake Featuring Lil Durk"
"2021-01-08",10,"Levitating","Gabby Barrett Featuring Charlie Puth"
"2021-01-08",11,"Bang!","Mariah Carey"
"2021-01-08",12,"Rockin' Around The Christmas Tree","Dua Lipa"
"2021-01-08",13,"For The Night","AJR"
"2021-01-08",14,"Lemonade","Brenda Lee"
"2021-01-08",15,"Jingle Bell Rock","Pop Smoke Featuring Lil Baby & DaBaby"
"2021-01-08",16,"Kings & Queens","Internet Money & Gunna Featuring Don Toliver & NAV"
"2021-01-08",17,"A Holly Jolly Christmas","Bobby Helms"
"2021-01-08",18,"Therefore I Am","Ava Max"
"2021-01-08",19,"34+35","Burl Ives"
"2021-01-08",20,"Dakiti","Billie Eilish"
"2021-01-08",21,"Body","Ariana Grande Feat. Doja Cat & Megan Thee Stallion"
"2021-01-08",22,"What You Know Bout Love","Bad Bunny & Jhay Cortez"
"2021-01-08",23,"Willow","Megan Thee Stallion"
"2021-01-08",24,"Better Together","Pop Smoke"
"2021-01-08",25,"Lonely","Taylor Swift"
"2021-01-08",26,"Rockstar","Luke Combs"
"2021-01-08",27,"Whoopty","Justin Bieber & benny blanco"
"2021-01-08",28,"It's The Most Wonderful Time Of The Year","RE- ENTRY"
"2021-01-08",29,"Run Rudolph Run","RE- ENTRY"
"2021-01-08",30,"Before You Go","DaBaby Featuring Roddy Ricch"
"2021-01-08",31,"Savage Love (Laxed - Siren Beat)","Andy Williams"
"2021-01-08",32,"Afterglow","Chuck Berry"
"2021-01-08",33,"More Than My Hometown","RE- ENTRY"
"2021-01-08",34,"Whats Poppin","RE- ENTRY"
"2021-01-08",35,"Starting Over","Lewis Capaldi"
"2021-01-08",36,"WAP","RE- ENTRY"
"2021-01-08",37,"I Should Probably Go To Bed","RE- ENTRY"
"2021-01-08",38,"Good Days","Jawsh 685 x Jason Derulo"
"2021-01-08",39,"Feliz Navidad","Ed Sheeran"
"2021-01-08",40,"Pretty Heart","RE- ENTRY"
"2021-01-08",41,"Let It Snow! Let It Snow! Let It Snow!","RE- ENTRY"
"2021-01-08",42,"Happy Anywhere","Morgan Wallen"
"2021-01-08",43,"Holiday","RE- ENTRY"
"2021-01-08",44,"The Christmas Song (Merry Christmas To You)","RE- ENTRY"
"2021-01-08",45,"Monster","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
"2021-01-08",46,"Diamonds","Chris Stapleton"
"2021-01-08",47,"Watermelon Sugar","Cardi B Featuring Megan Thee Stallion"
"2021-01-08",48,"On Me","RE- ENTRY"
"2021-01-08",49,"Hawai","RE- ENTRY"
"2021-01-08",50,"Underneath The Tree","Dan + Shay"
"2021-01-08",51,"You Broke Me First.","NEW"
"2021-01-08",52,"Champagne Night","NEW"
"2021-01-08",53,"Still Trappin'","SZA"
"2021-01-08",54,"Big, Big Plans","Jose Feliciano"
"2021-01-08",55,"Forever After All","RE- ENTRY"
"2021-01-08",56,"My Ex's Best Friend","RE- ENTRY"
"2021-01-08",57,"Cry Baby","Parker McCollum"
"2021-01-08",58,"Hole In The Bottle","Dean Martin"
"2021-01-08",59,"B.S.","RE- ENTRY"
"2021-01-08",60,"Love You Like I Used To","RE- ENTRY"
"2021-01-08",61,"Good Time","Blake Shelton Featuring Gwen Stefani"
"2021-01-08",62,"Backdoor","Lil Nas X"
"2021-01-08",63,"7 Summers","Nat ""King"" Cole"
"2021-01-08",64,"Mr. Right Now","Shawn Mendes & Justin Bieber"
"2021-01-08",65,"Without You","Sam Smith"
"2021-01-08",66,"Throat Baby (Go Baby)","RE- ENTRY"
"2021-01-08",67,"Prisoner","RE- ENTRY"
"2021-01-08",68,"Tyler Herro","Harry Styles"
"2021-01-08",69,"You're Mines Still","Lil Baby"
"2021-01-08",70,"Hit Different","Maluma & The Weeknd"
"2021-01-08",71,"Redman","Kelly Clarkson"
"2021-01-08",72,"Slay3r","Tate McRae"
"2021-01-08",73,"Stay Down","Lady A"
"2021-01-08",74,"Adderall (Corvette Corvette)","NEW"
"2021-01-08",75,"Golden","NEW"
"2021-01-08",76,"Beers And Sunshine","Lil Durk & King Von"
"2021-01-08",77,"Back To The Streets","Chris Lane"
"2021-01-08",78,"Damage","Luke Combs"
"2021-01-08",79,"Take You Dancing","Machine Gun Kelly X blackbear"
"2021-01-08",80,"What's Your Country Song","Megan Thee Stallion Featuring DaBaby"
"2021-01-08",81,"Midnight Sky","Kelsea Ballerini"
"2021-01-08",82,"Go2DaMoon","RE- ENTRY"
"2021-01-08",83,"Ain't Always The Cowboy","RE- ENTRY"
"2021-01-08",84,"Put Your Records On","Jhene Aiko Featuring H.E.R."
"2021-01-08",85,"Bichota","Russell Dickerson"
"2021-01-08",86,"Refugee","Niko Moon"
"2021-01-08",87,"Happy Does","Lil Durk"
"2021-01-08",88,"Monsters","Morgan Wallen"
"2021-01-08",89,"Take Me Home For Christmas","21 Savage & Metro Boomin Featuring Drake"
"2021-01-08",90,"Vamp Anthem","The Kid LAROI"
"2021-01-08",91,"Down To One","BRS Kash"
"2021-01-08",92,"New N3on","Miley Cyrus Featuring Dua Lipa"
"2021-01-08",93,"Death Ain't Easy","Jack Harlow"
"2021-01-08",94,"Took Her To The O","Yung Bleu Featuring Drake"
"2021-01-08",95,"Save Your Tears","SZA Featuring Ty Dolla $ign"
"2021-01-08",96,"So Done","NEW"
"2021-01-08",97,"Just The Way","NEW"
"2021-01-08",98,"Way Out","Lil Durk"
"2021-01-08",99,"M3tamorphosis","NEW"
"2021-01-08",100,"The Good Ones","NEW"
"2021-01-15",1,"Mood","24kGoldn Featuring iann dior"
"2021-01-15",2,"Positions","Ariana Grande"
"2021-01-15",3,"Blinding Lights","The Weeknd"
"2021-01-15",4,"Holy","Justin Bieber Featuring Chance The Rapper"
"2021-01-15",5,"Go Crazy","Chris Brown & Young Thug"
"2021-01-15",6,"Anyone","NEW"
"2021-01-15",7,"Levitating","NEW"
"2021-01-15",8,"Laugh Now Cry Later","Justin Bieber"
"2021-01-15",9,"Bang!","Dua Lipa"
"2021-01-15",10,"I Hope","Drake Featuring Lil Durk"
"2021-01-15",11,"For The Night","AJR"
"2021-01-15",12,"Lemonade","Gabby Barrett Featuring Charlie Puth"
"2021-01-15",13,"34+35","Pop Smoke Featuring Lil Baby & DaBaby"
"2021-01-15",14,"Therefore I Am","Internet Money & Gunna Featuring Don Toliver & NAV"
"2021-01-15",15,"Kings & Queens","Ariana Grande Feat. Doja Cat & Megan Thee Stallion"
"2021-01-15",16,"Body","Billie Eilish"
"2021-01-15",17,"Dakiti","Ava Max"
"2021-01-15",18,"Lonely","Megan Thee Stallion"
"2021-01-15",19,"Better Together","Bad Bunny & Jhay Cortez"
"2021-01-15",20,"What You Know Bout Love","Justin Bieber & benny blanco"
"2021-01-15",21,"Whoopty","Luke Combs"
"2021-01-15",22,"Willow","Pop Smoke"
"2021-01-15",23,"Good Days","Taylor Swift"
"2021-01-15",24,"Before You Go","SZA"
"2021-01-15",25,"Dynamite","Lewis Capaldi"
"2021-01-15",26,"Rockstar","BTS"
"2021-01-15",27,"More Than My Hometown","DaBaby Featuring Roddy Ricch"
"2021-01-15",28,"I Should Probably Go To Bed","Morgan Wallen"
"2021-01-15",29,"Afterglow","Dan + Shay"
"2021-01-15",30,"Starting Over","Ed Sheeran"
"2021-01-15",31,"Savage Love (Laxed - Siren Beat)","Chris Stapleton"
"2021-01-15",32,"Happy Anywhere","Jawsh 685 x Jason Derulo"
"2021-01-15",33,"Champagne Night","Blake Shelton Featuring Gwen Stefani"
"2021-01-15",34,"Whats Poppin","Lady A"
"2021-01-15",35,"WAP","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
"2021-01-15",36,"Monster","Cardi B Featuring Megan Thee Stallion"
"2021-01-15",37,"Pretty Heart","Shawn Mendes & Justin Bieber"
"2021-01-15",38,"On Me","Parker McCollum"
"2021-01-15",39,"Diamonds","Lil Baby"
"2021-01-15",40,"You Broke Me First.","Sam Smith"
"2021-01-15",41,"My Ex's Best Friend","Tate McRae"
"2021-01-15",42,"Watermelon Sugar","Machine Gun Kelly X blackbear"
"2021-01-15",43,"Hawai","Harry Styles"
"2021-01-15",44,"Cry Baby","Maluma & The Weeknd"
"2021-01-15",45,"Hole In The Bottle","Megan Thee Stallion Featuring DaBaby"
"2021-01-15",46,"Save Your Tears","Kelsea Ballerini"
"2021-01-15",47,"Holiday","The Weeknd & Ariana Grande"
"2021-01-15",48,"Good Time","Lil Nas X"
"2021-01-15",49,"Big, Big Plans","Niko Moon"
"2021-01-15",50,"Love You Like I Used To","Chris Lane"
"2021-01-15",51,"Forever After All","Russell Dickerson"
"2021-01-15",52,"B.S.","Luke Combs"
"2021-01-15",53,"7 Summers","Jhene Aiko Featuring H.E.R."
"2021-01-15",54,"Without You","Morgan Wallen"
"2021-01-15",55,"Mr. Right Now","The Kid LAROI"
"2021-01-15",56,"You're Mines Still","21 Savage & Metro Boomin Featuring Drake"
"2021-01-15",57,"Take You Dancing","Yung Bleu Featuring Drake"
"2021-01-15",58,"Throat Baby (Go Baby)","Jason Derulo"
"2021-01-15",59,"Still Trappin'","BRS Kash"
"2021-01-15",60,"Prisoner","Lil Durk & King Von"
"2021-01-15",61,"Tyler Herro","Miley Cyrus Featuring Dua Lipa"
"2021-01-15",62,"Hit Different","Jack Harlow"
"2021-01-15",63,"Back To The Streets","SZA Featuring Ty Dolla $ign"
"2021-01-15",64,"Beers And Sunshine","Saweetie Featuring Jhene Aiko"
"2021-01-15",65,"Golden","Darius Rucker"
"2021-01-15",66,"Damage","Harry Styles"
"2021-01-15",67,"Put Your Records On","H.E.R."
"2021-01-15",68,"What's Your Country Song","Ritt Momney"
"2021-01-15",69,"Happy Does","Thomas Rhett"
"2021-01-15",70,"Monsters","Kenny Chesney"
"2021-01-15",71,"Midnight Sky","All Time Low Featuring Demi Lovato & blackbear"
"2021-01-15",72,"Down To One","Miley Cyrus"
"2021-01-15",73,"Bichota","Luke Bryan"
"2021-01-15",74,"Backdoor","Karol G"
"2021-01-15",75,"Just The Way","Lil Durk"
"2021-01-15",76,"Ain't Always The Cowboy","Parmalee x Blanco Brown"
"2021-01-15",77,"The Good Ones","Jon Pardi"
"2021-01-15",78,"Adderall (Corvette Corvette)","Gabby Barrett"
"2021-01-15",79,"Long Live","Popp Hunna"
"2021-01-15",80,"So Done","NEW"
"2021-01-15",81,"Somebody's Problem","NEW"
"2021-01-15",82,"Moonwalking In Calabasas","Florida Georgia Line"
"2021-01-15",83,"Way Out","The Kid LAROI"
"2021-01-15",84,"Stay Down","RE- ENTRY"
"2021-01-15",85,"Some Girls","RE- ENTRY"
"2021-01-15",86,"Took Her To The O","Morgan Wallen"
"2021-01-15",87,"Girl Like Me","RE- ENTRY"
"2021-01-15",88,"Momma's House","RE- ENTRY"
"2021-01-15",89,"One Too Many","DDG"
"2021-01-15",90,"Kacey Talk","Jack Harlow Featuring Big Sean"
"2021-01-15",91,"Wonder","Lil Durk, 6LACK & Young Thug"
"2021-01-15",92,"La Noche de Anoche","RE- ENTRY"
"2021-01-15",93,"Back In Blood","RE- ENTRY"
"2021-01-15",94,"Hell Of A View","Jameson Rodgers"
"2021-01-15",95,"Almost Maybes","King Von"
"2021-01-15",96,"Everywhere But On","NEW"
"2021-01-15",97,"Lady","NEW"
"2021-01-15",98,"Still Goin Down","Black Eyed Peas X Shakira"
"2021-01-15",99,"Reminds Me Of You","NEW"
"2021-01-15",100,"Heat Waves","NEW"
"2021-01-22",1,"Drivers License","NEW"
"2021-01-22",2,"Mood","NEW"
"2021-01-22",3,"Positions","Olivia Rodrigo"
"2021-01-22",4,"Blinding Lights","24kGoldn Featuring iann dior"
"2021-01-22",5,"Go Crazy","Ariana Grande"
"2021-01-22",6,"Levitating","The Weeknd"
"2021-01-22",7,"Holy","Chris Brown & Young Thug"
"2021-01-22",8,"Bang!","Dua Lipa"
"2021-01-22",9,"Wasted On You","Justin Bieber Featuring Chance The Rapper"
"2021-01-22",10,"Good Days","AJR"
"2021-01-22",11,"34+35","NEW"
"2021-01-22",12,"Lonely","NEW"
"2021-01-22",13,"Laugh Now Cry Later","Morgan Wallen"
"2021-01-22",14,"I Hope","SZA"
"2021-01-22",15,"For The Night","Ariana Grande Feat. Doja Cat & Megan Thee Stallion"
"2021-01-22",16,"More Than My Hometown","Justin Bieber & benny blanco"
"2021-01-22",17,"Therefore I Am","Drake Featuring Lil Durk"
"2021-01-22",18,"7 Summers","Gabby Barrett Featuring Charlie Puth"
"2021-01-22",19,"Lemonade","Pop Smoke Featuring Lil Baby & DaBaby"
"2021-01-22",20,"Body","Morgan Wallen"
"2021-01-22",21,"Save Your Tears","Billie Eilish"
"2021-01-22",22,"Anyone","Morgan Wallen"
"2021-01-22",23,"Dakiti","Internet Money & Gunna Featuring Don Toliver & NAV"
"2021-01-22",24,"Better Together","Megan Thee Stallion"
"2021-01-22",25,"Whoopty","The Weeknd & Ariana Grande"
"2021-01-22",26,"Somebody's Problem","Justin Bieber"
"2021-01-22",27,"What You Know Bout Love","Bad Bunny & Jhay Cortez"
"2021-01-22",28,"Kings & Queens","Luke Combs"
"2021-01-22",29,"Willow","Morgan Wallen"
"2021-01-22",30,"I Should Probably Go To Bed","Pop Smoke"
"2021-01-22",31,"Before You Go","Ava Max"
"2021-01-22",32,"Sand In My Boots","Taylor Swift"
"2021-01-22",33,"You Broke Me First.","Dan + Shay"
"2021-01-22",34,"Rockstar","Lewis Capaldi"
"2021-01-22",35,"Dynamite","NEW"
"2021-01-22",36,"Afterglow","NEW"
"2021-01-22",37,"On Me","Morgan Wallen"
"2021-01-22",38,"Starting Over","Tate McRae"
"2021-01-22",39,"Best Friend","DaBaby Featuring Roddy Ricch"
"2021-01-22",40,"My Ex's Best Friend","BTS"
"2021-01-22",41,"Whats Poppin","Ed Sheeran"
"2021-01-22",42,"Warning","Lil Baby"
"2021-01-22",43,"Savage Love (Laxed - Siren Beat)","Chris Stapleton"
"2021-01-22",44,"Good Time","NEW"
"2021-01-22",45,"Still Goin Down","NEW"
"2021-01-22",46,"865","Saweetie Featuring Doja Cat"
"2021-01-22",47,"Diamonds","Machine Gun Kelly X blackbear"
"2021-01-22",48,"WAP","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
"2021-01-22",49,"Hole In The Bottle","NEW"
"2021-01-22",50,"Hawai","NEW"
"2021-01-22",51,"Cry Baby","Morgan Wallen"
"2021-01-22",52,"Cover Me Up","Jawsh 685 x Jason Derulo"
"2021-01-22",53,"Champagne Night","Niko Moon"
"2021-01-22",54,"You're Mines Still","Morgan Wallen"
"2021-01-22",55,"Monster","NEW"
"2021-01-22",56,"B.S.","NEW"
"2021-01-22",57,"Without You","Morgan Wallen"
"2021-01-22",58,"Holiday","Sam Smith"
"2021-01-22",59,"Big, Big Plans","Cardi B Featuring Megan Thee Stallion"
"2021-01-22",60,"Love You Like I Used To","Kelsea Ballerini"
"2021-01-22",61,"Still Trappin'","Maluma & The Weeknd"
"2021-01-22",62,"Dangerous","Megan Thee Stallion Featuring DaBaby"
"2021-01-22",63,"Neon Eyes","RE- ENTRY"
"2021-01-22",64,"Damage","RE- ENTRY"
"2021-01-22",65,"Mr. Right Now","Morgan Wallen"
"2021-01-22",66,"More Surprised Than Me","Lady A"
"2021-01-22",67,"Forever After All","Yung Bleu Featuring Drake"
"2021-01-22",68,"Back To The Streets","Shawn Mendes & Justin Bieber"
"2021-01-22",69,"Throat Baby (Go Baby)","Jhene Aiko Featuring H.E.R."
"2021-01-22",70,"Happy Does","The Kid LAROI"
"2021-01-22",71,"Tyler Herro","Lil Nas X"
"2021-01-22",72,"Take You Dancing","Chris Lane"
"2021-01-22",73,"Prisoner","Russell Dickerson"
"2021-01-22",74,"Livin' The Dream","Lil Durk & King Von"
"2021-01-22",75,"Put Your Records On","NEW"
"2021-01-22",76,"What's Your Country Song","NEW"
"2021-01-22",77,"Beers And Sunshine","Morgan Wallen"
"2021-01-22",78,"Back In Blood","NEW"
"2021-01-22",79,"Long Live","NEW"
"2021-01-22",80,"Hit Different","Morgan Wallen"
"2021-01-22",81,"Monsters","H.E.R."
"2021-01-22",82,"Down To One","21 Savage & Metro Boomin Featuring Drake"
"2021-01-22",83,"Whiskey'd My Way","NEW"
"2021-01-22",84,"Your Bartender","NEW"
"2021-01-22",85,"Golden","Morgan Wallen"
"2021-01-22",86,"Outlaw","Luke Combs"
"2021-01-22",87,"Just The Way","Saweetie Featuring Jhene Aiko"
"2021-01-22",88,"Bichota","BRS Kash"
"2021-01-22",89,"The Good Ones","Kenny Chesney"
"2021-01-22",90,"Only Thing That's Gone","Jack Harlow"
"2021-01-22",91,"Streets","Jason Derulo"
"2021-01-22",92,"This Bar","Miley Cyrus Featuring Dua Lipa"
"2021-01-22",93,"Wonderin' Bout The Wind","RE- ENTRY"
"2021-01-22",94,"So Done","RE- ENTRY"
"2021-01-22",95,"Pick Up Your Feelings","Morgan Wallen"
"2021-01-22",96,"Adderall (Corvette Corvette)","Ritt Momney"
"2021-01-22",97,"Girl Like Me","Thomas Rhett"
"2021-01-22",98,"Midnight Sky","Darius Rucker"
"2021-01-22",99,"Moonwalking In Calabasas","Pooh Shiesty Featuring Lil Durk"
"2021-01-22",100,"Buss It","Florida Georgia Line"
"2021-01-29",1,"Drivers License","Olivia Rodrigo"
"2021-01-29",2,"34+35","Ariana Grande Feat. Doja Cat & Megan Thee Stallion"
"2021-01-29",3,"Mood","24kGoldn Featuring iann dior"
"2021-01-29",4,"Blinding Lights","The Weeknd"
"2021-01-29",5,"Positions","Ariana Grande"
"2021-01-29",6,"Levitating","Dua Lipa"
"2021-01-29",7,"Go Crazy","Chris Brown & Young Thug"
"2021-01-29",8,"Holy","Justin Bieber Featuring Chance The Rapper"
"2021-01-29",9,"Bang!","AJR"
"2021-01-29",10,"Good Days","SZA"
"2021-01-29",11,"For The Night","Pop Smoke Featuring Lil Baby & DaBaby"
"2021-01-29",12,"I Hope","Gabby Barrett Featuring Charlie Puth"
"2021-01-29",13,"Therefore I Am","Billie Eilish"
"2021-01-29",14,"Lonely","Justin Bieber & benny blanco"
"2021-01-29",15,"Better Together","Luke Combs"
"2021-01-29",16,"Body","Megan Thee Stallion"
"2021-01-29",17,"Laugh Now Cry Later","Drake Featuring Lil Durk"
"2021-01-29",18,"Dakiti","Bad Bunny & Jhay Cortez"
"2021-01-29",19,"Whoopty","The Weeknd & Ariana Grande"
"2021-01-29",20,"Save Your Tears","Internet Money & Gunna Featuring Don Toliver & NAV"
"2021-01-29",21,"Lemonade","NEW"
"2021-01-29",22,"Bad Boy","NEW"
"2021-01-29",23,"What You Know Bout Love","Juice WRLD & Young Thug"
"2021-01-29",24,"Wasted On You","Pop Smoke"
"2021-01-29",25,"7 Summers","Morgan Wallen"
"2021-01-29",26,"Anyone","Morgan Wallen"
"2021-01-29",27,"More Than My Hometown","Justin Bieber"
"2021-01-29",28,"Willow","Morgan Wallen"
"2021-01-29",29,"Kings & Queens","Taylor Swift"
"2021-01-29",30,"Before You Go","Ava Max"
"2021-01-29",31,"You Broke Me First.","Lewis Capaldi"
"2021-01-29",32,"You're Mines Still","Tate McRae"
"2021-01-29",33,"On Me","Yung Bleu Featuring Drake"
"2021-01-29",34,"My Ex's Best Friend","Lil Baby"
"2021-01-29",35,"Starting Over","Machine Gun Kelly X blackbear"
"2021-01-29",36,"Somebody's Problem","Chris Stapleton"
"2021-01-29",37,"Rockstar","Morgan Wallen"
"2021-01-29",38,"I Should Probably Go To Bed","DaBaby Featuring Roddy Ricch"
"2021-01-29",39,"Streets","Dan + Shay"
"2021-01-29",40,"Sand In My Boots","Doja Cat"
"2021-01-29",41,"Afterglow","Morgan Wallen"
"2021-01-29",42,"Good Time","Ed Sheeran"
"2021-01-29",43,"Whats Poppin","Niko Moon"
"2021-01-29",44,"Hole In The Bottle","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
"2021-01-29",45,"Dynamite","Kelsea Ballerini"
"2021-01-29",46,"Back In Blood","BTS"
"2021-01-29",47,"Diamonds","Pooh Shiesty Featuring Lil Durk"
"2021-01-29",48,"Savage Love (Laxed - Siren Beat)","Sam Smith"
"2021-01-29",49,"Best Friend","Jawsh 685 x Jason Derulo"
"2021-01-29",50,"WAP","Saweetie Featuring Doja Cat"
"2021-01-29",51,"Cry Baby","Cardi B Featuring Megan Thee Stallion"
"2021-01-29",52,"Without You","Megan Thee Stallion Featuring DaBaby"
"2021-01-29",53,"Damage","The Kid LAROI"
"2021-01-29",54,"Throat Baby (Go Baby)","H.E.R."
"2021-01-29",55,"Masterpiece","BRS Kash"
"2021-01-29",56,"Love You Like I Used To","NEW"
"2021-01-29",57,"Happy Does","NEW"
"2021-01-29",58,"Back To The Streets","DaBaby"
"2021-01-29",59,"Holiday","Russell Dickerson"
"2021-01-29",60,"What's Your Country Song","Kenny Chesney"
"2021-01-29",61,"Put Your Records On","Saweetie Featuring Jhene Aiko"
